name,place_category,frequency
Deurzen En Dennenburg,populated place,1
Deyl,populated place,1
Die Ems,stream,1
Diemerbroek,populated place,1
Diepe Leng,stream,1
Diepmeerven,basin,1
Diesdonk,populated place,1
Dijkhoek,populated place,1
Dijkshorne,populated place,1
Dingspelberg,elevation,1
Dingsperloo,populated place,1
Dinkel,stream,1
Dinthersehoek,populated place,1
Dinxterveen,populated place,1
Dode Hond,island,1
Doekegatkanaal,strait,1
Doenrade,populated place,1
Dommel,stream,1
Donge,stream,1
Dongenschevaart,populated place,1
Donkere Watering,stream,1
Doodstil,populated place,1
Doolman,basin,1
Doornenburg,populated place,1
Dorplein,populated place,1
Dorpplein,populated place,1
Dracht,populated place,1
Dremt,populated place,1
Drentsche,stream,1
Drentse,stream,1
Drieberg,elevation,1
Driesche,elevation,1
Drijber,populated place,1
Drimmelen,populated place,1
Drosterdiep,stream,1
Duinen,populated place,1
Duinigermeer,basin,1
Duinoord,shoreline,1
Duivelsberg,elevation,1
Duizeldonk,populated place,1
Dulper,stream,1
Dwars In Den Weg,island,1
Echel,populated place,1
Echterbosch,populated place,1
Echterbrug,populated place,1
Eck,populated place,1
Ede,populated place,1
Eefsche,stream,1
Eem,stream,2
Eemnes Binne,populated place,1
Eeneind,populated place,1
Eestrum,populated place,1
Eext,populated place,1
Eexta,populated place,1
Eexterveen,populated place,1
Eggelshoven,populated place,1
Eierlandsche Gronden,underwater elevation,1
Eikenberg,elevation,1
Eiteren,populated place,1
Eksel,populated place,1
Ekslooërmond,populated place,1
Elde,populated place,1
Eldijk,populated place,1
Ell,populated place,1
Ellerhei,populated place,1
Ellersinghuizen,populated place,1
Ellertshaar,populated place,1
Elsendorp,populated place,1
Elshout,populated place,1
Emmen,populated place,2
Emminkhuizerberg,elevation,1
Empel,populated place,2
Ems,stream,2
Ems River,stream,1
En Sint Joosland,populated place,1
Enk,populated place,1
Epen,populated place,1
Eppenzolder,populated place,1
Erica,populated place,1
Esch,populated place,1
Eschmarke,populated place,1
Eschoten,populated place,1
Essen,populated place,3
Euverem,populated place,1
Evenheuvel,populated place,1
Evergeune,stream,1
Eversdijk,populated place,1
Ewer,populated place,1
Ewijcksluis,populated place,1
Ewijk,populated place,2
Exloo,populated place,1
Exsloërmond,populated place,1
Falga,shoreline,1
Fijnaart,populated place,1
Finsterwolde,populated place,1
Flesjesberg,elevation,1
Fluessen,basin,1
Fluitberg,elevation,1
Fons,populated place,1
Formearum,populated place,1
Formerum,populated place,1
Fortberg,elevation,1
Foxholstermeer,basin,1
Frankhuis,populated place,1
Fransche,elevation,1
Friesche,basin,1
Frieschepalen,populated place,1
Friese Eilanden,island,1
Friezenberg,elevation,1
Frontrotsbeek,stream,1
Galatheese Haven,strait,1
Galgenberg,elevation,1
Gammelke,populated place,1
Ganzenkolk,basin,1
Garreweer,populated place,1
Gastel,populated place,1
Gastelsveer,populated place,1
Gasteren,populated place,1
Gat Van Lijnoorden,stream,1
Geelbroek,populated place,1
Geele,stream,1
Geer,populated place,2
Geerdijk,populated place,1
Geeserstroom,stream,1
Geeserveld,populated place,1
Geffen,populated place,1
Geitenberg,elevation,1
Geldermalsen,populated place,1
Gelders Vlies,marsh,1
Geldersche,convex shoreline,1
Gelderse Buurt,populated place,1
Geleenbeek,stream,1
Gening,populated place,1
Gerner,populated place,1
Gershot,populated place,1
Geul,stream,2
Geul Van Paviljoen,strait,1
Geul Van Woensdrecht,strait,1
Geulle,stream,2
Geut,stream,1
Giessen Oudekirk,populated place,1
Gieten,populated place,1
Gietensche Flesschen,basin,1
Ginneken,populated place,1
Glinden,populated place,1
Gnephoek,populated place,1
Goeree,populated place,1
Goirke,populated place,1
Goldhoorn,populated place,1
Gooium,populated place,1
Gorpeind,populated place,1
Gorssel,populated place,1
Gouda,populated place,1
Goudriaan,populated place,1
Gouwzee,concave shoreline,1
Gracht,stream,1
Grafwegen,populated place,1
Grathem,populated place,1
Grauw,populated place,1
Grauwe Kat,populated place,1
Grauwe Polder,populated place,1
Gravendeel,populated place,1
Gravenhage,populated place,1
Gravenmoer,populated place,1
Gravenweg,populated place,1
Gravesloot,populated place,1
Grensbeek,stream,1
Griend,island,1
Griene,island,1
Griet,populated place,1
Grieth,populated place,1
Groenekan,populated place,1
Groenendijk,populated place,3
Groenlanden,populated place,1
Groenlosche Slinge,stream,1
Groenlose Slinge,stream,1
Groeve,populated place,2
Grolloërveen,basin,1
Grolschebeek,stream,1
Guil,stream,1
Gulbergsven,marsh,1
Gulp,stream,1
Haag,populated place,2
Haagje,populated place,1
Haar,populated place,2
Haarheeze,populated place,1
Haarle,populated place,2
Haarlerberg,elevation,1
Haasdin,populated place,1
Hagmolenbeek,stream,1
Hainkbeek,stream,1
Halstersche Laag,marsh,1
Ham,populated place,1
Hamert,populated place,1
Hank,populated place,1
Hansenberg,elevation,1
Hardinxveld,populated place,1
Haringvliet,stream,1
Harkebuurt,populated place,1
Harns,populated place,1
Hasjesstraat,populated place,1
Hasselo,populated place,1
Hatenboer,populated place,1
Hatertsche Vennen,marsh,1
Haule,populated place,1
Haven Van Zevenbergen,strait,1
Havenhoofd,populated place,1
Hedikhuizen,populated place,1
Heel,populated place,1
Heemskerk,populated place,1
Heemskerkerduin,populated place,1
Heer Abtskerke,populated place,1
Heerenberg,populated place,1
Heereven,basin,1
Heerhugowaard,populated place,1
Heers,populated place,1
Heesch,populated place,1
Heesselt,populated place,1
Heesterakker,populated place,1
Hei,populated place,4
Heibloem,populated place,1
Heidenschap,populated place,1
Heideschoor,populated place,1
Heieind,populated place,3
Heikant,populated place,1
Heike,populated place,1
Heilaren,populated place,1
Heinkenszand,populated place,1
Heiplaat,populated place,1
Heisterbrug,populated place,1
Helder,populated place,1
Helhuizen,populated place,1
Hellegom,populated place,1
Hellum,populated place,1
Hengeloo,populated place,2
Hengstheuvel,populated place,1
Henneven,marsh,1
Henschotermeer,basin,1
Herbaium,populated place,1
Herbayum,populated place,1
Herculo,populated place,1
Herkenrade,populated place,1
Hertme,populated place,1
Hertogenbosch,populated place,1
Hessem,populated place,1
Hettenheuvel,elevation,1
Heufke,populated place,1
Heugem,populated place,1
Heukelum,populated place,1
Heuneind,populated place,1
Heusden,populated place,1
Heuvels,populated place,1
Hezelaar,populated place,2
Hezingen,populated place,1
Hidaard,populated place,1
Hiept,populated place,1
Hijum,populated place,1
Hildsven,basin,1
Hillegersberg,populated place,1
Hillegom,populated place,1
Hilte,populated place,1
Hilversumsche,basin,1
Hobbelrade,populated place,1
Hobrede,populated place,1
Hobreede,populated place,1
Hoenderberg,elevation,2
Hoendernesterbeek,stream,1
Hoeve,populated place,1
Hofgeest,populated place,1
Hole,populated place,1
Holenberg,elevation,1
Holendrecht,stream,1
Hollander,populated place,1
Hollandsch Ankeveen,populated place,1
Holst,populated place,1
Holtdijksche,stream,1
Holtheme,populated place,1
Holveen,marsh,1
Holwierda,populated place,1
Hommelse,populated place,1
Honderdmorgen,populated place,1
Hondseinde,populated place,1
Hoofdorp,populated place,1
Hoogbroek,populated place,1
Hoogdonk,populated place,1
Hoogebeintum,populated place,1
Hoogeveen,populated place,2
Hooglandsche,stream,1
Hoogmeien,populated place,1
Hoogveldsche,stream,1
Hoogwatum,populated place,1
Hooidonksche,stream,1
Hool,populated place,1
Hoornderveen,populated place,1
Hoornse Hop,concave shoreline,1
Hoornse Plas,basin,1
Hoorzik,populated place,1
Horn,populated place,1
Horntje,populated place,1
Horstermeer,populated place,1
Horszak,populated place,1
Houtens,populated place,1
Houtsestraat,populated place,1
Hub,populated place,1
Huibergen,populated place,1
Huins,populated place,1
Huisduinen,populated place,1
Huizen,populated place,2
Hulsbeek,populated place,1
Hulsen,populated place,3
Hulten,populated place,1
Hulzenberg,elevation,1
Humcoven,populated place,1
Hummelosche,stream,1
Hunnenkloosterberg,elevation,1
Hunzebergen,populated place,1
Hurwenensche Kil,basin,1
Huurne,populated place,1
Idzegaasterpoel,basin,1
Idzegasterpoel,basin,1
Ij,island,2
Ij,strait,1
Ij,stream,1
Ijeiland,island,1
Ijmond,populated place,1
Ijsbrechtum,populated place,1
Ijselstein,populated place,1
Ijssel,stream,1
Ijsselkop,convex shoreline,1
Ijsselmeer,basin,1
Ijsselmonde,island,1
Ijzeren,basin,2
Imboschberg,elevation,1
In Den Velnerhoek,populated place,1
Inlaag,populated place,1
Ittersche,stream,1
Jagersmeer,basin,1
Janum,populated place,1
Javaruggen,underwater elevation,1
Jellum,populated place,1
Jentjemeer,basin,1
Jipsingboermussel,populated place,1
Joure,populated place,1
Jubbega Schurega,populated place,1
Jutberg,elevation,1
Kabauw,populated place,1
Kade,populated place,1
Kadier,populated place,1
Kadier En,populated place,1
Kalenberg,elevation,1
Kalf,populated place,1
Kamp,populated place,2
Kamper,island,1
Kamperhoek,convex shoreline,1
Kamperzeedijk Oost,populated place,1
Kapel Avezaath,populated place,1
Kapperskolk,basin,1
Karre,concave shoreline,1
Kasteelsche Loop,stream,1
Kathoek,convex shoreline,1
Kattendiep,strait,1
Katwijk,populated place,4
Katwyk Aan,populated place,1
Kaumershoek,populated place,1
Kaweide,populated place,1
Keent,populated place,2
Keersop,stream,2
Keeten,shoreline,1
Keijenhurk,basin,1
Keizersbeek,stream,1
Keizershoek,populated place,1
Kelmond,populated place,1
Kendel,stream,1
Kerkdorp,populated place,1
Kerkehop,concave shoreline,1
Kerkelanden,populated place,1
Kesteren,populated place,1
Ketelhaven,populated place,1
Keunenhoek,populated place,1
Keurvorstenheuvel,elevation,1
Kijkduin,populated place,1
Kippereind,populated place,1
Klaarwater,populated place,1
Kleefsche,elevation,1
Klef,populated place,1
Kleingenhout,populated place,1
Kleuter,populated place,1
Klinge,populated place,1
Klosse,populated place,1
Klotterpeel,marsh,1
Koartwâld,populated place,1
Koedijkslanden,populated place,1
Koekoek,populated place,2
Koepelberg,elevation,1
Koevordermeer,basin,1
Kolhol,populated place,1
Kolhorn,populated place,1
Kolkven,basin,1
Kollendoorn,populated place,1
Kollumerland,populated place,1
Kollumerzwaag,populated place,1
Kom,strait,1
Kompagnieberg,elevation,1
Koningsbeek,stream,1
Koningshaven,strait,1
Korhorn,populated place,1
Korne,stream,1
Kornwerderzand,underwater elevation,1
Korrewegwijk,populated place,1
Korte,populated place,1
Kortehemmen,populated place,1
Kortenoord,populated place,1
Kraaienburg,populated place,1
Kraaijenberg,populated place,1
Kraayensteyn,populated place,1
Krabbekreek,stream,1
Krabbendijke,populated place,1
Krabbenhoek,populated place,1
Kraloo,populated place,2
Kranenburg,populated place,1
Kranenkolk,basin,1
Kranenmeer,basin,1
Kreileroord,populated place,1
Kret,populated place,1
Kriemelberg,elevation,1
Kroddeburen,populated place,1
Kromwal,populated place,1
Kropswolde,populated place,1
Kruisberg,elevation,3
Kruiskreek,stream,1
Kuikhorne,populated place,1
Kuiksche,populated place,1
Kuikse,populated place,1
Kuilart,concave shoreline,1
Kuttingen,populated place,1
Kwabeek,populated place,1
Kwak,island,1
Kwakel,populated place,1
La Roer,stream,1
Laagriebroek,populated place,1
Laarder,basin,1
Laareind,populated place,2
Lakei,populated place,1
Lammerweg,populated place,1
Lamswaarde,populated place,1
Land,populated place,1
Landsmeer,populated place,1
Langaarveen,basin,1
Lange Warren,island,1
Langehoekspolle,island,1
Langenholte,populated place,1
Langeroord,populated place,1
Langstraat,populated place,1
Laskwerd,populated place,1
Lauwersmeer,concave shoreline,1
Le Geer,stream,1
Leek,basin,1
Leek,populated place,1
Leemberg,elevation,1
Leerdam,populated place,1
Leest,populated place,1
Leggelo,populated place,1
Leidebeek,stream,1
Leije,populated place,1
Leijen,populated place,1
Leijloop,stream,1
Lek,stream,1
Lemstergeul,strait,1
Lepelstraat,populated place,1
Lesser Antilles,island,1
Lesterhuis,populated place,1
Leusden,populated place,1
Leyden,populated place,1
Leyepolle,island,1
Leymuiden,populated place,1
Libeek,populated place,1
Lichtaard,populated place,1
Lichtenvoorde,populated place,1
Lieseind,populated place,1
Lieving,populated place,1
Lijnsheike,populated place,1
Lindenheuvel,populated place,1
Lindensche,stream,1
Linge,stream,1
Lit,populated place,1
Ljouwert,populated place,1
Lobith,populated place,1
Loenen,populated place,3
Logt,populated place,2
Lonnekermeer,basin,1
Loonschen Dijk,populated place,1
Loozen,populated place,1
Lovendaal,populated place,1
Loveren,populated place,4
Lower Rhine,stream,1
Lubbinge,populated place,1
Luntersche,stream,1
Lutjewijtwerd,populated place,1
Lutjewinkel,populated place,1
Lutkepost,populated place,1
Lutten Aan De Dedemsvaart,populated place,1
Luttenberg,elevation,1
Luunjeberd,populated place,1
Lytshuzen,populated place,1
L’aa,stream,1
Maaidijk,populated place,1
Maalbergen,populated place,1
Maarseveen,populated place,1
Maas,stream,1
Maasband,populated place,1
Maatjes,marsh,1
Made,populated place,1
Magele,populated place,1
Magrette,populated place,1
Mallegat,strait,1
Mande,populated place,1
Manezee,stream,1
Mariaparochie,populated place,1
Mariënboom,populated place,1
Markelo,populated place,1
Marksken,stream,1
Markveldsche,stream,1
Marthaberg,elevation,1
Maxel,populated place,1
Meddose,marsh,1
Meemortal,populated place,1
Meers,populated place,1
Meerveld,populated place,1
Meesterplak,marsh,1
Meeuwenplas,basin,3
Meeuwenplassen,basin,1
Meeven,basin,1
Meezenbroek,populated place,1
Meibeek,stream,1
Meijelsedijk,populated place,1
Melm,populated place,2
Mensfort,populated place,1
Menzel,populated place,1
Meppen,populated place,1
Merkske,stream,2
Merlenberg,populated place,1
Meterik,populated place,1
Meuse,stream,2
Mheer,populated place,1
Middelijk,populated place,1
Midlaren,populated place,1
Midsland,populated place,1
Midwolda,populated place,1
Midwoud,populated place,1
Mijntjes,basin,1
Milt,populated place,1
Modderbeek,stream,1
Moerkes,basin,1
Moersbergen,elevated area,1
Moersloot,stream,1
Moesdijk,populated place,1
Molen,populated place,1
Molenaarsbrug,populated place,1
Molenbeek,stream,1
Molenbroek,populated place,1
Molengat,populated place,1
Molenhoek,convex shoreline,1
Molenkreek,stream,1
Molenven,basin,1
Molenwijk,populated place,2
Monnikenburen,populated place,1
Monnikendijk,populated place,1
Montfoort,populated place,1
Moorsel,populated place,1
Moorsterbeek,stream,1
Muggenbeet,populated place,2
Muggenhol,populated place,1
Mulderij,populated place,1
Muntberg,elevation,1
Munte,populated place,1
Munter Ij,stream,1
Mussel A,stream,1
Nagelbeek,populated place,1
Nedereindseweg,populated place,1
Nederweert,populated place,1
Neerbeek,stream,1
Neerbosch West,populated place,1
Negen,elevated area,1
Neinsel,populated place,1
Nek,convex shoreline,1
Nemelerberg,elevation,1
Nemer,stream,1
Nergena,populated place,2
Nes,populated place,6
Netersel,populated place,1
Niedorperverlaat,populated place,1
Nieuwe,stream,1
Nieuwe Biltzijl,populated place,1
Nieuwedijk,populated place,1
Nieuwehorne,populated place,1
Nieuwkerkse,stream,1
Nieuwpoort,populated place,1
Nieuwvliet,populated place,1
Nieuwvliet Bad,populated place,1
Niftriksche,stream,1
Nij Altoenae,populated place,1
Nijeholtwolde,populated place,1
Nijelamer,populated place,1
Nijewier,populated place,1
Nijrsel,populated place,1
Nijstad,populated place,2
Nolleplaat,underwater elevation,1
Nolthemusberg,elevation,1
Noorddijk,populated place,3
Noorde,stream,1
Noorder,basin,1
Noorder Spaarne,stream,1
Noordereiland,island,1
Noordergat Van De Vissen,stream,1
Noordergronden,underwater elevation,1
Noorderhaven,strait,1
Noorderhoogebrug,populated place,1
Noordkant,populated place,1
Noordoosthoek,shoreline,1
Noordstroe,populated place,1
North Beveland,island,1
Nuenen,populated place,1
Nuil,populated place,1
Nulands Vinkel,populated place,1
Nulderhoek,convex shoreline,1
Numero Dertien,populated place,1
Ockesnol,elevation,1
Oeffeltsche Raam,stream,1
Oeienbraak,populated place,1
Oekel,populated place,1
Oeken,populated place,1
Oene,populated place,1
Oever,populated place,1
Ohé En,populated place,1
Oirlo,populated place,1
Oldeberkoop,populated place,1
Oldebroek,populated place,1
Oldeholtwolde,populated place,1
Oldehorne,populated place,1
Olden Eibergen,populated place,1
Olderbroek,populated place,1
Ommel,populated place,1
Ommen,populated place,1
Ommeren,populated place,1
Ommoord,populated place,1
Onder Den Molen,populated place,1
Ongeren,populated place,1
Onrooi,populated place,1
Onstwedde,populated place,1
Ooievaarsnest,populated place,2
Ooijevaarsnest,populated place,1
Oord,populated place,1
Oorden,concave shoreline,1
Oostburg,populated place,1
Oostelbeers,populated place,1
Oostellingwerf,populated place,1
Oosterbeek,populated place,1
Oosterbroek,populated place,1
Oosterdok,strait,1
Oostereinde,populated place,1
Oostergast,populated place,1
Oosterik,populated place,1
Oosterplas,basin,1
Oostervoortse,stream,1
Oosterwijdwerd,populated place,1
Oosterwijtwerd,populated place,1
Oostkerk,populated place,1
Oostkerke,populated place,1
Oostrumsche,stream,1
Oostvaardersdiep,populated place,1
Oostwoud,populated place,1
Oploo,populated place,1
Opmeeden,populated place,1
Opslag,populated place,1
Opwierda,populated place,1
Os,populated place,1
Osen,populated place,1
Ossehoek,convex shoreline,1
Ossenberg,elevation,3
Ossendrecht,populated place,1
Ossenisse Point,convex shoreline,1
Ostaaien,populated place,1
Otterlo,populated place,1
Oudedijk,populated place,2
Oudedorp,populated place,1
Oudemolen,populated place,3
Ouderkerk Aan De Amstel,populated place,1
Ouderkerk Aan Den Ijsel,populated place,1
Oudeschoot,populated place,1
Oudeweg,populated place,1
Oudezijl,populated place,1
Oudhof,basin,1
Oudover,populated place,1
Overakkersche Loop,stream,1
Overberg,populated place,2
Overdie,populated place,1
Overhaelen,populated place,1
Overwoudse,stream,1
Paardenhoek,convex shoreline,1
Paaschberg,elevation,2
Paasheuvel,elevation,2
Pangelerbeek,stream,1
Papendijk,populated place,1
Papendrecht,populated place,1
Papenveer,populated place,1
Paterswolde,populated place,2
Pauluspolder,populated place,1
Peasens,stream,1
Peelo,populated place,1
Peelschehuis,populated place,1
Peelsehuis,populated place,1
Peizerdiep,stream,1
Peizerhorst,populated place,1
Peizerwold,populated place,1
Pennendijk,populated place,1
Pequeñas Antillas,island,1
Petites Antilles,island,1
Petten,populated place,1
Petten,shoreline,1
Philipswijk,populated place,1
Piekezijl,populated place,1
Pierik,populated place,1
Pieterzijl,populated place,1
Plaatsluis,populated place,1
Plaskreek,stream,1
Plasmolen,populated place,1
Pleegste,populated place,1
Poffert,populated place,1
Polen,populated place,1
Pollen,underwater elevation,1
Poolsheining,stream,1
Poortvliet,populated place,1
Popelaar,populated place,1
Poppelsche,stream,1
Poppenhuizen,populated place,1
Portengen,populated place,1
Post,populated place,1
Prins Willemberg,elevation,1
Putsche,basin,2
Putselaar,populated place,1
Putten,populated place,3
Puttershoek,populated place,1
Raalte,populated place,1
Raan,underwater elevation,1
Raderwijker,stream,1
Rain,stream,1
Rakenberg,elevation,1
Rakkenpolle,island,1
Ral,island,1
Ramsdiep,strait,1
Randwijk,populated place,1
Ratum,populated place,1
Rechterdiep,strait,1
Rechteren,populated place,1
Reedijk,populated place,2
Reek,populated place,1
Reest,stream,1
Reeënberg,elevation,1
Reidswal,populated place,1
Reit,populated place,1
Renooi,populated place,1
Renselaar,populated place,1
Reth,populated place,1
Reutekolk,basin,1
Reuzel,stream,1
Rha,populated place,1
Rhaan,populated place,1
Rheden,populated place,1
Rhederbrug,populated place,1
Rheebruggen,populated place,1
Rhenoy,populated place,1
Ridderveld,populated place,1
Riel,populated place,2
Rietkreek,stream,1
Rietmeer,basin,1
Rijd,basin,1
Rijkebuurt,populated place,2
Rijn,stream,1
Rijsberg,elevation,1
Rijsplak,marsh,1
Rijt,populated place,1
Rikstel,populated place,1
Ringselven,basin,1
Ringwiel,basin,1
Rivierenwijk,populated place,1
Rode,stream,1
Rode Dorp,populated place,1
Roden,populated place,1
Roderwolde,populated place,1
Rodge,stream,1
Roekebosch,populated place,1
Roer,populated place,1
Roermond,populated place,1
Roggebotsluis,populated place,1
Rohel,populated place,2
Rompert,populated place,1
Roode,stream,1
Roodevaart,populated place,1
Roodhuis,populated place,1
Rookoepolle,island,1
Roosberg,populated place,1
Roosendaalsche,stream,1
Roosendaalsche En Steenbergsche,stream,1
Roosendaalse En Steenbergse,stream,1
Rooskenskant,populated place,1
Rooth,populated place,1
Rosep,stream,1
Roskam,populated place,1
Rothem,populated place,1
Rotsterhaule,populated place,1
Rovertsche,stream,1
Rozendaal,populated place,3
Rozendaalsche,stream,1
Ruigahuizen,populated place,1
Ruigezand,populated place,1
Rul,stream,1
Run Rivier,stream,1
Runde,stream,1
Running,stream,1
Rustenburg,populated place,1
S Heerjansland,populated place,1
Saaxum,populated place,1
Saeffeler,stream,1
Santpoort Zuid,populated place,1
Sappemeer,populated place,1
Schaaik,populated place,2
Schaapsbrug,populated place,1
Schaarsbergen,populated place,1
Schadrom,populated place,1
Schadron,populated place,1
Schalkwijk,populated place,1
Schalluinen,populated place,1
Schandelosche,stream,1
Schapershoek,populated place,1
Scharendijke,populated place,1
Scharsterbrug,populated place,1
Schatberg,elevation,1
Scheemda,populated place,1
Scheer,underwater elevation,1
Scheide,populated place,1
Scheldt,stream,1
Schermerhorn,populated place,1
Scherpenering,populated place,1
Schettens,populated place,1
Scheurdiep,strait,1
Schier,populated place,1
Schildhoek,convex shoreline,1
Schildmeer,basin,1
Schimmelskolk,basin,1
Schiphorst,populated place,1
Schipperskil,stream,1
Schonouwen,populated place,1
Schoonberg,elevation,1
Schoondorpe,populated place,1
Schoonebeekerdiep,stream,1
Schoonerwoerd,populated place,1
Schooteind,populated place,1
Schouw,populated place,3
Schouwenbank,underwater elevation,1
Schrapsveen,populated place,1
Schrobbenloop,stream,1
Schuitenzand,underwater elevation,1
Schuitwater,basin,1
Schurega,populated place,1
Schuttegat,stream,1
Schutwijk,populated place,1
Schwalm,stream,1
Seeryp,populated place,1
Selissen,populated place,1
Sexbierum,populated place,1
Shipbeek,stream,1
Sierdswiel,basin,1
Sijbekarspel,populated place,1
Sijdjesberg,elevation,1
Sijsjesberg,elevation,1
Simonsplaat,island,1
Sint Antonypolder,populated place,1
Sint Johannisga,populated place,1
Sint Maarten,populated place,1
Sint Martinsberg,elevation,1
Sint Philipsland,populated place,1
Sint Pietersberg,elevation,1
Sint Vitusholt,populated place,1
Sixbierum,populated place,1
Slenken,populated place,1
Slennebroek,populated place,1
Slikkendam,populated place,1
Slingebeek,stream,1
Slot,populated place,2
Sloterplas,basin,1
Slotervaart,populated place,1
Smalle Eesterzanding,basin,1
