name,place_category,frequency
Bétahon,populated place,1
Cabaneta,elevation,1
Cabariot,populated place,1
Caillauds,populated place,1
Cailly,populated place,2
Caisnes,populated place,1
Cakoueta,elevation,1
Calanque de Tardieu,concave shoreline,1
Caldanu,convex shoreline,1
Calvi,elevation,1
Cambronne-lès-Clermont,populated place,1
Campo,elevation,1
Campretti,populated place,1
Cance,stream,3
Candour,stream,1
Canigou,elevation,1
Canne,stream,2
Canterrane,stream,1
Cape Nice,convex shoreline,1
Capelet,elevation,1
Capella,elevation,1
Capeluco-cascoa,depression,1
Capigliolo,convex shoreline,1
Capu di Acciaju,convex shoreline,1
Caramany,populated place,1
Caranoet Rocher,elevation,1
Carnel,populated place,1
Carré,basin,1
Cartels,populated place,1
Cassière,populated place,1
Castellu,elevation,1
Castellu d’Ornucciu,elevation,1
Castillane,stream,1
Catalans Bay,concave shoreline,1
Caume,elevation,1
Cauquenas,populated place,1
Cauroy-lès-Hermonville,populated place,1
Cavatte,stream,1
Cavron-Saint-Martin,populated place,1
Ceilloux,populated place,1
Celle-Lévescault,populated place,1
Chablanc,populated place,1
Chabossière,populated place,2
Chabot,populated place,1
Chadrac,populated place,1
Chagne,stream,1
Chaillol,elevation,1
Chaise,stream,1
Chalamont,stream,1
Chalaronne,stream,2
Chalvasson,populated place,1
Chamagne,populated place,1
Chamaillère,stream,1
Chambazie,populated place,1
Chamblanc,populated place,1
Chambon-le-Château,populated place,1
Chamborne,populated place,1
Champ d’Ariette,populated place,1
Champagny-sous-Uxelles,populated place,1
Champceaux,populated place,1
Champet,elevation,1
Champigneulles-en-Bassigny,populated place,1
Champignol-lès-Mondeville,populated place,1
Changeon,stream,1
Chantenay-sur-Loire,populated place,1
Chanteuges,populated place,1
Chapelle,populated place,1
Chapelle d’Armentières,populated place,1
Chapelle-Sainte-Thecle,populated place,1
Charatelle,stream,1
Charigny,populated place,1
Charnier,elevation,1
Charras,underwater elevation,1
Charrons,populated place,1
Chatenet,populated place,2
Chauffailles,populated place,1
Chaume-Vallée,populated place,1
Chaunay,populated place,1
Chausey,island,1
Chaussitre,elevation,1
Chaussée du Béniguet,underwater elevation,1
Chaux,stream,1
"Chavanette, Pas",depression,1
Chavannes-les-Grands,populated place,1
Chavon,populated place,1
Chavonnier,populated place,1
Chaîne de la Sainte-Baume,elevated area,1
Chedde,populated place,1
Chenal de Richard,populated place,1
Chenevey,populated place,1
Chenil,elevation,1
Cheniménil,populated place,1
Chestres,populated place,1
Cheval,underwater elevation,1
Cheval Noir,elevation,1
Cheval de Bois Grand,elevation,1
Chevreau,elevation,1
Chevrière,elevation,1
Chez Rigaud,populated place,1
Chien,elevation,1
Chieragella,elevation,1
Chiers,stream,1
Chilly-Mazarin,populated place,1
Chiroude,stream,1
Chiuni,stream,1
Chocques,populated place,1
Chubéguez Vihan,elevation,1
Chubéguez Vraz,convex shoreline,1
Chuignes,populated place,1
Chuzelles,populated place,1
Châlets-les Ayes,populated place,1
Chârost,populated place,1
Château-Vieux,populated place,1
Châteauneuf-Villevieille,populated place,1
Châteaupanne,populated place,1
Châteauvilain,populated place,1
Châtelard,elevation,1
Châteneuf les Martiques,populated place,1
Chèzeneuve,populated place,1
Chênes,populated place,1
Ciez,populated place,1
Cigné,populated place,1
Cima,elevation,1
Cimante,stream,1
Cinq Fonts,populated place,1
Cinquin,populated place,1
Cinto,elevation,2
Ciran,populated place,1
Cirières,populated place,1
Cita,elevation,1
Cité-des-Pins,populated place,1
Clamoux,stream,1
Clapier,elevation,1
Clarens,populated place,1
Clavels,populated place,1
Clefmont,populated place,1
Clignon,stream,1
Cloyes,populated place,2
Cluis,populated place,1
Cluots,elevation,1
Clède,stream,1
Coatviller,populated place,1
Coborne,elevation,1
Cochons de Rospico,elevation,1
Coeuvatte,stream,1
Col d’Aizac,populated place,1
Colagnet,stream,1
Cole de Salvi,depression,1
Colla di Malabera,depression,1
Colle Bosse,elevation,1
Colle du Reuet,elevation,1
Collet de Rougies,elevation,1
Collières,stream,1
Colombe,elevation,1
Colombier,elevation,1
Colombier-Fontaine,populated place,1
Colombine,stream,1
Colonne Saint-Pilon,elevation,1
Combaillaux,populated place,1
Combres-sous-les-Côtes,populated place,1
Conche,stream,1
Coney,stream,1
Conie,stream,2
Conte,populated place,2
Contest,populated place,1
Contigny,populated place,1
Contra Grossa,elevation,1
Coquille,stream,1
Corbeil-Cerf,populated place,1
Corbie,stream,1
Corlée,populated place,1
Cormatin,populated place,1
Corn-Loch,underwater elevation,1
Corne,stream,1
Cornillac,populated place,1
Cornufion,elevation,1
Corny-Machéroménil,populated place,1
Corona,elevation,1
Corquoy,populated place,1
Corse,convex shoreline,1
Cortil,populated place,1
Cosson,stream,1
Coton,underwater elevation,1
Cottepens,basin,1
Couarde,stream,1
Coudier,populated place,1
Couesnon,stream,1
Couille,populated place,1
Coulazou,stream,1
Coulet Redon,elevation,1
Coulounieix-Chamiers,populated place,1
Coulès,stream,1
Cour,populated place,1
Cour-Chaverny,populated place,1
Courleau,elevation,1
Cournols,populated place,1
Cours,populated place,10
Coursac,populated place,3
Courtalain,populated place,1
Courtesserre,populated place,1
Courtieux,populated place,1
Coussegrey,populated place,1
Coutable,populated place,1
Couze,stream,5
Couze d’Issoire,stream,1
Cozzanicciu,elevation,1
Craintilleux,populated place,1
Crenant,stream,1
Crep,basin,1
Crespières,populated place,1
Cristillan,stream,1
Croce Niole,elevation,1
Croisières,populated place,1
Croix-Saint-Leufroy,populated place,1
Croix-au-Bois,populated place,1
Croix-en-Champagne,populated place,1
Crots Maillots,populated place,1
Croze-l’Hermitage,populated place,1
Cruis,populated place,1
Crèvecoeur-en Brie,populated place,1
Crèvecoeur-en-Auge,populated place,1
Créquy,populated place,1
"Cuboré, Pas",depression,1
Cuisery,populated place,1
Cumane,stream,1
Curaise,stream,1
Curzay-sur-Vonne,populated place,1
Curzo,populated place,1
Cussy,populated place,6
Cuxac,populated place,2
Cys-la-Commune,populated place,1
Cère,stream,1
Cèze,stream,1
Cébron,stream,1
Côte de Châtillon,elevation,1
C’helleg,elevation,1
Dadonville,populated place,1
Dammarie-sur-Saulx,populated place,1
Damonville,populated place,1
Danestal,populated place,1
Danger du Perduto,underwater elevation,1
Danou,elevation,1
Dantxarinea,populated place,1
Dard,basin,1
Darenque,stream,1
Dautre,stream,1
Demi Banc,underwater elevation,1
Dent d’Arcluse,elevation,1
Deroy,stream,1
Dessoubre,stream,1
Desséché du Pourra,marsh,1
Detriet,elevation,1
Deux,elevation,2
Devise,populated place,1
Didelingerbaach,stream,1
Didier,populated place,4
Diefmatten,populated place,1
Dien,stream,2
Dienville,populated place,1
Digeanne,stream,1
Digue de Valeyrac,underwater elevation,1
Dinan,stream,1
Divette,stream,2
Doby,stream,1
Doire,stream,1
Dolent,elevation,1
Domèvre,populated place,5
Doméliers,populated place,1
Doncourt,populated place,4
Donneau,stream,1
Donville-les-Bains,populated place,1
Donzy,populated place,5
Dormans,populated place,1
Dormoise,stream,1
Doua,stream,1
Douarmeurus,elevation,1
Doue,elevation,1
Doue,stream,1
Doujine,stream,1
Dourbie,stream,1
Dourdou,stream,2
Doutardes,populated place,1
Douve,stream,1
Doux,stream,1
Douzy,populated place,1
Drobie,stream,1
Dropt,stream,1
Droset,elevation,1
Drouette,stream,1
Drouxel,stream,1
Drouxet,stream,1
Drouzou,stream,1
Droye,stream,1
Dréaliou,elevation,1
Drée,stream,1
Drévenne,stream,1
Du,elevation,1
Duche,stream,1
Dullin,populated place,1
Dundent,stream,1
Durban,elevation,1
Durbion,stream,1
Durbonas,elevation,1
Durdent,stream,1
Durgeon,stream,1
Déan,elevation,1
Désaignes,populated place,1
Dézert,populated place,1
Dôme du Goûter,glacier,1
D’Eguilles,elevated area,1
E Calanche,depression,1
Eau Rousse,stream,1
Eaulne,stream,1
Edouard de Cougy,elevation,1
El Somport,depression,1
Elbron,stream,1
En Tal,shoreline,1
Enes Vennan,island,1
Ennetières-en-Weppes,populated place,2
Envaud,populated place,1
Epping,populated place,1
Erieux,stream,1
Erréka Idorra,stream,1
Esches,stream,1
Escoutay,stream,1
Espaco,populated place,1
Espaillat,elevation,1
Esquerdes de Routja,elevated area,1
Essonnes,populated place,1
Est de la Montagne de Gourdan,elevation,1
Estany de les Abelletes,basin,1
Etang de Prailles,basin,1
Etier de Sallertaine,stream,1
Etocs,elevation,1
Eyerhalde,populated place,1
Fabrezan,populated place,1
Facciata,elevation,1
Fain,populated place,2
Falu,elevation,1
Fanjeaux,populated place,1
Fao,stream,1
Fare,populated place,2
Fare,stream,1
Faremoutiers,populated place,1
Farges-Allichamps,populated place,1
Fatigons,populated place,1
Fau,populated place,4
Fau-de-Peyre,populated place,1
Fave,stream,1
Faye-la-Vineuse,populated place,1
Fayet-le-Château,populated place,1
Fayolle,populated place,1
Ferlaggia,populated place,1
Ferrals-les-Corbières,populated place,1
Ferrec,underwater elevation,1
Feuguerolles,populated place,3
Feunteun-vélen,populated place,1
Fey-en-Haye,populated place,1
Feya,stream,1
Feydel,populated place,1
Fiumara,concave shoreline,1
Fiume San Luigi,stream,1
Flaharn,elevation,1
Flaharn,underwater elevation,1
Flanville,populated place,1
Fleix,populated place,1
Flers-sur-Noye,populated place,1
Fleurie,populated place,1
Florièye,stream,1
Foce,populated place,1
Foce di Verde,depression,1
Foce di Vergio,populated place,1
"Folière, Col de",depression,1
Fontaine-Couverte,populated place,1
Fontenelles,populated place,1
Fontenermont,populated place,1
Fontenille,populated place,6
Forcelle,elevation,1
Forcelli,elevation,1
Forc’hog,elevation,1
Forest des Baniols,populated place,1
Forges-la-Forêt,populated place,1
Fotreux,populated place,1
Foucherolles,populated place,2
Fougayrolles,populated place,1
Four,underwater elevation,3
"Fourches, Col des",depression,1
Fourgs,populated place,1
Fourneau,populated place,1
Foville,populated place,1
Foye,populated place,3
Francaltroff,populated place,1
Franken,populated place,1
Franqui,populated place,1
Fredeussais,populated place,1
Fresnoy-en-Gohelle,populated place,1
Fresquel,stream,1
Fressine,populated place,1
Frileux,stream,1
Frolois,populated place,1
Frévaux,populated place,1
"Fécon, Pas",depression,1
Férant,elevation,1
Féricy,populated place,1
Gache,stream,1
Gagnières,populated place,1
Galeries des Gorges,depression,1
Galouchey,stream,1
Galères,underwater elevation,1
Ganière,stream,1
Garancières,populated place,3
Garanou,populated place,1
Gardegan-et-Tourtirac,populated place,1
Garenne,stream,1
Garon,stream,1
Garoulet,populated place,1
Gastaldi,elevation,2
Gastarria,elevation,1
Gautier,convex shoreline,2
Gautière,elevation,1
Gavignaninco,stream,1
Gayère,stream,1
Gazele,elevation,1
Geffosses,populated place,1
Genièvre,elevation,1
Genova,elevation,1
Gentioux,populated place,1
Gercey,stream,1
Germ,populated place,1
Geule,stream,1
Ghilloni,populated place,1
Giessen,stream,1
"Gigante, Colle del",depression,1
Gimond,stream,1
Gimont,depression,1
Gimont,elevation,1
Gimous,populated place,1
Giranda,elevation,1
Giraud,elevation,1
Girou,stream,1
Glaire,stream,1
Glaser,elevation,1
Glazic,island,1
Gloire,stream,1
Godiveau,stream,1
Goeulzin,populated place,1
Golo,stream,1
Gommerville,populated place,2
Gor Ar Raz,elevation,1
Gordolasque,stream,1
Gorro Blanch,elevation,1
Gousse,populated place,1
Goutevernisse,populated place,1
Gouville,populated place,2
Grand,elevation,2
Grand,populated place,2
Grand Auvignon,stream,1
Grand Belorc’h,underwater elevation,1
Grand Bouret,populated place,1
Grand Brézouard,elevation,1
Grand Capisee Le Grand Cap,convex shoreline,1
Grand Cañon du Verdon,depression,1
Grand Coin,elevation,1
Grand Laus,basin,1
Grand Pourier,island,1
Grand Villiers,populated place,1
Grand Vizoc,populated place,1
Grand-Blanque,populated place,1
Grande,populated place,2
Grande Charrière,populated place,1
Grande Maine,stream,1
Grande Vasière,underwater elevation,1
Grande Ville,populated place,1
Grandes Jorasses,elevated area,1
Grands Nains,populated place,1
Grands Vans,elevation,1
Grange-aux-Bois,populated place,1
Granges-sur-Aube,populated place,1
Graon,stream,1
Gras,populated place,1
Grasi,populated place,1
Grau d’Orgon,concave shoreline,1
Gravelingen,populated place,1
Gravelotte,stream,1
Graveron-Sémerville,populated place,1
Grazian,elevation,1
Greniquet,elevation,1
Grenne,stream,1
Grenons,populated place,1
Gresse,stream,1
Gribolets,populated place,1
Grisciane,stream,1
Grivette,stream,1
Gronde Rau,stream,1
Gros Foug,elevation,1
Gros Louis,populated place,1
Gros Léez,stream,1
Gros-Réderching,populated place,1
Gross Réderchingen,populated place,1
Grosse,elevation,1
Grou de Bane,elevation,1
Grozonne,stream,2
Großer Florenberg,elevation,1
Grunes de Bretteville,underwater elevation,1
Gréhange,populated place,1
Guainville,populated place,1
Guebriant,stream,1
Guen,underwater elevation,1
Guette,stream,2
Gueylardie,populated place,1
Guilherand,populated place,1
Guillestre,populated place,1
Guilmarais,populated place,1
Guioult,stream,1
Guirlande,stream,1
Guisane,stream,1
Gupie,stream,1
Guédonnière,populated place,1
Gâtines Rouges,populated place,1
Gèdre,populated place,1
Gérendoine,stream,1
Habère-Lullin,populated place,1
Haches,elevation,1
Hachimette,populated place,1
Hantes,stream,1
Haut Rognol,elevation,1
Haut du Sud-Ouest,underwater elevation,1
Haut-Clignon,populated place,1
Haute-Épine,populated place,1
Heidenkopf,elevation,1
Hellimer,populated place,1
Hendecourt,populated place,2
Herbiers,populated place,1
Hettenschlag,populated place,1
Hir,elevation,1
Hochard,stream,1
Hohatzenheim,populated place,1
Hoter,elevation,1
Houdilcourt-le-Mesnil,populated place,1
Houlumer,elevation,1
Hoëne,stream,1
Huguenans,elevation,1
Huiron,populated place,1
Huisne,stream,1
Hulle,stream,1
Huveaune,stream,1
Hérie,populated place,1
Ie,stream,1
Igneray,stream,1
Igornay,populated place,1
Il Pelvo,elevation,1
Illet,stream,1
Inières,populated place,1
Insviller,populated place,1
Isac,stream,1
Isle-d’Elle,populated place,1
Issole,stream,2
Isère,stream,1
Izterbegui,elevation,1
Jabaux,populated place,1
Jabron,stream,1
Jainvillotte,populated place,1
Jalla,elevation,1
Jallère,stream,1
Jard-sur-Mer,populated place,1
Jeancourt,populated place,1
Jeugny,populated place,1
Joly,elevation,1
Jonquerets,populated place,1
Jordanne,stream,1
Jorxey,populated place,1
Joubert,populated place,1
Jouy-le-Châtel,populated place,1
Jovet,elevated area,1
Jubés,populated place,1
Julin,populated place,1
Juscorps,populated place,1
Jussy-Champagne,populated place,1
Juvigny-sous-Andaine,populated place,1
Kaléri,underwater elevation,1
Karreg Stign,underwater elevation,1
Keranquéré,populated place,1
Kerdréal,populated place,1
Kerel,populated place,1
Kerfeunteun,populated place,1
Kergres,populated place,1
Kerien,populated place,1
Keroulaouen,populated place,1
Kerscoff,populated place,1
Kervouroc,underwater elevation,1
Koenigsstuhl,elevation,1
Korn,elevation,1
Kornog Al Leue,elevation,1
Kyrie-Eleïson,elevation,1
Kérel,concave shoreline,1
La-Weiss,stream,1
Labach,stream,1
Labergement-lès-Auxonne,populated place,1
Laborde,populated place,1
Lacadée,populated place,1
Lacam,populated place,1
Lacarry-Arhan-Charritte-de-Haut,populated place,1
Laccione,elevation,1
Lachat,elevation,1
Lacque,stream,1
Lacs,populated place,1
Lacs Lancone,basin,1
Lady,populated place,1
Lafeline,populated place,1
Laferté-sur-Amance,populated place,1
Lafrimbole,populated place,1
Lagarde-d’Apt,populated place,1
Lagardonne,stream,1
Lagrâce-Dieu,populated place,1
Lagérat,populated place,1
Lahitte Ez Angles,populated place,1
Lahonce,populated place,1
Lahourcade,populated place,1
Laignes,stream,1
Laisset,convex shoreline,1
Lakhoura,elevation,1
Lakora,elevation,1
Lalbarède,populated place,1
Lambert,populated place,1
Lambesc,populated place,1
Lameries,populated place,1
Lampaul-Ploudalmézeau,populated place,1
Landard,elevation,1
Lande-Vinet,populated place,1
Landisacq,populated place,1
Landouzy,populated place,2
Langhardtkopf,elevation,1
Langis,stream,1
Langlechais,populated place,1
Lannelec,populated place,1
Lannédern,populated place,1
Lanobre,populated place,1
Lanterne,stream,1
Lantosque,populated place,1
Larbogne,populated place,1
Larcher,populated place,1
Larcis,stream,1
Lardier,convex shoreline,1
Large,elevation,1
Larribar-Sorhapuru,populated place,1
Lasserrade,populated place,1
Lasso,stream,1
Lathan,stream,1
Latoniccia,convex shoreline,1
Lattes,populated place,1
Lauch,stream,1
Launette,stream,1
Lauquet,stream,1
Laurac,populated place,2
Laussonne,populated place,1
Laval-sur-Luzège,populated place,1
Lavandaggio,stream,1
Lay,stream,2
Laye,underwater elevation,1
Laye du Sud,stream,1
Layon,stream,1
Layou,stream,1
Le Marais de Cagny,marsh,1
Le Platin,concave shoreline,1
Leintrey,populated place,1
Lemboulas,stream,1
Lemmecourt,populated place,1
Lemmeur,populated place,1
Lendresse,populated place,1
Lentilly,populated place,1
Lentillères,populated place,1
Leoriere,stream,1
Ler,underwater elevation,1
Lertzbach,stream,1
Les Grandes Tours du Lac,elevated area,1
Lescheroux,populated place,1
Lescrozon,populated place,1
Lescure-Jaoul,populated place,1
Lestanville,populated place,1
Lestraouen,populated place,1
Lestréonec,populated place,1
Leuriou,elevation,1
Levanna,elevation,1
Levanna Orientale,elevation,1
Levrière,stream,2
Lex,stream,2
Lexert,stream,1
Lextra,populated place,1
Lez,stream,3
Lezert,stream,1
Lezeta,elevation,1
Licciola,elevation,1
Liccioli,elevation,1
Lidoire,stream,1
Lidrequin,populated place,1
Liergues,populated place,1
Lieutel,stream,1
Lignon,populated place,1
Ligny-en-Brionnais,populated place,1
Lilignod,populated place,1
Lillière,stream,1
Limon,elevation,1
Limont-Fontaine,populated place,1
Linchamps,populated place,1
Lindar,stream,2
Linières-Bouton,populated place,1
Linleu,elevation,1
Linotte,stream,1
Linthes,populated place,1
Lion de Mer,elevation,1
Liovette,stream,1
Liscia,stream,1
Liscio,stream,1
Livenne,stream,1
Liverdy-en-Brie,populated place,1
Livernon,populated place,1
Lixeure,stream,1
Lizet,stream,1
Liège,populated place,2
Lièpvrette,stream,1
Loc-Eguiner-Landivisiau,populated place,1
Loch,populated place,2
Locmalo,populated place,3
Lodde,stream,1
Loiré,populated place,2
Loiville,populated place,1
Lombray,populated place,2
Lombre,populated place,1
Londigny,populated place,1
Long,stream,1
Longo,elevation,1
Longue,island,1
Longvilliers,populated place,1
Losmont,populated place,1
Louge,stream,1
Louversey,populated place,1
Louvière-Lauragais,populated place,1
Luché-sur-Brioux,populated place,1
Ludes,populated place,1
Luech,stream,1
Luisandre,elevation,1
Lunegarde,populated place,1
Luri,stream,1
Lussan,populated place,2
Lustruyen,populated place,1
Lutte,stream,1
Luy de France,stream,1
Lys,stream,3
Lède,stream,1
Lèze,stream,1
Lédan,underwater elevation,1
Lédénes,convex shoreline,1
Lézicnan-Corbieres,populated place,1
L’Aa,stream,1
L’Adour Fleuve,stream,1
L’Age-Marenche,populated place,1
L’Aiguette,stream,1
L’Aiguille,elevation,1
L’Allemette,stream,1
L’Alpette,elevation,1
L’Altenberg,elevation,1
L’Amasse,stream,1
L’Andlau,stream,1
L’Anglin,stream,1
L’Ardour,stream,1
L’Arrêt,stream,1
L’Asco,stream,1
L’Attemance,stream,1
L’Aunaie,stream,1
L’Aune,stream,1
L’Aure,stream,1
L’Authion,stream,1
L’Aution,elevation,1
L’Autize,stream,1
L’Avancée,populated place,1
L’Echaudon,stream,1
L’Elnon,stream,1
L’Empeloutier,elevation,1
L’Epie,stream,1
L’Escoutay,stream,1
L’Estrées,underwater elevation,1
L’Etale,elevation,1
L’Etangsort,stream,1
L’Hermance,stream,1
L’Hivet,stream,1
L’Huveaune,stream,1
L’Iinscinosa,elevation,1
L’Ilusone,populated place,1
L’Indroye,stream,1
L’Isole,stream,1
L’Issole,stream,1
L’Isuletta,island,1
L’Observatoire Belmont,elevation,1
L’Orrière,populated place,1
L’Osse,stream,1
L’Ourcq,stream,1
L’Ouveze,stream,1
L’Oxe,stream,1
L’Uja,elevation,1
L’Yvette,stream,1
L’Écrevisse,underwater elevation,1
Macaron,elevation,1
Machau,basin,1
Macizo de Viñamala,elevation,1
Madame,island,1
Magnicourt,populated place,3
Magouër,populated place,1
Maine,stream,1
Maine-de-Boixe,populated place,1
Maire,stream,1
Maisnil-lès-Teneur,populated place,1
Maison-Blanche,populated place,1
Majou,stream,1
Malauzat,populated place,1
Malfalco,concave shoreline,1
Malfiches,elevation,1
Malh de Bolard,elevation,1
Malicourt,populated place,1
Malinvern,elevation,1
Malmaison,populated place,1
Maloise,stream,1
Malzéville,populated place,1
Mameas,populated place,1
Mamey,populated place,1
Mandres-les-Roses,populated place,1
Manec’h,concave shoreline,1
Mansan,populated place,1
Mansencôme,populated place,1
Maqueline,stream,1
Marais du Crey,basin,1
Marbore,elevation,1
Marcaissonne,stream,1
Marchiennes-Ville,populated place,1
Marcorignan,populated place,1
Marderie,stream,1
Mareuil sur Lay,populated place,1
Margeries,island,1
Marguareis,elevation,1
Marguerites,underwater elevation,1
Marine de Porticciolo,concave shoreline,1
Marine du Miomo,populated place,1
Mariol,populated place,1
Markin d’Arc,populated place,1
Marquette-en-Ostrevent,populated place,1
Mars,stream,1
