name,place_category,frequency
Comum,populated place,1
Concordia,populated place,1
Concordia Sagittaria,populated place,1
Condate Redones,populated place,1
Conimbriga,populated place,1
Constantia,populated place,2
Corcyra,populated place,1
Corduba,populated place,1
Coria,populated place,1
Coriallum,populated place,1
Corinium,populated place,1
Coriovallum,populated place,1
Corisopitum,populated place,1
Coristopitum,populated place,1
Cortoriacum,populated place,1
Corvinium,populated place,1
Cularo,populated place,1
Cunetio,populated place,1
Curia,populated place,1
Cutiliae,populated place,1
Danaster,stream,1
Danum,populated place,1
Danuvius,stream,1
Dertona,populated place,1
Dertosa,populated place,1
Derventio,populated place,1
Deva,populated place,1
Dianinum,populated place,1
Dierna,populated place,1
Dimale,populated place,1
Dimum,populated place,1
Diocletianopolis,populated place,1
Dionysopolis,populated place,1
Drepana,populated place,1
Drepanum,populated place,1
Drobeta,populated place,1
Dubris,populated place,1
Dunum,populated place,1
Duranius,populated place,1
Durnovaria,populated place,1
Durocorotum,populated place,1
Durostorum,populated place,1
Durovernum Cantiacorum,populated place,1
Dyrrachium,populated place,1
Ebrus,populated place,1
Eburacum,populated place,1
Eburodunum,populated place,1
Ecnomus,populated place,1
Egara,populated place,1
Emona,populated place,1
Emporiae,populated place,1
Epidamnus,populated place,1
Eriditum,populated place,1
Eryx,populated place,1
Faesulae,populated place,1
Favianis,populated place,1
Flavia Scupi,populated place,1
Flavia Solva,populated place,1
Flevum,populated place,1
Flexum,populated place,1
Florentia,populated place,1
Gades,populated place,1
Gandava,populated place,1
Gariannonum,populated place,1
Garumna,populated place,1
Gemella Acci,populated place,1
Geneva,populated place,1
Germania,region,1
Gerulata,populated place,1
Gesoriacum,populated place,1
Glannaventa,populated place,1
Glevum,populated place,1
Gorsium,populated place,1
Graccurris,populated place,1
Gratianopolis,populated place,1
Hadriani,populated place,1
Haga Comitis,populated place,1
Helveticae,populated place,1
Heraclea Lyncestis,populated place,1
Herculea,populated place,1
Herculem,populated place,1
Hibernia,region,1
Hispalis,populated place,1
Histria,populated place,1
Iaurinum,populated place,1
Iberia,region,1
Ilerda,populated place,1
Illici,populated place,2
Intercisa,populated place,1
Ioviacum,populated place,1
Isara,populated place,1
Isca,populated place,1
Isca Dumnoniorum,populated place,1
Istropolis,populated place,1
Istrus,stream,1
Isurium,populated place,1
Italica,populated place,1
Itius,populated place,1
Iulii,populated place,1
Iuvense,populated place,1
Labacum,populated place,1
Lascuta,populated place,1
Latobicorum,populated place,1
Lauriacum,populated place,1
Lavatrae,populated place,1
Lederata,populated place,1
Legentium,populated place,1
Legio,populated place,1
Lentia,populated place,1
Letocetum,populated place,1
Leucarum,populated place,1
Liburnum,populated place,1
Liger,populated place,1
Lihnidos,populated place,1
Lilybaeum,populated place,1
Limonum,populated place,1
Lincium,populated place,1
Lindinis,populated place,1
Lindum,populated place,1
Londinium,populated place,1
Lucentum,populated place,1
Lucus Augusti,populated place,1
Lugdunum,populated place,2
Lugio,populated place,1
Luguvalium,populated place,1
Lusitania,region,1
Lussonium,populated place,1
Lutetia Parisiorum,populated place,1
Malaca,populated place,1
Malata Bonenia,populated place,1
Mamucium,populated place,1
Marcianopolis,populated place,1
Martis,populated place,1
Massilia,populated place,1
Matrica,populated place,1
Mauros,populated place,1
Mediam,populated place,1
Melta,populated place,1
Messambria,populated place,1
Messana,populated place,1
Metellinum,populated place,1
Metis,populated place,1
Misenum,populated place,1
Moenum,populated place,1
Mogentianae,populated place,1
Moguntiacum,populated place,1
Mons Bellona,populated place,1
Montana,populated place,1
Moridunum,populated place,1
Mosam,populated place,1
Municipium Augusta Bilbilis,populated place,1
Mursa,populated place,1
Mutina,populated place,1
Naissus,populated place,1
Napoca,populated place,1
Narbo,populated place,1
Neapolis,populated place,1
Nemausus,populated place,1
Nervia Glevensium,populated place,1
Neviodunum,populated place,1
Nevirnum,populated place,1
Nidum,populated place,1
Nola,populated place,1
Norba,populated place,1
Norba Caesarina,populated place,1
Novae,populated place,1
Novas,populated place,1
Noviodunum Aeduorum,populated place,1
Noviomagus,populated place,2
Noviomagus Batavodurum,populated place,1
Novioritum,populated place,1
Novodunum,populated place,1
Numantia,populated place,1
Obulco,populated place,1
Octodurus,populated place,1
Odessus,populated place,1
Oenipontum,populated place,1
Olicana,populated place,1
Olisipo,populated place,1
Onuba,populated place,1
Opitergium,populated place,1
Osca,populated place,1
Osset,populated place,1
Ossonoba,populated place,1
Padus,populated place,1
Panormus,populated place,1
Parentium,populated place,1
Patavium,populated place,1
Patricia,populated place,1
Pautalia,populated place,1
Pax Iulia,populated place,1
Perusia,populated place,1
Pharos,island,1
Philippopolis,populated place,1
Pisae,populated place,1
Placentia,populated place,1
Podium Aniciense,populated place,1
Poetovio,populated place,1
Pola,populated place,1
Pompaelo,populated place,1
Pompeii,populated place,1
Pons Aelius,populated place,1
Pontus Fractus,populated place,1
Posonium,populated place,1
Potaissa,populated place,1
Praetoria,populated place,1
Puteoli,populated place,1
Raetinium,populated place,1
Ratae Coritanorum,populated place,1
Ratea Colitanorum,populated place,1
Ratiara,populated place,1
Raurica,populated place,1
Ravenna,populated place,1
Regina,populated place,1
Regulbium,populated place,1
Rhegium,populated place,1
Rhenus,stream,1
Rhodanos,stream,1
Rigomagus,populated place,1
Risinium,populated place,1
Roma,populated place,1
Romula,populated place,1
Rotomagus,populated place,1
Rutupiae,populated place,1
Saguntum,populated place,1
Salmantica,populated place,1
Salonae,populated place,1
Salva,populated place,1
Samarobriva,populated place,1
Santonum,populated place,1
Sarmizegethusa,populated place,1
Savaria,populated place,1
Scarbantia,populated place,1
Scupi,populated place,1
Segobriga,populated place,1
Segontium,populated place,1
Segovia,populated place,1
Segusio,populated place,1
Sempronium,populated place,1
Senones,populated place,1
Serdica,populated place,1
Sexaginta Prista,populated place,1
Sextiae,populated place,1
Silurum,populated place,1
Singidunum,populated place,1
Sirmium,populated place,1
Siscia,populated place,1
Solva,populated place,1
Sopianae,populated place,1
Sopronium,populated place,1
Sorviodurum,populated place,1
Sozopolis,populated place,1
Spalatum,populated place,1
Spoletium,populated place,1
Stobi,populated place,1
Storgozia,populated place,1
Sucidava,populated place,1
Sulis,populated place,1
Syracusae,populated place,1
Tarentum,populated place,1
Tarraco,populated place,1
Tarvisium,populated place,1
Taurinorum,populated place,1
Taurinum,populated place,1
Tergeste,populated place,1
Ticinum,populated place,1
Tigurum,populated place,1
Toletum,populated place,1
Tomis,populated place,1
Traducta,populated place,1
Trebecorum,populated place,1
Treverorum,populated place,1
Treviri,populated place,1
Trevirorum,populated place,1
Tricciana,populated place,1
Tridentum,populated place,1
Trimontium,populated place,2
Tropaeum Traiani,populated place,1
Turiaso,populated place,1
Turiaso Silbis,populated place,1
Turicim,populated place,1
Turnacum Nerviorum,populated place,1
Ugernum,populated place,1
Ulcisia Castra,populated place,1
Ulpia,populated place,3
Ulpia Novomagus,populated place,1
Urbs Victrix Osca,populated place,1
Utinum,populated place,1
Valcum,populated place,1
Valentia,populated place,1
Valentia Edetanorum,populated place,1
Varadinum,populated place,1
Veldidena,populated place,1
Venetiae,populated place,1
Vernementum,populated place,1
Verulamium,populated place,1
Vesunna,populated place,1
Vetera,populated place,1
Vezeliacum,populated place,1
Vicentia,populated place,1
Victrix Iulia Celsa,populated place,1
Victrix Iulia Lepida,populated place,1
Vicus Belginum,populated place,1
Vienna,populated place,1
Viminiacum,populated place,1
Vindelicorum,populated place,1
Vindobona,populated place,1
Vindomora,populated place,1
Vindonissa,populated place,1
Vinovia,populated place,1
Vinovium,populated place,1
Viroconium Cornoviorum,populated place,1
Vitudurum,populated place,1
Vizeliacum,populated place,1
