name,industry,frequency
& Dachdeckerei Almer,INDUSTRIALS,6
& H Austria,HEALTH CARE,6
& H Dentalwerk Bürmoos,HEALTH CARE,6
& IT,INDUSTRIALS,6
& Isabella Teufl,CONSUMER STAPLES,6
& Konditorei Naglreiter,CONSUMER STAPLES,6
& M Holding,INDUSTRIALS,6
& M Kachelöfen und Herde Groß-,INDUSTRIALS,6
& Partner BaumanagementGmbH,REAL ESTATE,6
& Schubert,CONSUMER DISCRETIONARY,6
& Schubert Austria GmbH,CONSUMER DISCRETIONARY,6
& Schuh Einkaufsgesellschaft,CONSUMER DISCRETIONARY,6
& Spa Hotel Strass Roscher,CONSUMER DISCRETIONARY,6
"& Theurer, Export von Bahnb",INDUSTRIALS,6
& Trimmel,INDUSTRIALS,6
& Trimmel General Contracto,INDUSTRIALS,6
& Trimmel Holding,INDUSTRIALS,6
& W INTERNATIONALE SPEDITION UND,INDUSTRIALS,6
& Young Management Consulting,INDUSTRIALS,6
& Young ServicegmbH & Co OG S,INDUSTRIALS,6
& Young Wirtschaftsprüfungsge,INDUSTRIALS,6
'TBG' Thermenzentrum Geinberg Betri,CONSUMER DISCRETIONARY,6
+ Co,INDUSTRIALS,6
+ Nagel,INDUSTRIALS,6
+ Nagel Gesellschaft,INDUSTRIALS,6
+ S Group Regeltechnik und Schalt,INDUSTRIALS,6
- Bauen und Wohnen,REAL ESTATE,6
- Brugger,CONSUMER DISCRETIONARY,6
- Das neue Österreich und Libe,INDUSTRIALS,6
- Nahrungsmittel,CONSUMER STAPLES,6
- STUDEN Beteiligungs,CONSUMER STAPLES,6
- Vollwertbäckerei Gradwohl,CONSUMER STAPLES,6
1 LIEGENSCHAFTSVERWALTUNGS-,NOT RELEVANT,6
15 (fünfzehn) Beteiligungs-,INDUSTRIALS,6
2000 Steyr,REAL ESTATE,6
29 (neunundzwanzig) Beteiligung,INDUSTRIALS,6
3 Bauherren GmbH & Co Tau,REAL ESTATE,6
3 IMMOBILIENVERWALTUNG,NOT RELEVANT,6
3G Gruppe Geotechnik Graz ZT,INDUSTRIALS,6
3LOG premium logistics,INDUSTRIALS,6
3con Anlagenbau,CONSUMER DISCRETIONARY,6
42 Vienna - education for digital,CONSUMER DISCRETIONARY,6
6B47,REAL ESTATE,6
6B47 Projektentwicklungs,FINANCIALS,6
6B47 Real Estate Investors,REAL ESTATE,6
A & C Wustinger,CONSUMER DISCRETIONARY,6
A & G Realinvest,REAL ESTATE,6
A G PAYMENT SOLUTIONS AT,INDUSTRIALS,6
A K Holz,MATERIALS,6
A P - Trading,INDUSTRIALS,6
A-Pollo Spedition,INDUSTRIALS,6
A-TEC INDUSTRIES AG in,INDUSTRIALS,6
A-TEC Immobilienvermietung,NOT RELEVANT,6
A-Tec,INDUSTRIALS,6
A-Trust,INDUSTRIALS,6
A. Dolschek,INDUSTRIALS,6
A. Hofstätter,INDUSTRIALS,6
A. Sochor & Co Gesellschaft,CONSUMER DISCRETIONARY,6
A. Winkler & Co,INDUSTRIALS,6
A. Ö. Krankenhaus des Deutschen Ord,HEALTH CARE,6
"A.H. Praha, a.s.in Liquidation",MATERIALS,6
A.Ö. Krankenhaus St. Josef Braunau,HEALTH CARE,6
A.ö. Krankenhaus derElisabethinen K,HEALTH CARE,6
AAE Naturstrom Vertrieb,FINANCIALS,6
AB Portfolio,NOT RELEVANT,6
ABAG,MATERIALS,6
ABC Commerz,CONSUMER DISCRETIONARY,6
ABF,INFORMATION TECHNOLOGY,6
ABG trans GmbH &,INDUSTRIALS,6
ABIES Austria Holzverarbeitung,MATERIALS,6
ABK Akustikbau Gesellschaft mbH,MATERIALS,6
ABRG Abfall Behandlung &,INDUSTRIALS,6
ABS Transportbahnen Gesellschaft mb,INDUSTRIALS,6
ABUS Austria,INDUSTRIALS,6
ABWASSERVERBAND GRAZERFELD,INDUSTRIALS,6
ABZ Ausbildungszentrum des Wiener,INDUSTRIALS,6
ABatt Handels,INDUSTRIALS,6
ACA Center Janu,NOT RELEVANT,6
ACCESS Logistic,INDUSTRIALS,6
ACCURO Brandschutzanlagen,INDUSTRIALS,6
ACH Solution,INDUSTRIALS,6
ACL advanced commerce labs,INFORMATION TECHNOLOGY,6
ACO,INDUSTRIALS,6
ACONDA systems,REAL ESTATE,6
ACP,INFORMATION TECHNOLOGY,6
ACP TEKAEF,CONSUMER DISCRETIONARY,6
ACP TechWerk,INDUSTRIALS,6
ADA Möbelfabrik,CONSUMER DISCRETIONARY,6
ADA Möbelwerke Holding,INDUSTRIALS,6
ADEG,NOT RELEVANT,6
ADK Diagnostics,INDUSTRIALS,6
ADOMO Beteiligungs,REAL ESTATE,6
ADRIATIC GROUP,CONSUMER STAPLES,12
ADVANCED PACKAGING GROUP,INDUSTRIALS,6
AE AUSTRIA AUSSENLEUCHTEN,NOT RELEVANT,6
AE Schreder,INDUSTRIALS,6
AE&E Austria GmbH & Co KG in,INDUSTRIALS,6
AEE GmbH & Co,INDUSTRIALS,6
AEROCOMPACT,UTILITIES,6
AES Energie Technik,INDUSTRIALS,6
AESP Lanline,INFORMATION TECHNOLOGY,6
AF Sport,CONSUMER DISCRETIONARY,6
AG,CONSUMER DISCRETIONARY,12
AG,INDUSTRIALS,48
AG,INFORMATION TECHNOLOGY,12
AG,MATERIALS,18
AG,REAL ESTATE,6
AG,UTILITIES,12
AG & Co,MATERIALS,6
AG Oberösterreich,UTILITIES,6
AG Oberösterreich Services,UTILITIES,6
AG Oberösterreich Umwelt Se,INDUSTRIALS,6
AG Oberösterreich Vertrieb,UTILITIES,6
AGEtech,INDUSTRIALS,6
AGIOS,REAL ESTATE,6
AGRANA,CONSUMER STAPLES,6
AGRANA DOO BRCKO,CONSUMER STAPLES,6
AGRANA Internationale Verwaltungs-,NOT RELEVANT,6
AGRANA Research & Innovation,INDUSTRIALS,6
AGRICOLA CONSULTANTS,INDUSTRIALS,6
AGROMED AUSTRIA,CONSUMER STAPLES,6
AHT,NOT RELEVANT,6
AHT Cooling Systems,INDUSTRIALS,6
AHVV Verlags,COMMUNICATIONS,6
AIC CASTING,MATERIALS,6
AICHINGER Beton- u. Schotterwerke,INDUSTRIALS,6
AIK Energy Austria,NOT RELEVANT,6
AIM ANLAGEBAU&INDUSTRIE-MONTAGEN,NOT RELEVANT,6
AIT Austrian Institute of Technolog,HEALTH CARE,6
AITHYRA GmbH - Research Institute f,HEALTH CARE,6
AKADEMIKERHILFE,REAL ESTATE,6
AKG plastics,MATERIALS,6
AKRISIOS,REAL ESTATE,6
AKRON Management Holding,NOT RELEVANT,6
AKTUELL Raiffeisen Versicherungs-Ma,FINANCIALS,6
AL-KO Kober Gesellschaft,NOT RELEVANT,6
AL-KO Production Austria,INDUSTRIALS,6
ALBA-TRADE HANDELS GES.M.B.H,NOT RELEVANT,6
ALBUS Salzburg Verkehrsbetrieb,INDUSTRIALS,6
ALDO Immobilienverwaltung,REAL ESTATE,6
ALETTA,REAL ESTATE,6
ALLGEMEIN-ÖFFENTLICHES KRANKENHAUS,INDUSTRIALS,6
ALPINA Personalconsulting,INDUSTRIALS,6
ALPINE-ENERGIE Österreich,INDUSTRIALS,6
ALPLA WERKE,MATERIALS,6
ALPLAindustrial Austria,MATERIALS,6
ALU KÖNIG STAHL,INDUSTRIALS,6
ALUFIX,MATERIALS,6
ALUFIX-FOLIENVERARBEITUNGSGES.MBH,MATERIALS,6
ALUK-Privatstiftung,INFORMATION TECHNOLOGY,6
ALVARIS Profile Systems,CONSUMER DISCRETIONARY,6
AMAG,MATERIALS,6
AMANN die DachMarke,INDUSTRIALS,6
AME International,HEALTH CARE,6
AMEOS Klinikum Bad Aussee,HEALTH CARE,6
AMG Immobilien,REAL ESTATE,6
AMIBLU Holding,INDUSTRIALS,6
AMIDEX Objekttextilien,CONSUMER DISCRETIONARY,6
AMK REISCHL,INDUSTRIALS,6
AMST-Systemtechnik,INDUSTRIALS,6
AMT Austria,CONSUMER STAPLES,6
AMYKOS RBI Leasing-Immobilien,FINANCIALS,6
AM² Holding,INDUSTRIALS,6
ANKAR,INDUSTRIALS,6
ANTON UNTERWURZACHER MASCHINENBAU,NOT RELEVANT,6
AOP Orphan Pharmaceuticals,HEALTH CARE,6
APCOA Parking Austria,REAL ESTATE,6
APE Architektur&Bau,NOT RELEVANT,6
APK Pensionskasse,NOT RELEVANT,6
APM Holding,REAL ESTATE,6
APOFIN Beteiligungs,HEALTH CARE,6
APOPARTNER,HEALTH CARE,6
APS Group GmbH & Co,INDUSTRIALS,6
APUS,REAL ESTATE,6
ARAS PRODUCTION DOO BIHAC,INDUSTRIALS,6
ARCANA,FINANCIALS,6
ARE,REAL ESTATE,6
AREA Handelsgesellschaft,CONSUMER DISCRETIONARY,6
AREDVI,CONSUMER DISCRETIONARY,6
AREV Immobilien Gesellschaft,REAL ESTATE,6
ARGE Baustahl Eisen Blasy - Neptun,INDUSTRIALS,6
ARGE Wasser Wien BG5 /MA31,UTILITIES,6
ARIWA Abwasserreinigung im Waldvier,INDUSTRIALS,6
ARMA BAU S R,INDUSTRIALS,6
ARMS,INDUSTRIALS,6
ARO Immobilien GmbH c/o EHL Immobil,REAL ESTATE,6
ARTPROJEKT,INDUSTRIALS,6
ARULA,CONSUMER DISCRETIONARY,6
ASAI Ersatzinvest Alpha,REAL ESTATE,6
ASF Entwicklungs-,NOT RELEVANT,6
ASK Salzburg,NOT RELEVANT,6
ASMAC,INDUSTRIALS,6
ASSA Objektservice,REAL ESTATE,6
ASSIST Notfallservice,INDUSTRIALS,6
ASSMONT-Steel Hungária Korlátolt Fe,INDUSTRIALS,6
ASTA,INDUSTRIALS,6
ASZ-D. arbeitsmed. & sicherheitstec,HEALTH CARE,6
AT Smarthome 360,REAL ESTATE,6
ATG Anlagentechnik,INDUSTRIALS,6
ATL Immobilienverwaltung EOOD,INDUSTRIALS,6
ATLANTIS Architektur Bau,REAL ESTATE,6
ATLAS STAHL,INDUSTRIALS,6
ATM Qness,INDUSTRIALS,6
ATOMIC Austria,NOT RELEVANT,6
ATZ+DOS RBI,REAL ESTATE,6
AUA,INDUSTRIALS,6
AUBOECK BAU,NOT RELEVANT,6
AUER Signal,INDUSTRIALS,6
AURA Wohnungseigentums-,REAL ESTATE,6
AURIGA,REAL ESTATE,6
AURO Befestigungssysteme,INDUSTRIALS,6
AURUM Personal,INDUSTRIALS,6
AUSTREX Antriebstechnik,INDUSTRIALS,6
AUSTREX Handels-Ges.m.b.H.,MATERIALS,6
AUSTRIA ASPHALT GmbH & Co,INDUSTRIALS,6
AUSTRIA CARD-Plastikkarten und Ausw,INFORMATION TECHNOLOGY,6
AUSTRIA GESELLSCHAFT M B,CONSUMER DISCRETIONARY,6
AUSTRIA HOLDING 1,CONSUMER DISCRETIONARY,6
AUSTRIA HOLDING 2,CONSUMER DISCRETIONARY,6
AUSTRIACARD HOLDINGS,INFORMATION TECHNOLOGY,6
AUSTRIAN AIRLINES,INDUSTRIALS,6
AUSTRIAN AIRLINES PREDSTAVNISTVO BI,CONSUMER DISCRETIONARY,6
AUTOGRILL Austria,CONSUMER DISCRETIONARY,6
AUTOHAUS Jakob Prügger,CONSUMER DISCRETIONARY,6
AV Holding Beteiligungs,CONSUMER DISCRETIONARY,6
AVENUE OESTEUROPA,NOT RELEVANT,6
AVG Automobilvertriebs GmbH & Co,CONSUMER DISCRETIONARY,6
AVIA Energy Austria,UTILITIES,6
AVIA Mineralölhandelsges.m.b.H.,ENERGY,6
AVION-Grundverwertungsgesellschaft,INFORMATION TECHNOLOGY,6
AVL,CONSUMER DISCRETIONARY,6
AVM Holding,CONSUMER STAPLES,6
AVZ Autoteile,CONSUMER DISCRETIONARY,6
AWF Immobilien,CONSUMER DISCRETIONARY,6
AWT Anlagenschutz- und Wassertechni,INDUSTRIALS,6
AX Travel Management,CONSUMER DISCRETIONARY,6
AY-SEN Food,CONSUMER STAPLES,6
Aberg - Hinterthal - Bergbahnen Akt,INDUSTRIALS,6
Aberger Elektro und Energietechnik,INDUSTRIALS,6
Abfallservice Jüly,INDUSTRIALS,6
Abnehmen im Liegen,INDUSTRIALS,6
Absdorf-Ziersd,CONSUMER STAPLES,6
Abwicklungs- und Dienstl,FINANCIALS,6
Academy Holding,INDUSTRIALS,6
Achensee,CONSUMER DISCRETIONARY,6
Achleitner Biohof,CONSUMER STAPLES,6
Actual Fenster Türen Sonnenschutz,INDUSTRIALS,6
Adamol,ENERGY,6
Adeg-Invest Zentrale Realitätenverw,CONSUMER STAPLES,6
Adler,CONSUMER DISCRETIONARY,6
Adler Modem¿rkte Gesellschaft,CONSUMER DISCRETIONARY,6
Admiral Sportwetten,NOT RELEVANT,6
Adolf Erhart,MATERIALS,6
Adolf Tobias,INDUSTRIALS,6
Adolf Toferer GmbH & Co,CONSUMER DISCRETIONARY,6
Adomo Beteiligungs,REAL ESTATE,6
Advisory Partners,INDUSTRIALS,6
Advisory Services,NOT RELEVANT,6
Adwerba Marketing Service,COMMUNICATIONS,6
AeroWings Handels,CONSUMER DISCRETIONARY,6
Aerzen Austria Handelsgesellschaft,INDUSTRIALS,6
Agentur LOOP New Media,COMMUNICATIONS,6
Agentur Steiermark gemeinnü,INDUSTRIALS,6
Agnaten SE,CONSUMER STAPLES,6
Agrana Fruit Austria,CONSUMER STAPLES,6
Agrar Invest,CONSUMER STAPLES,6
Agrarunion Südost eGen Lagerhaus& C,CONSUMER DISCRETIONARY,6
Agrarverlag Druck,COMMUNICATIONS,6
Agro Innovation Lab,INDUSTRIALS,6
Aichelin,INDUSTRIALS,6
Aichinger Hoch- u.Tiefbau,INDUSTRIALS,6
Aichner Logistik,INDUSTRIALS,6
Aichwalder,CONSUMER DISCRETIONARY,6
Aigner Werkzeuge Gesellschaft,INDUSTRIALS,6
Air & Road Transport,INDUSTRIALS,6
Air + Ocean Austria,INDUSTRIALS,6
Air Charter GmbH & Co,UTILITIES,6
Aircraft Corporation - AAC,INDUSTRIALS,6
Airlines,INDUSTRIALS,6
Airlink Luftverkehrs- gesmbH,INDUSTRIALS,6
Airport Business Park Immobi,INDUSTRIALS,6
Akkutron Handels,INDUSTRIALS,6
Akron,NOT RELEVANT,6
Akron Immobilien Portfolio,FINANCIALS,6
Akron Real Estate Management,INDUSTRIALS,6
Aktiengesellschaft,CONSUMER DISCRETIONARY,6
Aktiengesellschaft,CONSUMER STAPLES,6
Aktiengesellschaft,ENERGY,6
Aktiengesellschaft,INDUSTRIALS,6
Aktiengesellschaft,INFORMATION TECHNOLOGY,6
Aktiengesellschaft Kitzbüh,CONSUMER DISCRETIONARY,6
Aktiengesellschaft der Wiener,NOT RELEVANT,6
Aktiengesellschaft Österrei,INDUSTRIALS,6
Aktiv Ladenbau,INDUSTRIALS,6
Akustik Fellner,INDUSTRIALS,6
Alber Sport,CONSUMER DISCRETIONARY,6
Albert FINK Gesellschaft,CONSUMER DISCRETIONARY,6
Albert Knoblinger,INDUSTRIALS,6
Albona,FINANCIALS,6
Albona,NOT RELEVANT,6
Albus München,INDUSTRIALS,6
Alcar,CONSUMER DISCRETIONARY,6
Alcatel-Lucent Austria,NOT RELEVANT,6
Aldi/Hofer,CONSUMER STAPLES,6
Aldrian Transport- und SchotterGese,INDUSTRIALS,6
Alexander,CONSUMER STAPLES,6
Alexey Kuzmichev,ENERGY,6
Alioth Real Estate,FINANCIALS,6
Allerstorfer Elektroanlagen,INDUSTRIALS,6
Allhartsberg Orts- un,NOT RELEVANT,6
Allibert,MATERIALS,6
Allmobil,CONSUMER DISCRETIONARY,6
Allrisk Leue & Nill Versicherungsma,FINANCIALS,6
Allround Installationen Heinz Kapfe,INDUSTRIALS,6
Alltec Dental,HEALTH CARE,6
Almdorf Bauträger,REAL ESTATE,6
Almi,CONSUMER STAPLES,6
Almtalerfleisch,CONSUMER STAPLES,6
Alnatura,CONSUMER STAPLES,6
Alois,INDUSTRIALS,6
Alois Ladner Möbelwerkstätten eU,INDUSTRIALS,6
Alois Maier,HEALTH CARE,6
Alpacem Zement Austria,MATERIALS,6
Alpbacher Bergbahn Gesellschaft,CONSUMER DISCRETIONARY,6
Alpe Holding,REAL ESTATE,6
Alpe Kanal Service,INDUSTRIALS,6
Alpe Projektentwicklungs,REAL ESTATE,6
Alpenhof,CONSUMER DISCRETIONARY,6
Alpenkäse Bregenzerwald Sennerei eG,CONSUMER STAPLES,6
Alpenländische,REAL ESTATE,6
Alpenrose ResidenzWolfga,CONSUMER DISCRETIONARY,6
Alpenstraßen,INDUSTRIALS,6
Alpenverein (ÖAV),INDUSTRIALS,6
Alpha AG in Liquidation,CONSUMER DISCRETIONARY,6
Alpha Beteiligungs,CONSUMER STAPLES,6
Alpha Holding,NOT RELEVANT,6
Alpha Republic,CONSUMER STAPLES,6
Alpin Estates,REAL ESTATE,6
Alpin Gastro Markt,CONSUMER STAPLES,6
AlpinLodges Bau &,INDUSTRIALS,6
Alpine,INDUSTRIALS,6
Alpine Energie,NOT RELEVANT,6
Alpla,MATERIALS,6
Alten- und Pflegeheime der Kreuzsch,HEALTH CARE,6
Altenburg Stephan,REAL ESTATE,6
Althaler Bäckerei-Konditorei,CONSUMER STAPLES,6
Althea gemeinnützige Pflegebetriebs,HEALTH CARE,6
Altlastensanierung und Abraumdeponi,INDUSTRIALS,6
Altstoff Recycling,INDUSTRIALS,6
Alu Austria,INDUSTRIALS,6
Aluminium,INDUSTRIALS,6
Aluminium Austria,NOT RELEVANT,6
Aluminium Fließpresswerk,NOT RELEVANT,6
Aluminium Industries,MATERIALS,12
Aluminium Industries Immob,MATERIALS,6
Aluminium Lend Gesellschaft,NOT RELEVANT,6
Aluminium Strangpress-,NOT RELEVANT,6
Amann Girrbach Capvis,HEALTH CARE,6
Ambros,INDUSTRIALS,6
Ambros Automobile,CONSUMER DISCRETIONARY,6
Ambulatorium,HEALTH CARE,6
Amergy IT Service und VertriebsgmbH,NOT RELEVANT,6
Ameropa Gesellschaft m.b.H..,NOT RELEVANT,6
Amiblu,INDUSTRIALS,6
Amstetten,CONSUMER STAPLES,6
Analytik,FINANCIALS,6
Anantara Holding,CONSUMER DISCRETIONARY,6
Andaris,MATERIALS,6
Andreas Asamer Beteiligungs- und Ma,MATERIALS,6
Andreas Müller Bau,INDUSTRIALS,6
Andritz,INDUSTRIALS,12
Andritz Hydro,INDUSTRIALS,6
Andros Austria,CONSUMER STAPLES,6
Androsch,FINANCIALS,6
Anexia Cloud Solutions,INFORMATION TECHNOLOGY,6
Angaga Handels- und Beteiligungs,INDUSTRIALS,6
Angerhofer,INDUSTRIALS,6
Animal Nutrition,CONSUMER STAPLES,6
Ankerbrot,CONSUMER STAPLES,6
Ankerbrot Holding,INDUSTRIALS,6
Ankünder,UTILITIES,6
Anlagen und KFZ,FINANCIALS,6
Anlagenbau,INDUSTRIALS,6
Anlagenbau Austria,INDUSTRIALS,6
Anrisupply Handel,CONSUMER STAPLES,6
Antolin Austria Holding,NOT RELEVANT,6
"Anton Baumgartner-Straße 125, 1230",NOT RELEVANT,6
Anton Proksch Institut Kalksburg RB,FINANCIALS,6
Anton Wattaul Gesellschaft,INDUSTRIALS,6
Apart,REAL ESTATE,6
Apleona Austria,INDUSTRIALS,6
Apoloner,NOT RELEVANT,6
Apotheke Teesdorf - Mag pharm Kurt,NOT RELEVANT,6
Appel,CONSUMER DISCRETIONARY,6
Aptiv Services Austria GPD. GmbH,CONSUMER DISCRETIONARY,6
Aqipa,INFORMATION TECHNOLOGY,6
Aqua Dome Tirol Therme Längenfeld,CONSUMER DISCRETIONARY,6
Aqua Engineering,NOT RELEVANT,6
Aquaconsult Anlagenbau,INDUSTRIALS,6
ArcelorMittal Building Solutions Au,MATERIALS,6
Arch Aviation B.V.,INDUSTRIALS,6
Architects ZT,INDUSTRIALS,6
Architects ZT,REAL ESTATE,6
Architekten Maurer & Partner ZT,INDUSTRIALS,6
Arcotec Bewehrungstechnik,MATERIALS,6
Ardagh Metal Packaging Manufacturin,MATERIALS,6
Ardex,INDUSTRIALS,6
Ardex Baustoff,MATERIALS,6
Ardo Austria Frost,NOT RELEVANT,6
Areal,REAL ESTATE,6
Arena Event,REAL ESTATE,6
Ariadne GmbH u. Co,REAL ESTATE,6
Ariella,REAL ESTATE,6
Armaturen,INDUSTRIALS,6
Armstark,CONSUMER DISCRETIONARY,6
Artax,CONSUMER STAPLES,6
Artichoke Biotech,HEALTH CARE,6
Arzbacher,INDUSTRIALS,6
Asamer Baustoff Holding Wien GmbH,MATERIALS,6
Asamer Baustoffe,MATERIALS,6
Asfinag,INDUSTRIALS,6
Asia Resort Linsberg Betriebs,CONSUMER DISCRETIONARY,6
Aspire,CONSUMER DISCRETIONARY,6
Aspöck Systems,CONSUMER DISCRETIONARY,6
Asset Solution Team,REAL ESTATE,6
Assets-Basel,NOT RELEVANT,6
Assista Soziale Dienste,HEALTH CARE,6
Assl-Möbel Gesellschaft,NOT RELEVANT,6
Assmont Holding,INDUSTRIALS,6
Astotec Automotive Hungary Gyártó é,CONSUMER DISCRETIONARY,6
Astotec Holding,INDUSTRIALS,6
Astrid Neumayer,CONSUMER STAPLES,6
Athesia-Tyrolia Druck,CONSUMER DISCRETIONARY,6
Atlas Savory,CONSUMER STAPLES,6
Atos Technologies Austria,INFORMATION TECHNOLOGY,6
Atrium Investment,INDUSTRIALS,6
Attraktion!,COMMUNICATIONS,6
Auböck Bau,INDUSTRIALS,6
Auer Bau,INDUSTRIALS,6
Auer Reifen,CONSUMER DISCRETIONARY,6
Aufzüge Friedl,INDUSTRIALS,6
Augsberger-Bau Ges.m.b.H,INDUSTRIALS,6
August Lengauer GmbH & Co,INDUSTRIALS,6
August Rädler,CONSUMER DISCRETIONARY,6
August Weisgram Gesellschaft,INDUSTRIALS,6
Augustin,INDUSTRIALS,6
Auner Motorradbekleidung und Zubehö,CONSUMER DISCRETIONARY,6
Auspizium Beteiligungs,NOT RELEVANT,6
Aust-Wimberger Bau,INDUSTRIALS,6
Austin,MATERIALS,6
Austin Europe,MATERIALS,6
Austin Jet Holding,INDUSTRIALS,6
Austria,COMMUNICATIONS,6
Austria,CONSUMER DISCRETIONARY,18
Austria,CONSUMER STAPLES,6
Austria,HEALTH CARE,6
Austria,INDUSTRIALS,66
Austria,INFORMATION TECHNOLOGY,36
Austria,MATERIALS,18
Austria (AMA),NOT RELEVANT,6
Austria Aktiengesellschaft,COMMUNICATIONS,6
Austria Antriebstechnik Aktieng,INDUSTRIALS,6
Austria Card,INDUSTRIALS,6
Austria Card,INFORMATION TECHNOLOGY,6
Austria Exploration &,ENERGY,6
Austria Gesellschaft,CONSUMER DISCRETIONARY,6
Austria Gesellschaft,INDUSTRIALS,6
Austria GmbH & Co,INDUSTRIALS,6
Austria GmbH Wirtschaftsprüfung,INDUSTRIALS,6
Austria GmbH und ROMER LABS Div,CONSUMER STAPLES,6
Austria Holding,INDUSTRIALS,12
Austria Holding,MATERIALS,6
Austria Management Gesellsc,CONSUMER DISCRETIONARY,6
Austria Marketing,NOT RELEVANT,6
Austria Metall,MATERIALS,12
Austria Produktions-,MATERIALS,6
Austria Ski Merchandising und Hande,COMMUNICATIONS,6
Austria Vertriebs,MATERIALS,6
Austria Vertriebsgesellsc,CONSUMER DISCRETIONARY,6
Austrian Energy & Environm,NOT RELEVANT,6
Austrian Power Grid,UTILITIES,6
Austrian Real Estate,REAL ESTATE,6
Austrian Real Estate Developmen,REAL ESTATE,6
Austrian Reporting Services,INFORMATION TECHNOLOGY,6
Austrianni,HEALTH CARE,6
