name,place_category,frequency
Burbustu-Altamira,populated place,1
Burdaria,populated place,1
Burdarias,populated place,1
Butrón,stream,1
Bérriz,populated place,1
Bóveda,populated place,1
Cadagua,stream,1
Cadena,populated place,1
Caicedo Yuso,populated place,1
Cala Illurgitz,concave shoreline,1
Calera del Prado,populated place,1
Caleras,populated place,1
Calezarra,populated place,1
Calizas,populated place,1
Callarte,populated place,1
Callejo,populated place,1
Campa,populated place,1
Campanchu,populated place,1
Campo Ibarra,populated place,1
Campomar,populated place,1
Canala,populated place,1
Caranca,populated place,1
Carrica,populated place,1
Casa Blanca,populated place,1
Castillo,populated place,1
Catadiano,populated place,1
Cazanes,populated place,1
Ceas,populated place,1
Cegama,populated place,1
Celaya,populated place,1
Celayeta,populated place,1
Celayetas,populated place,1
Cenarruza,populated place,1
Cerain,populated place,1
Cerca,populated place,1
Cerco,populated place,1
Cestona,populated place,1
Cezura,populated place,1
Ceánuri,populated place,1
Ceánuri Alto,populated place,1
Charticum,elevation,1
Charticun,elevation,1
Chinchetru,populated place,1
Chindoqui,elevation,1
Cicujano,populated place,1
Cipriano,populated place,1
Ciérvana,populated place,1
Collado Gainchurizqueta,depression,1
Comunión,populated place,1
Concha,populated place,1
Contrasta,populated place,1
Convento Ondo,populated place,1
Corrillo,populated place,1
Cortázar,populated place,1
Costera,populated place,1
Crispijana,populated place,1
Cristarán,stream,1
Crucero,populated place,1
Cruz,populated place,2
Cruz de Campezo,populated place,1
Cruz del Fierro,populated place,1
Cuadra,populated place,1
Cuadro,populated place,1
Cuesta-Ciérvana,populated place,1
Curchiaga,populated place,1
Cénita,populated place,1
Dallo,populated place,1
Deba,populated place,1
Derio,populated place,1
Desierto,populated place,2
Deusto,populated place,1
Deva,populated place,1
Deva,stream,1
Dintias,populated place,1
Domaiquia,populated place,1
Donostia,populated place,1
Donostia-San,populated place,1
Dudagoitia,populated place,1
Durana,populated place,1
Durango,populated place,1
Duruquiz,populated place,1
Délica,populated place,1
Echagüen,populated place,2
Echano,populated place,1
Echebarría,populated place,1
Echevarria,populated place,1
Echávarri,populated place,1
Echávarri de,populated place,1
Echávarri-Urtupiña,populated place,1
Echávarri-Viña,populated place,1
Eguia,populated place,1
Eguileor,populated place,1
Eguileta,populated place,1
Eguino,populated place,1
Eguía,populated place,1
El,elevated area,1
El,stream,1
Elanchove,populated place,1
Elbarrena,populated place,1
Elburgo,populated place,1
Elciego,populated place,1
Elduayen,populated place,1
Elejagas,populated place,1
Elexalde,populated place,1
Elguea,populated place,1
Elguero,populated place,1
Elgueta,populated place,1
Elguézabal,populated place,1
Elgóibar,populated place,1
Elizalde,populated place,1
Elizondo,populated place,1
Elochelerri,populated place,1
Elorriaga,populated place,1
Elorrieta,populated place,1
Elorrio,populated place,1
Elosu,populated place,1
Elosua,populated place,1
Elvillar,populated place,1
Emerando,populated place,1
Erandio,populated place,1
Erausquin,populated place,1
Erausquin-zar,populated place,1
Erbosa,island,1
Ercoizboro,populated place,1
Erenchun,populated place,1
Ereño,populated place,2
Ergobia,populated place,1
Ergoyen,populated place,2
Ergoyena,populated place,1
Eribe,populated place,1
Ermúa,populated place,1
Eroso,populated place,1
Eroso-Ugarte,populated place,1
Erquincos,populated place,1
Errecacho,populated place,1
Escontrilla,populated place,1
Escoriaza,populated place,1
Escota,populated place,1
Esparta,populated place,1
Espejo,populated place,1
Esquillencharri,convex shoreline,1
Estarrona,populated place,1
Esteban,populated place,2
Esteban de,populated place,1
Esteban-Torrea,populated place,1
Esturo,populated place,1
Ezquerecocha,populated place,1
Ezquioga,populated place,1
Faido,populated place,1
Fanos,populated place,1
Fanos-Uresaransu,populated place,1
Fausto,populated place,1
Fica,populated place,1
Flores,populated place,1
Florida,populated place,1
Fontecha,populated place,1
Foronda,populated place,1
Forua,populated place,1
Fresneda,populated place,1
Frío,elevation,1
Frúniz,populated place,1
Fuenterrabía,populated place,1
Gaceo,populated place,1
Galarraga,populated place,1
Galarreta,populated place,1
Galarrey,elevation,1
Galarza,populated place,1
Galdacan,populated place,1
Galdacon,populated place,1
Galdames,populated place,1
Galdácano,populated place,1
Galea,convex shoreline,1
Galindo,populated place,1
Galindo,stream,1
Gallarta,populated place,1
Gallartu,populated place,1
Galzaur,populated place,1
Ganecogorta,elevation,1
Ganzaga,populated place,1
Garacoy,populated place,1
Garagarza,populated place,1
Garay,populated place,4
Garayo,populated place,1
Garayolza,populated place,1
Gardata,populated place,1
Gardea,populated place,1
Gardélegui,populated place,1
Garibay,populated place,1
Garin,populated place,1
Garleiz,populated place,1
Garteiz,populated place,1
Gastelu,populated place,1
Gatica,populated place,1
Gauna,populated place,1
Gavica,populated place,1
Gaviria,populated place,1
Gaztelu,populated place,1
Gazuma,elevation,1
Gaínza,populated place,1
Gobelas,stream,1
Goicolegea,populated place,1
Goitana,populated place,1
Goitiolza,populated place,1
Gomarra,populated place,1
Gomecha,populated place,1
Gorcolegea,populated place,1
Gordoa,populated place,1
Gordón,populated place,1
Gorocica,populated place,2
Goronaeta,populated place,1
Goyaz,populated place,1
Goyerri,populated place,3
Goyerria,populated place,2
Goyuria,populated place,1
Gozategui,populated place,1
Grandes Arrocas,elevation,1
Grandes Arroces,elevation,1
Gregorio,populated place,1
Guellano,populated place,1
Guendica,populated place,1
Guerediaga,populated place,1
Guerediagagana,populated place,1
Guerena,populated place,1
Guereña,populated place,1
Guernica,populated place,1
Guernica y Luno,populated place,1
Guerrica,populated place,1
Guerricaiz,populated place,1
Guetaria,populated place,1
Guizaburuaga,populated place,1
Gumucio,populated place,1
Gurendes,populated place,1
Gutiolo,populated place,1
Guyuria,populated place,1
Gáceta,populated place,2
Gáceto,populated place,1
Gámiz,populated place,2
Gázaga,populated place,1
Górgolas,populated place,1
Górliz,populated place,1
Górliz-Elexalde,populated place,1
Güeñes,populated place,1
Herboso,populated place,1
Heredia,populated place,1
Hereña,populated place,1
Hernani,populated place,1
Herrera,populated place,1
Higuer,convex shoreline,1
Homecillo,stream,1
Hérmua,populated place,1
Húmedo,stream,1
Ibarguren,populated place,1
Ibarra,populated place,5
Ibárruri,populated place,1
Icastiguia,populated place,1
Icazteguieta,populated place,1
Icazurietas,populated place,1
Ichaso,populated place,1
Igartua,populated place,1
Ignacio,populated place,1
Igueldo,elevation,1
Iguria,populated place,1
Iguzaga,populated place,1
Ilárduya,populated place,1
Ilárraza,populated place,1
Inchaurragas,populated place,1
Inglares,stream,1
Ingleres,stream,1
Inurrieta,populated place,1
Ipiñaburu,populated place,1
Iqueldo,elevation,1
Iraeta,populated place,1
Irazabal,populated place,1
Irazola,populated place,1
Iruarriaundieta,convex shoreline,1
Irucheas,populated place,1
Irura,populated place,1
Iráuregui,populated place,1
Irún,populated place,1
Isarría,convex shoreline,1
Isasondo,populated place,1
Isla Becoa,populated place,1
Islas,populated place,1
Ispáster,populated place,1
Iteico,convex shoreline,1
Iturrate,populated place,1
Iturribálzaga,populated place,1
Iturriotz,populated place,1
Izalde,stream,1
Izaro,island,1
Izarra,populated place,1
Izarraitz,elevation,1
Izarza,populated place,2
Izurza Eleizalde,populated place,1
Izustarri,convex shoreline,1
Jaizkivel,elevated area,1
Jaizquibel,elevated area,1
Jaizquivel,elevated area,2
Jata,elevated area,1
Jemein,populated place,1
Juan,populated place,1
Juan de Berbíquez,populated place,1
Juan de Somorrostro,populated place,1
Jugo,populated place,1
Julián de Musques,populated place,1
Junguitu,populated place,1
Junquitu,populated place,1
Jócano,populated place,1
La,concave shoreline,1
La,shoreline,1
Labastida,populated place,1
Labraza,populated place,1
Lacervilla,populated place,1
Lacorzana,populated place,1
Lagrán,populated place,1
Laguardia,populated place,1
Lahoz,populated place,1
Laiseca,populated place,1
Lalastra,populated place,1
Laminoria,populated place,1
Lamíndano,populated place,1
Lancarica,populated place,1
Lanciego,populated place,1
Landa,populated place,1
Lanestosa,populated place,1
Langarica,populated place,1
Lanzas-Agudas,populated place,1
Lapuebla de Labarca,populated place,1
Laris,populated place,1
Larrabezus,populated place,1
Larrabezúa,populated place,1
Larraul,populated place,1
Larrauri,populated place,1
Larrazabal,populated place,1
Larrimbe,populated place,1
Larrunarri,elevation,1
Larruscain,populated place,1
Larrínaga,populated place,1
Lasarte,populated place,2
Lasúrtegui,populated place,1
Lazcano,populated place,1
Lazcaumendi,populated place,1
Le jona,populated place,1
Leaburu,populated place,1
Leagui,populated place,1
Lebario,populated place,1
Lecámaña,populated place,1
Ledo,populated place,1
Legazpia,populated place,1
Leiz-Miota,populated place,1
Lemorieta,populated place,1
Lequeitio,populated place,1
Lequerica,populated place,1
Lequizamón,populated place,1
Lermanda,populated place,1
Leza,populated place,1
Lezama,populated place,1
Lezo,populated place,1
Licona,populated place,1
Lizarza,populated place,1
Llamas,populated place,1
Llano,populated place,1
Llano de Zaldu,populated place,1
Llanteno,populated place,1
Loredo,populated place,1
Lorenzo de Maruri,populated place,1
Lorenzo de Mesterica,populated place,1
Loroño,populated place,1
Loroños,populated place,1
Los Mártires,populated place,1
Loyola,populated place,2
Loza,populated place,1
Lubiano,populated place,1
Lucero,convex shoreline,1
Luchana,populated place,1
Lucía,populated place,2
Lujua,populated place,1
Luquiano,populated place,1
Luyando,populated place,1
Luzuriaga,populated place,1
Machichaco,convex shoreline,1
Madariaga,populated place,1
Maeztu,populated place,1
Magunagoya,populated place,1
Malax,populated place,1
Malla-arria,island,1
Malla-arriá,island,1
Mallavia,populated place,1
Malzárraga,populated place,1
Mamés,populated place,1
Manantial de Ubegui,stream,1
Mandaluniz,populated place,1
Manurga,populated place,1
Manzanos,populated place,1
Marcaida,populated place,1
Marcos,populated place,1
Margarita,populated place,1
Marieta,populated place,1
Marina,populated place,1
Marmiz,populated place,1
Marquina,populated place,2
Marquina-Jemein,populated place,1
Marquio,populated place,1
Marquínez,populated place,1
Martin de Fica,populated place,1
Martín,populated place,3
Martín de Lauquíniz,populated place,1
María de Lezama,populated place,1
Marín,populated place,1
Matamoros,populated place,1
Matamorosa,populated place,1
Matauco,populated place,1
Matiana,populated place,1
Matiena,populated place,1
Matxixako,convex shoreline,1
Maulanda,populated place,1
Maurolas,populated place,1
Mayor,convex shoreline,1
Mayor,populated place,2
Mañaria,populated place,1
Mañuas,populated place,1
Meaca,populated place,1
Meacaur de Morga,populated place,1
Meacáur de Mosga,populated place,1
Meave,populated place,1
Mechicas,populated place,1
Mecolalde,populated place,1
Menagaray,populated place,1
Mendata,populated place,1
Mendiechea,populated place,1
Mendieta,populated place,1
Mendijur,populated place,1
Mendiola,populated place,4
Mendiondo,populated place,1
Mendoza,populated place,1
Mendraca,populated place,1
Mendívil,populated place,1
Menor,populated place,2
Mercadillo,populated place,1
Mercadillo,stream,1
Merica,populated place,1
Mescu,elevation,1
Mezquía,populated place,1
Meñaca,populated place,1
Michichola,elevation,1
Miguel,populated place,1
Miguel de Linares,populated place,1
Mijancas,populated place,1
Mioma,populated place,1
Monasterioguren,populated place,1
Mondragón,populated place,1
Monlañan,populated place,1
Montaña de Las,elevation,1
Montañán,populated place,1
Montefuerte,populated place,1
Montezcue,populated place,1
Montoria,populated place,1
Moreda de,populated place,1
Morgacoena,populated place,1
Morgaondo,populated place,1
Motienzo,populated place,1
Motrico,populated place,1
Munaín,populated place,1
Mundaca,populated place,1
Murga,populated place,1
Murguia Zuya,populated place,1
Murguita,concave shoreline,1
Murguitz,concave shoreline,1
Murguía,populated place,1
Murlaza,populated place,1
Murtaza,populated place,1
Musaurieta,populated place,1
Musques,populated place,1
Musácola,populated place,1
Mutiloa,populated place,1
Mutriku,populated place,1
Muzquiz,populated place,1
Málzaga,populated place,1
Mázmela,populated place,1
Nachitua,populated place,1
Nanclares de la,populated place,1
Narea,populated place,1
Narvaja,populated place,1
Navardiz,populated place,1
Navaridas,populated place,1
Navarrete,populated place,1
Navárniz,populated place,1
Navárniz-Elejalde,populated place,1
Negro,convex shoreline,1
Nervión,stream,1
Nograro,populated place,1
Nuarbe,populated place,1
Nuestra Señora del Rosario de Ugarte,populated place,1
Oba,populated place,1
Ocamica,populated place,1
Ocerinmendi,populated place,1
Ochandiano,populated place,1
Ocola,populated place,1
Ocáriz,populated place,1
Odiaga,populated place,1
Ogaragoitia,populated place,1
Ogoño,convex shoreline,1
Oiquina,populated place,1
Oiz,elevated area,1
Olabarri,populated place,1
Olabarrieta,populated place,1
Olabe,populated place,1
Olaeta,populated place,1
Olagorta,populated place,1
Olano,populated place,1
Olarra,populated place,1
Olavarri,populated place,1
Olave,populated place,1
Olazábal,populated place,2
Olquina,populated place,1
Olábazar,populated place,1
Oma,populated place,1
Ondarra,populated place,1
Ondárroa,populated place,1
Ondárroa,stream,1
Ondátegui,populated place,1
Onraita,populated place,1
Onyi,elevation,1
Oqueta,elevation,1
Oquina,populated place,1
Orbiso,populated place,1
Orconera,populated place,1
Ordorica,populated place,1
Ordoñana,populated place,1
Orduña,populated place,1
Oreitia,populated place,1
Oreja,populated place,1
Orendain,populated place,1
Orenín,populated place,1
Orgullo,convex shoreline,1
Oria,populated place,2
Oria,stream,1
Ormijana,populated place,1
Ormáiztegui,populated place,1
Oro,populated place,1
Ortúzar,populated place,1
Orózqueta,populated place,1
Osma,populated place,2
Otazu,populated place,1
Otceremendi,populated place,1
Otides,populated place,1
Otzaurte,populated place,1
Oyardo,populated place,1
Oyarzum,stream,1
Oyarzún,stream,1
Oyón,populated place,1
Ozaeta,populated place,1
Oñate,populated place,1
Oñatz,populated place,1
Pagochueta,elevated area,1
Pagoeta,elevation,1
Partagoitia,populated place,1
Partanitia,populated place,1
Pasai San Pedro,populated place,1
Pasajes,populated place,3
Paules,populated place,1
Payueta,populated place,1
Pedernales,populated place,1
Pedro,populated place,1
Pedro de,populated place,1
Pedro de Boroa,populated place,1
Pedro de Deusto,populated place,1
Pedro de Goicouría,populated place,1
Pedro de Goicuría,populated place,1
Pedro de Mendeja,populated place,1
Pelayo,populated place,1
Peña,populated place,1
Peñas de Haya,elevation,1
Picos de,convex shoreline,1
Picón y Triano,populated place,1
Pinedo,populated place,1
Pipaón,populated place,1
Placencia,populated place,1
Placencia de las Armas,populated place,1
Plasencia,populated place,1
Plaza,populated place,2
Plencia,populated place,1
Pobes,populated place,1
Portilla,elevated area,1
Portugalete,populated place,1
Poveña,populated place,1
Praiteburu,convex shoreline,1
Presa,populated place,1
Prudencio,populated place,1
Puebla de Bolíbar,populated place,1
Puentelarrá,populated place,1
Puerto,populated place,1
Páganos,populated place,1
Quejana,populated place,1
Quintana,populated place,1
Quintanilla,populated place,1
Rabea,populated place,1
Ranero,populated place,1
Recalde,populated place,1
Regata de Landarbaso,stream,1
Regato,populated place,1
Reineta,populated place,1
Rentaria,populated place,1
Rentería,populated place,2
Respaldiza,populated place,1
Restinga de Algorta,underwater elevation,1
Retana,populated place,1
Retuerto,populated place,1
Revilla,populated place,1
Riba,populated place,1
Ribabellosa,populated place,1
Ribera,populated place,1
Rivas,populated place,1
Román,populated place,1
Ríoseco,populated place,1
Sabando,populated place,1
Sagasta-Ausuna,populated place,1
Saint Clara Island,island,1
Salcedo,populated place,1
Salinas,populated place,1
Salmantón,populated place,1
Salvada,elevated area,1
Salvatierra,populated place,1
Salviejo,populated place,1
Samaniego,populated place,1
San,populated place,1
San Antonio,island,1
Sanchósolo,populated place,1
Sanfelices,populated place,1
Sangrices,populated place,1
Santa,convex shoreline,1
Santa Engracia,stream,1
Santecilla,populated place,1
Santelices,populated place,2
Santiago,populated place,1
Santiago-Mendi,populated place,1
Santurce-Antiguo,populated place,1
Santurde,populated place,1
Saracho,populated place,1
Sarria,populated place,1
Sarricolea,populated place,1
Sarría,populated place,1
Sarría-Ausonia,populated place,1
Saúco,populated place,1
Sebastián,populated place,1
Segura,populated place,1
Senocozulua,convex shoreline,1
Sestao,populated place,1
Sierra,populated place,1
Sobrón,populated place,1
Sodupe,populated place,1
Soena,populated place,1
Sojo,populated place,1
Sojoguti,populated place,1
Solarte,populated place,1
Sollano,populated place,1
Sollube,elevated area,1
Sologuren,populated place,1
Soluanes,populated place,1
Sopelana,populated place,1
Subialde,stream,1
Subijana,populated place,1
Tablada,elevation,1
Tellería,populated place,1
Tertanga,populated place,1
Toba,populated place,1
Tobera,populated place,1
Tolosa,populated place,1
Totorica,populated place,1
Tovillas,populated place,1
Traslaviña,populated place,1
Trespuentes,populated place,1
Treto,populated place,1
Triano,populated place,1
Trincherpe,populated place,1
Trobica,populated place,1
Turiso,populated place,1
Turrilla,convex shoreline,1
Ubilla,stream,1
Ucharaín,populated place,1
Udala,populated place,1
Udondo,stream,1
Ugalde,stream,1
Ugarana,populated place,1
Ugarte,populated place,4
Ugarte de Múgica,populated place,1
Ugarán,populated place,1
Ullivarri-Arana,populated place,1
Ullívarri de los Olleros,populated place,1
Ullívarri-Arrazua,populated place,1
Ullívarri-Gamboa,populated place,1
Ulía,elevation,1
Uncella,populated place,1
Undagoilia,populated place,1
Undagoitia,populated place,1
Urabaín,populated place,1
Urarte,populated place,1
Urbi,populated place,1
Urbina,populated place,1
Urdaburu,elevation,1
Urdúliz,populated place,1
Urgoiti,populated place,1
Urgull,convex shoreline,1
Uribarri,populated place,4
Uribe,populated place,1
Uribe-Zelay,populated place,1
Urigoiti,populated place,1
Uriondo,populated place,1
Urivarri,populated place,1
Urizar,populated place,1
Urnieta,populated place,1
Urola,stream,1
Urquizaur,populated place,1
Urquizu,populated place,2
Urquizuarán,populated place,1
Urrestilla,populated place,1
Urrucundu,populated place,1
Urrutia,populated place,1
Urréjola,populated place,2
Urrúnaga,populated place,1
Ursuarán,populated place,1
Urteta,populated place,1
Urumea,stream,1
Usparicha,populated place,1
Ustara,populated place,1
Usánsolo,populated place,1
Usúrbil,populated place,1
Uzarraga,populated place,1
Uzturre,elevated area,1
Valle,populated place,1
Valle de Zuya,depression,1
Valluerca,populated place,1
Valmaseda,populated place,1
Valnera,populated place,1
Vedia,populated place,1
Vedia-Elejalde,populated place,1
Verano,populated place,1
Vergara,populated place,1
Vicente,populated place,1
Vicente de Arana,populated place,1
Vicente de Baracaldo,populated place,1
Vicuñá,populated place,1
Vicárregui,populated place,1
Vidania,populated place,1
Vildósola,populated place,1
Villa Nueva de San,populated place,1
Villabaso,populated place,1
Villabona,populated place,1
Villabuena de,populated place,1
Villafranca,populated place,1
Villamaderne,populated place,1
Villanañe,populated place,1
Villano,convex shoreline,1
Villano,island,1
Villanueva,populated place,1
Villanueva de Valdegovía,populated place,1
Villarea de,populated place,1
Villaro,populated place,1
Villarreal,populated place,1
Villarreal de,populated place,1
Villodas,populated place,1
Virgen de Gracia y Pandozales,populated place,1
Virular,populated place,1
Vista-Alegre,populated place,1
Vitaño,populated place,1
Viteri,populated place,1
Vitoria,populated place,1
Vitoriano,populated place,1
Viñaspre,populated place,1
Vìllafría,populated place,1
Yurre,populated place,2
Yécora,populated place,1
Zaballa,populated place,1
Zabalíbar,populated place,1
Zabola,populated place,1
Zadorra,stream,1
Zaldu,stream,1
Zaldívar,populated place,1
Zalla,populated place,1
Zaloa,populated place,1
Zamudia,populated place,1
Zamudio,populated place,1
Zamudio-Derio,populated place,1
Zaramillo,populated place,1
Zarautz,populated place,1
Zarauz,populated place,1
Zarikola,populated place,1
Zarimuz,populated place,1
Zarra,populated place,1
Zarátamo,populated place,1
Zatizalíbar,populated place,1
Zaya,stream,1
Zollo,populated place,1
Zorroza,populated place,1
Zuaza,populated place,1
Zuazo,populated place,3
Zubero,populated place,1
Zubialdea,populated place,1
Zubianu,populated place,1
Zubiate,populated place,1
Zubiaur,populated place,2
Zubieta,populated place,1
Zubillaga,populated place,2
Zugastieta,populated place,1
Zuloagas,populated place,1
Zumaia,populated place,1
Zumaya,populated place,1
Zumelzu,populated place,1
Zumárraga,populated place,1
Zurbano,populated place,1
Zuya,populated place,1
Záitegui,populated place,1
Zárate,populated place,1
de,concave shoreline,2
de,convex shoreline,1
de,island,2
de,populated place,4
de,stream,1
de Achibiribil,shoreline,1
de Achuri,concave shoreline,1
de Aitzandi,convex shoreline,1
de Apical,convex shoreline,1
de Aquech,island,1
de Arcaino,elevated area,1
de Arminza,concave shoreline,1
de Arrietara,shoreline,1
de Azcorri,convex shoreline,1
de Azcorri,shoreline,1
de Añana,populated place,1
de Baquio,concave shoreline,1
de Bitigarra,elevation,1
de Biáñez,populated place,1
de Cantabria,elevated area,1
de Capuchinos,convex shoreline,1
de Cardal,convex shoreline,1
de Carralogroño,basin,1
de Carravalseca,basin,1
de Castillo-Elejabeitia,populated place,1
de Chacharramendi,island,1
de Ciérvana,concave shoreline,1
de Ea,concave shoreline,1
de Ea,convex shoreline,1
de Gamboa,populated place,1
de Gogenuri,populated place,1
de Gorbea,elevated area,1
de Guivijo,elevated area,1
