name,place_category,frequency
Badelundaåsen,elevated area,1
Baldersgrund,elevation,1
Balingsta,populated place,1
Balleren,basin,1
Ballingslövsjön,basin,1
Baltås,populated place,1
Bankeryd,populated place,1
Barkedal,populated place,1
Barsviken,basin,1
Bartaure,basin,1
Bellvikssjön,basin,1
Benarp,populated place,1
Bensjön,basin,1
Bentsbroholjen,basin,1
Benö,island,1
Bergafallshöjden,elevation,1
Bergboö,populated place,1
Berglöming,basin,1
Bergomssjön,basin,1
Bergsgården,populated place,1
Bergsjöberget,elevation,1
Bergstjärn,basin,1
Bergvattenjön,basin,1
Bergön,convex shoreline,1
Biesta,populated place,1
Billsta,populated place,3
Binga,populated place,1
Bittinge,populated place,1
Bjersved,populated place,1
Bjurträsk,basin,1
Bjurviken,basin,1
Bjuråker,populated place,2
Bjärka,populated place,2
Bjärrtorp,populated place,1
Björbysätern,populated place,1
Björkan,basin,2
Björkemon,populated place,1
Björkenäs,populated place,11
Björkhaga,populated place,1
Björkholme,island,1
Björkhök,island,1
Björkovardo,elevation,1
Björksjön,basin,3
Björktjära,populated place,1
Björnberget,elevation,5
Björnbergsmyran,marsh,1
Björndalsvik,concave shoreline,1
Björnhultasjön,basin,1
Björnkobben,elevation,1
Björnkobben,island,2
Björnmyren,marsh,1
Björnstorp,populated place,1
Björnåsen,island,1
Björsberg,populated place,1
Björsgårdsgrunden,underwater elevation,1
Björstorp,populated place,11
Björås,populated place,1
Blekberget,elevation,1
Blekeskär,elevation,1
Blädingenäs,populated place,1
Blästa,populated place,1
Blåbådan,island,1
Blågrundsudden,convex shoreline,1
Blåhammarfjället,elevation,1
Blåsberget,elevation,1
Blåsut,populated place,1
Blötan,populated place,1
Blötberget,elevation,1
Bockaholmen,convex shoreline,1
Bockholmen,island,1
Bodfjället,elevation,1
Bodskatagrundet,underwater elevation,1
Bofors,populated place,2
Boksta,populated place,1
Bokö Hamn,concave shoreline,1
Boliden,populated place,1
Bollsjöberg,elevation,1
Bomåsen,underwater elevation,1
Bonared,populated place,1
Bondedraget,underwater elevation,1
Bondjämnaren,basin,1
Boollmora,populated place,1
Borgeskären,elevation,1
Borgundaberget,elevation,1
Borgvik,concave shoreline,1
Bornasberget,elevation,1
Bosaflätt,elevation,1
Bosebyn,populated place,2
Bosholmarna,island,1
Botten,underwater elevation,1
Bottenlösa Grundet,elevation,1
Botvaldevik,concave shoreline,1
Bovikstjärn,basin,1
Bramsören,convex shoreline,1
Brandberget,elevation,1
Brandtjäl,populated place,1
Brandtorn,elevation,2
Branstad,populated place,1
Brantbåden,underwater elevation,1
Brantdådarna,underwater elevation,1
Brastad,populated place,1
Brattholmen,elevation,1
Braxetjärn,basin,1
Braxsjön,basin,1
Breanäs,populated place,1
Breared,populated place,2
Bredbådan,elevation,1
Bredkobben,elevation,1
Bredreven,basin,1
Bredträsket,basin,12
Bredvik,concave shoreline,1
Bredviksmyran,marsh,1
Bricka,populated place,1
Bringen,basin,1
Brismene,populated place,1
Broddetorpt,populated place,1
Brofallet,populated place,1
Broken,island,1
Bromsvallsberget,elevation,1
Brott,elevation,1
Brottet,elevation,2
Brottholmen,elevation,1
Bruksskäret,island,1
Bruksån,stream,1
Brunnhem,populated place,1
Brunnhemsberget,elevation,1
Brunnsnyland,populated place,1
Brunnsta,populated place,2
Brusan,elevation,1
Brändklumpen,elevation,1
Brändöfjärden,strait,1
Brännemo,populated place,1
Bråland,populated place,1
Bråmåbo,populated place,1
Bråtasjön,basin,2
Bu,populated place,1
Buberget,elevation,5
Budkärr,populated place,2
Bulan,underwater elevation,1
Bullaren,basin,1
Bulleråsen,underwater elevation,1
Bunnerfjällen,elevation,1
Burealiden,elevation,1
Bureåborg,populated place,1
Bursjön,basin,1
Busjön,populated place,1
Buskakibbö,island,1
Busken,basin,1
Bustadmon,populated place,1
Busviken,concave shoreline,1
Butjärn,basin,1
Buvall,populated place,1
Buvattnet,basin,1
Bygdeträsk,basin,1
Bäckafallasjön,basin,1
Bäckaskog,populated place,3
Bäckehvarf,populated place,1
Bäckingesbäcken,stream,1
Bäckänge,populated place,1
Bäling,populated place,1
Bällsjön,basin,1
Bålgård,populated place,1
Bålsö,island,1
Båthusberget,elevation,1
Båtskäret,island,1
Båtön,island,2
Böle,populated place,1
Bönaviken,concave shoreline,1
Bösalt,populated place,1
Böte,island,1
Bötsjön,basin,1
Celfsborg,populated place,1
Daimaån,stream,1
Dalarö,populated place,1
Dalbyviken,concave shoreline,2
Dalkarlssjön,basin,1
Dalsfjärden,concave shoreline,1
Dalskog,populated place,1
Dalstorpsjön,basin,1
Dammen,populated place,3
Dammälven,stream,1
Danholmen,island,1
Dansered,populated place,2
Danzigarna,elevation,1
Daretorp,populated place,1
Daunafjället,elevation,1
Dedetta,populated place,1
Degerberget,elevation,10
Degerkölen,elevation,1
Degerselet,populated place,1
Dejeudden,convex shoreline,1
Derasjö,basin,1
Dergaliden,elevation,1
Diftalsberget,elevation,1
Digerön,island,2
Djup,populated place,1
Djuparmarksberget,elevation,1
Djupbäcken,stream,4
Djupgrund,underwater elevation,1
Djupgrunden,underwater elevation,1
Djupgrundet,underwater elevation,2
Djupgäsen,basin,1
Djupnäs,populated place,1
Djuptjärn,basin,15
Djupviken,concave shoreline,1
Djupviksholmarna,island,1
Djuramåsa,populated place,1
Djursjön,basin,4
Djusaberget,elevation,1
Djäkireboda,populated place,1
Djäkneberget,elevation,2
Djäknebodafjärden,concave shoreline,1
Docksta,populated place,1
Dolken,underwater elevation,1
Domneberg,elevation,1
Donsö Svartskär,island,1
Dormsjö,populated place,1
Doverstorp,populated place,1
Dovsjön,basin,1
Draered,populated place,1
Drafsen,basin,2
Drag,populated place,1
Dragaryd,populated place,1
Drakeberga,populated place,2
Drefisfjärden,basin,1
Drickesberget,elevation,1
Dråpharskobben,elevation,1
Drönaren,underwater elevation,1
Dunderbäcken,stream,1
Dunsön,island,1
Duobblon,basin,1
Duvekulla,populated place,1
Duvetorp,populated place,1
Dylta,populated place,1
Dymmelsbobäck,stream,1
Dyrskär,elevation,1
Dyvelån,stream,1
Dádtjasuvvane,populated place,1
Dåjomsjön,basin,1
Dålggielásskuo,elevation,1
Dåntorp,populated place,1
Dövedal,populated place,1
Ecklingen,basin,1
Ecklingsbo,populated place,1
Ed,populated place,1
Edetjärn,basin,1
Edevik,populated place,1
Edsträsket,basin,1
Edsäterfjärden,concave shoreline,1
Edö,island,1
Eggby,populated place,1
Eggvena,populated place,1
Ejkeviken,concave shoreline,1
Ekarn,basin,2
Ekedal,populated place,1
Ekedalen,populated place,1
Ekens,island,1
Ekeryd,populated place,1
Ekesberget,elevation,1
Ekholmssjön,basin,2
Ekornarp,populated place,1
Ekshärad,populated place,1
Eksta,populated place,2
Ekö,populated place,2
Ekön,island,2
Eljaröd,populated place,1
Ella Park,populated place,1
Elmeviken,concave shoreline,1
Elne,populated place,1
Emneskogssjön,basin,1
Emsen,basin,2
Emten,basin,1
Enbacka,populated place,1
Enlivola,elevation,1
Enmossen,marsh,1
Enoksnäs,populated place,1
Erik Jönsgrundet,underwater elevation,1
Erik Larsaberget,elevation,1
Eriksmåla,populated place,2
Erlandsbygget,populated place,1
Erlandsgrund,underwater elevation,1
Ersholen,populated place,1
Ertknubben,elevation,1
Ertsjärv,basin,1
Eskelsbo,populated place,1
Espelunden,populated place,1
Ettebro,populated place,1
Ettinga,populated place,1
Eva,island,1
Evedal,populated place,1
Everöd,populated place,2
Fabbesjön,basin,1
Fagerlund,populated place,1
Fagerred,populated place,1
Fageråshöjd,populated place,1
Falberget,underwater elevation,1
Falkaholmen,elevation,1
Falsterbo,populated place,2
Fansjön,basin,1
Faringe,populated place,1
Farssjö,basin,1
Fatlassjön,basin,1
Fenningberget,populated place,1
Fenningsjön,basin,1
Fernviken,populated place,1
Fetingsklacken,elevation,1
Fidenäs,populated place,1
Fiefall,populated place,1
Filkesboda,populated place,1
Fillingerum,populated place,1
Filsbäck,stream,1
Finnbo Gård,populated place,1
Finneryd,populated place,1
Finnerödja,populated place,1
Finnfallsberget,elevation,1
Finnforsen,populated place,1
Finngrufvan,populated place,1
Finskan,underwater elevation,1
Fintorp,populated place,2
Fiskbäcken,stream,1
Fisket,island,1
Fiskeviken,concave shoreline,1
Fiskholmen,elevation,1
Fiskhusbäck,stream,1
Fisklösen,populated place,1
Fisktjärn,basin,3
Fisktjärnåsen,elevation,1
Fjus,populated place,1
Fjäckan,stream,1
Fjälebo,populated place,1
Fjällbacka,populated place,2
Fjällboträsket,basin,1
Fjällramm,basin,1
Fjällrammsjön,basin,1
Fjällsjöarna,basin,1
Fjärdhällorna,elevation,1
Fjärdingsman,elevation,1
Fladen,concave shoreline,1
Fladen,underwater elevation,1
Flakmossen,marsh,1
Flata Brunskär,island,1
Flata Grunden,island,1
Flatbådan,underwater elevation,2
Flatgrundsbådan,elevation,1
Flatskäret,island,2
Flenasjön,basin,1
Flisaläggarna,underwater elevation,1
Flisan,island,1
Flistersjön,basin,1
Flucksberget,elevation,1
Flugebosjön,basin,1
Flygsfors,populated place,1
Flyingeby,populated place,1
Flymen,populated place,1
Flytan,elevation,1
Flästasjön,basin,1
Fogdhyttan,populated place,2
Fornaboda,populated place,1
Forntomta,populated place,1
Forreryd,populated place,1
Forsbyåsen,elevation,1
Forshyttan,populated place,1
Forsnäset,populated place,1
Fosksjön,basin,1
Foskvattnet,basin,1
Framigårdsudden,convex shoreline,1
Franska Stenarna,elevation,1
Frederos,populated place,1
Friaån,stream,1
Friggesund,populated place,1
Frillesås,populated place,1
Fryken,basin,1
Frägnberget,elevation,1
Främshyttan,populated place,1
Fräsan,underwater elevation,1
Fröjel,populated place,1
Frövet,populated place,1
Fu,populated place,1
Fugelskär,island,1
Furillen,island,1
Furuholmen,island,14
Furunäs,convex shoreline,1
Furuön,populated place,1
Fyllingarum,populated place,1
Fyllingen,populated place,1
Fäjemyr,marsh,1
Fällebåden,elevation,1
Fängsjöklippen,elevation,1
Fänsjö,populated place,1
Färingen,basin,1
Färjan,populated place,1
Färviln,basin,1
Fästa,populated place,1
Fågelmuren,populated place,1
Fågelvik,populated place,1
Fågelviken,concave shoreline,1
Fåglabo,populated place,1
Fålasjö,populated place,1
Fårögrundet,underwater elevation,1
Fårön,island,1
Fögeberg,populated place,1
Fölene,populated place,1
Förkärla,populated place,1
Gaddhällan,elevation,1
Galleskär,elevation,1
Galterö Huvud,convex shoreline,1
Galtholmen,populated place,1
Galtskär,populated place,1
Gambol,populated place,1
Gamlestaden,populated place,1
Gammalbosjön,basin,1
Gammelbo,populated place,1
Gammelsträng,populated place,1
Gammelsätervallen,populated place,1
Gannarve,populated place,1
Gaperhult,populated place,1
Garberg,elevation,1
Garberg,populated place,1
Gardikforsen,populated place,1
Gardsjönäs,populated place,1
Garlången,basin,1
Garpen,island,1
Gate,populated place,1
Gautsträsk,basin,2
Gebnafjället,elevation,1
Gemla,populated place,1
Gensen,basin,1
Gersholmen,island,1
Gerum,populated place,1
Gervalds,populated place,1
Gervide,populated place,1
Gessie Villastad,populated place,1
Geteryggen,elevation,1
Getkobben,island,1
Getryggen,convex shoreline,1
Getskär,island,3
Gide,populated place,1
Gide Älf,stream,1
Gierkek,elevation,1
Gillbergasjön,basin,1
Gillburen,underwater elevation,1
Gilldalen,populated place,1
Gisselbacka,populated place,1
Gissjön,basin,1
Gisslebyn,populated place,1
Gjusskären,island,1
Gjusskäret,island,1
Gladaviken,concave shoreline,1
Glasholmsån,stream,1
Glihällan,elevation,1
Gloet,concave shoreline,3
Gnesta,populated place,1
Gnupberget,elevation,1
Goaskásj,populated place,1
Goddered,populated place,1
Goeteborg,populated place,1
Gopa,populated place,1
Granberg,elevation,5
Granbergmyran,marsh,1
Granbergsklinten,elevation,1
Granbergsmyran,marsh,1
Granliden,populated place,4
Granlunda,populated place,2
Granselet,stream,1
Granselliden,elevation,1
Granvik,populated place,5
Gravberget,elevation,1
Graven,convex shoreline,1
Gravlund,populated place,1
Grebbeshult,populated place,1
Greningen,populated place,1
Grenningen,basin,1
Grevensbåde,underwater elevation,1
Grimsarbo,populated place,1
Grindaön,island,1
Grindfallet,populated place,1
Grinsbyn,populated place,1
Grosseskären,elevation,1
Grovbåden,elevation,1
Grubbsjön,basin,1
Gruddbo,populated place,1
Grufberget,elevation,3
Grufgården,populated place,1
Grumsfjorden,concave shoreline,1
Grund,convex shoreline,1
Grundagen,populated place,1
Grundagsvålen,elevation,1
Grundbäck,populated place,1
Grundmången,basin,1
Grunnet,convex shoreline,1
Grunu,stream,1
Grunuberg,populated place,1
Grusbredan,underwater elevation,1
Grusskäret,elevation,1
Grynaband,underwater elevation,1
Gryssbäcken,stream,1
Grytan,underwater elevation,1
Gryten,basin,10
Grytgölsbruk,populated place,1
Gryttjärn,basin,2
Gräddmanhällan,elevation,1
Grällsta,populated place,1
Gränsjön,populated place,4
Gräntö,populated place,1
Gräsharan,elevation,1
Gräsvarpgrundet,elevation,1
Gräsån,stream,1
Gråholmarna,elevation,1
Gråkobben,elevation,1
Gråskär,island,1
Gråskäret,island,1
Gråtanliden,elevation,1
Gråvålen,elevation,2
Grönfjället,elevation,4
Grönsik,populated place,1
Grönskär,island,7
Grönskåra,populated place,1
Gröplingen,basin,1
Grössjö,populated place,1
Grössjön,basin,1
Grövelsjön,populated place,1
Gröven,basin,1
Gubbträsk,populated place,1
Gula Bockskär,elevation,1
Guldholmen,convex shoreline,1
Guldsmedshyttan,populated place,1
Gullbrandsbyn,populated place,1
Gullesbyn,populated place,3
Gullmyrberget,elevation,1
Gumhem,populated place,1
Gummeboda,populated place,1
Gummikulla,populated place,1
Gunnarträsk,populated place,1
Gunnebo,populated place,1
Gunnilboby,populated place,1
Gunvarbyn,populated place,1
Guoivil,elevation,1
Guortaliden,elevation,1
Guossasuvvane,stream,1
Gussjö,populated place,1
Gussöskatan,convex shoreline,1
Gustav,populated place,1
Gustavs,populated place,1
Guttebo,populated place,1
Guttebol,populated place,2
Guvertfjället,elevation,1
Gyllingen,basin,1
Gyltergrenarna,underwater elevation,1
Gyltzauudden,convex shoreline,1
Gálásluspi,populated place,1
Gäddbäcken,stream,2
Gäddsjöarna,basin,1
Gäddsjöberg,elevation,1
Gäddträskelfven,stream,1
Gäddvik,populated place,1
Gällbäcken,stream,1
Gällersta,populated place,1
Gärdal,populated place,1
Gärdberget,elevation,1
Gärdsmarksträsket,basin,1
Gävan,island,1
Gävjan,basin,1
Gävlebukten,concave shoreline,1
Gådaberget,elevation,1
Gådaträsk,basin,1
Gålarmora,populated place,1
Gålby,populated place,1
Gårda,populated place,2
Gårdberg,elevation,1
Gården,island,1
Gårdmyrberget,elevation,1
Gårdserud,populated place,1
Gårdsvattnet,basin,1
Gåsfeten,island,2
Gåsflötakallen,elevation,1
Gåshällan,elevation,1
Gåstjärnsberget,populated place,1
Gåsvattnet,basin,1
Gåsöarna,island,1
Gåvastbo,populated place,3
Göljåfjället,elevation,1
Gönsjön,basin,1
Göringe,populated place,1
Gösjön,basin,4
Gösund,populated place,1
Habeltorp,populated place,1
Haddeboda,populated place,1
Haffsta,populated place,1
Hafjärden,concave shoreline,1
Hafsjön,basin,2
Hagbytorp,populated place,1
Hakared,populated place,1
Hakkonape,marsh,1
Halgean,stream,1
Hallen,populated place,11
Hallsjöen,basin,1
Hallstenskobben,elevation,1
Halsvik,populated place,2
Halvträsket,basin,1
Halvvägen,island,1
Hammarsjövålen,elevation,1
Hammarslund,populated place,1
Hammarö,populated place,1
Hamnskäret,convex shoreline,1
Hamnöfjärd,strait,1
Han,populated place,1
Hangeskär,island,1
Haraholmen,convex shoreline,1
Harbo,populated place,1
Hareberget,elevation,1
Harpsjön,basin,1
Harrejaurliden,elevation,1
Harrikero,elevation,1
Harsjön,basin,6
Haru,island,1
Hasselö,island,4
Hasslarpsån,stream,1
Hasslögrund,underwater elevation,1
Hattberget,elevation,1
Hattåsen,elevated area,1
Havalla,stream,1
Haversjön,basin,1
Havgalleskären,elevation,1
Havravikssjön,basin,1
Havsjön,basin,5
Havstens,concave shoreline,1
Hed,populated place,1
Hedegården,populated place,1
Heden,populated place,1
Hedensbyn,populated place,1
Heinsjön,basin,1
Hejgosmyren,marsh,1
Helgesjø,basin,1
Helgeå,stream,1
Heligeå,stream,1
Heligfjäll,populated place,1
Heligfjället,elevation,1
Hemberg,populated place,1
Hemfosa,populated place,1
Hemmingen,populated place,1
Hemmings,populated place,1
Hemshyttan,populated place,1
Hemsjöhult,populated place,1
Henan,stream,1
Hermansjön,basin,1
Herna,populated place,1
Herrestadvik,concave shoreline,1
Herrhångsstötarna,elevation,1
Herrångsån,stream,1
Herta,populated place,1
Hesjön,basin,1
Hesslingen,basin,1
Hetseryd,populated place,1
Hiarum,populated place,1
Hidingebro,populated place,1
Highburygrund,underwater elevation,1
Hillevik,populated place,1
Hillingsätersjön,basin,1
Hillskär,convex shoreline,1
Himmelsberg,populated place,1
Himmelsberget,elevation,1
Hindalebyn,populated place,1
Hinneryd,populated place,1
Hissberget,elevation,1
Hjortsberga,populated place,4
Hjukstjälen,elevation,1
Hjulstafjärden,concave shoreline,1
Hjälmarsfjärden,concave shoreline,1
Hjälmarsnäs,populated place,1
Hjälmestad,populated place,1
Hjälmgarnsö,island,1
Hjämshults Kungsgård,populated place,1
Hjärtsjön,basin,2
Hoberg,elevation,2
Hoburgsården,convex shoreline,1
Hockamägg,elevation,1
Hofran,basin,2
Hogenäs Näs,populated place,1
Hokaån,stream,1
Hokån,stream,1
Holderströmmen,stream,1
Holk,populated place,1
Hollörsgrundet,underwater elevation,1
Holmarör,populated place,1
Holmnäs,populated place,1
Holmsjø,basin,1
Holmstorp,populated place,1
Holmsvattnet,basin,2
Holmtjärnet,basin,1
Homa,populated place,1
Home,populated place,1
Hornsby,populated place,1
Hornsjön,basin,1
Hornsträsket,basin,1
Hornsudde,convex shoreline,1
Hornsviken,basin,1
Hornåsen,elevation,1
Horsbo,populated place,1
Horsnäsudden,convex shoreline,1
Horstfjärden,strait,1
Horten,basin,1
Horvelsö,island,1
Hovsäter,populated place,2
Hufvudberg,elevation,1
Hula,populated place,1
Hultbren,basin,1
Humlen,populated place,1
Hummerskären,elevation,1
Hundkroksviken,concave shoreline,1
Hundsnabben,convex shoreline,1
Hungvik,populated place,1
Hunna,populated place,1
Hunnekulla,populated place,1
Hurr,basin,1
Husarö,island,2
Husaröknallen,underwater elevation,1
Husören,island,1
Huvan,basin,2
Huvfallsö,island,1
Hvittberget,elevation,1
Hylleskär,elevation,1
Hyllstofta,populated place,1
Hyltebruk,populated place,1
Hyltran,populated place,1
Hyltsjön,basin,1
Hyndtjärn,populated place,1
Hyngarp,populated place,1
Hyttbyn,populated place,1
Hyttefallet,populated place,1
Hárrevárddo,elevation,2
Häbbersfors,populated place,1
Häckelsäng,populated place,1
Hägghemmet,populated place,1
Häggsjönäs,populated place,1
Häggum,populated place,1
Häggårdaviken,basin,1
Hägled,populated place,1
Hälen,underwater elevation,3
Hälka,elevation,1
Hällaryd,populated place,3
Hällasjömåla,populated place,1
Hällbacken,populated place,1
Hällegrund,underwater elevation,1
Hällen,underwater elevation,1
Hällkällan,stream,1
Hällum,populated place,1
Hällunda,populated place,1
Hälsen,basin,1
Hälsta,populated place,1
Hämmen,populated place,1
Hängeleviken,concave shoreline,1
Häradsbäck,populated place,1
Härhult,populated place,1
Härjåhågnen,elevation,1
Härsbacken,populated place,1
Häslunda,populated place,1
Hässelkulla,populated place,1
Hässleby,populated place,2
Hästbådorna,elevation,1
Hästholmsudden,convex shoreline,1
Hästkobben,island,1
Hästkullen,populated place,1
Hästlandet,elevation,1
Hästö,populated place,1
Hästören,island,1
Häxåssjön,basin,1
Håfdsjön,basin,1
Håholmen,island,2
Håkansön,convex shoreline,1
Hålbäckshult,populated place,1
Håldala,populated place,1
Hålldammen,basin,3
Hållstasjön,basin,1
Hålsjön,basin,8
Håmholalvavuoma,marsh,1
Håversjön,basin,1
Höga Ulle,elevation,1
Högbacksjön,basin,1
Högbonden,island,1
Högbäcken,populated place,1
Högeberg,elevation,2
Högfjällshöjden,elevation,1
Höggrensgrundet,underwater elevation,1
Höghallaudde,convex shoreline,1
Höghobben,elevation,1
Högkull,elevation,1
Högkärr,populated place,1
Höglasmen,island,1
Högsäter,populated place,1
Högvillstaberg,elevation,1
Höjderna,elevation,1
Höktjärnrun,elevation,1
Höle,populated place,2
Höleklack,elevation,1
Hönesjön,basin,1
Hörken,populated place,1
Hörkstjärn,basin,1
Hörntorpet,populated place,1
Hörsgårdsmossen,marsh,1
Hörsta,populated place,1
Hösbodarna,populated place,1
Hössjön,populated place,1
Höör,populated place,1
Iddefjorden,concave shoreline,1
Idefjord,concave shoreline,1
Idö,island,3
Igelhult,populated place,1
Igelsjöberg,populated place,1
Illtjärn,basin,1
Ingemarskär,island,1
Ingestorp,populated place,1
Innergrund,underwater elevation,1
Isterskär,island,1
Istholmen,island,1
Isöga,populated place,1
Ivarsbyn,populated place,1
Ivösjön,basin,1
Jakobsgårdarna,populated place,1
Janelammossen,marsh,1
Jansebåden,underwater elevation,1
Jeknaffo,elevation,1
Jennysgrundet,underwater elevation,1
Jirejukke,stream,1
Jobsbo,populated place,2
Johannisfors,populated place,2
Jonsholmen,island,1
Jonsryd,populated place,1
Jovanträsk,basin,1
Jovattnet,basin,1
Jungfrun,island,1
Juovakåbbo,elevation,1
Jusjön,basin,2
Jutgrunden,elevation,1
Jutis,basin,1
Jutskär,elevation,2
Juven,basin,1
Jädersjön,basin,1
Jädraån,stream,1
Jäfre Sandön,island,1
Jäfreholmen,island,1
Jälkeråker,populated place,1
Jälla,populated place,2
Jälnan,basin,1
Järftjärn,populated place,1
Järnerud,populated place,1
Järnholmen,island,1
Järnkobben,elevation,1
Järnkulla,island,1
Järnäsudde,convex shoreline,1
Järpbyn,populated place,1
Järsnäs,convex shoreline,1
Järtaberget,elevation,1
Jättberget,elevation,1
Jättendalssjön,basin,1
Jävreån,stream,1
Jönköping,populated place,1
Jörken,basin,1
Kaffeholmarna,island,1
Kalfven,basin,6
Kalix,stream,1
Kalixviken,concave shoreline,1
Kalkskär,island,1
Kalla,elevation,1
Kallen,underwater elevation,2
Kallviken,concave shoreline,2
Kalmarviken,concave shoreline,1
Kalvberget,elevation,1
Kalven,basin,1
Kalven,elevation,2
Kalvenäsesjön,basin,1
Kalvholmsgrundet,elevation,1
Kalvö,convex shoreline,1
Kamgrundet,underwater elevation,1
Kammarbäck,stream,1
Kanarp,populated place,1
Kanholmen,island,2
Kannusjärvi,populated place,1
Kaptenshöjden,elevation,1
Karaby,populated place,1
Karhult,populated place,1
Karlaby,populated place,1
Karpalund,populated place,1
Karpsjön,basin,1
Karsbo,populated place,4
Karsholmarna,island,1
Karsjö,populated place,2
Karsnäsasjön,basin,1
Kartberget,populated place,1
Karö,populated place,1
Kastbäcken,stream,1
Kastbåden,elevation,1
Kastellholmen,elevation,1
Kasviken,concave shoreline,1
Kattedalsfjärden,concave shoreline,1
Kattsjön,basin,1
Kaurö,island,1
Kavarö,populated place,1
Kavelmyrberget,elevation,1
Kaxliden,populated place,1
Kedholmarna,elevation,1
Kedumstorp,populated place,1
Ken,basin,1
Kessviken,populated place,1
Kiddön,island,1
Kidholm,island,1
Kidholmen,island,1
Kiilisjärvi,populated place,1
Kilforsen,stream,1
Kilsjön,basin,1
Kilskäret,island,1
Kilsten,elevation,1
Kingarö,island,2
Kinger,populated place,1
Kinnvalla,stream,1
Kirjesliden,elevation,1
Kittajaur,populated place,1
Kittelmyren,marsh,1
Kitteln,elevation,1
Kittmoren,populated place,1
Kjulaåsen,elevated area,1
Klacken,underwater elevation,2
Klackstjärn,basin,1
Klacksätter,populated place,1
Klarbo,populated place,1
Klehammarsård,convex shoreline,1
Klev,populated place,1
Klevudden,convex shoreline,1
Klingre,populated place,1
Klingsmåla,populated place,1
Klinte,populated place,1
Klissberget,elevation,1
Klockarbotjärn,basin,1
Klocke,populated place,2
Klockträsket,populated place,1
Klossberget,elevation,1
Klosterfjorden,concave shoreline,1
Kloten,populated place,1
Klubben,island,4
Klubbstenarna,underwater elevation,1
Klumpfjället,elevation,1
Klyfvenhällsberg,elevation,1
Klykholmen,underwater elevation,1
Klåbergskullen,elevation,1
Klågerup,populated place,1
Klöderflacket,elevation,1
Klörup,populated place,1
Klöva Både,elevation,1
Klövabåde,elevation,1
Klövholmen,island,1
Knaphallen,elevation,1
Knappen,elevation,1
Knapran,underwater elevation,1
Knarraren,underwater elevation,1
Knarrevike Kile,basin,1
Knasmyren,marsh,1
Knausåsen,elevation,1
Knivingskallen,underwater elevation,1
Knuten,underwater elevation,2
Knuven,underwater elevation,1
Knytet,underwater elevation,1
Knäbäck,populated place,1
Knäsjöblecket,elevation,1
Knås,populated place,1
Knölen,elevation,1
Kockholmarna,island,1
Kofsta,populated place,1
Koggen,island,1
Kohall,convex shoreline,1
Koijuvuoma,marsh,1
Koivununnanen,elevation,1
Kojebäcken,stream,1
Kolfatet,island,1
Kolje,concave shoreline,1
Kollanda,populated place,1
Kolmården Station,populated place,1
Kolstan,populated place,1
Kolvik,populated place,1
Kolviken,populated place,3
Kolåsen,populated place,1
Kopparbo,populated place,1
Koppholmen,island,2
Koppom,populated place,1
Korgen,elevation,1
Korsbyn,populated place,3
Korsö,island,3
Korva,populated place,1
Koster,elevation,1
Koxut,populated place,1
Kraggbäck,stream,1
Krapperup,populated place,1
Kristofferstorp,populated place,1
Krogshultaudden,convex shoreline,1
Krokgrundet,island,1
Krokhall,underwater elevation,1
Krokmossen,marsh,1
Krokmyren,marsh,1
Krokolaknölen,elevation,1
Kroksfjärden,concave shoreline,1
Kroksjön,basin,1
