name,frequency,place_type,place_category
Alaverdi,1,populated place,populated place
Aldzor,1,river,stream
Aldzori,1,spring,stream
Alibek Lerr,1,mountain,elevation
Alishan,1,populated place,populated place
Alsar,1,mountain,elevation
Amarran,1,populated place,populated place
Amarranots’i,1,spring,stream
Amarrich,2,mountain,elevation
Amarrnots’i,2,spring,stream
Amasia,2,populated place,populated place
Amasiya,2,populated place,populated place
Amberdasar Lerr,1,mountain,elevation
Amodzh,1,populated place,populated place
Amrots’,1,populated place,populated place
Amul,1,populated place,populated place
Andraniki,1,populated place,populated place
Andzavaghbyur,2,spring,stream
Andzavajur,3,spring,stream
Andzavak’ar,1,rock,elevation
Angghajur,1,river,stream
Ankank’,1,river,stream
Ankavan,1,populated place,populated place
Antak,1,lake,basin
Antarrashen,1,populated place,populated place
Antarri Tak,1,lake,basin
Antarrut,1,mountain,elevation
Apanayi Drunk’,1,mountains,elevated area
Aparan Verin,1,populated place,populated place
Apastan,1,hill,elevation
Apaven,1,populated place,populated place
Apuni,1,populated place,populated place
Arabkiri,1,populated place,populated place
Aragats,4,populated place,populated place
Aragats,1,mountain,elevation
Aragatsotn,2,populated place,populated place
Araget,2,river,stream
Aragyugh,1,populated place,populated place
Arak’s,3,populated place,populated place
Arami,2,spring,stream
Arami Dar,1,mountain,elevation
Arami Lanj,1,mountain,elevation
Aramusidik,1,mountain,elevation
Arapar,1,mountain,elevation
Arates,1,populated place,populated place
Arayi,1,river,stream
Archis,1,populated place,populated place
Ardar Davit’,1,populated place,populated place
Ardech’,1,populated place,populated place
Ardenyats’,1,mountain,elevation
Ardıcsuyu,1,river,stream
Are,1,populated place,populated place
Areni,2,populated place,populated place
Arevak’ar,1,mountain,elevation
Arevashat,1,populated place,populated place
Arevelyan Sevani,1,mountains,elevated area
Argavand,3,populated place,populated place
Arin,1,populated place,populated place
Arindzih,1,populated place,populated place
Arjadzori Lerrner,1,mountains,elevated area
Arjaghbyur,2,spring,stream
Arjanots’ Lerrnashght’a,1,mountains,elevated area
Arjeri,1,hill,elevation
Arji K’ar,1,rock,elevation
Arjovit,1,populated place,populated place
Arjuti,1,mountains,elevated area
Ark’ayanist,1,spring,stream
Ark’ayits’,1,populated place,populated place
Armaviri,1,hill,elevation
Armenaki,3,spring,stream
Armin,1,lake,basin
Armok’,1,populated place,populated place
Armutlu,2,populated place,populated place
Arosaget,1,river,stream
Arp’eni,1,populated place,populated place
Arp’i,2,spring,stream
Arp’ilerr,1,mountain,elevation
Arpavar,2,populated place,populated place
Arrak’elots’,1,populated place,populated place
Arrap’ii,1,populated place,populated place
Arrvaglkhi,1,spring,stream
Arryutsaver,1,populated place,populated place
Arshaki,2,spring,stream
Artanish,3,populated place,populated place
Artanishi T’erakghzi,1,peninsula,convex shoreline
Artavan,1,river,stream
Artavaz,1,mountain,elevation
Artimet,1,populated place,populated place
Artis Lerr,1,mountain,elevation
Artsat’asar,1,mountain,elevation
Ashkharhakali,1,spring,stream
Ashot Yerkat’,1,mountain,elevation
Ashotavan,1,populated place,populated place
Ashots’k’,1,populated place,populated place
Aslamazyan K’uyreri,1,populated place,populated place
Astazur,1,populated place,populated place
Atichani Papi Melik’beki,1,populated place,populated place
Atsivegher,1,populated place,populated place
Avagyani,1,spring,stream
Avazaghbyur,1,spring,stream
Avazan,4,spring,stream
Avazov,1,spring,stream
Avetisyani,1,spring,stream
Avidzor,1,spring,stream
Avoyi,1,mountain,elevation
Avtona,1,populated place,populated place
Avzaghbyur,1,spring,stream
Aygeglkhi,1,spring,stream
Aygehovti,1,populated place,populated place
Aygelich,1,lake,basin
Aygepar,1,populated place,populated place
Ayger,1,lake,basin
Aygestan,3,populated place,populated place
Aykadzor,1,populated place,populated place
Aynadzor,1,populated place,populated place
Ayraratyan Dasht,1,plain,area
Ayratso,1,mountain,elevation
Ayravank’,1,populated place,populated place
Ayri,2,river,stream
Ayridagh Lerr,1,mountain,elevation
Ayrisar,1,mountain,elevation
Azatani,1,lake,basin
Azati,2,populated place,populated place
Azizlu,1,populated place,populated place
Babajani,1,populated place,populated place
Babents’,1,spring,stream
Baderi,1,lake,basin
Bagarsykh,1,mountain,elevation
Bagats,1,mountain,elevation
BaGhaberd,1,hill,elevation
Bagharjalich,1,lake,basin
Baghmanyanneri,1,spring,stream
Bagramyan,2,populated place,populated place
Bakavank,1,populated place,populated place
Baker,2,populated place,populated place
Balasan,1,spring,stream
Balkheri,1,spring,stream
Banjarats’i,1,spring,stream
Bardzenk’,1,mountain,elevation
Bardzr,1,mountain,elevation
Bardzrasheni,1,spring,stream
Bargushat Range,1,mountains,elevated area
Barkhoyi,1,spring,stream
Barrasar,1,mountain,elevation
Bartaz,1,mountain,elevation
Bashgarrni,1,river,stream
Bavei,1,lake,basin
Bavra,2,populated place,populated place
Baykht’ash,1,populated place,populated place
Bazmakhpyur,1,populated place,populated place
Bazumi,1,mountains,elevated area
Bekor,1,hill,elevation
Bendik,1,populated place,populated place
Berd,5,hill,elevation
Berdashen,1,populated place,populated place
Berdik,3,populated place,populated place
Berdik’ar,1,mountains,elevated area
Berk’aberi,1,pond,basin
Berk’adzor,1,river,stream
Berk’ashat,1,populated place,populated place
Berkaber,1,populated place,populated place
Berkashat,1,populated place,populated place
Berrdgyugh,1,populated place,populated place
Bezobdal Lerrnagagat’,1,mountain,elevation
Bghdoyi,1,lake,basin
Bizsar,1,hill,elevation
Blats,1,populated place,populated place
Boghut’lu Mets Lerr,1,mountain,elevation
Bolei Dar,1,hill,elevation
Bolorak’ar,1,mountain,elevation
Borenots’,1,hill,elevation
Borotn,1,populated place,populated place
Bots’ik,1,populated place,populated place
Bovnots’,1,mountain,elevation
Bozoyi Gomer,1,populated place,populated place
Bozunts’,1,spring,stream
Brun,2,populated place,populated place
Burakan,1,populated place,populated place
Buravet,2,populated place,populated place
Byureghakn,1,spring,stream
Bzghon,1,mountain,elevation
Bzhni,1,populated place,populated place
Bznots’,1,hill,elevation
Ch’aloyi,1,spring,stream
Ch’amankut,1,populated place,populated place
Ch’amch’i,1,spring,stream
Ch’ich’khan,1,river,stream
Ch’inari,1,populated place,populated place
Ch’invinli,1,populated place,populated place
Ch’loyi,1,spring,stream
Ch’och’alchi Bardzunk’,1,mountain,elevation
Ch’oloyi Dzori,1,spring,stream
Ch’oraghbyur,8,spring,stream
Ch’ranots’i Dik’,1,hill,elevation
Ch’rranner,1,spring,stream
Ch’rrayi,1,spring,stream
Ch’rrch’yrr,1,river,stream
Ch’rrik,4,waterfall,stream
Ch’ughghu Nav,1,spring,stream
Ch’ughghu Navi,1,populated place,populated place
Ch’yrrch’yrr,2,spring,stream
Chaghat,1,hill,elevation
Chaghatablur,1,mountain,elevation
Chak’ats K’ar,1,rock,elevation
Chakat,1,spring,stream
Chakharakadzor,1,river,stream
Chakhatsar,1,mountain,elevation
Chakhyrlu,1,populated place,populated place
Chakuti,1,spring,stream
Chamyrlu,1,populated place,populated place
Chanchaptuk,1,mountain,elevation
Charoyi Tegh,1,mountain,elevation
Chartar,1,mountain,elevation
Chermak,1,populated place,populated place
Chermakavan,2,populated place,populated place
Chghats Sar,1,mountain,elevation
Chgnavori,1,spring,stream
Chgni Blur,1,mountain,elevation
Chikdamal,1,populated place,populated place
Chikdamlu,1,populated place,populated place
Chilis,1,mountain,elevation
Chim,1,bog,marsh
Chingil,1,mountain,elevation
Chirakhlu,1,populated place,populated place
Chirish,1,populated place,populated place
Chivinli,1,populated place,populated place
Chizikhlar,1,populated place,populated place
Chlokhan,1,populated place,populated place
Chlut,1,populated place,populated place
Chluti,1,populated place,populated place
Chortar,1,mountain,elevation
Chragner,1,spring,stream
Çinari,2,populated place,populated place
Daghnig,1,populated place,populated place
Dahnaks,1,populated place,populated place
Dalardzor,1,populated place,populated place
Damlik-Gyadun,1,mountain,elevation
Danagirmaz,1,populated place,populated place
Darabas,1,populated place,populated place
Darabaz,1,populated place,populated place
Daranak,1,mountain,elevation
Darband,1,populated place,populated place
Dardanel,1,spring,stream
Dashalty,1,populated place,populated place
Dashkend,1,populated place,populated place
Dashnoa,1,populated place,populated place
Dashtaghbyur,1,spring,stream
Dashtak,1,populated place,populated place
Dashtn Arrayi,1,plain,area
Dastakern,1,populated place,populated place
Dastakert,1,river,stream
Datark Vran,1,populated place,populated place
Datmelik’,1,mountain,elevation
Davalu,1,populated place,populated place
Davdashen,1,populated place,populated place
Davt’i Gine,1,spring,stream
Davtashen,1,populated place,populated place
Daymadaglu,1,populated place,populated place
Ddmashen,2,populated place,populated place
Deghu,1,spring,stream
Deroyi Gomi,1,spring,stream
Devasar Lerr,1,mountain,elevation
Dezak’ar,1,mountain,elevation
Dghyak,1,populated place,populated place
Dik’ K’ar,1,hill,elevation
Dilijani,1,populated place,populated place
Dilishan,1,populated place,populated place
Ditak,1,populated place,populated place
Ditavank’i,1,mountains,elevated area
Divajur,1,river,stream
Divakunk’,1,spring,stream
Dmbatir,1,hill,elevation
Donguzyan,1,populated place,populated place
Dort’ni,1,populated place,populated place
Dovegh,1,populated place,populated place
Drakhtisar,1,mountain,elevation
Drrnapan,1,river,stream
Drunk’,1,mountains,elevated area
Dumoyi,1,pond,basin
Duzkharab,1,populated place,populated place
Dvin,1,populated place,populated place
Dzagavan,1,populated place,populated place
Dzagidzor,1,populated place,populated place
Dzezedzori Get,1,river,stream
Dzhafarapat,1,populated place,populated place
Dzhar,1,mountain,elevation
Dzhil,1,populated place,populated place
Dzhilga,1,river,stream
Dzhomardlu,1,populated place,populated place
Dzit’hank’ov,1,populated place,populated place
Dzknajur,1,river,stream
Dznajur,1,river,stream
Dzogh Lerr,1,hill,elevation
Dzoraghbyur,1,mountain,elevation
Dzorap,1,populated place,populated place
Dzoraşen,1,populated place,populated place
Dzorashen,6,populated place,populated place
Dzori,1,hill,elevation
Dzori Avazan,1,spring,stream
Dzori Urd,1,river,stream
Dzork’,1,populated place,populated place
Eranos Lerrnagagat’,1,mountain,elevation
Erivan,1,populated place,populated place
Feliki,1,spring,stream
Gadzhi-Medzhu-Arkh,1,river,stream
Gagoyi,3,spring,stream
Galei,1,spring,stream
Galoyi Sar,1,mountain,elevation
Gandzaki,1,spring,stream
Garenots’,1,populated place,populated place
Gargarr,1,river,stream
Garrgarr,1,populated place,populated place
Garzhis,1,populated place,populated place
Gaspari,1,populated place,populated place
Gavarr,1,mountain,elevation
Gavarraget,1,river,stream
Gedaklu,1,populated place,populated place
Gegh,1,populated place,populated place
Gegha Lerr,1,mountain,elevation
Geghabak,1,populated place,populated place
Geghablur,1,hill,elevation
Geghalich,1,lake,basin
Geghark’unik’,1,populated place,populated place
Geghaver,1,populated place,populated place
Geghmik,1,hill,elevation
Gekhakert,1,populated place,populated place
Gekharkuni,1,populated place,populated place
Gekharot,1,populated place,populated place
Gekhi,1,populated place,populated place
Geler,1,mountain,elevation
Geloyi,1,spring,stream
Geloyidzor,1,river,stream
Getaghbyur,1,spring,stream
Getak,1,populated place,populated place
Getap’i,1,populated place,populated place
Getarri Lich,1,pond,basin
Getavan,1,populated place,populated place
Getk’,1,populated place,populated place
Gevorg Ch’aushi,1,populated place,populated place
Geyarchin,1,populated place,populated place
Gezaldara-Bashi,1,mountain,elevation
Gezlu,1,populated place,populated place
Ghabakhlu,1,populated place,populated place
Gharibjanian,1,populated place,populated place
Ghulijani,1,populated place,populated place
Ghyotur,1,populated place,populated place
Gilli,1,lake,basin
Gladzor,2,populated place,populated place
Glut Lanji,1,spring,stream
Gnats’k’,1,hill,elevation
Gndadar,1,hill,elevation
Gndak’ar,1,populated place,populated place
Gndevank’i,1,populated place,populated place
Gnishik Lerrnagagat’,1,mountain,elevation
Gogaran,1,river,stream
Goght’agarak,1,populated place,populated place
Goght’an Lerr,1,mountain,elevation
Goght’anik,1,populated place,populated place
Gomadrunk’,1,mountain,elevation
Gomer,1,mountain,elevation
Gomeri,2,lake,basin
Gomeri T’il,1,hill,elevation
Gomi Tak,1,spring,stream
Gomraget,1,river,stream
Gorayk’,1,populated place,populated place
Gorger,1,mountain,elevation
Goris,1,river,stream
Goroyi Ch’rrik,1,spring,stream
Gorri,1,spring,stream
Gorshut,1,populated place,populated place
Gortak’ari,1,spring,stream
Gorti,1,lake,basin
Gosablur,1,mountain,elevation
Grastateghi,1,spring,stream
Grigori Sar,1,mountain,elevation
Grraghbyur,1,spring,stream
Grri Jur,1,spring,stream
Grrner,1,spring,stream
Grrnerov,1,spring,stream
Gt’ashen,2,populated place,populated place
Gtsi,1,spring,stream
Gugarats’ Lerrnashght’a,1,mountains,elevated area
Gugark’,1,populated place,populated place
Gunablur,1,hill,elevation
Guntur Lerrnashght’a,1,mountains,elevated area
Gurbulaq,1,spring,stream
Gurrnerov,1,spring,stream
Gut’anak’ar,1,mountain,elevation
Gut’anasar Lerr,1,mountain,elevation
Gyamrez,1,populated place,populated place
Gyokdagh Mets Lerr,1,mountain,elevation
Gyrrgrran Lerr,1,mountain,elevation
Gyudkyum,1,river,stream
Gyugh Lerrnagagat’,1,mountain,elevation
Gyughaghbyur,1,spring,stream
Gyughi Brutanots’,1,populated place,populated place
Gyughi Miji,1,spring,stream
Gyumush,1,populated place,populated place
Gyuney,1,populated place,populated place
Gyuneyi Lerrnashght’a,1,mountains,elevated area
Hachanan,1,river,stream
Hachari,1,spring,stream
Hakko,1,populated place,populated place
Hakobisar,1,mountain,elevation
Halab Lerr,1,mountain,elevation
Handapahi,1,rock,elevation
Hank’adzor,1,river,stream
Hank’alanj,1,mountain,elevation
Harsnablur,1,hill,elevation
Hats’uti,1,spring,stream
Havk’ahand,1,spring,stream
Hayanist,1,populated place,populated place
Haykadzor,1,populated place,populated place
Haykajur,1,spring,stream
Haykatap’,1,hill,elevation
Haykazi,1,spring,stream
Hayrapeti K’ar,1,hill,elevation
Hazoyi Arti,1,spring,stream
Heranosi,1,lake,basin
Herner,1,spring,stream
Hin,7,spring,stream
Hin Bavra,1,populated place,populated place
Hin Gyugh,1,hill,elevation
Hin Maturrategh,1,populated place,populated place
Hin Poghpat,1,populated place,populated place
Hin Shenategh,1,populated place,populated place
Hin T’khunis,1,populated place,populated place
Hingsurb,2,populated place,populated place
Hokhei Khach’,1,populated place,populated place
Hoktemberyan,1,populated place,populated place
Holiki,1,spring,stream
Honut Takht,1,spring,stream
Horadis,1,river,stream
Hort’akotor,1,populated place,populated place
Hort’ategh,1,mountain,elevation
Hort’azhayrr,1,rock,elevation
Hovakimi Art,1,spring,stream
Hovhannesi,2,populated place,populated place
Hovhannesi Khotnots’,1,spring,stream
Hovk’,1,populated place,populated place
Hovsep’i Arru,1,river,stream
Hozni,1,spring,stream
Hrach’iki,1,lake,basin
Hrazdan,2,river,stream
Hrrip’sime Surb,2,populated place,populated place
Hushaghbyur,1,spring,stream
Hushakert,1,populated place,populated place
Igdalu,1,populated place,populated place
Ijevani Lerrnashght’a,1,mountains,elevated area
Imastnots’,2,populated place,populated place
Indzhevar,1,populated place,populated place
Irind,1,populated place,populated place
Isahakyan,1,populated place,populated place
Ishi Gut’an,1,populated place,populated place
Ishkhanaget,1,river,stream
Ishkhanaghbyur,1,spring,stream
Ishkhanasari,1,mountains,elevated area
Ishkhanats’,1,lake,basin
Ishkhani Shrjadardz,1,populated place,populated place
Ishots’jur,1,spring,stream
Isoyents’,1,spring,stream
Itsak’ar,2,populated place,populated place
Itsak’aradzor,1,river,stream
Izhasar,1,mountain,elevation
Jahani,1,populated place,populated place
Jajurr,1,river,stream
Jajurri,1,mountains,elevated area
Jardut,1,river,stream
Jarrjarris,1,river,stream
Jghrvani,1,river,stream
Jghunaget,1,river,stream
Jil,1,populated place,populated place
Jinli Lich,1,lake,basin
Jivani,1,spring,stream
Jomardlu,1,populated place,populated place
Jraghats’neri,1,spring,stream
Jrovank’i,1,spring,stream
Jujevan,1,populated place,populated place
K’aghajur,1,spring,stream
K’aghsi,1,populated place,populated place
K’aghts’rajur,1,spring,stream
K’ajink’,1,populated place,populated place
K’ajk’eri Sar,1,pond,basin
K’arabner,1,populated place,populated place
K’aradasht,1,populated place,populated place
K’arahunj Astghaditaran,1,populated place,populated place
K’arakut,2,populated place,populated place
K’arap’,2,hill,elevation
K’arasar,3,mountain,elevation
K’aratak,1,spring,stream
K’aravani,1,populated place,populated place
K’aravaz,1,populated place,populated place
K’araverak,1,populated place,populated place
K’arazhayrr,1,mountain,elevation
K’arhank’i,1,spring,stream
K’ari Ktor,1,spring,stream
K’ari Taki,1,spring,stream
K’ari Vrayi,1,spring,stream
K’arigyugh,1,populated place,populated place
K’arpsaki Glukh,1,mountain,elevation
K’arrasnaknajur,1,river,stream
K’arrasun Kover,1,hill,elevation
K’asheni,1,mountain,elevation
K’ashk’ari Glukh,1,spring,stream
K’ech’ach‘kot Lerrnashght’a,1,mountains,elevated area
K’erri Manuki,1,mountain,elevation
K’ertsaghbyur,1,spring,stream
K’ilisa,1,populated place,populated place
K’och’arants’,2,spring,stream
K’oghoyi,1,spring,stream
K’olagegh,1,populated place,populated place
K’olaglukh,1,mountain,elevation
K’oshk’,1,populated place,populated place
K’rmaget,1,river,stream
K’ustakan,1,mountain,elevation
Kachachkut,1,populated place,populated place
Kak’avadzor,4,populated place,populated place
Kak’avadzori,1,lake,basin
Kakoyi,1,spring,stream
Kalauslerr,1,mountain,elevation
Kamar,1,populated place,populated place
Kamkhut,2,populated place,populated place
Kamni,1,lake,basin
Kamurji Ch’rrik,1,waterfall,stream
Kanakeravan,1,populated place,populated place
Kanch’i,1,pond,basin
Kangvar,1,mountain,elevation
Kapanak,2,populated place,populated place
Kaptasar,2,mountain,elevation
Kapuyt Bats’at,1,populated place,populated place
Karaklis,1,populated place,populated place
Karchakhpyur,1,river,stream
Karchalanj,1,populated place,populated place
Karibdzhanyan,1,populated place,populated place
Karkarr,2,mountain,elevation
Karmir Arev,1,hill,elevation
Karmir Gyukh,1,populated place,populated place
Karmir K’ar,3,hill,elevation
Karmir K’arap’,1,waterfall,stream
Karmir K’ari,3,spring,stream
Karmir Khach’,2,populated place,populated place
Karmirk’ar,1,mountains,elevated area
Karmirshen,1,hill,elevation
Karmrakogh,1,mountain,elevation
Karmrat’arr,1,mountain,elevation
Karmraver,1,populated place,populated place
Karmri,1,populated place,populated place
Karnut,1,populated place,populated place
Karnyyarykh,1,mountain,elevation
Karrnut,1,mountain,elevation
Kart,2,river,stream
Kart’dzor,1,river,stream
Kartsakh,1,mountain,elevation
Kashatakh,2,mountain,elevation
Kashvetegh,1,populated place,populated place
Kat’najur,1,river,stream
Kat’nov,16,spring,stream
Kat’ov,1,spring,stream
Katan,1,populated place,populated place
Katarajur,1,river,stream
Katsani,1,mountain,elevation
Katsik’,1,river,stream
Kavchut,1,populated place,populated place
Kayrak’aghak’,1,populated place,populated place
Kaytsaki,1,spring,stream
Kazuch’i Lerrnagagat’,1,mountain,elevation
Kch’er,1,populated place,populated place
Kechik-Vedi,1,populated place,populated place
Kentronakan,1,spring,stream
Kerraghbyur,1,spring,stream
Kerrjur,1,river,stream
Khach’adzor,2,river,stream
Khach’arru,1,river,stream
Khach’atakht,1,populated place,populated place
Khach’avank’,1,populated place,populated place
Khach’i Aghbyur,1,spring,stream
Khach’i Bats’at,2,populated place,populated place
Khach’i Gyugh,1,populated place,populated place
Khach’i Nav,1,spring,stream
Khach’i T’umb,1,hill,elevation
Khach’in Arti,1,spring,stream
Khach’kants’,1,mountain,elevation
Khach’krrner,1,populated place,populated place
Khach’vats Aghbyurner,1,spring,stream
Khachaparakh,1,populated place,populated place
KhaGhalanj,1,mountain,elevation
Khamburdteresi,1,river,stream
Khanaghbyur,1,spring,stream
Khandzlusar,1,mountain,elevation
Kharaba Këlanlu,1,populated place,populated place
Kharakan,1,mountain,elevation
Kharatlu,1,populated place,populated place
Kharrnaran,2,hill,elevation
Khat’un Anahit,1,populated place,populated place
Khaytaghbyur,1,spring,stream
Khazarapat,1,populated place,populated place
Khech’ik,1,populated place,populated place
Khent’ajur,1,river,stream
Khlat’aghi Jur,1,river,stream
Khlezdzor,1,populated place,populated place
Khndzoruti,1,mountains,elevated area
Khoghovaki,1,spring,stream
Khorakn,1,spring,stream
Khordzor,1,hill,elevation
Khosrovasar Lerr,1,mountain,elevation
Khotor,1,mountain,elevation
Khozavas,1,populated place,populated place
Khravand,1,populated place,populated place
Khshkhshan,1,waterfall,stream
Khshoyi,1,rock,elevation
Khup’i,1,river,stream
Khushi Gagat’,1,populated place,populated place
Khut’i Etevi,1,spring,stream
Khzkhpin,1,spring,stream
Khznauz,1,populated place,populated place
Kirakosents’,1,populated place,populated place
Kizilvank,1,populated place,populated place
Kizyl-Ziarat,1,mountain,elevation
Klichatakh,1,populated place,populated place
Kmezn,1,populated place,populated place
Koch’,1,populated place,populated place
Kochaberk,1,mountain,elevation
Kochghut,1,populated place,populated place
Kochi,1,river,stream
Koghakaget,1,river,stream
Kolakran,1,populated place,populated place
Kolayır,1,populated place,populated place
Kond,6,hill,elevation
Korstyan,1,populated place,populated place
Koshaberd,1,mountain,elevation
Koshak’ar,1,mountain,elevation
Koshakar,1,mountain,elevation
Kostandovi,1,spring,stream
Kostani Akunk’,1,spring,stream
Kot’asar,1,mountain,elevation
Kotorablur,1,mountain,elevation
Kotskasar,1,mountain,elevation
Kotur,1,river,stream
Koturi Lerr,1,mountain,elevation
Kotuts’i,1,mountains,elevated area
Koytu,1,populated place,populated place
Koytur,2,populated place,populated place
Kozmabats’at,1,populated place,populated place
Krrapasht,1,populated place,populated place
Krrnataghbyur,1,spring,stream
Krrnykhach’i Khut’,1,rock,elevation
Ktoghnu Taki,1,spring,stream
Ktsaki Khut’,1,hill,elevation
Kulali,3,populated place,populated place
Kuraghbyur,1,lake,basin
Kurt’anasar,1,mountain,elevation
Kuruselyav,1,river,stream
Kusaberd,1,populated place,populated place
Kusanats’,2,mountain,elevation
Kutsakh,1,spring,stream
Kuyrget,1,river,stream
Kyalali,1,populated place,populated place
Kyap’u,1,mountain,elevation
Kyarimarkh,1,populated place,populated place
Kyotanli,1,populated place,populated place
Kyulludzha,1,populated place,populated place
Kyzyl”-koch”,1,populated place,populated place
Lala,1,lake,basin
Lalu,2,spring,stream
Lalvar,2,populated place,populated place
Lanjabats’,1,mountain,elevation
Lanjadzor,1,populated place,populated place
Lanjakunk’,1,spring,stream
Lanjk’,1,populated place,populated place
Larakhaghats’,1,hill,elevation
Last,1,populated place,populated place
Lastasar,1,mountain,elevation
Lchak,1,pond,basin
Lchakap,1,spring,stream
Lchantarr,1,mountain,elevation
Lchasar Mets,1,mountain,elevation
Lcheri,1,spring,stream
Lchi,1,populated place,populated place
Lchkut,1,lake,basin
Legvaz,1,populated place,populated place
Lerkasar,3,mountain,elevation
Lerrnahovit,1,populated place,populated place
Lerrnakert,1,mountain,elevation
Levonasar,1,mountain,elevation
Lghots’i,1,spring,stream
Lizin,1,populated place,populated place
Lok,1,mountain,elevation
Lor,1,mountain,elevation
Lorrva Dasht,1,upland,elevation
Lortudzori,1,spring,stream
Luji,1,spring,stream
Lurt’asar,1,mountain,elevation
Lusakert,4,populated place,populated place
Lusna,1,lake,basin
Luys Khach’,1,populated place,populated place
Lvis,1,populated place,populated place
Mach,1,populated place,populated place
Magandzh,1,populated place,populated place
Magistrosi,1,populated place,populated place
Magoyi Dzori,1,spring,stream
Malak’shayi,1,populated place,populated place
Malat’ia-Sebastia,1,populated place,populated place
Malatiya,1,populated place,populated place
Malayani,1,lake,basin
Mamkhuti Aghbyur,1,populated place,populated place
Mamurri,1,spring,stream
Manch’uki,1,spring,stream
Mandaki Dzori,1,spring,stream
Mandurr,1,hill,elevation
Mankuk,1,river,stream
Mant’ash,2,river,stream
Mantash,1,populated place,populated place
Manuch’ari Lich,1,populated place,populated place
Manushaki,1,spring,stream
Marg,1,populated place,populated place
Margadzor,1,populated place,populated place
Margahovti,1,populated place,populated place
Mariam Astvatsatsin Surb,1,populated place,populated place
Marikants’,1,spring,stream
Marmashen,1,populated place,populated place
Marmorashen,1,populated place,populated place
Marolidzha,1,mountain,elevation
Martiros,1,river,stream
Martuni,2,spring,stream
Martuny,1,populated place,populated place
Mashoyants’,1,spring,stream
Masri,1,spring,stream
Masumlu,1,populated place,populated place
Mataghadzor,1,mountain,elevation
Mataghik’,1,populated place,populated place
Maturr,1,populated place,populated place
Maturri,1,populated place,populated place
Mayisyan,2,populated place,populated place
Mayr Tachar Ejmiatsin,1,populated place,populated place
Mayranushi,1,spring,stream
Mazhinyanneri,1,spring,stream
Meghrajur,1,spring,stream
Meghrak’ar,1,hill,elevation
Meghrik,1,hill,elevation
MeGhru,1,mountains,elevated area
Megry,1,populated place,populated place
Meji Mat,1,mountain,elevation
Melik’i Khut’,1,hill,elevation
Meliklar,1,populated place,populated place
Melk’onants’,1,spring,stream
Melk’oni,1,populated place,populated place
Meloyi Dar,1,mountain,elevation
Merdzavan,1,populated place,populated place
Mets Aghbyur,2,spring,stream
Mets Baker,1,populated place,populated place
Mets Chakat,1,mountain,elevation
Mets Dzhamshlu,1,populated place,populated place
Mets Hayaberd,1,hill,elevation
Mets Ishkhanasar Lerr,1,mountain,elevation
Mets K’arablur,1,mountain,elevation
Mets K’araglukh,1,mountain,elevation
Mets Sar,3,mountain,elevation
Mets Shen,1,populated place,populated place
Mets Yeghnakhagh,1,mountain,elevation
Metsaghbyur,5,spring,stream
Metsakunk’,1,spring,stream
Metsatun,1,populated place,populated place
Metsik’,1,populated place,populated place
Metslanj,1,hill,elevation
Metstsarri,1,mountain,elevation
Mihravani,1,spring,stream
Mijgyughakan,1,pond,basin
Miji Mati,1,populated place,populated place
Milli,1,river,stream
Miroyi Marg,1,spring,stream
