name,place_category,frequency
Artanish,populated place,3
Artanishi T’erakghzi,convex shoreline,1
Artavan,stream,1
Artavaz,elevation,1
Artimet,populated place,1
Artis,elevation,1
Artsat’asar,elevation,1
Ashkharhakali,stream,1
Ashot Yerkat’,elevation,1
Ashotavan,populated place,1
Ashots’k’,populated place,1
Aslamazyan K’uyreri,populated place,1
Astazur,populated place,1
Atichani Papi Melik’beki,populated place,1
Atsivegher,populated place,1
Avagyani,stream,1
Avazaghbyur,stream,1
Avazan,stream,5
Avazov,stream,1
Avetisyani,stream,1
Avidzor,stream,1
Avoyi,elevation,1
Avtona,populated place,1
Avzaghbyur,stream,1
Aygeglkhi,stream,1
Aygehovti,populated place,1
Aygelich,basin,1
Aygepar,populated place,1
Ayger,basin,1
Aygestan,populated place,3
Aykadzor,populated place,1
Aynadzor,populated place,1
Ayraratyan Dasht,area,1
Ayratso,elevation,1
Ayravank’,populated place,1
Ayri,stream,2
Ayridagh,elevation,1
Ayrisar,elevation,1
Azatani,basin,1
Azati,populated place,2
Azizlu,populated place,1
Ağexuş,populated place,1
Babajani,populated place,1
Babents’,stream,1
Baderi,basin,1
Bagarsykh,elevation,1
Bagats,elevation,1
Baghaberd,elevation,1
Bagharjalich,basin,1
Baghmanyanneri,stream,1
Bagramyan,populated place,2
Bakavank,populated place,1
Baker,populated place,3
Balasan,stream,1
Balkheri,stream,1
Bandivan,populated place,2
Banjarats’i,stream,1
Bardzenk’,elevation,1
Bardzr,elevation,1
Bardzrasheni,stream,1
Bargushat Range,elevated area,1
Barkhoyi,stream,1
Barrasar,elevation,1
Bartaz,elevation,1
Bashgarrni,stream,1
Bats’at,populated place,2
Bavei,basin,1
Bavra,populated place,3
Baykht’ash,populated place,1
Bazmaberd,populated place,1
Bazmakhpyur,populated place,1
Bazumi,elevated area,1
Bekor,elevation,1
Bendik,populated place,1
Berd,elevation,5
Berdashen,populated place,1
Berdik,populated place,3
Berdik’ar,elevated area,1
Berkaber,populated place,1
Berkashat,populated place,1
Berk’aberi,basin,1
Berk’adzor,stream,1
Berk’ashat,populated place,1
Berrdgyugh,populated place,1
Bezobdal,elevation,1
Bghdoyi,basin,1
Bizsar,elevation,1
Blats,populated place,1
Boghut’lu Mets,elevation,1
Bolei,elevation,1
Bolorak’ar,elevation,1
Borenots’,elevation,1
Borotn,populated place,1
Bots’ik,populated place,1
Bovnots’,elevation,1
Bozoyi,populated place,1
Bozunts’,stream,1
Brun,populated place,2
Burakan,populated place,1
Buravet,populated place,2
Byureghakn,stream,1
Bzghon,elevation,1
Bzhni,populated place,1
Bznots’,elevation,1
Chaghat,elevation,1
Chaghatablur,elevation,1
Chakat,elevation,1
Chakat,stream,1
Chakharakadzor,stream,1
Chakhatsar,elevation,1
Chakhyrlu,populated place,1
Chakuti,stream,1
Chak’ats,elevation,1
Chamyrlu,populated place,1
Chanchaptuk,elevation,1
Charoyi Tegh,elevation,1
Chartar,elevation,1
Chatin,elevation,1
Chermak,populated place,1
Chermakavan,populated place,2
Chghats,elevation,1
Chgnavori,stream,1
Chgni Blur,elevation,1
Chikdamal,populated place,1
Chikdamlu,populated place,1
Chilis,elevation,1
Chim,marsh,1
Chingil,elevation,1
Chirakhlu,populated place,1
Chirish,populated place,1
Chivinli,populated place,1
Chizikhlar,populated place,1
Chlokhan,populated place,1
Chlut,populated place,1
Chluti,populated place,1
Chortar,elevation,1
Chragner,stream,1
Ch’aloyi,stream,1
Ch’amankut,populated place,1
Ch’amch’i,stream,1
Ch’ich’khan,stream,1
Ch’inari,populated place,1
Ch’invinli,populated place,1
Ch’loyi,stream,1
Ch’och’alchi Bardzunk’,elevation,1
Ch’oloyi,stream,1
Ch’oraghbyur,stream,8
Ch’ranots’i Dik’,elevation,1
Ch’rranner,stream,1
Ch’rrayi,stream,1
Ch’rrch’yrr,stream,1
Ch’ughghu,stream,1
Ch’ughghu Navi,populated place,1
Ch’yrrch’yrr,stream,2
Daghnig,populated place,1
Dahnaks,populated place,1
Dalardzor,populated place,1
Damlik Gyadun,elevation,1
Danagirmaz,populated place,1
Darabas,populated place,1
Darabaz,populated place,1
Daranak,elevation,1
Darband,populated place,1
Dardanel,stream,1
Dashalty,populated place,1
Dashkend,populated place,1
Dashnoa,populated place,1
Dashtaghbyur,stream,1
Dashtak,populated place,1
Dashtn Arrayi,area,1
Dastakern,populated place,1
Dastakert,stream,1
Datark,populated place,1
Datmelik’,elevation,1
Davalu,populated place,1
Davdashen,populated place,1
Davtashen,populated place,1
Davt’i Gine,stream,1
Daymadaglu,populated place,1
Ddmashen,populated place,2
Deghu,stream,1
Deroyi Gomi,stream,1
Devasar,elevation,1
Dezak’ar,elevation,1
Dghyak,populated place,1
Dik’,elevation,1
Dilijani,populated place,1
Dilishan,populated place,1
Ditak,populated place,1
Ditavank’i,elevated area,1
Divajur,stream,1
Divakunk’,stream,1
Dmbatir,elevation,1
Donguzyan,populated place,1
Dort’ni,populated place,1
Dovegh,populated place,1
Drakhtisar,elevation,1
Drrnapan,stream,1
Drunk’,elevated area,1
Dumoyi,basin,1
Duzkharab,populated place,1
Dvin,populated place,1
Dzagavan,populated place,1
Dzagidzor,populated place,1
Dzezedzori Get,stream,1
Dzhafarapat,populated place,1
Dzhamshlu,populated place,1
Dzhar,elevation,1
Dzhil,populated place,1
Dzhilga,stream,1
Dzhomardlu,populated place,1
Dzit’hank’ov,populated place,1
Dzknajur,stream,1
Dznajur,stream,1
Dzogh,elevation,1
Dzoraghbyur,elevation,1
Dzorap,populated place,1
Dzorashen,populated place,6
Dzoraşen,populated place,1
Dzork’,populated place,1
Eranos,elevation,1
Erivan,populated place,1
Feliki,stream,1
Gadzhi Medzhu Arkh,stream,1
Gagoyi,stream,3
Galei,stream,1
Galoyi,elevation,1
Gandzaki,stream,1
Garenots’,populated place,1
Gargarr,stream,1
Garrgarr,populated place,1
Garzhis,populated place,1
Gaspari,populated place,1
Gavarr,elevation,1
Gavarraget,stream,1
Gedaklu,populated place,2
Gegh,populated place,1
Gegha,elevation,1
Geghabak,populated place,1
Geghablur,elevation,1
Geghalich,basin,1
Geghark’unik’,populated place,1
Geghaver,populated place,1
Geghi,populated place,1
Geghmik,elevation,1
Gekhakert,populated place,1
Gekharkuni,populated place,1
Gekharot,populated place,1
Gekhi,populated place,1
Geler,elevation,1
Geloyi,stream,1
Geloyidzor,stream,1
Getaghbyur,stream,1
Getak,populated place,1
Getap’i,populated place,1
Getarri,basin,1
Getavan,populated place,1
Getk’,populated place,1
Gevorg Ch’aushi,populated place,1
Geyarchin,populated place,1
Gezaldara Bashi,elevation,1
Gezlu,populated place,1
Ghabakhlu,populated place,1
Gharibjanian,populated place,1
Ghulijani,populated place,1
Ghyotur,populated place,1
Gili,marsh,1
Gilli,basin,1
Giratakh,populated place,1
Gladzor,populated place,2
Glut Lanji,stream,1
Gnats’k’,elevation,1
Gndadar,elevation,1
Gndak’ar,populated place,1
Gndevank’i,populated place,1
Gnishik,elevation,1
Gogaran,stream,1
Goght’agarak,populated place,1
Goght’an,elevation,1
Goght’anik,populated place,1
Gomadrunk’,elevation,1
Gomeri,basin,2
Gomeri T’il,elevation,1
Gomi Tak,stream,1
Gomraget,stream,1
Gorayk’,populated place,1
Gorger,elevation,1
Goris,stream,1
Goroyi,stream,1
Gorri,stream,1
Gorshut,populated place,1
Gort,populated place,1
Gortak’ari,stream,1
Gorti,basin,1
Gosablur,elevation,1
Grastateghi,stream,1
Grigori,elevation,1
Grraghbyur,stream,1
Grri,stream,1
Grrner,stream,1
Grrnerov,stream,1
Gtsi,stream,1
Gt’ashen,populated place,2
Gugarats’,elevated area,1
Gugark’,populated place,1
Gunablur,elevation,1
Guntur,elevated area,1
Gurbulaq,stream,1
Gurrnerov,stream,1
Gut’anak’ar,elevation,1
Gut’anasar,elevation,1
Gyamrez,populated place,1
Gyokdagh Mets,elevation,1
Gyrrgrran,elevation,1
Gyudkyum,stream,1
Gyughaghbyur,stream,1
Gyughi Brutanots’,populated place,1
Gyughi Miji,stream,1
Gyukh,populated place,1
Gyumush,populated place,1
Gyuney,populated place,1
Gyuneyi,elevated area,1
Hachanan,stream,1
Hachari,stream,1
Hakko,populated place,1
Hakobisar,elevation,1
Halab,elevation,1
Hand,populated place,1
Handapahi,elevation,1
Hank’adzor,stream,1
Hank’alanj,elevation,1
Harsnablur,elevation,1
Hats’ut,populated place,1
Hats’uti,stream,1
Havk’ahand,stream,1
Hayaberd,elevation,1
Hayaberd,populated place,1
Hayanist,populated place,1
Haykadzor,populated place,1
Haykajur,stream,1
Haykatap’,elevation,1
Haykazi,stream,1
Hayrapeti,elevation,1
Hazoyi,stream,1
Heranosi,basin,1
Herner,stream,1
Hingsurb,populated place,2
Hokhei,populated place,1
Hoktemberyan,populated place,1
Holiki,stream,1
Honut Takht,stream,1
Horadis,stream,1
Hort’akotor,populated place,1
Hort’ategh,elevation,1
Hort’azhayrr,elevation,1
Hovakimi Art,stream,1
Hovhannesi,populated place,2
Hovhannesi Khotnots’,stream,1
Hovk’,populated place,1
Hovsep’i,stream,1
Hozni,stream,1
Hrach’iki,basin,1
Hrazdan,stream,2
Hrrip’sime,populated place,2
Hushaghbyur,stream,1
Hushakert,populated place,1
Igdalu,populated place,1
Ijevani,elevated area,1
Imastnots’,populated place,2
Indzhevar,populated place,1
Irind,populated place,1
Isahakyan,populated place,1
Ishi Gut’an,populated place,1
Ishkhanaget,stream,1
Ishkhanaghbyur,stream,1
Ishkhanasar,elevation,1
Ishkhanasari,elevated area,1
Ishkhanats’,basin,1
Ishkhani Shrjadardz,populated place,1
Ishots’jur,stream,1
Isoyents’,stream,1
Itsak’ar,populated place,2
Itsak’aradzor,stream,1
Izhasar,elevation,1
Jahani,populated place,1
Jajurr,stream,1
Jajurri,elevated area,1
Jardut,stream,1
Jarrjarris,stream,1
Jghrvani,stream,1
Jghunaget,stream,1
Jil,populated place,1
Jinli,basin,1
Jivani,stream,1
Jomardlu,populated place,1
Jraghats’neri,stream,1
Jrovank’i,stream,1
Jujevan,populated place,1
Kachachkut,populated place,1
Kakoyi,stream,1
Kak’avadzor,populated place,4
Kak’avadzori,basin,1
Kalauslerr,elevation,1
Kamar,populated place,1
Kamkhut,populated place,2
Kamni,basin,1
Kamurji,stream,1
Kanakeravan,populated place,1
Kanch’i,basin,1
Kangvar,elevation,1
Kapanak,populated place,2
Kaptasar,elevation,2
Kapuyt Bats’at,populated place,1
Karaklis,populated place,1
Karchakhpyur,stream,1
Karchalanj,populated place,1
Karibdzhanyan,populated place,1
Karkarr,elevation,2
Karkhun,populated place,1
Karmiraghbyur,populated place,1
Karmiraghpyur,populated place,1
Karmirk’ar,elevated area,1
Karmirshen,elevation,1
Karmrakogh,elevation,1
Karmrat’arr,elevation,1
Karmraver,populated place,1
Karmri,populated place,1
Karnut,populated place,1
Karnyyarykh,elevation,1
Karrnut,elevation,1
Kart,stream,2
Kartsakh,elevation,1
Kart’dzor,stream,1
Kashatakh,elevation,2
Kashvetegh,populated place,1
Katan,populated place,1
Katarajur,stream,1
Katsani,elevation,1
Katsik’,stream,1
Kat’najur,stream,1
Kat’nov,stream,16
Kat’ov,stream,1
Kavchut,populated place,1
Kayrak’aghak’,populated place,1
Kaytsaki,stream,1
Kazuch’i,elevation,1
Kch’er,populated place,1
Kechik Vedi,populated place,1
Kentronakan,stream,1
Kerraghbyur,stream,1
Kerrjur,stream,1
Khachaparakh,populated place,1
Khach’adzor,stream,2
Khach’arru,stream,1
Khach’atakht,populated place,1
Khach’avank’,populated place,1
Khach’in,stream,1
Khach’kants’,elevation,1
Khach’krrner,populated place,1
Khach’vats,stream,1
Khaghalanj,elevation,1
Khamburdteresi,stream,1
Khanaghbyur,stream,1
Khandzlusar,elevation,1
Kharaba Këlanlu,populated place,1
Kharakan,elevation,1
Kharatlu,populated place,1
Kharrnaran,elevation,2
Khat’un Anahit,populated place,1
Khaytaghbyur,stream,1
Khazarapat,populated place,1
Khech’ik,populated place,1
Khent’ajur,stream,1
Khlat’aghi,stream,1
Khlezdzor,populated place,1
Khndzoruti,elevated area,1
Khoghovaki,stream,1
Khorakn,stream,1
Khordzor,elevation,1
Khosrovasar,elevation,1
Khotor,elevation,1
Khozavas,populated place,1
Khravand,populated place,1
Khshkhshan,stream,1
Khshoyi,elevation,1
Khup’i,stream,1
Khushi Gagat’,populated place,1
Khut’i Etevi,stream,1
Khzkhpin,stream,1
Khznauz,populated place,1
Kirakosents’,populated place,1
Kizilvank,populated place,1
Kizyl Ziarat,elevation,1
Klichatakh,populated place,1
Kmezn,populated place,1
Kochaberk,elevation,1
Kochghut,populated place,1
Kochi,stream,1
Koch’,populated place,1
Koghakaget,stream,1
Kokhp,populated place,1
Kolakran,populated place,1
Kolayır,populated place,1
Kond,elevation,6
Korstyan,populated place,1
Koshaberd,elevation,1
Koshakar,elevation,2
Koshak’ar,elevation,1
Kostandovi,stream,1
Kostani Akunk’,stream,1
Kotorablur,elevation,1
Kotskasar,elevation,1
Kotur,stream,1
Koturi,elevation,1
Kotuts’i,elevated area,1
Kot’asar,elevation,1
Koytu,populated place,1
Koytur,populated place,2
Kozmabats’at,populated place,1
Krrapasht,populated place,1
Krrnataghbyur,stream,1
Krrnykhach’i,elevation,1
Ktoghnu,stream,1
Ktor,stream,1
Ktsaki,elevation,1
Kulali,populated place,3
Kuraghbyur,basin,1
Kurdkend,populated place,1
Kurt’anasar,elevation,1
Kuruselyav,stream,1
Kusaberd,populated place,1
Kusanats’,elevation,2
Kutsakh,stream,1
Kuylasar,populated place,1
Kuyrget,stream,1
Kyalali,populated place,1
Kyap’u,elevation,1
Kyarimarkh,populated place,1
Kyotanli,populated place,1
Kyulludzha,populated place,1
Kyurin,populated place,1
Kyzyl” Koch”,populated place,1
K’aghajur,stream,1
K’aghsi,populated place,1
K’aghts’rajur,stream,1
K’ajink’,populated place,1
K’ajk’eri,basin,1
K’arabner,populated place,1
K’aradasht,populated place,1
K’araglukh,elevation,1
K’arahunj Astghaditaran,populated place,1
K’arakut,populated place,2
K’arap’,elevation,2
K’arap’,stream,1
K’arasar,elevation,3
K’aratak,stream,1
K’aravanatun,populated place,1
K’aravani,populated place,1
K’aravaz,populated place,1
K’araverak,populated place,1
K’arazhayrr,elevation,1
K’arhank’i,stream,1
K’arigyugh,populated place,1
K’arpsaki,elevation,1
K’arrasnaknajur,stream,1
K’arrasun Kover,elevation,1
K’asheni,elevation,1
K’ashk’ari,stream,1
K’ech’ach‘kot,elevated area,1
K’erri Manuki,elevation,1
K’ertsaghbyur,stream,1
K’ilisa,populated place,1
K’och’arants’,stream,2
K’oghoyi,stream,1
K’olagegh,populated place,1
K’olaglukh,elevation,1
K’oshk’,populated place,1
K’rmaget,stream,1
K’ustakan,elevation,1
Lala,basin,1
Lalu,stream,2
Lalvar,populated place,2
Lanjabats’,elevation,1
Lanjadzor,populated place,1
Lanjakunk’,stream,1
Lanjk’,populated place,1
Larakhaghats’,elevation,1
Last,populated place,1
Lastasar,elevation,1
Lchak,basin,1
Lchakap,stream,1
Lchantarr,elevation,1
Lchasar,elevation,1
Lchasar Mets,elevation,1
Lcheri,stream,1
Lchi,populated place,1
Lchkut,basin,1
Legvaz,populated place,1
Lerkasar,elevation,3
Lerrnahovit,populated place,1
Lerrnakert,elevation,1
Levonasar,elevation,1
Lghots’i,stream,1
Lizin,populated place,1
Lok,elevation,1
Lor,elevation,1
Lorrva Dasht,elevation,1
Lortudzori,stream,1
Luji,stream,1
Lurt’asar,elevation,1
Lusakert,populated place,4
Lusna,basin,1
Luys,populated place,1
Lvis,populated place,1
Mach,populated place,1
Magandzh,populated place,1
Magistrosi,populated place,1
Magoyi,stream,1
Malak’shayi,populated place,1
Malatiya,populated place,1
Malat’ia Sebastia,populated place,1
Malayani,basin,1
Mamkhuti,populated place,1
Mamurri,stream,1
Manch’uki,stream,1
Mandaki,stream,1
Mandurr,elevation,1
Mankuk,stream,1
Mantash,populated place,1
Manuch’ari,populated place,1
Manushaki,stream,1
Marg,populated place,1
Margadzor,populated place,1
Margahovti,populated place,1
Mariam Astvatsatsin,populated place,1
Marikants’,stream,1
Marmashen,populated place,1
Marmorashen,populated place,1
Marolidzha,elevation,1
Martiros,stream,1
Martuni,stream,2
Martuny,populated place,1
Mashoyants’,stream,1
Masri,stream,1
Masrik,populated place,1
Masumlu,populated place,1
Mataghadzor,elevation,1
Mataghik’,populated place,1
Maturr,populated place,1
Maturrategh,populated place,1
Maturri,populated place,1
Mayisyan,populated place,2
Mayr Tachar Ejmiatsin,populated place,1
Mayranushi,stream,1
Mazhinyanneri,stream,1
Meghrajur,stream,1
Meghrak’ar,elevation,1
Meghrik,elevation,1
Meghru,elevated area,1
Megry,populated place,1
Meji Mat,elevation,1
Meliklar,populated place,1
Melik’i,elevation,1
Melk’onants’,stream,1
Melk’oni,populated place,1
Meloyi,elevation,1
Merdzavan,populated place,1
Metsaghbyur,stream,5
Metsakunk’,stream,1
Metsatun,populated place,1
Metsik’,populated place,1
Metslanj,elevation,1
Metstsarri,elevation,1
Mihravani,stream,1
Mijgyughakan,basin,1
Miji Mati,populated place,1
Milli,stream,1
Miroyi Marg,stream,1
Mirzak’ar,elevation,1
Mirzishen,stream,1
Mkhei Gund,elevation,1
Mkhiki,stream,1
Mknaghbyur,stream,1
Mknaktrek’i,stream,1
Moges,populated place,1
Mokhrablur,populated place,1
Mokhrot,populated place,1
Mokhroti,stream,1
Mokhrut,stream,2
Moli Glukhner,stream,1
Moshi,stream,1
Motaghbyur,stream,1
Motiksar,elevation,1
Mozaghbyur,stream,2
Mrgasar,elevation,1
Mrgashen,populated place,1
Mrtablur,elevation,1
Msuri,stream,1
Mts’ayel,populated place,1
Mt’nasari,populated place,1
Mukhortoryan,stream,1
Muk’oyi,basin,2
Mulk’i,populated place,1
Mundzhugluvi,elevation,1
Mur Murr,populated place,1
Murush,elevation,1
Musayelian,populated place,1
Musayelyan,populated place,2
Mushegh Papi,stream,1
Mutoyi,populated place,1
Mut’,stream,1
Nagara Khana,stream,1
Nahatakats’,basin,1
Nalbandyan,populated place,1
Nanoyi,stream,1
Napastaki,elevation,1
Nargizi,stream,1
Narimanlu,populated place,2
Navaghbyur,stream,2
Navasard,basin,1
Navategh,populated place,1
Naver,elevation,1
Navoyi,stream,1
Nazari,stream,4
Nazyrvan,populated place,1
Nedzhirlu,populated place,1
Neghuts’,populated place,1
Nerki Karmirakhpyur,populated place,1
Nerk’inaghbyur,stream,1
Nersesi,stream,1
Netaghegh,elevation,1
Niavan,populated place,1
Nkugh,elevation,1
Norakhpyur,populated place,1
Norashen,elevation,1
Noratusi,populated place,1
Noraşenik,populated place,1
Nork’ Marash,populated place,1
Noyi,basin,1
Nshangir,elevation,1
Nuparashen,populated place,1
Och’kharabutsakani,populated place,2
Odzalich,basin,1
Oganavan,populated place,1
Oghch’oghli,populated place,1
Oghji,basin,1
Oghunants’,stream,1
Ogis,stream,1
Ojlot,stream,1
Okhnaki,stream,1
Oktember,populated place,1
Olor,stream,1
Ordnav,elevation,1
Orogis,populated place,1
Oror,populated place,1
Orsalich,stream,1
Orsasar,elevation,2
Orteghi,stream,1
Oskebak,populated place,1
Oskehask,populated place,1
Oski Kogh,populated place,1
Otarats’,populated place,1
Ovtamech,populated place,1
Paghaghbyur,populated place,2
Pahablur,elevation,2
Pahakakhut’,elevation,1
Pahapan,elevation,1
Papami,populated place,1
Papei,populated place,1
Paranots’,elevation,1
Paravakar,populated place,1
Parravak’ar,elevation,1
Parravat’ap’,populated place,1
Parravk’ar,elevation,1
Pataghi,elevation,1
Patavan,populated place,1
Patker,stream,1
Patvar,elevation,1
Paytapari,elevated area,1
Paytarr,stream,1
Paytasar,elevation,1
Paytov,stream,4
Payt’akn,stream,2
Pekhun,stream,1
Petu,stream,1
Pghpjun,stream,1
Pghughats’,stream,1
Phasis,stream,1
Pights,stream,1
Pipikants’,stream,1
Pipis,populated place,1
Pirki,elevated area,1
Pirtikan,populated place,1
Pnunis,populated place,1
Poghpat,populated place,1
Pokr,populated place,1
Pompoloz,elevation,1
Popok’i,stream,1
Popok’neri,stream,1
Ptgni,populated place,1
Puguts’k’ar,elevation,1
Pyut’ Khach’i Glkhi,stream,1
P’ambak,populated place,2
P’ambaki,depression,1
P’arpu Shagh,populated place,1
P’arrakan,elevation,2
P’art’am,elevation,2
P’ayak,stream,1
P’aylatu,populated place,1
P’erezak,elevation,1
P’eri,populated place,1
P’irlu,populated place,1
P’khakner,stream,1
P’okaberd,elevation,1
P’ok’rasheni,populated place,1
P’oloshi,basin,1
P’orak,elevation,2
P’osik,elevation,1
P’shatavan,populated place,1
P’shot,populated place,1
P’shov,stream,1
P’ukhrut,populated place,1
Qaraunc,populated place,1
Ras,stream,1
Razdan,populated place,3
Rrehani Marg,elevation,1
Rrindi,populated place,1
Safarents’ Gomeri,populated place,1
Safarents’ Gomi,stream,1
Sagaghbyur,stream,1
Salajur,stream,1
Salak’it’,elevation,1
Salk’ar,elevation,1
Salk’ari Nerk’in,stream,1
Salorut,populated place,2
Saluti,stream,2
Samaghar,populated place,1
Samut,populated place,1
Samvel,elevation,1
Samveli,elevation,1
Sanahini,populated place,1
Sandik’ar,elevation,1
Sandukhtasar,elevation,1
Sapatadzor,stream,1
Sarahart’,populated place,1
Saralanj,populated place,4
Saramech,populated place,1
Sarank’,basin,1
Saratun,stream,1
Sarch’apet,elevation,1
Sarmsakhlu,populated place,1
Saroyi,populated place,1
Sarrents’,populated place,1
Sarrnaghbyuri,basin,1
Sarrnakunk’,populated place,1
Sarrts’akatar,elevation,1
Sarukap,populated place,1
Satani,populated place,1
Schanlu,populated place,1
Seghanak’ari,stream,1
Sepasar,elevation,1
Sepuh,elevation,1
Serobi Marger,stream,1
Sers,populated place,1
Sev,basin,3
Sev Amrots’,populated place,1
Sevaberd,stream,1
Sevakn,basin,1
Sevamarg,elevation,1
Sevan Pass,depression,1
Sevangha,basin,1
Sevkatar,elevation,1
Sevk’ar,populated place,3
Sevk’it’,populated place,1
Sevlich,basin,2
Sevsar,elevation,2
Seyrani,populated place,1
Sgherd,elevation,1
Sghnashen,populated place,1
Sghundalich,basin,1
Shabadin,populated place,1
Shagaplu,populated place,1
Shaghat,populated place,1
Shaghat’,stream,1
Shaghvard,stream,1
Shahapunis,elevation,1
Shahsuvari,elevated area,1
Shak’royi,stream,1
Shalikoyi,stream,2
Shamakhyan,populated place,1
Shamiram,elevation,1
Shamlug,populated place,1
Sharrach’ogh,stream,1
Sharuk,elevation,1
Shataghbyur,populated place,1
Shatvor,stream,1
Sheghin,populated place,1
Shek Avetaran,populated place,1
Shekk’ar,elevation,2
Shen,populated place,1
Shenategh,populated place,1
Shenat’agh,populated place,1
Shengavit’,populated place,2
Shep’rut,populated place,1
Shgardzhik,populated place,1
Shght’ayits’,elevated area,1
Shikablur,elevation,1
Shikadzori,elevation,1
Shikaver,populated place,1
Shikha,elevation,1
Shinkovit,populated place,1
Shinuayr,populated place,1
Shiraghali,populated place,1
Shiraz,populated place,1
Shirimk’,elevation,1
Shirin,stream,1
Shirvandzhug,populated place,1
Shish,elevation,1
Shishkond,elevation,1
Shlveri,stream,1
Shnher,basin,1
Shnogh,populated place,2
Shnokh,populated place,1
Shoghak’ar,elevation,1
Shorlu Mekhmandar,populated place,1
Shotget,stream,1
Shresht,elevation,1
Shrt’ants’,elevation,1
Shrvenants’,elevation,1
Shurrnukh,populated place,1
Shushanikneri Dasht,populated place,1
Sirakn,elevation,1
Sirkat’as,populated place,1
Siru Urrik’,stream,1
Siserrk’,elevation,2
Sizavet,populated place,1
Sliksar,elevation,1
Slonk’ar,elevation,1
Snkur,stream,1
Sochut,populated place,1
Sochuti,stream,1
Soghasar,elevation,1
Soghoyi,elevation,2
Sokhaki,stream,1
Sop’i,elevation,1
Sosiki,stream,1
Sovughbulagh,stream,1
Spitak,elevation,1
Spitak Kav,elevation,1
Spitak Tan,stream,1
Spitakajur,stream,1
Spitakak’arer,elevation,1
Spitakavor,populated place,1
Spitakavori,stream,1
Spitakblur,elevation,1
Srbazan,stream,1
