name,place_category,frequency
Vallvert,stream,1
Vallés,area,2
Valmorta,stream,1
Valmote,stream,1
Ventós,elevation,1
Vieta Point,convex shoreline,1
Yñola,stream,1
de,basin,4
de,concave shoreline,8
de,convex shoreline,3
de,depression,18
de,elevated area,2
de,elevation,6
de,island,3
de,shoreline,2
de,stream,43
de Abella,stream,1
de Adan,stream,1
de Aguila,area,1
de Albet,stream,1
de Albiol,stream,1
de Alfa,elevation,1
de Alforja,stream,1
de Alforjas,stream,1
de Algerri,stream,1
de Alp,elevation,1
de Altés,stream,1
de Ambiure,stream,1
de Anfacadas,basin,1
de Arbucias,stream,1
de Arcabell,elevated area,1
de Arenys,stream,1
de Atalaya,elevated area,1
de Auchs,stream,1
de Bagá,stream,1
de Banibla,elevation,1
de Baniblá,elevation,1
de Banys,convex shoreline,1
de Barball,stream,1
de Barracomica,depression,1
de Benat,elevated area,1
de Berasti,stream,1
de Bescarán,stream,1
de Bimet,depression,1
de Blancafort,elevated area,1
de Boella,stream,1
de Boet,convex shoreline,1
de Bolelleres,stream,1
de Boratuna,elevated area,1
de Boumort,elevated area,1
de Burgemant,stream,1
de Caballs,elevated area,1
de Cabó,stream,1
de Cala Bona,convex shoreline,1
de Cala Morisca,convex shoreline,1
de Cala Moscas,convex shoreline,1
de Cala Nans,convex shoreline,1
de Cala Naos,convex shoreline,1
de Cala Naus,convex shoreline,1
de Cala de Bea,convex shoreline,1
de Cala de Oca,convex shoreline,1
de Calafat,convex shoreline,1
de Camarles,stream,1
de Camilo,stream,1
de Can Colomé,elevated area,1
de Can Pares,elevated area,1
de Canellas,shoreline,1
de Canovas,elevated area,1
de Canuto,stream,1
de Cap-Ras,concave shoreline,1
de Caregné,stream,1
de Carralala,stream,1
de Carreu,elevated area,1
de Cartró,stream,1
de Casa,stream,1
de Casanovas,stream,1
de Casas Novas,stream,1
de Castellbó,stream,1
de Chalamera,stream,1
de Clot d’en,stream,1
de Coma Roja,elevated area,1
de Coma de Parros,elevation,1
de Coma de Parrós,elevation,1
de Coma de Vacas,stream,1
de Comas Lobas,elevated area,1
de Comas de Maldá,stream,1
de Comas-Juntas,elevation,1
de Comicha,depression,1
de Conglens,depression,1
de Conques,stream,1
de Contesa,elevation,1
de Creixell,shoreline,1
de Delqué,stream,1
de Dona,depression,1
de Edllet,elevated area,1
de Entrescaballos,elevation,1
de Erillavall,depression,1
de Escobedo,elevation,1
de Esplugafreda,stream,1
de Falps Biure,stream,1
de Fanals,shoreline,1
de Farrubío,stream,1
de Feitus,elevated area,1
de Fenals,shoreline,1
de Flamisella,elevation,1
de Forn,concave shoreline,1
de Fraixanet,stream,1
de Gabarra,elevated area,1
de Garceran,stream,1
de Geltrú,elevation,1
de Godall,stream,1
de Gorraptes,elevated area,1
de Gorraptes,stream,1
de Gos,convex shoreline,1
de Gotelleres,stream,1
de Graciá,island,1
de Greixa,stream,1
de Guarbes,elevated area,1
de Guardiola,stream,1
de Jafra,stream,1
de Jou,depression,1
de Juncosa,stream,1
de La,basin,4
de La,stream,2
de Las Serras,elevation,1
de Lassole,basin,1
de Liébana,stream,1
de Lladorre,stream,1
de Llanera,stream,1
de Llebreta,stream,1
de Lleriola,stream,1
de Lloret,shoreline,1
de Lloret de Mar,shoreline,1
de Llusanés,stream,1
de Los,stream,1
de Luna,stream,1
de L’Ull L’Asma,stream,1
de L’Uls,stream,1
de Majó de Vall del’s,stream,1
de Malfurat,elevated area,1
de Manega,depression,1
de Manlleu,stream,1
de Marellas,stream,1
de Mariola,elevation,1
de Mas,stream,2
de Mas Calbó,stream,1
de Mas del Roviru,stream,1
de Masacola,stream,1
de Masaloca,stream,1
de Maspujols,stream,1
de Matas,elevated area,1
de Merola,stream,1
de Migjorn,concave shoreline,1
de Mitjana,elevated area,1
de Mola,stream,1
de Mompius,elevation,1
de Mongó,concave shoreline,1
de Monserrat,elevated area,1
de Mont,elevation,1
de Montagut,depression,1
de Montalt,elevated area,1
de Montaspre,elevation,1
de Montasprede,elevation,1
de Montbellet,stream,1
de Monteixo,elevated area,1
de Montjuich,elevation,1
de Montnegre,elevated area,1
de Montsant,elevated area,1
de Montserrat,elevated area,1
de Montsiá,elevated area,1
de Moredo,elevation,1
de Moreu,elevated area,1
de Musilló,stream,1
de Navel,stream,1
de Navet,stream,1
de Novés,stream,1
de Odén,elevated area,1
de Oliana,elevated area,1
de Orpinell,elevation,1
de Ourrit,stream,1
de Palomas,elevated area,1
de Pals,shoreline,1
de Pandals,elevated area,1
de Pandols,elevated area,1
de Pavet,stream,1
de Peranera,stream,1
de Piñol-Riu,stream,1
de Planellas,stream,1
de Pomèro,elevation,1
de Ponquerisa,stream,1
de Pontons,stream,1
de Portaulet,stream,1
de Prada,elevated area,1
de Pradet,basin,1
de Puig Estela,elevated area,1
de Puigfred,elevated area,1
de Raconet,stream,1
de Reca,stream,1
de Rech Devals,stream,1
de Redó,depression,1
de Renau,stream,1
de Ribereta,basin,1
de Ribona,stream,1
de Rifá,shoreline,1
de Rios,basin,1
de Riu,stream,1
de Riu de Llastres,convex shoreline,1
de Riu de Llastres,stream,1
de Riudaura,stream,1
de Riudecañas,stream,1
de Riudecols,stream,1
de Riudevitlle,stream,1
de Riudevitlles,stream,1
de Rius,basin,1
de Roca Rossa,elevated area,1
de Roda,elevated area,1
de Rosario,elevation,1
de Rubí,stream,1
de Ruda,stream,1
de Rumanil,stream,1
de Saladern,stream,1
de Salións,convex shoreline,1
de Sallent,stream,1
de Salou,convex shoreline,1
de Salás,elevated area,1
de San,concave shoreline,2
de San,shoreline,1
de San,stream,6
de San Antonio,stream,1
de San Cugat,stream,1
de San Gervasio,convex shoreline,1
de San Gervás,elevated area,1
de San Ginés,convex shoreline,1
de San Jerónimo,elevation,1
de San Jordí,concave shoreline,1
de San Jorge,convex shoreline,1
de San Juan,elevated area,1
de San Magin,stream,1
de San Mamed,elevated area,1
de San Mamet,elevated area,1
de San Marcos,elevated area,1
de San Mateo,elevated area,1
de San Mauricio,basin,1
de San Mauricio,stream,1
de San Miguel,elevated area,1
de San Nicolás,stream,1
de San Pedro,convex shoreline,1
de San Pol,convex shoreline,1
de San Sebastián,convex shoreline,1
de San Vicente,stream,1
de Sanahuja,stream,1
de Sant,shoreline,1
de Santa Cristina,convex shoreline,1
de Santa Eulalia,stream,1
de Santa Susana,convex shoreline,1
de Santa Susana,shoreline,1
de Santas Creus,stream,1
de Sarroca,stream,1
de Segur,shoreline,1
de Sellente,depression,1
de Senet,depression,1
de Serelles,depression,1
de Serradell,stream,1
de Serradillo,stream,1
de Sillerels,stream,1
de Solanell,stream,1
de Tamariu,concave shoreline,1
de Teyá,stream,1
de Tiana,stream,1
de Tornés,stream,1
de Torreblanca,stream,1
de Tost,stream,1
de Trentinyá,elevated area,1
de Tudores,stream,1
de Utxafaba,basin,1
de Val de,stream,1
de Vall,stream,3
de Vall Escorres,stream,1
de Vall Orega,stream,1
de Vall de,stream,2
de Vall de Artés,stream,1
de Vall de Melóns,stream,1
de Vall des Olives,stream,1
de Vallcansada,stream,1
de Valldebons,stream,1
de Valle,stream,3
de Vallebrera,stream,1
de Vallfogona,stream,1
de Vallibierna,stream,1
de Vallmala,stream,1
de Vallplana,elevated area,1
de Vandellós,stream,1
de Ventolao,elevation,1
de Vic,area,1
de Vich,area,1
de Viella,depression,1
de Vilach,elevated area,1
de Vilanova,stream,1
de Vilans,stream,1
de Vilovi,stream,1
de Viure,stream,1
de Víu,stream,1
de la,basin,11
de la,convex shoreline,1
de la,depression,1
de la,elevated area,1
de la,elevation,3
de la,stream,12
de la Agulla,area,1
de la Arena,basin,1
de la Argentera,stream,1
de la Baorada,stream,1
de la Batalla,elevated area,1
de la Batería,convex shoreline,1
de la Bisbal,stream,1
de la Blancals,convex shoreline,1
de la Canonja,shoreline,1
de la Cirera,depression,1
de la Cisquella,stream,1
de la Cisqueta,stream,1
de la Coma de Forn,elevation,1
de la Conca,elevated area,1
de la Creu,convex shoreline,1
de la Cuadra,stream,1
de la Cunca,stream,1
de la Dona,depression,1
de la Entecada,elevation,1
de la Facina,stream,1
de la Fatarella,elevated area,1
de la Fembra Morta,elevated area,1
de la Femosa,stream,1
de la Figuera,convex shoreline,1
de la Flora,basin,1
de la Fo,stream,1
de la Fon del,stream,1
de la Fonollosa,stream,1
de la Font del,stream,1
de la Fullota,stream,1
de la Garrancha,stream,1
de la Goita,convex shoreline,1
de la Grallera,stream,1
de la Greu,elevated area,1
de la Mansera,stream,1
de la Mina,stream,1
de la Monedera,concave shoreline,1
de la Mora,convex shoreline,1
de la Mora,elevated area,1
de la Mota,depression,1
de la Musara,elevated area,1
de la Pale de la Goute,elevation,1
de la Palma Marina,convex shoreline,1
de la Piedad,convex shoreline,1
de la Pietat,elevated area,1
de la Pinatellas,stream,1
de la Pixerota,convex shoreline,1
de la Plalchola,basin,1
de la Platchola,basin,1
de la Poncella,convex shoreline,1
de la Ponsella,convex shoreline,1
de la Porquerola,stream,1
de la Rabasao,stream,1
de la Restanca,basin,1
de la Riera,stream,1
de la Riera de Riudecañas,convex shoreline,1
de la Rota,elevation,1
de la Sardana,stream,1
de la Sigala,convex shoreline,1
de la Sisca,stream,1
de la Solana,elevated area,1
de la Sucarrada,stream,1
de la Vaca,elevated area,1
de la Vall,stream,1
de la Vansa,stream,1
de la Velleta,elevated area,1
de la Victoria,stream,1
de las,elevation,3
de las,stream,5
de las Cabras,elevation,1
de las Canales,stream,1
de las Cansadas,stream,1
de las Capsadas,stream,1
de las Carboneras,stream,1
de las Cobas,stream,1
de las Comes,stream,1
de las Covas,stream,2
de las Esclotas de Seguras,stream,1
de las Escolas,stream,1
de las Fuentes,stream,1
de las Gabarras,elevated area,1
de las Garrigas,elevated area,1
de las Huertas,stream,1
de las Medas,elevated area,1
de las Ollas,basin,1
de las Pedratetes,stream,1
de las Rocas,convex shoreline,1
de las Roujos,elevation,1
de las Valls Volá,stream,1
de las Venas,depression,1
de las Voltas,stream,1
de las Ánimas,stream,1
de les Aufacades,basin,1
de les Pedraletes,stream,1
de les Valls de las,stream,1
de los,concave shoreline,1
de los Bribones,stream,1
de los Cinco Caminos,stream,1
de los Clots,stream,1
de los Mangranés,stream,1
de los Mases,stream,1
de los Molinos,stream,1
de los Negros,elevation,1
de los Pechines,stream,1
de l’Arena,basin,1
de l’Encanyissada,basin,1
de l’Illot,basin,1
del,area,1
del,basin,3
del,concave shoreline,4
del,convex shoreline,1
del,elevated area,1
del,elevation,2
del,island,1
del,shoreline,1
del,stream,1
del Aliga,elevation,1
del Ausell,convex shoreline,1
del Avellanar,stream,1
del Avellá,stream,1
del Balsa,stream,1
del Besós,shoreline,1
del Bif,elevation,1
del Boix,elevated area,1
del Cap de Termes,stream,1
del Castellar,elevated area,1
del Catllar,elevated area,1
del Chaco,stream,1
del Clarena,elevated area,1
del Clot,depression,1
del Clot de las,stream,1
del Clot de l’Eura,depression,1
del Coll de Vaques,stream,1
del Comú,stream,1
del Coso,depression,1
del Escorial,stream,1
del Estany Gelat,stream,1
del Esteve,elevated area,1
del Estret,stream,1
del Fangal,convex shoreline,1
del Fangar,convex shoreline,1
del Fango,convex shoreline,1
del Galacho,convex shoreline,1
del Galatxo,convex shoreline,1
del Grebol,elevation,1
del Herrero,convex shoreline,1
del Ilón,stream,1
del Lavall de la Torre,elevated area,1
del Llobregat,convex shoreline,1
del Llop,stream,1
del Llop de Chebeli,stream,1
del Mar,elevated area,1
del Marqués,elevation,1
del Mas de,stream,1
del Milagro,convex shoreline,1
del Miracle,convex shoreline,1
del Moli,stream,1
del Montsech,elevated area,1
del Muelle,convex shoreline,1
del Murrot,convex shoreline,1
del Padró,elevated area,1
del Pall,basin,1
del Papiolet,stream,1
del Picador,stream,1
del Pitillo,elevation,1
del Pixador,stream,1
del Pont,stream,1
del Pont de Erta,stream,1
del Porroc,convex shoreline,1
del Port del Conte,elevated area,1
del Portet,elevation,1
del Pubill,elevated area,1
del Puente de la,stream,1
del Purroch,convex shoreline,1
del Regué,stream,1
del Remolar,basin,1
del Rifá,stream,1
del Rincón,shoreline,1
del Rio,convex shoreline,1
del Robelló,elevated area,1
del Ros,elevation,1
del Rubials,stream,1
del Río Tordera,convex shoreline,1
del Seca,stream,1
del Siscal,stream,1
del Sur de,concave shoreline,1
del Term,convex shoreline,1
del Tibidabo,elevation,1
del Tormo,elevated area,1
del Torreno,stream,1
del Torrent de,stream,1
del Torrent del Pi,stream,1
del Tosal Gros,stream,1
del Turp,elevated area,1
del Turull,stream,1
del Término,convex shoreline,1
del Vall de Bus,stream,1
del Viudo,stream,1
del la,stream,1
del Águila,elevation,1
dels Bribons,stream,1
dels Canals,elevated area,1
dels Estrets,stream,1
dels Pañals,convex shoreline,1
dels Peñals,convex shoreline,1
dera Sèrra,elevation,1
d’Alfa,elevation,1
d’en Gràcia,island,1
d’en Sitja,elevated area,1
el Tosal,elevation,1
la,stream,1
la Ginesta,convex shoreline,1
se,elevation,1
