name,industry,frequency
AGROHIM & KEMOIMPEX,CONSUMER DISCRETIONARY,5
AGROKIKI,CONSUMER STAPLES,5
AGROLEK DOO NOVI,CONSUMER STAPLES,5
AGROLIKA,CONSUMER STAPLES,5
AGROLOGISTIC NOVI,CONSUMER STAPLES,5
AGROMARKET KG,MATERIALS,5
AGROMARKET MACHINERY,INDUSTRIALS,5
AGROMEHANIKA AC DOO NOVI,INDUSTRIALS,5
AGROMIN DOO RUMENKA,CONSUMER STAPLES,5
AGROMONDO DOO NOVI,INDUSTRIALS,5
AGROMONTERRA D.O.O.,CONSUMER STAPLES,5
AGRONAUT DOO,CONSUMER STAPLES,5
AGRONOM DESPOTOVO-PIVNICE PIVN,CONSUMER STAPLES,5
AGROPANONKA,INDUSTRIALS,5
AGROPARTNER DOO,CONSUMER STAPLES,5
AGROPLAST TIM DOO,CONSUMER STAPLES,5
AGROPRO,CONSUMER STAPLES,5
AGROPRODUKT DOO BUMBAREVO BRDO,CONSUMER STAPLES,5
AGROPROM STARA,CONSUMER STAPLES,5
AGRORIT DOO,INDUSTRIALS,5
AGROSAVA,MATERIALS,5
AGROSEME AD SREMSKA MITROVICA,NOT RELEVANT,5
AGROSEME D.O.O.,CONSUMER STAPLES,5
AGROSERVICE EGS,INDUSTRIALS,5
AGROSIT-SEMENARSTVO ALEKSANDRO,NOT RELEVANT,5
AGROSOJ,CONSUMER STAPLES,5
AGROSOJ NEUZINA,CONSUMER STAPLES,5
AGROSPEKTAR 28 DOO PARACIN U,NOT RELEVANT,5
AGROSTADT,INDUSTRIALS,5
AGROSTOJ DOO GLOGONJ,CONSUMER STAPLES,5
AGROSTORY D.O.O. BANATSKI KARLOVAC,CONSUMER STAPLES,5
AGROSTROJ,NOT RELEVANT,5
AGROTRADING NOVI,CONSUMER STAPLES,5
AGROUNIJA,CONSUMER STAPLES,5
AGROVET MELENCI,CONSUMER STAPLES,5
AGROVOJVODINA-MEHANIZACIJA DOO,INDUSTRIALS,5
AGROZENIT ZZ,NOT RELEVANT,5
AGROZIV,CONSUMER STAPLES,5
AGROZIV,NOT RELEVANT,5
AHA PLASTIK,MATERIALS,5
AIFAR AGROCHIMI,INDUSTRIALS,5
AIGO BS DOO,INFORMATION TECHNOLOGY,5
AIK BACKA,CONSUMER STAPLES,5
AIK BACKA TOPOLA,CONSUMER STAPLES,5
AIR SERBIA A.D.,INDUSTRIALS,5
AIR SERBIA CATERING D.O.O.,NOT RELEVANT,5
AIRPORT CITY DOO,REAL ESTATE,5
AKCIONARSKO DRUSTVO MLEKARA,CONSUMER STAPLES,5
AKCIONARSKO DRUSTVO NAPREDAK VELIK,NOT RELEVANT,5
AKCIONARSKO DRUSTVO ZA SAOBRACAJ,INDUSTRIALS,5
AKRIS DOO,CONSUMER STAPLES,5
AKSA D.O.O.,CONSUMER DISCRETIONARY,5
AKVAPAN INZENJERING DOO,INDUSTRIALS,5
AL RAWAFED SRBIJA,CONSUMER STAPLES,5
ALBAFER TRADE,INDUSTRIALS,5
"ALBATROS MM DOO SID, CARA DUSA",CONSUMER STAPLES,5
ALBATROS-INTERNATIONAL,CONSUMER STAPLES,5
ALBERGO D.O.O. - HOTEL LE PETIT,NOT RELEVANT,5
ALBIRO D.O.O. - U,CONSUMER DISCRETIONARY,5
ALBO DOO,CONSUMER DISCRETIONARY,5
ALBUS AD NOVI,NOT RELEVANT,5
ALCA TRGOVINA DOO,CONSUMER STAPLES,5
ALCO GROUP HOTELI D.O.O.,CONSUMER DISCRETIONARY,5
ALEBRA,CONSUMER STAPLES,5
ALEKSA SANTIC DOO ALEKSA SANTIC,CONSUMER STAPLES,5
ALEKSANDRA (MIODRAG),CONSUMER STAPLES,5
ALEKSANDRIJA DOO-BEOGRAD U,CONSUMER STAPLES,5
ALEKSANDROVIC DOO VINCA,CONSUMER STAPLES,5
"ALEKSANDROVIC VT DOO TOPOLA, VINCA",CONSUMER DISCRETIONARY,5
ALEKSIC DR NEMANJA,INDUSTRIALS,5
ALEMILOIL,INDUSTRIALS,5
ALEVA DOO NOVI KNEZEVAC,CONSUMER STAPLES,5
ALEX E&C DOO,INDUSTRIALS,5
ALEXANDAR DOO NOVI,CONSUMER STAPLES,5
ALEXANDER D.O.O.,INDUSTRIALS,5
ALEXANDRA (ONDREJ),CONSUMER STAPLES,5
ALFA 022,INDUSTRIALS,5
ALFA GAS,CONSUMER DISCRETIONARY,5
ALFA-PLAM DOO,CONSUMER DISCRETIONARY,5
ALFANOVA,CONSUMER STAPLES,5
ALGORITAM,INFORMATION TECHNOLOGY,5
ALGOTECH DOO,INFORMATION TECHNOLOGY,5
ALIAXIS UTILITIES & INDUSTRY,INDUSTRIALS,5
ALIPLAST ALUMINIUM SYSTEMS,INDUSTRIALS,5
ALITALIA-SOCIETA AEREA ITALIANA,INDUSTRIALS,5
ALKALOID SEE DOO,INDUSTRIALS,5
ALL CONTROL,INDUSTRIALS,5
ALL IP,COMMUNICATIONS,5
ALLEGRA-KRSTARENJA,CONSUMER DISCRETIONARY,5
ALLIANCE ONE TOBACCO DOO BEOGRAD,CONSUMER STAPLES,5
ALLTECH SERBIA,CONSUMER STAPLES,5
ALLTECH YU,NOT RELEVANT,5
ALLUCENT,HEALTH CARE,5
ALMA QUATTRO DOO,COMMUNICATIONS,5
ALMANI KOKO D.O.O. - U PRINUDNOJ,INDUSTRIALS,5
ALMEX,CONSUMER STAPLES,10
ALMIR - U,CONSUMER DISCRETIONARY,5
ALO MEDIA SYSTEM DOO,COMMUNICATIONS,5
ALPHA IMAGING,HEALTH CARE,5
ALPINA DRINK - U,CONSUMER STAPLES,5
ALPLA DOO,MATERIALS,5
ALPOD DOO NOVI,INDUSTRIALS,5
ALPOS - U,NOT RELEVANT,5
ALPROS,CONSUMER DISCRETIONARY,5
ALPROS RENT,INDUSTRIALS,5
ALSO SERBIA,INFORMATION TECHNOLOGY,5
ALTA MOTORS DOO - U PRINUDNOJ,CONSUMER DISCRETIONARY,5
ALTER COMPANY DOO,CONSUMER DISCRETIONARY,5
ALTERNATIVE CONSULTING DOO,INDUSTRIALS,5
ALTI DOO CACAK,INFORMATION TECHNOLOGY,5
ALTIUM INTERNATIONAL,HEALTH CARE,5
ALUFIX DOO BEOGRAD - U,MATERIALS,5
"ALUMIL YU INDUSTRY AD, NOVA",CONSUMER DISCRETIONARY,5
ALUMINUM SYSTEMS AND CONSTRUCTIONS,INDUSTRIALS,5
ALUPLAST BGD DOO BEOGRAD (ZEMUN),INDUSTRIALS,5
ALUROLL DOO BATOCINA,INDUSTRIALS,5
"AMAN DOO BEOGRAD, SURCIN",CONSUMER STAPLES,5
AMAN RENT A CAR DOO,FINANCIALS,5
AMASIS DOO,NOT RELEVANT,5
AMB GRAFIKA AD NOVI,MATERIALS,5
"AMBALAZERKA DOO BEOGRAD, BEGALJICA",MATERIALS,5
AMBASADOR DOO BEOGRAD - U,CONSUMER DISCRETIONARY,5
AMBIJENT DOO,CONSUMER DISCRETIONARY,5
AMC DIVISION DOO - U PRINUDNOJ LIK,CONSUMER DISCRETIONARY,5
AMERICKA PRIVREDNA KOMORA U SRBIJI,NOT RELEVANT,5
AMETEK,INDUSTRIALS,5
AMICUS SRB DOO,HEALTH CARE,5
AMIGA TRADE,INDUSTRIALS,5
AML,INDUSTRIALS,5
AMP DIJAGNOSTIKA DOO NOVI,HEALTH CARE,5
AMREST,CONSUMER DISCRETIONARY,5
AMS-UNION DOO TRSTENIK,INDUSTRIALS,5
AMSPEC D O O NOVI,INDUSTRIALS,5
AMSS,NOT RELEVANT,5
AN GROUP BALKAN D.O.O. - U,INFORMATION TECHNOLOGY,5
ANALYSIS,HEALTH CARE,5
ANANAS E-COMMERCE,CONSUMER DISCRETIONARY,5
ANANAS EXPRESS D.O.O. NOVA,INDUSTRIALS,5
ANCORA NUOVA D O O,CONSUMER STAPLES,5
ANDEX DOO SUBOTICA,REAL ESTATE,5
ANDJELKOVIC AL I PVC DOO BEOGRAD-V,INDUSTRIALS,5
ANDREAS (ONDREJ),CONSUMER STAPLES,5
ANDREJA TEMERIN,CONSUMER DISCRETIONARY,5
ANGROPROMET DOO,CONSUMER STAPLES,5
ANLEK,HEALTH CARE,5
ANMANIS,CONSUMER STAPLES,5
ANNA (LAJOS),CONSUMER STAPLES,5
ANNOVA,CONSUMER STAPLES,5
ANOVA NNL D O O SREMSKA,CONSUMER STAPLES,5
ANPEGO ROAD DOO SMEDEREVSKA,CONSUMER STAPLES,5
ANSAL,INDUSTRIALS,5
ANSAL STEEL,INDUSTRIALS,5
ANTENALL DOO,INFORMATION TECHNOLOGY,5
ANTIC D.O.O. CUPRIJA U,NOT RELEVANT,5
APA DOO,CONSUMER STAPLES,5
APEX SOLUTION TECHNOLOGY,INFORMATION TECHNOLOGY,5
APOLONIJA DOO,CONSUMER DISCRETIONARY,5
APS AVIATION PARTS SERVICE DOO,INDUSTRIALS,5
AQUA CASA,CONSUMER DISCRETIONARY,5
AQUA MONT SERVICE,INDUSTRIALS,5
AQUA PROMET,INDUSTRIALS,5
AQUACHEM,INDUSTRIALS,5
AQUALAB PLUS,HEALTH CARE,5
AQUALIA INFRAESTRUCTURAS,NOT RELEVANT,5
AQUARIS DOO BEOGRAD - U,CONSUMER STAPLES,5
ARABESA,INDUSTRIALS,5
ARADINOVIC,INDUSTRIALS,5
ARBORSPALET 2010 DOO BA¿KA,MATERIALS,5
ARC INTERNATIONAL DOO,CONSUMER DISCRETIONARY,5
ARCHANGEL DIGITAL STUDIOS,COMMUNICATIONS,5
ARDAGH METAL PACKAGING SERBIA D.O.,INDUSTRIALS,5
ARETOL DOO NOVI,CONSUMER STAPLES,5
ARGENTA NOVI,CONSUMER DISCRETIONARY,5
ARGO,NOT RELEVANT,5
ARHI.PRO DOO,INDUSTRIALS,5
ARHIKOM,INDUSTRIALS,5
ARI FRUCT DOO - U,CONSUMER STAPLES,5
ARIPHARMA DOO,HEALTH CARE,5
ARM DOO BEOGRAD (VOZDOVAC),MATERIALS,5
ARMABETON DOO,MATERIALS,5
ARMACELL RS,MATERIALS,5
ARMART 011,INDUSTRIALS,5
ARMAX-BEO INVEST,REAL ESTATE,5
ARMEX D.O.O.,INDUSTRIALS,5
ARMONT DOO STARA,INDUSTRIALS,5
ARMSTEEL DOO,INDUSTRIALS,5
AROMA,CONSUMER DISCRETIONARY,5
AROMA FOOD - U,CONSUMER STAPLES,5
ARPAD TOT PREDUZETNIK T 1,INDUSTRIALS,5
ARROW,CONSUMER STAPLES,5
ARROW-DISTRIBUTION NET WORK DOO,CONSUMER STAPLES,5
ARSENAL CO DOO,CONSUMER DISCRETIONARY,5
ARSENOVIC D00,CONSUMER STAPLES,5
ART PETROL,CONSUMER DISCRETIONARY,5
ARTINVEST,CONSUMER DISCRETIONARY,5
ARTIST SISTEMS DOO,CONSUMER DISCRETIONARY,5
ARTOS DOO KOSJERIC,CONSUMER STAPLES,5
ARUP DOO BEOGRAD (SAVSKI VENAC),INDUSTRIALS,5
AS SPED DOO MLADENOVAC,NOT RELEVANT,5
AS-PREVOZ DOO BAJINA BASTA,CONSUMER STAPLES,5
ASA SERBIA,INDUSTRIALS,5
ASBIS DOO,INFORMATION TECHNOLOGY,5
ASEE SOLUTIONS D.O.O.,INFORMATION TECHNOLOGY,5
ASKGAMBLERS,COMMUNICATIONS,5
ASP STRELA-OBRENOVAC DOO,INDUSTRIALS,5
ASTERFARM,CONSUMER STAPLES,5
ASTERFARM DOO,HEALTH CARE,5
ASTRA SIMIT DOO U STECAJU,NOT RELEVANT,5
ASTRA TELEKOM DOO,COMMUNICATIONS,5
AT KASTELEC DOO,INDUSTRIALS,5
ATAK INSAAT 2020,INDUSTRIALS,5
ATAKO,UTILITIES,5
ATM,INDUSTRIALS,5
ATOM PARTNER DOO,INFORMATION TECHNOLOGY,5
ATOS FRUCTUM,CONSUMER STAPLES,5
ATP VOJVODINA AD NOVI SAD U,INDUSTRIALS,5
ATRIKOD,INDUSTRIALS,5
ATRIKOD DOO,INDUSTRIALS,5
ATRIUM PROPERTY SERVICES,INDUSTRIALS,5
AU DR.MAX,CONSUMER STAPLES,5
AUDAX,NOT RELEVANT,5
AUSTRIJSKI INSTITUT DOO,CONSUMER DISCRETIONARY,5
AUSTROTHERM DOO,INDUSTRIALS,5
AUTO,CONSUMER DISCRETIONARY,10
AUTO,INDUSTRIALS,5
AUTO CACAK DOO KONJE,CONSUMER DISCRETIONARY,5
AUTO DOO,CONSUMER DISCRETIONARY,5
AUTO DOO BANJA LUKA,INDUSTRIALS,5
AUTO DOO BEOGRAD - U,CONSUMER DISCRETIONARY,5
AUTO KUCA,CONSUMER DISCRETIONARY,5
AUTO MIRKOS,CONSUMER DISCRETIONARY,5
AUTO-GARANT,CONSUMER DISCRETIONARY,5
AUTO-KUCA GUDALOVIC DOO,CONSUMER DISCRETIONARY,5
AUTO-SHOP DOO MEDVEDA - U,CONSUMER DISCRETIONARY,5
AUTOBUS DOO NOVI,CONSUMER DISCRETIONARY,5
AUTOCOBEST,CONSUMER DISCRETIONARY,5
AUTOFLEX-LIVNICA DOO COKA,MATERIALS,5
AUTOGROUP D.O.O.,CONSUMER DISCRETIONARY,5
AUTOKOMERC,CONSUMER DISCRETIONARY,5
AUTOKOMERC S STEFANOVIC ZELJKA KD,INDUSTRIALS,5
AUTOKUCA RAKETA,CONSUMER DISCRETIONARY,5
AUTOKUCA-RAJEVIC DOO ARI,CONSUMER DISCRETIONARY,5
AUTOLAND BGD DOO,CONSUMER DISCRETIONARY,5
AUTOLAND DOO,CONSUMER DISCRETIONARY,5
AUTOMOBILI,CONSUMER DISCRETIONARY,5
AUTOMOBILI AD KRAGUJEVAC,NOT RELEVANT,5
AUTOMOTIVE,CONSUMER DISCRETIONARY,5
AUTOMOTIVE DOO,CONSUMER DISCRETIONARY,5
AUTOMOTO,CONSUMER DISCRETIONARY,5
AUTOPREVOZ,INDUSTRIALS,5
AUTOPROMET,CONSUMER DISCRETIONARY,5
AUTORITAS,CONSUMER STAPLES,5
AUTORITAS INVESTMENT DOO NOVI,CONSUMER STAPLES,5
AUTOSRBIJA AD,NOT RELEVANT,5
AUTOSTOP INTERIORS DOO,CONSUMER DISCRETIONARY,5
AUTOTEC SERBIA,CONSUMER DISCRETIONARY,5
AUTOTRANSPORTER,INDUSTRIALS,5
AUTOUNIVERZAL DOO N,INDUSTRIALS,5
AVE PHARMACEUTICAL,CONSUMER STAPLES,5
AVE&VETMEDIC DOO BEOGRAD-CUKARICA,HEALTH CARE,5
AVGERINOS DOO,CONSUMER STAPLES,5
AVIA - SACO - U,NOT RELEVANT,5
AVIA DOO NOVI,CONSUMER DISCRETIONARY,5
AVICOMP D.O.O.,INDUSTRIALS,5
AVISTA OIL,INDUSTRIALS,5
AVL PROJEKT INT DOO NOVI,INFORMATION TECHNOLOGY,5
AVRIDE,INDUSTRIALS,5
AVTERA,INFORMATION TECHNOLOGY,5
AVTERA SR DOO,INFORMATION TECHNOLOGY,5
AWT INTERNATIONAL D.O.O.,CONSUMER STAPLES,5
AXEREAL SERBIA,CONSUMER STAPLES,5
AXIANS SERBIA,INFORMATION TECHNOLOGY,5
AXSYNTHA,MATERIALS,5
AXXON TRADING LTD,CONSUMER DISCRETIONARY,5
AZD SAOBRACAJNI SISTEMI DOO,INDUSTRIALS,5
AZOHEM DOO,MATERIALS,5
AZOTARA DOO SUBOTICA - U,MATERIALS,5
Adria Serbia Holdco,COMMUNICATIONS,5
B 4 B DOO,INDUSTRIALS,5
B D.O.O.,CONSUMER DISCRETIONARY,5
B DOO,CONSUMER DISCRETIONARY,5
B&N DIZAJN DOO PANCEVO,CONSUMER DISCRETIONARY,5
B&S IMMOBILIEN,INDUSTRIALS,5
B-ONE SOLUTIONS,INFORMATION TECHNOLOGY,5
B.B. LINK DOO,CONSUMER DISCRETIONARY,5
B.G.-PHARM U,HEALTH CARE,5
B.M.K. DOO STARA,INDUSTRIALS,5
B.M.R. GROUP DOO,INDUSTRIALS,5
B.O.S.-KOMPANI,INDUSTRIALS,5
B92 DOO,CONSUMER DISCRETIONARY,5
BAD SISTEMS,INFORMATION TECHNOLOGY,5
"BADEL 1862, VINA I ALKOHOLNA PICA",CONSUMER STAPLES,5
BAH-PAK-CENTAR SUZANA STANKOVIC,CONSUMER STAPLES,5
BAHUS,CONSUMER STAPLES,10
BAJA,NOT RELEVANT,5
"BAJAN DOO SMEDEREVO, MIHAJLOVAC",CONSUMER STAPLES,5
BAKARNE CEVI - U PRINUDNOJ LIKVIDA,MATERIALS,5
BAKI,CONSUMER DISCRETIONARY,5
BALKANPROGRES KRUSEVAC,CONSUMER DISCRETIONARY,5
BALKANS REAL,REAL ESTATE,5
BALL GLOBAL BUSINESS SERVICES EMEA,INDUSTRIALS,5
"BALL PAKOVANJA EVROPA BEOGRAD, D.O",MATERIALS,5
BANAT AD - U,NOT RELEVANT,5
BANAT PRESS DOO ZRENJANIN,COMMUNICATIONS,5
BANAT SEME D.O.O.,CONSUMER STAPLES,5
BANAT TRANS DOO,INDUSTRIALS,5
BANATSKI KLAS,CONSUMER STAPLES,5
BANBUS,INDUSTRIALS,5
BANE-KOMERC DOO KUMAREVO-LESKOVAC,MATERIALS,5
BANINI,CONSUMER STAPLES,5
BANINI TRADE DOO KIKINDA - U,CONSUMER STAPLES,5
BANJA KOMERC BEKAMENT DOO BANJA AR,MATERIALS,5
BARD - KOP,INDUSTRIALS,5
BARENTZ DOO,MATERIALS,5
BARKEL DOO,CONSUMER STAPLES,5
BARLAN S&M DOO,CONSUMER STAPLES,5
BARRY CALLEBAUT SOUTH EAST,CONSUMER STAPLES,5
BASF SRBIJA,MATERIALS,5
BASKET GROUP DOO,CONSUMER DISCRETIONARY,5
BAST COMMERCE,INDUSTRIALS,5
BASTA,CONSUMER DISCRETIONARY,5
BASTA-PROMET DOO NOVI,CONSUMER STAPLES,5
BAT VRANJE AD,CONSUMER STAPLES,5
BATA,INDUSTRIALS,5
BATA-TRGOVINA - U,NOT RELEVANT,5
BAUER+BAUER DOO,CONSUMER DISCRETIONARY,5
BAUMIT SERBIA DOO,INDUSTRIALS,5
BAVARIA TEAM DOO,CONSUMER DISCRETIONARY,5
BAY DOO,REAL ESTATE,5
BAY-COMPANY&INVEST,INDUSTRIALS,5
BAYER DOO,MATERIALS,5
BB,CONSUMER STAPLES,5
BBT AD,CONSUMER STAPLES,5
BC DOO,INDUSTRIALS,5
BC GROUP COMPUTERS D.O.O.,CONSUMER DISCRETIONARY,5
BC-TRUCKS,CONSUMER DISCRETIONARY,5
BDS PROPERTIES,REAL ESTATE,5
BDS RS.,CONSUMER DISCRETIONARY,5
BE.PU.MI. DOO NOVI,MATERIALS,5
BEAM EUROPE,INDUSTRIALS,5
BECEJ-BECEJKA,CONSUMER STAPLES,5
BEE IT,INFORMATION TECHNOLOGY,5
BEGRAM SERVIS,INFORMATION TECHNOLOGY,5
BEIERSDORF,CONSUMER STAPLES,5
BEL,HEALTH CARE,5
BEL SPACE,REAL ESTATE,5
BELARUS-AGROPANONKA DOO NOVI,INDUSTRIALS,5
BELCOM DOO GORNJI MILANOVAC - U ST,MATERIALS,5
BELGRADE AIRPORT,INDUSTRIALS,5
BELL CHEMICALS BANATSKO VELIKO,MATERIALS,5
BELOSAVAC ZAGUBICA,UTILITIES,5
BELT DOO RATINA,NOT RELEVANT,5
BENEFIT,CONSUMER DISCRETIONARY,5
BENEXTRA,INDUSTRIALS,5
BENU,CONSUMER STAPLES,5
BENUSSI DOO,INDUSTRIALS,5
BENZINSKA STANICA NOVI,CONSUMER DISCRETIONARY,5
BEO DRAGOS DOO,MATERIALS,5
BEO KERAMIKA DOO U,NOT RELEVANT,5
BEO LAB MIRJANA PETROVIC PR,HEALTH CARE,5
BEO RIBARSTVO,CONSUMER STAPLES,5
BEO-LAB,HEALTH CARE,5
BEO-LAB PLUS,HEALTH CARE,5
BEO-SPORT SYSTEM DOO,CONSUMER DISCRETIONARY,5
BEOBUS DOO,INDUSTRIALS,5
BEOCIN,INDUSTRIALS,5
BEOECOTEL,INFORMATION TECHNOLOGY,5
