name,place_category,frequency
Dwyryd,stream,2
Dyffryn,populated place,2
Dyffryn Castell,populated place,1
Dyffryn Clwyd,populated place,1
Dyffryn Honddu,populated place,1
Dyffryn Nantlle,depression,1
Dyfi,stream,2
Dylife,populated place,1
Dynbych Y Pysgod,populated place,1
Dyserth,populated place,1
Dysynni,stream,2
Eastern Cleddau,stream,1
Eden,stream,1
Ederyn,populated place,1
Edw,stream,1
Edwy,stream,1
Efailwen,populated place,1
Efenechtyd,populated place,1
Eglwys,populated place,1
Eglwys Cymmyn,populated place,1
Eglwyswrw,populated place,1
Eifl,convex shoreline,1
Eifl,elevation,1
Eira,depression,1
Eirth,stream,1
Elan,stream,2
Elidir,elevation,1
Elidyr,elevation,2
Elvet,populated place,1
Elwy,stream,1
Eppynt,elevated area,1
Epynt,elevated area,1
Erwyd,populated place,1
Evan,populated place,1
Evenjobb,populated place,1
Fadian,elevation,1
Famma,elevation,1
Fammau,elevation,1
Fan Gihirych,elevation,1
Fawddwy,elevation,1
Felin,populated place,3
Felin Sach,populated place,1
Felindre,populated place,4
Felingwmuchaf,populated place,1
Ferna,elevation,1
Ffair Fâch,populated place,1
Ffald Y Brenin,populated place,1
Ffan,populated place,1
Fferna,elevation,1
Ffestiniog,populated place,1
Ffin,populated place,2
Ffrancon,depression,1
Figy,elevation,1
Figyn,elevation,1
Filast,elevation,1
Filiast,elevation,2
Foel Cwmcerwyn,elevation,1
Foel Fadian,elevation,1
Francon,depression,1
Frongoch,populated place,1
Fronwen,elevation,1
Gader,elevation,2
Gaer,populated place,1
Gaerwen,populated place,1
Gain,stream,1
Garmon,populated place,1
Garn,elevation,2
Garn Gron,elevation,1
Garnant,populated place,1
Garteiniog,elevation,1
Garth,populated place,1
Garthbeibio,populated place,1
Gartheiniog,elevation,1
Gartheli,populated place,2
Garw,elevation,1
Gehirrach,elevation,1
Geirch,basin,1
Gelli,populated place,1
Gelliwen,populated place,1
Gellywen,populated place,1
Geneu’r Glyn,populated place,1
Gilwern,populated place,1
Glanamman,populated place,1
Glandwr,populated place,1
Glascoed,populated place,1
Glascwm,populated place,1
Glaslyn,stream,2
Glo,populated place,1
Gloyn,underwater elevation,2
Glyder,elevation,1
Glyders,elevation,1
Glyn Dyfrdwy,populated place,1
Glyn Tarell,depression,1
Goch,underwater elevation,1
Gorad Goch,island,1
Gored Gôch,island,1
Gorslas,populated place,1
Govilon,populated place,1
Groeslon,populated place,1
Gron,elevation,1
Gronw,stream,1
Grosmont,populated place,1
Grosmount,populated place,1
Gwaenynog,populated place,1
Gwalchmai,populated place,1
Gwaynynog,populated place,1
Gwbert,populated place,1
Gwenddwr,populated place,1
Gwendraeth,basin,2
Gwendraeth,stream,1
Gwendraeth Fâch,stream,1
Gwenlais,populated place,1
Gwerfil Goch,populated place,1
Gwernogle,populated place,1
Gwili,stream,2
Gwredog,populated place,1
Gwyddelwern,populated place,1
Gwydderig,stream,1
Gwyddgrug,populated place,1
Gwydyr,populated place,1
Gwylan,island,2
Gwynant,basin,1
Gybi,island,1
Gyrngôch,populated place,1
Halkin,populated place,1
Halkyn,populated place,1
Harlech,convex shoreline,1
Hawen,populated place,1
Hebog,elevation,1
Helygonpoint,convex shoreline,1
Hen,underwater elevation,2
Hendre,populated place,1
Hendy,populated place,1
Henfynyw,populated place,1
Henllan,populated place,2
Henllan Amgoed,populated place,1
Hilbre Swash,strait,1
Hirnant,depression,2
Hirwaun,populated place,1
Honddu,stream,1
Hwlffordd,populated place,1
Hywel,elevation,1
Idris,elevated area,1
Ifan,populated place,1
Irfon,stream,1
Ithon,stream,1
Iwan,populated place,1
Kemmaes,convex shoreline,1
Kerry,elevated area,1
Kerry,populated place,1
Kil,convex shoreline,1
Kilgetty,populated place,1
Kilrhedyn,populated place,1
Lake Vyrnwy,basin,1
Lamphey,populated place,1
Landshipping,populated place,1
Lanfairpwll,populated place,1
Langwm,populated place,1
Laugharne,populated place,1
Lavan,underwater elevation,1
Lawrenny,populated place,1
Leri,stream,2
Lethr,elevation,1
Lewis,populated place,1
Lidstep,populated place,1
Linney,convex shoreline,1
Llabedr Dyffryn Clwyd,populated place,1
Llanabo,populated place,1
Llanaelliaiarn,populated place,1
Llanafan,populated place,2
Llanallgo,populated place,1
Llanarmon,populated place,2
Llanarmon Mynydd Mawr,populated place,1
Llanarth,populated place,2
Llanarthney,populated place,1
Llanasa,populated place,1
Llanbabo,populated place,1
Llanbadarn Fynydd,populated place,1
Llanbaddock,populated place,1
Llanbadoc,populated place,1
Llanbadrig,populated place,1
Llanbedr,populated place,4
Llanbedrog,convex shoreline,2
Llanberis,populated place,1
Llanbister,populated place,1
Llanboidy,populated place,1
Llanbrynmair,populated place,1
Llanbyther,elevation,1
Llancayo,populated place,1
Llancynfelin,populated place,1
Llancynfelyn,populated place,1
Llandawke,populated place,1
Llanddarog,populated place,1
Llanddausaint,populated place,2
Llanddeiniol,populated place,1
Llanddeinol,populated place,1
Llanddeusant,populated place,2
Llanddona,populated place,1
Llanddowror,populated place,1
Llanddwyn,island,1
Llanddwywe,populated place,1
Llanddyfnan,populated place,1
Llandebie,populated place,1
Llandefaelog,populated place,1
Llandefaelogfâch,populated place,1
Llandefailog,populated place,1
Llandefalle,populated place,1
Llandefeilog,populated place,1
Llandegai,populated place,1
Llandegfan,populated place,1
Llandegla,populated place,1
Llandegley,populated place,1
Llandegwning,populated place,1
Llandeilo,populated place,1
Llandeilo Fan,populated place,1
Llandeilor Fan,populated place,1
Llandeloy,populated place,1
Llandenny,populated place,1
Llandinam,populated place,1
Llandissilio,populated place,1
Llandissiliogogo,populated place,1
Llandogo,populated place,1
Llandovery,populated place,1
Llandowror,populated place,1
Llandrinio,populated place,1
Llandudwen,populated place,1
Llandulas,populated place,1
Llandybie,populated place,1
Llandyfrydog,populated place,1
Llandygwydd,populated place,1
Llandyrnog,populated place,1
Llandysilio,populated place,1
Llandyssil,populated place,2
Llandyssiliogogo,populated place,1
Llandyssul,populated place,1
Llanedy,populated place,1
Llanegryn,populated place,1
Llanelidan,populated place,1
Llanellen,populated place,1
Llanelli,populated place,1
Llanelltyd,populated place,1
Llanelly,populated place,1
Llanelwy,populated place,1
Llanenddwyn,populated place,1
Llanengan,populated place,1
Llanerch,populated place,1
Llanerchymor,populated place,1
Llanfachreth,populated place,2
Llanfaelog,populated place,1
Llanfaelrhys,populated place,1
Llanfaenor,populated place,1
Llanfaes,populated place,1
Llanfaethlu,populated place,1
Llanfaethly,populated place,1
Llanfairpwllgwyngyll,populated place,1
Llanfallteg,populated place,1
Llanfalteg,populated place,1
Llanfechain,populated place,1
Llanferres,populated place,1
Llanfflewyn,populated place,1
Llanfor,populated place,1
Llanfrynach,populated place,1
Llanfyllin,populated place,1
Llanfynydd,populated place,1
Llanfyrnach,populated place,1
Llangadfan,populated place,1
Llangadock,populated place,1
Llangadwaladr,populated place,2
Llangain,populated place,1
Llangammarch,populated place,1
Llangathen,populated place,1
Llangattock,populated place,2
Llangattock Lingoed,populated place,1
Llangattwg,populated place,1
Llangedwyn,populated place,1
Llangefni,populated place,1
Llangeitho,populated place,1
Llangeler,populated place,1
Llangelynin,populated place,1
Llangendeirne,populated place,1
Llangennech,populated place,1
Llangennoch,populated place,1
Llangenny,populated place,1
Llangian,populated place,1
Llangibby,populated place,1
Llanginning,populated place,1
Llanglydwen,populated place,1
Llangoed,populated place,1
Llangollen,populated place,1
Llangolman,populated place,1
Llangorse,basin,1
Llangower,populated place,1
Llangranog,populated place,1
Llangranwg,populated place,1
Llangristiolus,populated place,1
Llangrwyfon,populated place,1
Llangunllo,populated place,2
Llangunnor,populated place,1
Llangurig,populated place,1
Llangwm,populated place,2
Llangwm Isaf,populated place,1
Llangwnadl,populated place,1
Llangwyllog,populated place,1
Llangwyryfon,populated place,1
Llangybi,populated place,3
Llangynhafal,populated place,1
Llangynidr,elevation,1
Llangynidr,populated place,1
Llangynin,populated place,1
Llangynllo,populated place,1
Llangynog,populated place,3
Llanhamlach,populated place,1
Llanhowel,populated place,1
Llanhowell,populated place,1
Llanidloes,populated place,1
Llanigon,populated place,1
Llanilar,populated place,1
Llanishen,populated place,1
Llanllawddog,populated place,1
Llanllawer,populated place,1
Llanllechid,populated place,1
Llanlleiana,convex shoreline,1
Llanllowel,populated place,1
Llanllowell,populated place,1
Llanllugan,populated place,1
Llanllwch,populated place,1
Llanllwchaiarn,populated place,1
Llanllyfni,populated place,1
Llanmiloe,populated place,1
Llannerch Y Môr,populated place,1
Llannon,populated place,2
Llannor,populated place,1
Llanon,populated place,1
Llanor,populated place,1
Llanover,populated place,1
Llanpumpsaint,populated place,1
Llanpumsaint,populated place,1
Llanreithan,populated place,1
Llanrhaiadr,populated place,1
Llanrhaiadr Yn Mochnant,populated place,1
Llanrhian,populated place,1
Llanrhwydrys,populated place,1
Llanrhydd,populated place,1
Llanrhyddlad,populated place,1
Llanrhystyd,populated place,1
Llanrian,populated place,1
Llanrithan,populated place,1
Llanrug,populated place,1
Llansadurnen,populated place,1
Llansadwrn,populated place,1
Llansaint,populated place,1
Llansaintffraid,populated place,1
Llansaintffread,populated place,1
Llansantffraid Ym Mechain,populated place,1
Llansantffread,populated place,1
Llansawel,populated place,1
Llansilin,populated place,1
Llansoy,populated place,1
Llanspyddid,populated place,1
Llanspyddyd,populated place,1
Llanstadwell,populated place,1
Llansteffan,populated place,1
Llanstephan,populated place,2
Llanteg,populated place,1
Llanthony,populated place,1
Llantood,populated place,1
Llantrisaint,populated place,1
Llantrisant,populated place,2
Llantrissent,populated place,1
Llantysilio,elevation,1
Llantysilio,populated place,1
Llanvair Discoed,populated place,1
Llanvetherin,populated place,1
Llanvetherine,populated place,1
Llanvihangel,populated place,1
Llanwddyn,populated place,1
Llanwenog,populated place,1
Llanwinio,populated place,1
Llanwnda,populated place,2
Llanwnog,populated place,1
Llanwrda,populated place,1
Llanwrin,populated place,1
Llanwrthwl,populated place,1
Llanwrthyl,populated place,1
Llanwrtyd,populated place,2
Llanyblodwel,populated place,1
Llanybre,populated place,1
Llanybyther,populated place,1
Llanycefn,populated place,1
Llanychaiarn,populated place,1
Llanycil,populated place,1
Llanycrwys,populated place,1
Llanymawddwy,populated place,1
Llanymynech,populated place,1
Llanynog,populated place,1
Llanyre,populated place,1
Llanystumdwy,populated place,1
Llawhaden,populated place,1
Llechrhyd,populated place,1
Lleiki,populated place,1
Llethr,elevation,2
Llidi,elevation,1
Lligwy,populated place,1
Llithfaen,populated place,1
Lliw,stream,2
Llong,populated place,1
Llowes,populated place,1
Llwyngwril,populated place,1
Llynfi,stream,2
Llywel,populated place,1
Llywell,populated place,1
Lochtyn,elevation,1
Lydstep,populated place,1
Lynas,convex shoreline,1
Lynes,convex shoreline,1
Machynlleth,populated place,1
Maenclochog,populated place,1
Maentwrog,populated place,1
Maesmynis,populated place,1
Maesybont,populated place,1
Magor,populated place,1
Malldraeth,concave shoreline,1
Malldraeth Marsh,marsh,1
Mallwyd,populated place,1
Mamhilad,populated place,1
Manafon,populated place,1
Manerdivy,populated place,1
Manhilad,populated place,1
Manilad,populated place,1
Manorbier,populated place,1
Manordeifi,populated place,1
Manorowen,populated place,1
Manortown,populated place,1
Marloes,populated place,1
Marras,populated place,1
Marros,populated place,1
Mathry,populated place,1
Mawddach,stream,1
Mawddwy,elevation,1
Mawr,concave shoreline,2
Mawr,elevation,1
Meidrim,populated place,1
Meifod,populated place,1
Meinciau,populated place,1
Melan,populated place,1
Meliden,populated place,1
Mellt,elevation,1
Melyn,convex shoreline,1
Menai,convex shoreline,1
Menai,populated place,1
Menai Strait,strait,1
Merrion,populated place,1
Merthyr,populated place,1
Merthyr Cynog,populated place,1
Meurig,populated place,1
Meyllteyrn,populated place,1
Moaltryfan,populated place,1
Mochras,convex shoreline,1
Moelfre,elevation,1
Moelfre,island,2
Mona,island,1
Monachlogddu,populated place,1
Monnow,stream,1
Morgan,populated place,2
Morvil,populated place,1
Mostyn,populated place,1
Mycheilin,populated place,1
Myddfai,populated place,1
Mydrim,populated place,1
Mydroilin,populated place,1
Mynachlogddu,populated place,1
Mynyddy Wylfa,convex shoreline,1
Nannerch,populated place,1
Nantgaredig,populated place,1
Nantglyn,populated place,1
Nantlle,depression,1
Nantlle,populated place,1
Nantmel,populated place,1
Nantycaws,populated place,1
Narberth,populated place,1
Nedd Fechan,populated place,1
Nedd Fychan,populated place,1
Nefyn,populated place,2
Neigwl,concave shoreline,1
Nevin,populated place,1
Nigel,concave shoreline,1
Noel Sych,elevation,1
Oer,concave shoreline,1
Ogwen,stream,2
Owen,populated place,1
Pabuan,populated place,1
Padarn,basin,1
Pant Y Dwr,populated place,1
Panteg,populated place,1
Parc,convex shoreline,1
Pelcomb,populated place,1
Pembrey,elevation,1
Pembrey,populated place,1
Penally,populated place,1
Penboyr,populated place,1
Penbryn,populated place,1
Penbwchdy,convex shoreline,1
Pencarreg,elevation,1
Pencarreg,populated place,1
Penclegyr,convex shoreline,2
Pencribach,convex shoreline,1
Pendine,populated place,1
Penegoes,populated place,1
Penffordd,populated place,1
Penfro,populated place,1
Pengraig,populated place,1
Peninsula,convex shoreline,1
Penkilan,convex shoreline,1
Penllech,concave shoreline,1
Penllech,populated place,1
Penllechwen,convex shoreline,1
Penman Melyn,convex shoreline,1
Pennal,populated place,1
Pennant,populated place,1
Pennant Melangell,populated place,1
Penpleidiau,island,1
Penplide,island,1
Penrhos,concave shoreline,1
Penrhos,populated place,1
Penrhos Lligwy,populated place,1
Penrhyn Deudraeth,populated place,1
Penrhyn Mawr,convex shoreline,1
Penrhyndeudreath,populated place,1
Penrydd,populated place,1
Penthos,populated place,1
Pentraeth,populated place,1
Penybont,populated place,1
Penycwm,populated place,1
Pergwm,populated place,1
Peris,basin,1
Pimblemere,basin,1
Piscar,elevation,1
Pistyll,populated place,1
Plinlimon,elevated area,1
Plynlimon,elevated area,2
Plynlimon Fawn,elevated area,1
Plâs Llanrhydd,populated place,1
Pontantwn,populated place,1
Pontarsais,populated place,1
Pontfaen,populated place,1
Pontrhydfendigaid,populated place,1
Pontrhyfendigaid,populated place,1
Pontsenni,populated place,1
Pontyberem,populated place,1
Portmadoc,populated place,1
Pren,populated place,1
Prescelly,elevated area,1
Preseli,elevated area,1
Prestatyn,populated place,1
Promontory,convex shoreline,1
Prysor,depression,2
Prysor,stream,2
Puffin,island,1
Pumpsaint,populated place,1
Pwll,populated place,1
Pwll Trap,populated place,1
Pwllcrochan,populated place,1
Pwllheli,populated place,1
Quellan,basin,1
Raglan,populated place,1
Redberth,populated place,1
Rhaiadr,stream,1
Rhayader,populated place,1
Rhayadr,stream,1
Rheidol,stream,3
Rhinog,elevation,2
Rhiw,elevation,1
Rhiw,stream,1
Rhobell,elevation,1
Rhos,populated place,1
Rhos Bayvil,populated place,1
Rhos Gôch,populated place,1
Rhos Y Corn,populated place,1
Rhoscolyn,convex shoreline,1
Rhoscrowther,populated place,1
Rhosneigir,populated place,1
Rhosneigr,populated place,1
Rhoson,underwater elevation,1
Rhostie,populated place,1
Rhuddlan,populated place,1
Rhuthun,populated place,1
Rhydaman,populated place,1
Rhydargaeau,populated place,1
Rhydd Hywel,elevation,1
Rhydderch,populated place,1
Rhyddlan,populated place,1
Rhydithon,populated place,1
Rhydymwyn,populated place,1
Rhydywrach,populated place,1
Rhyl,populated place,1
Rhyl Flats,underwater elevation,1
Rhôs Y Llan,populated place,1
Afon Gunin,stream,1
Alun,stream,1
Alwen,stream,1
Alyn,stream,1
Banw,stream,1
Banwy,stream,1
Bran,stream,1
Camddwr,stream,1
Cefni,stream,1
Ceirw,stream,1
Clwyd,stream,1
Clywedog,stream,2
Cothi,stream,1
Cwyn,stream,1
Cych,stream,1
Cynin,stream,1
Davey,stream,1
Dovey,stream,1
Dulas,stream,1
Eden,stream,1
Edw,stream,1
Eiarth,stream,1
Elan,stream,1
Elwy,stream,1
Gain,stream,1
Gwdderig,stream,1
Gwili,stream,1
Honddu,stream,1
Ithon,stream,1
Lery,stream,1
Lliw,stream,1
Mawddach,stream,1
Monnow,stream,1
Ogwen,stream,1
Prysor,stream,1
Rhaiadr,stream,1
Rhiw,stream,1
Sawdde,stream,1
Seiont,stream,1
Solva,stream,1
Teifi,stream,1
Towy,stream,1
Trothy,stream,1
Tryweryn,stream,1
Twymyn,stream,1
Tâf,stream,1
Wayrai,stream,1
Wyrai,stream,1
Yrfon,stream,1
Ystwith,stream,1
Roch,populated place,1
Rogiet,populated place,1
Rosecrowther,populated place,1
Ruabon,elevation,1
Rug,populated place,1
Rupa,populated place,1
Ruthin,populated place,1
Sarn,populated place,2
Sarn Badrig,underwater elevation,1
Sarn Y Bwch,underwater elevation,1
Sarnau,populated place,2
Saundersfoot,concave shoreline,1
Saundersfoot,populated place,1
Sawdde,stream,2
Scyborycoed,populated place,1
Seiont,stream,2
Silian,populated place,1
Skirrid,elevation,1
Soch,convex shoreline,1
Solva,populated place,1
Sych,elevation,1
Taf,stream,1
Tal Gareg,populated place,1
Tal Y Llyn,populated place,1
Talacre,populated place,1
Talbenny,populated place,1
Talerddig,populated place,1
Talgareg,populated place,1
Talgarth,populated place,1
Taliesin,populated place,1
Talog,populated place,1
Talsarn,populated place,1
Talybont,populated place,2
Tan Y Bwlch,populated place,1
Tarw,elevation,1
Tegid,basin,1
Tegryn,populated place,1
Teifi,stream,2
Tide,stream,1
Ton Fanau,populated place,1
Towy,stream,1
Towyn,convex shoreline,2
Towyn,populated place,2
Towyn Burrows,elevated area,1
Traeth Lafan,underwater elevation,1
Trawsfynydd,populated place,1
Tredunnock,populated place,1
Trefain,populated place,1
Trefeglwys,populated place,1
Treffgarne,populated place,1
Treffynnon,populated place,1
Treffynon,populated place,1
Trefilan,populated place,1
Trefin,populated place,1
Trefnant,populated place,1
Tregaron,populated place,1
Tregarth,populated place,1
Treglemais,populated place,1
Tregynon,populated place,1
Trelech,populated place,1
Trelech A’r Bettws,populated place,1
Treleddyd,populated place,1
Trellech,populated place,1
Trelleck,populated place,1
Trelystan,populated place,1
Tremadoc,concave shoreline,1
Tremadoc,populated place,1
Tremadog,concave shoreline,1
Tremain,populated place,1
Trewent,convex shoreline,1
Trichrûg,elevation,1
Trimsaran,populated place,1
Troedyraur,populated place,1
Trostre,populated place,1
Trostrey,populated place,1
Trothy,stream,1
Trwvntal,convex shoreline,1
Tryddyn,populated place,1
Tryfan,elevation,2
Tryfan,populated place,1
Tryweryn,stream,2
Tudweiliog,populated place,1
Turbot,underwater elevation,1
Twdweiliog,populated place,1
Twymyn,stream,2
Twyn Llanan,populated place,1
Ty Newydd Trelech,populated place,1
Tyddewi,populated place,1
Tywi,stream,1
Tywyn,convex shoreline,1
Ty’n Sylwy,populated place,1
Tâl,convex shoreline,1
Undy,populated place,1
Usk,populated place,1
Uwch Gwili,populated place,1
Vale Of Clwyd,depression,1
Van,populated place,1
Velindre,populated place,2
Velindre Farchog,populated place,1
Verwick,populated place,1
Verwig,populated place,1
Waenfawr,populated place,1
Warren,populated place,1
Wdig,populated place,1
Wen,elevation,1
Western Cleddau,stream,1
Westfield Pill,stream,1
Wilfa,convex shoreline,1
Wnion,stream,1
Wulfa,convex shoreline,1
Wyddgrug,populated place,1
Wylfa,convex shoreline,2
Wyre,stream,2
Ychain,convex shoreline,1
Yng Ngwynfa,populated place,1
Ystradenny,populated place,1
Ystradfellte,populated place,1
Ystradffin,populated place,1
Ystradgunlais,populated place,1
Ystradgynlais,populated place,1
Ystradmeuric,populated place,1
Ystwyth,populated place,1
Ystwyth,stream,3
Yuys,elevation,1
