name,frequency,place_type,place_category
Carreg Gloyn,1,reef,underwater elevation
Carreg Hen,1,reef,underwater elevation
Carreg Rhoson,1,reef,underwater elevation
Carrog,1,populated place,populated place
Cascob,1,populated place,populated place
Castell Newydd Emlyn,1,populated place,populated place
Castlemartin,1,populated place,populated place
Cathedine,1,populated place,populated place
Cefn-y-pant,1,populated place,populated place
Cefneithin,1,populated place,populated place
Ceirw,1,river,stream
Cellan,1,populated place,populated place
Cemaes,1,populated place,populated place
Cemaes,1,bay,concave shoreline
Cemaes,1,cape,convex shoreline
Cemlyn,1,bay,concave shoreline
Cemmaes,2,populated place,populated place
Cemmaes,1,bay,concave shoreline
Cemmaes,1,cape,convex shoreline
Cenmaes,1,cape,convex shoreline
Chwilog,1,populated place,populated place
Cilcain,1,populated place,populated place
Cilcennin,1,populated place,populated place
Cilgerran,1,populated place,populated place
Ciliau-Aeron,1,populated place,populated place
Cilrhedyn,1,populated place,populated place
Ciwydian,1,mountains,elevated area
Claerwen,1,river,stream
Clawdd-newydd,1,populated place,populated place
Cleddau,1,river,stream
Clocaenog,1,populated place,populated place
Clogwyn Du’r Arddu,1,cliff,elevation
Clunderwen,1,populated place,populated place
Clwyd,1,river,stream
Clwydian,1,mountains,elevated area
Clydach,1,populated place,populated place
Clydey,1,populated place,populated place
Clynderwen,1,populated place,populated place
Clyro,1,populated place,populated place
Clywedog,2,river,stream
Coed-Talon,1,populated place,populated place
Coedana,1,populated place,populated place
Coelbren,1,populated place,populated place
Conwil Caio,1,populated place,populated place
Conwil Cayo,1,populated place,populated place
Conwil-Elvet,1,populated place,populated place
Corris,1,populated place,populated place
Cors Fochno,1,marsh,marsh
Cors-ddaugae,1,marsh,marsh
Corwen,1,populated place,populated place
Craig Bron-banog,1,mountain,elevation
Craig Yr Wilfa,1,point,convex shoreline
Craig yr Wylfa,1,point,convex shoreline
Craig-ap-Wridden,1,hill,elevation
Cregina,1,populated place,populated place
Cregrina,1,populated place,populated place
Cribyn,1,populated place,populated place
Criccieth,1,populated place,populated place
Crickadarn,1,populated place,populated place
Crickadorn,1,populated place,populated place
Crigyll,1,bay,concave shoreline
Crinow,1,populated place,populated place
Croes-goch,1,populated place,populated place
Croesyceilog,1,populated place,populated place
Crug Fâch,1,hill,elevation
Crunwear,1,populated place,populated place
Crwbin,1,populated place,populated place
Crymmych,1,populated place,populated place
Crymych,1,populated place,populated place
Cwm,2,populated place,populated place
Cwm Cynllwyd,1,valley,depression
Cwm Hirnant,1,valley,depression
Cwm Prysor,1,valley,depression
Cwm-Morgan,1,populated place,populated place
Cwm-cerwyn,1,mountain,elevation
Cwm-coy,1,populated place,populated place
Cwm-felin-boeth,1,populated place,populated place
Cwm-pengraig,1,populated place,populated place
Cwm-y-glo,1,populated place,populated place
Cwman,1,populated place,populated place
Cwmann,1,populated place,populated place
Cwmbach,1,populated place,populated place
Cwmcerwyn,1,mountain,elevation
Cwmduad,1,populated place,populated place
Cwmfelin Boeth,1,populated place,populated place
Cwmfelin Mynach,1,populated place,populated place
Cwmffrwd,1,populated place,populated place
Cwmffwrd,1,populated place,populated place
Cwmorgan,1,populated place,populated place
Cwmpencraig,1,populated place,populated place
Cwnfelin,1,populated place,populated place
Cwrt-newydd,1,populated place,populated place
Cydweli,1,populated place,populated place
Cyffic,1,populated place,populated place
Cyffylliog,1,populated place,populated place
Cymmean,1,bay,concave shoreline
Cymmeran,1,bay,concave shoreline
Cymyran,1,bay,concave shoreline
Cynfelin Patches,1,reef,underwater elevation
Cynfelyn Patches,1,reef,underwater elevation
Cynghordy,1,populated place,populated place
Cynheidre,1,populated place,populated place
Cynwyd,1,populated place,populated place
Cynwyl Elfed,1,populated place,populated place
Cyrn-y-Brain,1,mountain,elevation
Cywyn,1,river,stream
Dale,1,point,convex shoreline
Dandderwen,1,populated place,populated place
Darowen,1,populated place,populated place
Denbigh,1,populated place,populated place
Derwen,1,populated place,populated place
Devynock,1,populated place,populated place
Dihewid,1,populated place,populated place
Dihewyd,1,populated place,populated place
Dinas,1,cape,convex shoreline
Dinas Mawddwy,1,populated place,populated place
Dinbych-y-pysgod,1,populated place,populated place
Dinorwic,1,populated place,populated place
Diphwys,1,mountain,elevation
Discoed,1,populated place,populated place
Discoyd,1,populated place,populated place
Doc Penfro,1,populated place,populated place
Dolanog,1,populated place,populated place
Dolau,2,populated place,populated place
Dolbenmaen,1,populated place,populated place
Dolgellau,1,populated place,populated place
Dolgelley,1,populated place,populated place
Dolgelly,1,populated place,populated place
Dolgran,1,populated place,populated place
Dovey,1,river,stream
Drefach,1,populated place,populated place
Drysllwyn,1,populated place,populated place
Dryslwyn,1,populated place,populated place
Dulas,1,river,stream
Dulas,1,bay,concave shoreline
Dwyryd,1,river,stream
Dyffryn,1,populated place,populated place
Dyffryn Nantlle,1,valley,depression
Dyffryn-castell,1,populated place,populated place
Dyfi,1,river,stream
Dylife,1,populated place,populated place
Dynbych y Pysgod,1,populated place,populated place
Dyserth,1,populated place,populated place
Dysynni,1,river,stream
Eastern Cleddau,1,river,stream
Ederyn,1,populated place,populated place
Edw,1,river,stream
Edwy,1,river,stream
Efailwen,1,populated place,populated place
Efenechtyd,1,populated place,populated place
Eglwys-Cymmyn,1,populated place,populated place
Eglwys-fach,1,populated place,populated place
Eglwyswrw,1,populated place,populated place
Elan,1,river,stream
Elidir Fawr,1,mountain,elevation
Elidyr,1,mountain,elevation
Elidyr-fawr,1,mountain,elevation
Elwy,1,river,stream
Evenjobb,1,populated place,populated place
Fan Gihirych,1,mountain,elevation
Felin Fach,1,populated place,populated place
Felin Sach,1,populated place,populated place
Felindre,4,populated place,populated place
Felingwmuchaf,1,populated place,populated place
Ffair-fâch,1,populated place,populated place
Ffald-y-Brenin,1,populated place,populated place
Ffestiniog,1,populated place,populated place
Filiast,1,mountain,elevation
Foel Cwmcerwyn,1,mountain,elevation
Foel Fadian,1,mountain,elevation
Frongoch,1,populated place,populated place
Gaer-fawr,1,populated place,populated place
Gaerwen,1,populated place,populated place
Garn Gron,1,mountain,elevation
Garnant,1,populated place,populated place
Garteiniog,1,mountain,elevation
Garth,1,populated place,populated place
Garthbeibio,1,populated place,populated place
Gartheli,1,populated place,populated place
Gehirrach,1,mountain,elevation
Gelli,1,populated place,populated place
Gelliwen,1,populated place,populated place
Gellywen,1,populated place,populated place
Gilwern,1,populated place,populated place
Glanamman,1,populated place,populated place
Glandwr,1,populated place,populated place
Glascoed,1,populated place,populated place
Glascwm,1,populated place,populated place
Glaslyn,1,river,stream
Glyder Fawr,1,mountain,elevation
Glyders,1,mountain,elevation
Glyn Tarell,1,valley,depression
Glyn-Dyfrdwy,1,populated place,populated place
Gored Gôch,1,island,island
Gorslas,1,populated place,populated place
Govilon,1,populated place,populated place
Groeslon,1,populated place,populated place
Grosmont,1,populated place,populated place
Grosmount,1,populated place,populated place
Gwaenynog,1,populated place,populated place
Gwalchmai,1,populated place,populated place
Gwaynynog,1,populated place,populated place
Gwbert,1,populated place,populated place
Gwenddwr,1,populated place,populated place
Gwendraeth,1,inlet,basin
Gwendraeth Fawr,1,river,stream
Gwendraeth Fâch,1,river,stream
Gwendraeth,1,inlet,basin
Gwernogle,1,populated place,populated place
Gwili,1,river,stream
Gwredog,1,populated place,populated place
Gwyddelwern,1,populated place,populated place
Gwyddgrug,1,populated place,populated place
Gwydyr,1,populated place,populated place
Gyrngôch,1,populated place,populated place
Halkin,1,populated place,populated place
Halkyn,1,populated place,populated place
Harlech,1,point,convex shoreline
Hawen,1,populated place,populated place
Helygonpoint,1,point,convex shoreline
Hendre,1,populated place,populated place
Hendy Gwyn,1,populated place,populated place
Henfynyw,1,populated place,populated place
Henllan,2,populated place,populated place
Henllan Amgoed,1,populated place,populated place
Hilbre Swash,1,channel,strait
Hirnant,1,valley,depression
Honddu,1,river,stream
Hwlffordd,1,populated place,populated place
Irfon,1,river,stream
Ithon,1,river,stream
Kemmaes,1,cape,convex shoreline
Kerry,1,populated place,populated place
Kerry,1,hills,elevated area
Kilgetty,1,populated place,populated place
Kilrhedyn,1,populated place,populated place
Lake Vyrnwy,1,lake,basin
Lamphey,1,populated place,populated place
Landshipping,1,populated place,populated place
Lanfairpwll,1,populated place,populated place
Langwm,1,populated place,populated place
Laugharne,1,populated place,populated place
Lavan,1,bank,underwater elevation
Lawrenny,1,populated place,populated place
Leri,1,river,stream
Lidstep,1,populated place,populated place
Linney,1,cape,convex shoreline
Llabedr-Dyffryn-Clwyd,1,populated place,populated place
Llanabo,1,populated place,populated place
Llanaelliaiarn,1,populated place,populated place
Llanafan,1,populated place,populated place
Llanafan-fawr,1,populated place,populated place
Llanallgo,1,populated place,populated place
Llanarmon,2,populated place,populated place
Llanarmon-Mynydd-mawr,1,populated place,populated place
Llanarth,2,populated place,populated place
Llanarthney,1,populated place,populated place
Llanasa,1,populated place,populated place
Llanbabo,1,populated place,populated place
Llanbadarn-fynydd,1,populated place,populated place
Llanbaddock,1,populated place,populated place
Llanbadoc,1,populated place,populated place
Llanbadrig,1,populated place,populated place
Llanbedr,4,populated place,populated place
Llanbedrog,1,point,convex shoreline
Llanberis,1,populated place,populated place
Llanbister,1,populated place,populated place
Llanboidy,1,populated place,populated place
Llanbrynmair,1,populated place,populated place
Llancayo,1,populated place,populated place
Llancynfelin,1,populated place,populated place
Llancynfelyn,1,populated place,populated place
Llandawke,1,populated place,populated place
Llanddarog,1,populated place,populated place
Llanddausaint,2,populated place,populated place
Llanddeiniol,1,populated place,populated place
Llanddeinol,1,populated place,populated place
Llanddeusant,2,populated place,populated place
Llanddewi Rhydderch,1,populated place,populated place
Llanddewi Ystradenny,1,populated place,populated place
Llanddewi-Brefi,1,populated place,populated place
Llanddona,1,populated place,populated place
Llanddowror,1,populated place,populated place
Llanddwyn,1,island,island
Llanddwywe,1,populated place,populated place
Llanddyfnan,1,populated place,populated place
Llandebie,1,populated place,populated place
Llandefaelog,1,populated place,populated place
Llandefaelogfâch,1,populated place,populated place
Llandefailog,1,populated place,populated place
Llandefalle,1,populated place,populated place
Llandefeilog,1,populated place,populated place
Llandegai,1,populated place,populated place
Llandegfan,1,populated place,populated place
Llandegla,1,populated place,populated place
Llandegley,1,populated place,populated place
Llandegwning,1,populated place,populated place
Llandeilo,1,populated place,populated place
Llandeilo Fan,1,populated place,populated place
Llandeilor-Fan,1,populated place,populated place
Llandeloy,1,populated place,populated place
Llandenny,1,populated place,populated place
Llandinam,1,populated place,populated place
Llandissilio,1,populated place,populated place
Llandissiliogogo,1,populated place,populated place
Llandogo,1,populated place,populated place
Llandovery,1,populated place,populated place
Llandowror,1,populated place,populated place
Llandrinio,1,populated place,populated place
Llandudwen,1,populated place,populated place
Llandulas,1,populated place,populated place
Llandybie,1,populated place,populated place
Llandyfrydog,1,populated place,populated place
Llandygwydd,1,populated place,populated place
Llandyrnog,1,populated place,populated place
Llandysilio,1,populated place,populated place
Llandyssil,2,populated place,populated place
Llandyssiliogogo,1,populated place,populated place
Llandyssul,1,populated place,populated place
Llanedy,1,populated place,populated place
Llanegryn,1,populated place,populated place
Llanelidan,1,populated place,populated place
Llanellen,1,populated place,populated place
Llanelli,1,populated place,populated place
Llanelltyd,1,populated place,populated place
Llanelly,1,populated place,populated place
Llanelwy,1,populated place,populated place
Llanenddwyn,1,populated place,populated place
Llanengan,1,populated place,populated place
Llanerch-Aeron,1,populated place,populated place
Llanerchymor,1,populated place,populated place
Llanfachreth,2,populated place,populated place
Llanfaelog,1,populated place,populated place
Llanfaelrhys,1,populated place,populated place
Llanfaenor,1,populated place,populated place
Llanfaes,1,populated place,populated place
Llanfaethlu,1,populated place,populated place
Llanfaethly,1,populated place,populated place
Llanfair,2,populated place,populated place
Llanfair Caereinion,1,populated place,populated place
Llanfair Clydogau,1,populated place,populated place
Llanfair-Dyffryn-Clwyd,1,populated place,populated place
Llanfairpwllgwyngyll,1,populated place,populated place
Llanfallteg,1,populated place,populated place
Llanfalteg,1,populated place,populated place
Llanfechain,1,populated place,populated place
Llanferres,1,populated place,populated place
Llanfflewyn,1,populated place,populated place
Llanfihangel,5,populated place,populated place
Llanfihangel Abergwessin,1,populated place,populated place
Llanfihangel Rhydithon,1,populated place,populated place
Llanfihangel Rogiet,1,populated place,populated place
Llanfihangel-Bryn-Pabuan,1,populated place,populated place
Llanfihangel-Nant-Brân,1,populated place,populated place
Llanfihangel-Rhos-y-corn,1,populated place,populated place
Llanfihangel-Ystrad,1,populated place,populated place
Llanfihangel-geneu’r-glyn,1,populated place,populated place
Llanfihangel-nant-Melan,1,populated place,populated place
Llanfihangel-ty’n-Sylwy,1,populated place,populated place
Llanfihangel-uwch-Gwili,1,populated place,populated place
Llanfihangel-y-Creiddyn,1,populated place,populated place
Llanfihangel-y-Pennant,1,populated place,populated place
Llanfihangel-y-creuddyn,1,populated place,populated place
Llanfihangel-yng-Ngwynfa,1,populated place,populated place
Llanfor,1,populated place,populated place
Llanfrynach,1,populated place,populated place
Llanfyllin,1,populated place,populated place
Llanfynydd,1,populated place,populated place
Llanfyrnach,1,populated place,populated place
Llangadfan,1,populated place,populated place
Llangadock,1,populated place,populated place
Llangadwaladr,2,populated place,populated place
Llangain,1,populated place,populated place
Llangammarch,1,populated place,populated place
Llangathen,1,populated place,populated place
Llangattock,2,populated place,populated place
Llangattock Lingoed,1,populated place,populated place
Llangattwg,1,populated place,populated place
Llangedwyn,1,populated place,populated place
Llangefni,1,populated place,populated place
Llangeitho,1,populated place,populated place
Llangeler,1,populated place,populated place
Llangelynin,1,populated place,populated place
Llangendeirne,1,populated place,populated place
Llangennech,1,populated place,populated place
Llangennoch,1,populated place,populated place
Llangenny,1,populated place,populated place
Llangian,1,populated place,populated place
Llangibby,1,populated place,populated place
Llanginning,1,populated place,populated place
Llanglydwen,1,populated place,populated place
Llangoed,1,populated place,populated place
Llangollen,1,populated place,populated place
Llangolman,1,populated place,populated place
Llangorse,1,lake,basin
Llangower,1,populated place,populated place
Llangranog,1,populated place,populated place
Llangranwg,1,populated place,populated place
Llangristiolus,1,populated place,populated place
Llangrwyfon,1,populated place,populated place
Llangunllo,2,populated place,populated place
Llangunnor,1,populated place,populated place
Llangurig,1,populated place,populated place
Llangwm,2,populated place,populated place
Llangwm-isaf,1,populated place,populated place
Llangwnadl,1,populated place,populated place
Llangwyllog,1,populated place,populated place
Llangwyryfon,1,populated place,populated place
Llangybi,3,populated place,populated place
Llangynhafal,1,populated place,populated place
Llangynidr,1,populated place,populated place
Llangynin,1,populated place,populated place
Llangynllo,1,populated place,populated place
Llangynog,3,populated place,populated place
Llanhamlach,1,populated place,populated place
Llanhowel,1,populated place,populated place
Llanhowell,1,populated place,populated place
Llanidloes,1,populated place,populated place
Llanigon,1,populated place,populated place
Llanilar,1,populated place,populated place
Llanishen,1,populated place,populated place
Llanllawddog,1,populated place,populated place
Llanllawer,1,populated place,populated place
Llanllechid,1,populated place,populated place
Llanlleiana,1,point,convex shoreline
Llanllowel,1,populated place,populated place
Llanllowell,1,populated place,populated place
Llanllugan,1,populated place,populated place
Llanllwch,1,populated place,populated place
Llanllwchaiarn,1,populated place,populated place
Llanllyfni,1,populated place,populated place
Llanmiloe,1,populated place,populated place
Llannerch-y-môr,1,populated place,populated place
Llannon,2,populated place,populated place
Llannor,1,populated place,populated place
Llanon,1,populated place,populated place
Llanor,1,populated place,populated place
Llanover,1,populated place,populated place
Llanpumpsaint,1,populated place,populated place
Llanpumsaint,1,populated place,populated place
Llanreithan,1,populated place,populated place
Llanrhaiadr,1,populated place,populated place
Llanrhaiadr-yn-Mochnant,1,populated place,populated place
Llanrhian,1,populated place,populated place
Llanrhwydrys,1,populated place,populated place
Llanrhydd,1,populated place,populated place
Llanrhyddlad,1,populated place,populated place
Llanrhystyd,1,populated place,populated place
Llanrian,1,populated place,populated place
Llanrithan,1,populated place,populated place
Llanrug,1,populated place,populated place
Llansadurnen,1,populated place,populated place
Llansadwrn,1,populated place,populated place
Llansaint,1,populated place,populated place
Llansaintffraid,1,populated place,populated place
Llansaintffread,1,populated place,populated place
Llansantffraid-ym-Mechain,1,populated place,populated place
Llansantffread,1,populated place,populated place
Llansawel,1,populated place,populated place
Llansilin,1,populated place,populated place
Llansoy,1,populated place,populated place
Llanspyddid,1,populated place,populated place
Llanspyddyd,1,populated place,populated place
Llanstadwell,1,populated place,populated place
Llansteffan,1,populated place,populated place
Llanstephan,2,populated place,populated place
Llanteg,1,populated place,populated place
Llanthony,1,populated place,populated place
Llantood,1,populated place,populated place
Llantrisaint,1,populated place,populated place
Llantrisant,2,populated place,populated place
Llantrissent,1,populated place,populated place
Llantysilio,1,populated place,populated place
Llantysilio,1,mountain,elevation
Llanvair Discoed,1,populated place,populated place
Llanvetherin,1,populated place,populated place
Llanvetherine,1,populated place,populated place
Llanvihangel,1,populated place,populated place
Llanwddyn,1,populated place,populated place
Llanwenog,1,populated place,populated place
Llanwinio,1,populated place,populated place
Llanwnda,2,populated place,populated place
Llanwnog,1,populated place,populated place
Llanwrda,1,populated place,populated place
Llanwrin,1,populated place,populated place
Llanwrthwl,1,populated place,populated place
Llanwrthyl,1,populated place,populated place
Llanwrtyd,2,populated place,populated place
Llanyblodwel,1,populated place,populated place
Llanybre,1,populated place,populated place
Llanybyther,1,populated place,populated place
Llanycefn,1,populated place,populated place
Llanychaiarn,1,populated place,populated place
Llanycil,1,populated place,populated place
Llanycrwys,1,populated place,populated place
Llanymawddwy,1,populated place,populated place
Llanymynech,1,populated place,populated place
Llanynog,1,populated place,populated place
Llanyre,1,populated place,populated place
Llanystumdwy,1,populated place,populated place
Llawhaden,1,populated place,populated place
Llechrhyd,1,populated place,populated place
Llethr,1,mountain,elevation
Lleyn,1,peninsula,convex shoreline
Lleyn Peninsula,1,peninsula,convex shoreline
Lleyn Promontory,1,peninsula,convex shoreline
Lligwy,1,populated place,populated place
Llithfaen,1,populated place,populated place
Lliw,1,river,stream
Llong,1,populated place,populated place
Llowes,1,populated place,populated place
Llwyn-Dafydd,1,populated place,populated place
Llwyn-y-brain,1,populated place,populated place
Llwyngwril,1,populated place,populated place
Llyn Arenig,1,lake,basin
Llyn Arenig-fawr,1,lake,basin
Llyn Cwellyn,1,lake,basin
Llyn Ddinas,1,lake,basin
Llyn Dinas,1,lake,basin
Llyn Gwynant,1,lake,basin
Llyn Padarn,1,lake,basin
Llyn Peris,1,lake,basin
Llyn Quellan,1,lake,basin
Llyn Tegid,1,lake,basin
Llynfi,1,river,stream
Llywel,1,populated place,populated place
Llywell,1,populated place,populated place
Lydstep,1,populated place,populated place
Machynlleth,1,populated place,populated place
Maen Mellt,1,rock,elevation
Maen Piscar,1,rock,elevation
Maen y Bugael,1,island,island
Maenclochog,1,populated place,populated place
Maentwrog,1,populated place,populated place
Maesmynis,1,populated place,populated place
Maesybont,1,populated place,populated place
Magor,1,populated place,populated place
Malldraeth,1,bay,concave shoreline
Malldraeth Marsh,1,marsh,marsh
Mallwyd,1,populated place,populated place
Mamhilad,1,populated place,populated place
Manafon,1,populated place,populated place
Manerdivy,1,populated place,populated place
Manhilad,1,populated place,populated place
Manilad,1,populated place,populated place
Manorbier,1,populated place,populated place
Manordeifi,1,populated place,populated place
Manorowen,1,populated place,populated place
Manortown,1,populated place,populated place
Marloes,1,populated place,populated place
Marras,1,populated place,populated place
Marros,1,populated place,populated place
Mathry,1,populated place,populated place
Meidrim,1,populated place,populated place
Meifod,1,populated place,populated place
Meinciau,1,populated place,populated place
Meliden,1,populated place,populated place
Menai,1,populated place,populated place
Menai Strait,1,strait,strait
Merrion,1,populated place,populated place
Merthyr,1,populated place,populated place
Merthyr Cynog,1,populated place,populated place
Meyllteyrn,1,populated place,populated place
Moaltryfan,1,populated place,populated place
Mochras,1,point,convex shoreline
Moel Arthur,1,mountain,elevation
Moel Fadian,1,mountain,elevation
Moel Famma,1,mountain,elevation
Moel Fammau,1,mountain,elevation
Moel Ferna,1,mountain,elevation
Moel Fferna,1,mountain,elevation
Moel Hebog,1,mountain,elevation
Moel Sych,1,mountain,elevation
Moel Tryfan,1,mountain,elevation
Moel y Llyn,1,mountain,elevation
