name,frequency,place_type,place_category
Terchek,1,river,stream
Terek,1,populated place,populated place
Tergispira,1,populated place,populated place
Terk,1,populated place,populated place
Tib,1,populated place,populated place
Tibsli,1,populated place,populated place
Tmenikau,2,populated place,populated place
Toldzgun,1,populated place,populated place
Topkhoshydon,1,spring,stream
Tsachdon,1,river,stream
Tsady-Rog,1,mountain,elevation
Tsagan-Khyntsag,1,populated place,populated place
Tsagarnayrag,1,mountains,elevated area
Tsagat-Khintsar,1,populated place,populated place
Tsalyk,1,populated place,populated place
Tsamad,1,populated place,populated place
Tsarayev,1,populated place,populated place
Tsariitdon,1,river,stream
Tsariitkom,1,mountains,elevated area
Tsaskhy-Borzen,1,mountain,elevation
Tsatadon,1,river,stream
Tsatskhirikhokh,1,mountain,elevation
Tsazgukom,1,gorge,depression
Tsei,1,populated place,populated place
Tsei-don,1,river,stream
Tsemsa,1,populated place,populated place
Tsey,1,glacier,glacier
Tsey,1,populated place,populated place
Tsey,1,river,stream
Tseya,1,glacier,glacier
Tseyadon,1,river,stream
Tseyakhokh,1,mountain,elevation
Tseydon,1,river,stream
Tsieta,1,populated place,populated place
Tsikhvarga,1,mountain,elevation
Tsikola,1,populated place,populated place
Tsimukhska,1,mountain,elevation
Tsmi,1,populated place,populated place
Tsmiakomdon,1,river,stream
Tsmiakomkhokh,1,mountain,elevation
Tsmina-Kom-don,1,river,stream
Tsmita,1,populated place,populated place
Tsmiti,2,populated place,populated place
Tsrau,1,populated place,populated place
Tsraudon,2,river,stream
Tsyrgbarzond,1,mountain,elevation
Tukor,1,populated place,populated place
Tukov,1,populated place,populated place
Tumandon,1,river,stream
Uaritkom,1,ridge,elevated area
Uaygbarz,1,mountain,elevation
Uilpata,1,mountain,elevation
Ulagdon,1,river,stream
Unal,1,populated place,populated place
Uozadon,1,river,stream
Urikau,1,populated place,populated place
Ursdon,3,populated place,populated place
Vakats,1,populated place,populated place
Vartse,1,populated place,populated place
Vartsedon,1,river,stream
Vaskesa,1,mountain,elevation
Vaza-Khokh,1,mountain,elevation
Vola-koy,1,river,stream
Volakhokh,1,mountain,elevation
Volavtsek,1,pass,depression
Vzrudzhekhokh,1,mountain,elevation
Yarkhon,1,mountain,elevation
Yelgona,1,populated place,populated place
Zadalesk,1,populated place,populated place
Zadlesk,1,populated place,populated place
Zakka,1,river,stream
Zakkakhokh,1,mountain,elevation
Zamankul,1,mountain,elevation
Zamankul,1,populated place,populated place
Zamarash-Kom,1,gorge,depression
Zanka-Khokh,1,mountain,elevation
Zaramag,1,mountain,elevation
Zaramag,1,glacier,glacier
Zaramag,1,populated place,populated place
Zekara,1,mountain,elevation
Zekmikau,1,populated place,populated place
Zeko,1,mountain,elevation
Zektikau,1,populated place,populated place
Zemegondon,1,river,stream
Zgid,1,populated place,populated place
Zgil,1,populated place,populated place
Zgildon,1,river,stream
Zgyarishi,2,mountain,elevation
Zhigar,1,mountain,elevation
Zhigzakozh,1,mountain,elevation
Zil’gi,1,populated place,populated place
Zilga,1,populated place,populated place
Zintsar,1,populated place,populated place
Zrigat,1,populated place,populated place
Zrigata,1,populated place,populated place
Zrigatta,1,populated place,populated place
Zrigota,1,populated place,populated place
Zrug,1,mountain,elevation
Zrug,1,river,stream
Zykoy-Khokh,1,mountain,elevation
Zykoy-Kokh,1,mountain,elevation
