name,frequency,place_type,place_category
Grímsstaðaholt,1,populated place,populated place
Skagastrand,1,populated place,populated place
Ísafjardardjup,1,populated place,populated place
Hallbjarnarstaðir,1,populated place,populated place
Hallormsstaðir,1,populated place,populated place
Skagaströnd,1,populated place,populated place
Hafsós,1,populated place,populated place
Ingjaldshóll,1,populated place,populated place
Holtastaðir,1,populated place,populated place
Hellnar,1,populated place,populated place
Hallormsstaður,1,populated place,populated place
Gjögur,1,populated place,populated place
Höskuldsstaðir,1,populated place,populated place
Hlíðarendi,1,populated place,populated place
Hraungerði,1,populated place,populated place
Hvolsvellír,1,populated place,populated place
Hjaleyri,1,populated place,populated place
Hofteigur,1,populated place,populated place
Kaldrananes,1,populated place,populated place
Hofstaðir,1,populated place,populated place
Kálfafell,1,populated place,populated place
Höfðaströnd,1,populated place,populated place
Hjalteyri,1,populated place,populated place
Hjalli,1,populated place,populated place
Hellissandur,1,populated place,populated place
Kálfatjörn,1,populated place,populated place
Isafiordr,1,populated place,populated place
Hellgafell,1,populated place,populated place
Illugastaðir,1,populated place,populated place
Ísafjörður,1,populated place,populated place
Hmifsdalur,1,populated place,populated place
Keflavík,1,populated place,populated place
Htarðarholt,1,populated place,populated place
Lækjamót,1,populated place,populated place
Kjós,1,populated place,populated place
Melgraseyri,1,populated place,populated place
Kolfreyjustaðir,1,populated place,populated place
Oddi,1,populated place,populated place
Laufás,1,populated place,populated place
Lönd,1,populated place,populated place
Kvíabryggja,1,populated place,populated place
Hólmavík,1,populated place,populated place
Kálfafellsstaður,1,populated place,populated place
Hvallátr,1,populated place,populated place
Hoskuldsstaðhir,1,populated place,populated place
Hlíð,1,populated place,populated place
Hjaltastaður,1,populated place,populated place
Höfðakaupstaður,1,populated place,populated place
Hrepphólar,1,populated place,populated place
Hnjótur,1,populated place,populated place
Hallormstaður,1,populated place,populated place
Innrihólmur,1,populated place,populated place
Flugumýri,1,populated place,populated place
Hrafnsfjarðareyri,1,populated place,populated place
Hveragerði,1,populated place,populated place
Hjáltstaður,1,populated place,populated place
Hvammstangi,1,populated place,populated place
Kaupangur,1,populated place,populated place
Hvalsnes,1,populated place,populated place
Hólmahverfi,1,populated place,populated place
Hlíðarhús,1,populated place,populated place
Höfn,1,populated place,populated place
Hjarðarfell,1,populated place,populated place
Hvolsvöllur,1,populated place,populated place
Kálfajörn,1,populated place,populated place
Hesteyri,1,populated place,populated place
Issafjörður,1,populated place,populated place
Höfðahverfi,1,populated place,populated place
Hofsós,1,populated place,populated place
Hólmabæir,1,populated place,populated place
Ísafjördhur,1,populated place,populated place
Keta,1,populated place,populated place
Hanhóll,1,populated place,populated place
Árnes,1,populated place,populated place
Búðarhólshverfi,1,populated place,populated place
Ásláksstaðir,1,populated place,populated place
Bakki,1,populated place,populated place
Búðardalur,1,populated place,populated place
Bjóluhverfi,1,populated place,populated place
Brianslaekur,1,populated place,populated place
Akureyri,1,populated place,populated place
Berunes,1,populated place,populated place
Álftártunga,1,populated place,populated place
Fáskrúðsfjörður,1,populated place,populated place
Argerdareyri,1,populated place,populated place
Breiðavík,1,populated place,populated place
Breiðabólsstaðir,1,populated place,populated place
Álafoss,1,populated place,populated place
Gufunes,1,populated place,populated place
Brjánslækur,1,populated place,populated place
Baenshús,1,populated place,populated place
Skipaskagi,1,populated place,populated place
Áshverfi,1,populated place,populated place
Reyðarfjörður,1,populated place,populated place
Bessastaðir,1,populated place,populated place
Breiðdalsvík,1,populated place,populated place
Bakkafjörður,1,populated place,populated place
Abær Kirkja,1,populated place,populated place
Brunnhólskirkja,1,populated place,populated place
Brekkuvellir,1,populated place,populated place
Bolungavík,1,populated place,populated place
Berjadalsá,1,populated place,populated place
Ábær,1,populated place,populated place
Bjarnanes,1,populated place,populated place
Bjarnarhöfn,1,populated place,populated place
Hólanes,1,populated place,populated place
Garðskagi,1,populated place,populated place
Bakkagerði,1,populated place,populated place
Olíustöð,1,populated place,populated place
Merki,1,populated place,populated place
Háteigur,1,populated place,populated place
Hánefsstaðir,1,populated place,populated place
Kleppur,1,populated place,populated place
Álftamýri,1,populated place,populated place
Bræðratunga,1,populated place,populated place
Blönduós,1,populated place,populated place
Brautarholt,1,populated place,populated place
Borðeyri,1,populated place,populated place
Broðeyri,1,populated place,populated place
Laugabakki,1,populated place,populated place
Bolungarvík,1,populated place,populated place
Akranes,1,populated place,populated place
Arngerðeyri,1,populated place,populated place
Akurey,1,populated place,populated place
Breiðibólsstaður,1,populated place,populated place
Bergsstaðir,1,populated place,populated place
Borgarhöfn,1,populated place,populated place
Borg,1,populated place,populated place
Breiðabolsstaðir,1,populated place,populated place
Kakki,1,populated place,populated place
Brimilsvellir,1,populated place,populated place
Barð,1,populated place,populated place
Bænahús,1,populated place,populated place
Álptamýri,1,populated place,populated place
Brunnastaðir,1,populated place,populated place
Álftanes,1,populated place,populated place
Akrar,1,populated place,populated place
Gvendarnes,1,populated place,populated place
Kirkjuvogur,1,populated place,populated place
Eyrarbakki,1,populated place,populated place
Flugumijri,1,populated place,populated place
Grund,1,populated place,populated place
Gerðar,1,populated place,populated place
Einarsstaðir,1,populated place,populated place
Haganesvík,1,populated place,populated place
Grafarnes,1,populated place,populated place
Býjarsker,1,populated place,populated place
Gufudalur,1,populated place,populated place
Garðar,1,populated place,populated place
Flóagaflshverfi,1,populated place,populated place
Eskiforður,1,populated place,populated place
Evindarhólar,1,populated place,populated place
Alttanes,1,populated place,populated place
Djúpivogur,1,populated place,populated place
Flateyri,1,populated place,populated place
Glæsibær,1,populated place,populated place
Gaulverjabær,1,populated place,populated place
Hafrafell,1,populated place,populated place
Eskifjörður,1,populated place,populated place
Moedruvellir,1,populated place,populated place
Efri-Núpur,1,populated place,populated place
Egilisstaðir,1,populated place,populated place
Grafarkirkja,1,populated place,populated place
Halfnarfjorður,1,populated place,populated place
Goðdalir,1,populated place,populated place
Geirseyri,1,populated place,populated place
Engidalur,1,populated place,populated place
Dvergasteinn,1,populated place,populated place
Háfur,1,populated place,populated place
Bíldudalur,1,populated place,populated place
Brettingsstaðir,1,populated place,populated place
Bæir,1,populated place,populated place
Borgarnes,1,populated place,populated place
Kelda,1,populated place,populated place
Bólstaðarhlíð,1,populated place,populated place
Fjörður,1,populated place,populated place
Diupivogur,1,populated place,populated place
Draflastaðir,1,populated place,populated place
Guðlaugsvík,1,populated place,populated place
Djúpidalur,1,populated place,populated place
Fíflholt,1,populated place,populated place
Haganes,1,populated place,populated place
Hafnarhólmur,1,populated place,populated place
Grenvik,1,populated place,populated place
Glerárþorp,1,populated place,populated place
Dalvík,1,populated place,populated place
Guðaugsvik,1,populated place,populated place
Eyvindarhólar,1,populated place,populated place
Grenjaðarstaður,1,populated place,populated place
Egilsstaðir,1,populated place,populated place
Gunnólfsá,1,populated place,populated place
Geysir,1,populated place,populated place
Gata,1,populated place,populated place
Drangsnes,1,populated place,populated place
Garðahreppur,1,populated place,populated place
Dísarstaðir,1,populated place,populated place
Garðakauptún,1,populated place,populated place
Eyrar,1,populated place,populated place
Gufnes,1,populated place,populated place
Garpsdalur,1,populated place,populated place
Gufnas,1,populated place,populated place
Sydra-Holakot,1,populated place,populated place
Olafsfjördhur,1,populated place,populated place
Sauðanes,1,populated place,populated place
Reykjavík,1,populated place,populated place
Ríp,1,populated place,populated place
Stórólfshvoll,1,populated place,populated place
Silfrastaðir,1,populated place,populated place
Saudhanes,1,populated place,populated place
Snæfjöll,1,populated place,populated place
Selárdalur,1,populated place,populated place
Reynistadhir,1,populated place,populated place
Setberg,1,populated place,populated place
Ytri-Rauðamelur,1,populated place,populated place
Síðumúli,1,populated place,populated place
Stafholt,1,populated place,populated place
Stapi,1,populated place,populated place
Mýrar,1,populated place,populated place
Úlfljótsvatn,1,populated place,populated place
Urðir,1,populated place,populated place
Þingeri,1,populated place,populated place
Torfastadur,1,populated place,populated place
Varmahlíð,1,populated place,populated place
Súðavik,1,populated place,populated place
Þykkvabejarklaustur,1,populated place,populated place
Vesturhópshólar,1,populated place,populated place
Þórshöfn,1,populated place,populated place
Undirfell,1,populated place,populated place
Kaupstaður,1,populated place,populated place
Vestmannaeyjar,1,populated place,populated place
Vatnsefjörður,1,populated place,populated place
Þorlákshöfn,1,populated place,populated place
Vetleifsholtshverfi,1,populated place,populated place
Þorkötlustaðir,1,populated place,populated place
Skálavík,1,populated place,populated place
Starmýri,1,populated place,populated place
Stafafell,1,populated place,populated place
Stóra Fjarðarhorn,1,populated place,populated place
Stórófshvoll,1,populated place,populated place
Sauðárkrókur,1,populated place,populated place
Skálmarnesmúli,1,populated place,populated place
Ófeigsfjörður,1,populated place,populated place
Rafnseyri,1,populated place,populated place
Snóksdalur,1,populated place,populated place
Reykjahlíð,1,populated place,populated place
Sandfell,1,populated place,populated place
Siglufjörður,1,populated place,populated place
Saudharkrokur,1,populated place,populated place
Reykjarnes,1,populated place,populated place
Snartarstadir,1,populated place,populated place
Skelðflötur,1,populated place,populated place
Stóri-Ás,1,populated place,populated place
Sauðafell,1,populated place,populated place
Stóri-Dalur,1,populated place,populated place
Reykholt,1,populated place,populated place
Ólafsvellir,1,populated place,populated place
Skinnastaður,1,populated place,populated place
Sangerdhi,1,populated place,populated place
Skeggjastaðir,1,populated place,populated place
Spákonufell,1,populated place,populated place
Reykhólar,1,populated place,populated place
Stærri-Árskógur,1,populated place,populated place
Sandnes,1,populated place,populated place
Staðarhraun,1,populated place,populated place
Ögur,1,populated place,populated place
Skeiðiflötur,1,populated place,populated place
Seyðisfjordhur,1,populated place,populated place
Vaðlækur,1,populated place,populated place
Vopnatjorður,1,populated place,populated place
Svínavatn,1,populated place,populated place
Tirðilmýri,1,populated place,populated place
Viðvík,1,populated place,populated place
Ásólfsskáli,1,populated place,populated place
Vaðlar,1,populated place,populated place
Súðavík,1,populated place,populated place
Pingeyri,1,populated place,populated place
Vatnoyri,1,populated place,populated place
Vopnafjörður,1,populated place,populated place
Villingaholt,1,populated place,populated place
Vattannes,1,populated place,populated place
Þóroddsstaður,1,populated place,populated place
Þverá,1,populated place,populated place
Útskáler,1,populated place,populated place
Patreksfjordhur,1,populated place,populated place
Svínafell,1,populated place,populated place
Fell,1,populated place,populated place
Valþjófsstaður,1,populated place,populated place
Arngerðareyri,1,populated place,populated place
Valþjofsstaðir,1,populated place,populated place
Vellir,1,populated place,populated place
Vaðlækir,1,populated place,populated place
Vomúlastaðahverfi,1,populated place,populated place
Unaðsdalur,1,populated place,populated place
Víðirhóll,1,populated place,populated place
Ytri-Njarðvík,1,populated place,populated place
Upsnir,1,populated place,populated place
Tungufell,1,populated place,populated place
Verzlunarstaður,1,populated place,populated place
Vaþsfjorður,1,populated place,populated place
Vallanes,1,populated place,populated place
Patreksfjörður,1,populated place,populated place
Suðureyri,1,populated place,populated place
Þingmúli,1,populated place,populated place
Úþlíð,1,populated place,populated place
Úlfsá,1,populated place,populated place
Upsir,1,populated place,populated place
Þaralátursfjörður,1,populated place,populated place
Þönglabakki,1,populated place,populated place
Sveinseyri,1,populated place,populated place
Þingeyrar,1,populated place,populated place
Tjaldtangi,1,populated place,populated place
Vatnsfjörður,1,populated place,populated place
Vatneyri,1,populated place,populated place
Dýrafjörður,1,populated place,populated place
Þingvellir,1,populated place,populated place
Ytri-Bægisá,1,populated place,populated place
Þykkvabæjarklaustur,1,populated place,populated place
Torfastaðir,1,populated place,populated place
Þingeyri,1,populated place,populated place
Vopnafjordur,1,populated place,populated place
Tannanes,1,populated place,populated place
Þjórsárbrú,1,populated place,populated place
Vík-Handelssted,1,populated place,populated place
Útskálar,1,populated place,populated place
Vestdalseyri,1,populated place,populated place
Stykkishólmur,1,populated place,populated place
Víðimýri,1,populated place,populated place
Syðstibær,1,populated place,populated place
Vantsfjörður,1,populated place,populated place
Vidirholl,1,populated place,populated place
Víðidalstunga,1,populated place,populated place
Vogar,1,populated place,populated place
Marteinstunga,1,populated place,populated place
Minnibakki,1,populated place,populated place
Stöðvarfjörður,1,populated place,populated place
Miklibær,1,populated place,populated place
Kolbeinsstaðir,1,populated place,populated place
Laugards,1,populated place,populated place
Kross,1,populated place,populated place
Miðdalur,1,populated place,populated place
Minnihlíð,1,populated place,populated place
Munaðarnes,1,populated place,populated place
Norðurbotn,1,populated place,populated place
Norðurfjörður,1,populated place,populated place
Kollafjarðarnes,1,populated place,populated place
Liósavatn,1,populated place,populated place
Meistaður,1,populated place,populated place
Sólmundarhöfði,1,populated place,populated place
Núpur,1,populated place,populated place
Munkaþverá,1,populated place,populated place
Klyppsstaðir,1,populated place,populated place
Miðgarðar,1,populated place,populated place
Litli-Árskógssandur,1,populated place,populated place
Ljósavatn,1,populated place,populated place
Laxamýri,1,populated place,populated place
Narfeyri,1,populated place,populated place
Ljósvatn,1,populated place,populated place
Núp,1,populated place,populated place
Klypsstaðir,1,populated place,populated place
Kirkjubólsþorp,1,populated place,populated place
Miklholt,1,populated place,populated place
Kópavogur,1,populated place,populated place
Mælifell,1,populated place,populated place
Langholt,1,populated place,populated place
Kinnarstaðir,1,populated place,populated place
Neskaupstadhur,1,populated place,populated place
Kinnarstaður,1,populated place,populated place
Laugardælir,1,populated place,populated place
Lambastaðir,1,populated place,populated place
Kollafarðarnes,1,populated place,populated place
Látur,1,populated place,populated place
Kolbeinsstaður,1,populated place,populated place
Innri Njarðvík,1,populated place,populated place
Neðri Arnardalur,1,populated place,populated place
Lundur,1,populated place,populated place
Lundarbrekka,1,populated place,populated place
Kljáströnd,1,populated place,populated place
Kópasker,1,populated place,populated place
Kúvíkur,1,populated place,populated place
Knappavellir,1,populated place,populated place
Novotunga,1,populated place,populated place
Látrar,1,populated place,populated place
Kirkjubæjarklaustur,1,populated place,populated place
Nardhvik,1,populated place,populated place
Kotströnd,1,populated place,populated place
Nauteyri,1,populated place,populated place
Melstaður,1,populated place,populated place
Kuvíker,1,populated place,populated place
Kolbeinseyri,1,populated place,populated place
Mosfell,1,populated place,populated place
Lögmannshlíð,1,populated place,populated place
Meiribakki,1,populated place,populated place
Litlibær,1,populated place,populated place
Njarðvíkur,1,populated place,populated place
Nanteyri,1,populated place,populated place
Kvíabekkur,1,populated place,populated place
Nupu,1,populated place,populated place
Strandakirkja,1,populated place,populated place
Silfurtún,1,populated place,populated place
Ofanleiti,1,populated place,populated place
Óspakseyri,1,populated place,populated place
Siðmúli,1,populated place,populated place
Snóksdolur,1,populated place,populated place
Stóra-Vatnshorn,1,populated place,populated place
Skútustaðir,1,populated place,populated place
Prestsbakki,1,populated place,populated place
Raudhimelur,1,populated place,populated place
Snartarstaðir,1,populated place,populated place
Strandarkirkja,1,populated place,populated place
Reynir,1,populated place,populated place
Staðarhólskirkja,1,populated place,populated place
Snartastaðir,1,populated place,populated place
Kolfreyjustaður,1,populated place,populated place
Reykhóar,1,populated place,populated place
Sauðlauksdalur,1,populated place,populated place
Sleðbrjótur,1,populated place,populated place
Skálholt,1,populated place,populated place
Reykjafjörður,1,populated place,populated place
Skeiðflötur,1,populated place,populated place
Reykir,1,populated place,populated place
Stöð,1,populated place,populated place
Reykjarfjörður,1,populated place,populated place
Staðarfell,1,populated place,populated place
Stóra-Vatnsléysa,1,populated place,populated place
Sandgerði,1,populated place,populated place
Seydisfjorður,1,populated place,populated place
Selfoss,1,populated place,populated place
Skálanes,1,populated place,populated place
Saudarkrokr,1,populated place,populated place
Rauðamelur,1,populated place,populated place
Melstadur,1,populated place,populated place
Leirá,1,populated place,populated place
Nedhri Arndardalur,1,populated place,populated place
Laugarás,1,populated place,populated place
Miðsandur,1,populated place,populated place
Kviabryggva,1,populated place,populated place
Neskaupstaður,1,populated place,populated place
Kópavogskaupstaður,1,populated place,populated place
Laugarvatn,1,populated place,populated place
Lágafell,1,populated place,populated place
Norðtunga,1,populated place,populated place
Knappstaðir,1,populated place,populated place
Stokkseyri,1,populated place,populated place
Skaftafell,1,populated place,populated place
Staðurhraun,1,populated place,populated place
Reynistaður,1,populated place,populated place
Ólafsvík,1,populated place,populated place
Raufarhöfn,1,populated place,populated place
Seyðisfjörður,1,populated place,populated place
Skinnastaðir,1,populated place,populated place
Staðarbakki,1,populated place,populated place
Stóridalur,1,populated place,populated place
Ás,1,populated place,populated place
Skálar,1,populated place,populated place
Staðastaður,1,populated place,populated place
Stadarfell,1,populated place,populated place
Skógur,1,populated place,populated place
Stórinúpur,1,populated place,populated place
Stokkseyre,1,populated place,populated place
Reynivellir,1,populated place,populated place
Stóri Laugardalur,1,populated place,populated place
Staðarstaður,1,populated place,populated place
Ólafsfjörður,1,populated place,populated place
Grims,1,island,island
Hrísdalur,1,valley,depression
Breiðhorn,1,peak,elevation
Miðaftanshnjúkur,1,peak,elevation
Þyrilsey,1,island,island
Stakihnúkur,1,hill,elevation
Skriðutindar,1,peak,elevation
Kerlingarhóll,1,hill,elevation
Vatnssker,1,peak,elevation
Breiðdalur,2,valley,depression
Nesjaey,1,island,island
Miðaftanshögg,1,pass,depression
Flesjartangi,1,point,convex shoreline
Lambatindur,1,peak,elevation
Hrafnshóll,1,hill,elevation
Núpafjallsendi,1,peak,elevation
Kvensöðull,1,hill,elevation
Stykkiseyjar,1,islands,island
Þverbrún,1,mountain,elevation
Svörtuloft,1,cliff,elevation
Fimmvörðuháls,1,ridge,elevated area
Lambadalsfjall,1,mountain,elevation
Berjadalur,1,valley,depression
Ketilhraun,1,hill,elevation
Rauðstaðahorn,1,peak,elevation
Skarðsöxl,1,mountain,elevation
Valadalstorfa,1,point,convex shoreline
Sunnnes,1,point,convex shoreline
Skarðsmýrarfjall,1,mountain,elevation
Krókdalur,1,valley,depression
Heiðardalur,1,valley,depression
Einhyrningur,1,mountain,elevation
Háöldar,1,hill,elevation
Njóladalur,1,valley,depression
Hryggfjall,1,hill,elevation
Dagmálahlíð,1,slope,elevation
Auðsstaðahnúkur,1,peak,elevation
Dalöldur,1,hill,elevation
Drangatangi,1,point,convex shoreline
Skorradalsháls,1,mountain,elevation
Pílagrímsfell,1,mountain,elevation
Seljadalur,8,valley,depression
Streitisfles,1,island,island
Dýristindur,1,peak,elevation
Skarðsfjall,1,mountain,elevation
Háskerðingur,1,peak,elevation
Tungur,2,slope,elevation
Eskilsey,1,island,island
Brennisleinsfjoll,1,hills,elevated area
Sudureyri,1,point,convex shoreline
Jökulkrókur,1,peak,elevation
Þórðarfell,1,hill,elevation
Litla-Krafla,1,peak,elevation
Akrafjall,2,mountain,elevation
Tjaldurseyjar,1,rocks,elevation
Hvannadalur,6,valley,depression
Laugardalur,2,valley,depression
Langimelur,1,hill,elevation
Ærfjall,1,mountain,elevation
Langasker,1,mountain,elevation
Strútsfjall,1,mountain,elevation
Skjöldur,1,rock,elevation
Mávahlíðar,1,hill,elevation
Ausugil,1,peak,elevation
Einbúi,1,rocks,elevation
Svörtusker,1,rock,elevation
Berutindur,1,peak,elevation
Skinney,1,island,island
Finnsboði,1,rocks,elevation
Dagmálafjall,2,hill,elevation
Hellufell,1,mountain,elevation
Hoffellstindar,1,peak,elevation
Háa,1,mountain,elevation
Fagradalsfjall,4,mountain,elevation
Breiðafjall,2,mountain,elevation
Dýafjallshnúkur,1,peak,elevation
Kálfafellsfjallsendi,1,slope,elevation
Skellir,1,rocks,elevation
Jörundarfell,1,peak,elevation
Bunguveggur,1,slope,elevation
Rakkanesfjall,1,hill,elevation
Skógarholt,1,hill,elevation
Landsendafjall,1,mountain,elevation
Kofaalda,1,hill,elevation
Helgasker,1,rock,elevation
Skeiðin,1,cliff,elevation
Lambahnjúkur,1,peak,elevation
Lækjamótaöxl,1,hill,elevation
Brandafell,1,mountain,elevation
Reyðardalur,1,valley,depression
Hellir,1,island,island
Gjafamúli,1,mountain,elevation
Miðmundarhorn,1,peak,elevation
Grjótártunga,1,plain,area
Kambur,1,cliff,elevation
Hergilsey,1,island,island
Háihnúkur,1,peak,elevation
Þórunnarfjöll,1,peak,elevation
Lambhaganes,1,peninsula,convex shoreline
Hvolsfjall,1,hill,elevation
Svalbarðsnúpur,1,mountain,elevation
Gerpi,1,headland,convex shoreline
Mosaslakki,1,slope,elevation
Krummaskarð,1,pass,depression
Fornastaða,1,mountain,elevation
Haukagilsdragi,1,hill,elevation
Staffellsbjörg,1,cliff,elevation
Austurhorn,1,headland,convex shoreline
Herdubreidar,1,mountains,elevated area
Kötlunes,1,point,convex shoreline
Munaðstungufjall,1,hill,elevation
Sveinatungumúli,1,hill,elevation
Víðilágaborg,1,peak,elevation
Njörfafellstindur,1,peak,elevation
Syðri-Háganga,1,mountain,elevation
Geldingaskarð,1,pass,depression
Yxnadalur,1,valley,depression
Tviskier,1,island,island
Smjörfjöll,1,mountains,elevated area
Straumsker,1,island,island
Dritsker,1,rocks,elevation
Múlafjall,2,mountain,elevation
Arnórstaðahnúkur,1,peak,elevation
Súlnastapi,1,rock,elevation
Kjaranstaðadalur,1,valley,depression
Sandmúli,1,mountain,elevation
Fossgil,1,gorge,depression
Stórihnukur,1,peak,elevation
Heiðnarey,1,island,island
Gerðatangar,1,point,convex shoreline
Tröllagjot,1,gorge,depression
Sænautafell,1,mountain,elevation
Ritstáin,1,point,convex shoreline
Gripdeild,1,cliff,elevation
Kögur,1,headland,convex shoreline
Karl og Kerling,1,rock,elevation
Rifssker,1,rocks,elevation
Valshöfði,1,headland,convex shoreline
Sljettárdalur,1,valley,depression
Arnardalseyrar,1,plain,area
Snæfugl,1,peak,elevation
Efstafellsnes,1,point,convex shoreline
Borgarmelur,1,plain,area
Fremra-Sandfell,1,mountain,elevation
Öræfi,1,upland,elevation
Tó,1,point,convex shoreline
Landatangi,1,point,convex shoreline
Valshamarseyjar,1,islands,island
Forviðarfjall,1,mountain,elevation
Kálfhóll,1,hill,elevation
Skógafjall,2,mountain,elevation
Vatnshlíð,2,cliff,elevation
Hraunfellshnjúkur,1,peak,elevation
Mófellsbætur,1,hill,elevation
Ólafarhnúkar,1,peak,elevation
Molduxi,1,mountain,elevation
Geirólfsnúpur,1,peak,elevation
Digrihóll,1,hill,elevation
Kikafell,1,mountain,elevation
Djúpseyrarnes,1,point,convex shoreline
Stórhöfdi,1,hill,elevation
Stórasteinstorfur,1,plain,area
Austurbjallar,1,hill,elevation
Rauðinúpur,1,headland,convex shoreline
Illagil,3,gorge,depression
Vatnssteinafellstindur,1,peak,elevation
Jarlhettur,1,mountains,elevated area
Borgir,1,peak,elevation
Dragafell,1,mountain,elevation
Illviti,1,mountain,elevation
Skafhólar,1,hill,elevation
Valagil,1,gorge,depression
Stórhæð,1,mountain,elevation
Arnfinnsfjall,1,mountain,elevation
Herðubreið,1,mountain,elevation
Héðinsfjarðardalur,1,valley,depression
Kálfstindur,2,peak,elevation
Villingafjall,1,hill,elevation
Grasárdalshnjúkur,1,peak,elevation
Brandaskarð,1,pass,depression
Gerðibrekkuhaus,1,point,convex shoreline
Sanddalur,1,valley,depression
Grjótgarðsháls,1,hills,elevated area
Stakkhamarsnes,1,bar,underwater elevation
Geitaskarð,1,pass,depression
Grágæsahnúkur,1,peak,elevation
Geldingatangi,1,slope,elevation
Hattfell,1,mountain,elevation
Hólmatindur,1,peak,elevation
Höskuldsey,1,island,island
Teigsfjall,1,mountain,elevation
Grágæsahnjúkur,1,peak,elevation
Skálanesfjall,1,mountain,elevation
Sauðafellsháls,1,mountain,elevation
Stóri-Kýlingur,1,hill,elevation
Þvergil,1,gorge,depression
Þjóðfell,1,mountain,elevation
Fjórðungur,1,slope,elevation
Rani,2,slope,elevation
Dýafjallshnjúkur,1,peak,elevation
Svartikambur,1,ridge,elevated area
Skógeyjarhöfði,1,headland,convex shoreline
Endahnjúkar,1,peak,elevation
Matarhnúkur,1,peak,elevation
Blakkin,1,point,convex shoreline
Hafnaberg,1,cliff,elevation
Gerðisbjarg,1,cliff,elevation
Gimbrarhnúkur,1,peak,elevation
Heiðaskarð,1,pass,depression
Sandskarð,3,pass,depression
Skagaflös,1,point,convex shoreline
Fremstabotnstindur,1,peak,elevation
Kvíahnúkur,1,peak,elevation
Stelpa,1,rock,elevation
Melhamar,1,cliff,elevation
Kolla,1,island,island
Námaskarð,1,pass,depression
Fremri-Hlíð,1,cliff,elevation
Gjátindur,1,peak,elevation
Selnes,1,point,convex shoreline
Litluflögur,1,rocks,elevation
Ásgarðsfjall,1,mountain,elevation
Fossárfell,1,mountain,elevation
Dynufjall,1,mountain,elevation
Hagaey,1,island,island
Hrafnahnúkar,1,peak,elevation
Óttarshnjúkur,1,mountain,elevation
Hvilftarfjall,1,hill,elevation
Tungnafell,1,mountain,elevation
Gangnamannaskarð,1,pass,depression
Blöndugil,1,gorge,depression
Sundabakki,1,hill,elevation
Hestdalur,2,valley,depression
Borgargerðisfjall,1,mountain,elevation
Dalsmelar,1,plain,area
Norðurdalur,5,valley,depression
Snjóaxlir,1,slope,elevation
Hálsar,2,slope,elevation
Gljúfursárdalur,1,valley,depression
Miðalda,1,hill,elevation
Mjaðmárdalur,1,valley,depression
Fremri-Grímsstaðanúpur,1,mountain,elevation
Hrollaugsstaðafjall,1,hill,elevation
Svartahæð,1,hill,elevation
Fragradala,1,mountain,elevation
Kollhóll,2,hill,elevation
Dagmálabunga,1,hill,elevation
Sel,1,island,island
Litlahöfða,1,headland,convex shoreline
