name,place_category,frequency
Cabo di Oristano,convex shoreline,1
Cacarello,stream,1
Caccia,convex shoreline,1
Cadin di Toro,elevation,1
Cagnoletta,stream,1
Calabrese,elevated area,1
Calamita,elevation,1
Calargius,stream,1
Calavià,convex shoreline,1
Calcarelh,populated place,1
Calcarella,convex shoreline,1
Calcata,populated place,1
Calcinato,populated place,1
Caldirolo,populated place,1
Caldo,stream,2
Calice,populated place,1
Calizzano,stream,1
Callura,populated place,1
Caltignaga,populated place,1
Calvana,stream,1
Calzaiolo,populated place,1
Camairago,populated place,1
Camedda,stream,1
Camino,elevation,1
Campagnolo,populated place,1
Campania,area,1
Campo,elevation,1
Campo Tures,populated place,1
Campo di Dentro,depression,1
Campofelice di Roccella,populated place,1
Campora,populated place,1
Camporciero,depression,1
Camporotondo di Fiastrone,populated place,1
Campu Maiore,area,1
Canales,stream,1
Canali Pruntas,stream,1
Canalidoro,stream,1
Canargia,stream,1
Canargios,stream,1
Cancano,depression,1
Candelazzo,stream,1
Candelazzu,elevation,1
Canicattini,populated place,1
Canna,populated place,1
Cannella,populated place,1
Cannobino,stream,1
Canonica,populated place,4
Cantalupo,depression,1
Cantalupo,populated place,3
Canton,populated place,1
Cantù,populated place,1
Canu,elevation,1
Cao,elevation,1
Caoria,populated place,1
Capaccia,convex shoreline,1
Capaccio,populated place,1
Capanne Curtiglia,populated place,1
Cape Rasocolmo,convex shoreline,1
Capechio,stream,1
Capenardo,elevation,2
Capitorio,stream,1
Capo Rizzuto,populated place,1
Capo d’Acero,elevation,1
Capo d’Acqua,stream,1
Capodacqua,populated place,3
Caposel,populated place,1
Cappella della Addolorata,populated place,1
Capracotta,populated place,1
Capraia,island,1
Capralba,populated place,1
Capriana,populated place,1
Capriglia,populated place,3
Capriglia,stream,1
Caprio,stream,1
Capro,populated place,1
Caramola,elevation,1
Carapello,stream,1
Carbonara,populated place,2
Carbone,elevation,1
Carbonera,populated place,1
Cardenosa,populated place,1
Cardosa,elevation,1
Carisasca,populated place,1
Carlettani,populated place,1
Carlino,populated place,1
Carlo delle Verdura,stream,1
Carlopoli,populated place,1
Carnale,elevation,1
Carnera,depression,1
Carnia,elevated area,1
Caroglio,stream,1
Carolano,stream,1
Caronia,stream,2
Caronte,stream,1
Carovello,elevation,1
Carpinella,stream,1
Carradori,stream,1
Carruggiu,stream,1
Carrù,populated place,1
Cartura,populated place,1
Carvacco,populated place,1
Carzago della Riviera,populated place,1
Carzola,stream,1
Casalecchio de’ Conti,populated place,1
Casalgrasso,populated place,1
Casalvecchio Siculo,populated place,1
Casamassella,populated place,1
Casan,populated place,1
Casape,populated place,1
Casare Verena,populated place,1
Cascine,populated place,2
Casia,elevation,1
Casies,stream,1
Casinalbo,populated place,1
Casiola,populated place,1
Casma,populated place,1
Casoli,populated place,3
Cassetta,populated place,1
Cassibile,stream,1
Cassinari,populated place,1
Cassinasco,populated place,1
Cassinese,populated place,1
Castagna,populated place,3
Castagnarella,populated place,1
Castagno,populated place,3
Castelbello,populated place,1
Castelguglielmo,populated place,1
Castellamonte,populated place,1
Castellana,depression,1
Castellano,stream,1
Castellar,populated place,1
Castellazzo Bormida,populated place,1
Castelletto sopra Ticino,populated place,1
Castello,elevation,5
Castellone,elevation,1
Castelmagno,populated place,1
Castelnuovo di Porto,populated place,1
Castiglione in,populated place,1
Castle Hill,elevation,1
Cata di Madéi,depression,1
Catarozzo,populated place,1
Catema Metallifera,elevated area,1
Catirina,elevation,1
Catona,stream,2
Catria,elevation,1
Caudina,depression,1
Cava dei Tirreni,populated place,1
Cavagnano,populated place,1
Cavalier,populated place,1
Cavallo,convex shoreline,1
Cavanella,populated place,1
Cavo,elevation,1
Ca’ Pisani,basin,1
Ca’ Pisani,populated place,1
Cecchini,populated place,1
Ceco,stream,1
Ceggia,populated place,1
Celentino,populated place,1
Celio,elevation,1
Cellara,populated place,1
Cementara,populated place,1
Ceno,stream,1
Centa,stream,1
Centallo,populated place,1
Ceppo,elevation,1
Cerasia,elevation,1
Ceraso,convex shoreline,1
Ceraso,populated place,2
Ceraso,stream,1
Cerepolla,depression,1
Ceres,populated place,1
Ceresolo,depression,1
Ceretana,populated place,1
Cerlongo,populated place,1
Cerro del Ruccolo,elevation,1
Certen,elevation,1
Cervara,populated place,1
Cervaro,stream,1
Cervati,elevation,1
Cervialto,elevation,1
Cervo,stream,1
Cesareo,populated place,1
Cesarina,populated place,1
Cesola,elevation,1
Cesolone,stream,1
Cessuta,depression,1
Cesta,elevation,1
Cetta,populated place,1
Chaville,populated place,1
Chetio,stream,1
Chiagio,stream,1
Chialina,populated place,1
Chiana Romana,stream,1
Chianzutan,depression,1
Chiaolella,concave shoreline,1
Chiapuzza,populated place,1
Chiasottia,populated place,1
Chiasso,populated place,1
Chiasóttis,populated place,1
Chiesa,elevation,1
Chiesa,populated place,1
Chiesa in Giù,populated place,1
Chiese,stream,1
Chieuti,populated place,1
Chiona,stream,1
Chiusavecchia,populated place,1
Chiusola,populated place,1
Chivo,populated place,1
Chiágio,stream,1
Chumapass,depression,1
Ciampons,elevation,1
Ciaudierona,elevation,1
Cibiana,depression,1
Ciccia,elevation,1
Cicciano,populated place,1
Ciciano,populated place,1
Cicognaia,populated place,1
Cicognolo,populated place,1
Cigno,stream,2
Cilorise,elevation,1
Cimadors,elevation,1
Cimon,elevation,1
Cinghio,stream,1
Cinquecerri,populated place,1
Ciocco,populated place,1
Circeo,convex shoreline,1
Cirdu,basin,1
Cison di Valmarino,populated place,1
Cittadella La Rocchetta,populated place,1
Cittiglio,populated place,1
Cividate,populated place,1
Cixerri,stream,1
Clinac,depression,1
Clitumno,stream,1
Clitunno,stream,1
Coas,elevation,1
Coccorino,populated place,1
Cocuzza,elevation,1
Coda,convex shoreline,2
Codina,stream,1
Codula de Sisine,stream,1
Codula di Luna,stream,1
Coghinas,stream,1
Coghinas Reservoir,basin,1
Col,elevation,1
Col-de-Fenêtre-de-Durand,depression,1
Coldirodi,populated place,1
Collamato,populated place,1
Colle Isarco,populated place,1
Collebrincioni,populated place,1
Collecorvino,populated place,1
Collegilesco,populated place,1
Collenasso,populated place,1
Collepietro,populated place,1
Colli Laziali,elevated area,1
Collimento,populated place,1
Collina,populated place,1
Colline Metallifere,elevated area,1
Colombaia,island,1
Colongiuera,stream,1
Colonna,convex shoreline,1
Colonna,populated place,1
Colorno,populated place,1
Colvedro,populated place,1
Comeana,populated place,1
Comezzano,populated place,1
Comidai,stream,1
Como,basin,1
Comoretta,elevation,1
Companian Plain,area,1
Compiobbi,populated place,1
Conca Moio,elevation,1
Conca d’Oro,area,1
Concali,elevation,1
Conroneddu,elevated area,1
Conselice,populated place,1
Contu,elevation,1
Corace,stream,1
Corales,elevation,1
Corbo,convex shoreline,1
Corcrevà,populated place,1
Cordoyado,populated place,1
Corella,stream,1
Corgo,populated place,1
Corigliano,populated place,1
Cornacchia,elevation,2
Cornalba,populated place,1
Cornale,populated place,1
Cornelle,populated place,1
Cornetto,elevation,1
Cornia,stream,1
Corongiu,elevation,1
Corradini,populated place,1
Corridonia,populated place,1
Corrincas,populated place,1
Corrolai,stream,1
Corte Abbruxiada,populated place,1
Corte e Porcus,elevation,1
Corticelle Pieve,populated place,1
Cortignasco,populated place,1
Cortilla,stream,1
Cortina d’Ampezzo,populated place,1
Corungiu,elevation,1
Corvara,populated place,3
Cosa,stream,2
Costa Crareu,elevated area,1
Costa di Monticelli,populated place,1
Coste,elevation,1
Costerina,elevation,1
Cotes,populated place,1
Cottola,stream,1
Covecada,elevation,1
Crannaxiu,stream,1
Crati,stream,1
Craul,convex shoreline,1
Cravegna,populated place,1
Credera,populated place,1
Cregnedul,elevation,1
Crepa,elevation,1
Cresta dei Draghi,elevated area,1
Creta,elevation,1
Cretone,populated place,1
Crevole,stream,1
Crispiniano,elevation,1
Cristallino,elevation,1
Cristallo,elevation,1
Cristina in Prilli,populated place,1
Crocefieschi,populated place,1
Crociglia,populated place,1
Crostoio,stream,1
Cruccurigas,stream,1
Cruschetta,depression,1
Cucco,elevation,1
Cuccureddus,elevation,1
Cugno,convex shoreline,1
Cuile Pazzoni,populated place,1
Cuili Intrada Noba,populated place,1
Cuilis,stream,1
Cullar,elevation,1
Cummide Melone,elevation,1
Cupro,populated place,1
Curti,stream,1
Cusciano,populated place,1
Cuscusone,elevation,1
Cusignana,populated place,1
Cusino,populated place,1
Cuséria,stream,1
Cáira,elevation,1
Céglie Messápica,populated place,1
Córgnolo,populated place,1
Cùccuru,populated place,1
Cùccuru Marusu,elevation,1
Daniele,populated place,1
De Pascale,populated place,1
Defenze,elevation,1
Deferegger Gebirge,elevated area,1
Deferegger-Alpen,elevated area,1
Degano,stream,1
Deggiano,populated place,1
Dei Pastori,concave shoreline,1
Deirassiali,elevation,1
Demanio,elevation,1
Demurtas,elevation,1
Dente del Gigante,elevation,1
Dentolo,stream,1
Dese,stream,1
Deu,elevation,1
Dezzo,stream,2
Dilignidis,populated place,1
Dimon,elevation,1
Dittaino,stream,2
Dogaro,populated place,1
Dolomite,elevated area,1
Domenica,populated place,1
Don Gavino,stream,1
Donna Pruna,stream,1
Donnaz,populated place,1
Donnino,populated place,2
Dora Báltea,stream,1
Dorgali,populated place,1
Dossobuono,populated place,1
Draggiésolo,basin,1
Drava,stream,5
Drave,stream,1
Dreiherrnspitze,elevation,1
Dreisprachenspitze,elevation,1
Druseo,populated place,1
Due Maestà,populated place,1
Due Torri,elevation,1
Dôme du Mulinet,elevation,1
Eccas,elevation,1
Eggentaler,stream,1
Eiscoba,elevation,1
Elena,populated place,1
Elludu,elevation,1
Elmo,elevation,1
Elmo,populated place,1
Elno,stream,1
Elva,elevation,1
Entu,elevation,1
Envie,populated place,1
Eri,elevation,1
Erminio,stream,1
Eruccu,stream,1
Erului,elevation,1
Esquilino,elevation,1
Fagarè della Battaglia,populated place,1
Faggeto,stream,1
Faggiano,populated place,2
Fainxeddas,populated place,1
Falchera,populated place,1
Falciano,populated place,1
Falcioni,populated place,1
Fallaschjoch,depression,1
Faloria,depression,1
Falzarego,depression,1
Fanano,populated place,1
Fantella,stream,1
Farfareta,populated place,1
Fariglione,convex shoreline,1
Fassinoro,populated place,1
Fazzini,stream,1
Federia,depression,1
Feiciaio,stream,1
Fenêtre,depression,1
Fenêtre de Durand,depression,1
Ferrante,stream,1
Ferrara di Monte Baldo,populated place,1
Ferrera,populated place,1
Fersina,stream,2
Fersinone,stream,1
Festa,elevation,1
Fiammes,elevation,1
Fiascone,stream,1
Fiastra,stream,1
Fiastrone,stream,1
Ficarolo,populated place,1
Fieno,elevation,1
Figino,populated place,1
Figuoraba,stream,1
Figàssula,stream,1
Filigumasciu,elevation,1
Final-marina,populated place,1
Finale di Rero,populated place,1
Fioio,stream,1
Fionchi,elevation,1
Fiora,stream,1
Firenzuola,populated place,1
Fiumarella,stream,3
Fiume,stream,1
Fiumenica,stream,1
Fleans,stream,1
Fleres,populated place,1
Florence,populated place,1
Floripotame,stream,1
Flumini Araxigi,stream,1
Fluvione,stream,1
Foci,stream,1
Foggia di Rau,stream,1
Foglia,stream,1
Fogliano,basin,1
Fogna Superiore,stream,1
Follettoso,elevation,1
Follona,populated place,1
Fontana Taeddas,populated place,1
Fontane,depression,1
Fontanelle,stream,1
Fontaneto d’Agogna,populated place,1
Fonte del,populated place,1
Fontechiari,populated place,1
Forca,populated place,1
Forca Pradulina,depression,1
Forchia Piccola,depression,1
Forcola di Livigno,depression,1
Foria,populated place,1
Forme,populated place,1
Formica,island,2
Formigliana,populated place,1
Forneris,stream,1
Fornova de,populated place,1
Fornovo di,populated place,1
Foro,stream,1
Foroju,elevation,1
Forotondo,populated place,1
Fort Village,populated place,1
Forte di Cécina,populated place,1
Forzano,elevation,1
Fossa Pisana,depression,1
Fossa della Magra,basin,1
Fossa di Porto,basin,1
Fossato Serralta,populated place,1
Frade,elevation,1
Fralgada,stream,1
Francesco,populated place,1
Francesco di Paola,populated place,1
Francese,concave shoreline,1
Francesi,concave shoreline,1
Franche,depression,1
Franciscu Loriga,elevation,1
Francu Forru,elevation,1
Frassino,elevation,1
Frasso Sabino,populated place,1
Fratello,populated place,1
Fratello,stream,1
Fratta,stream,1
Fratticciola,populated place,1
Freddo,stream,2
Frena,populated place,1
Frondarola,populated place,1
Froppa,elevation,1
Frumendolia,populated place,1
Funtana Cannas,stream,1
Funtana Moi,elevation,1
Funtanantas,stream,1
Fuorcletta,depression,1
Furana,convex shoreline,1
Furau,elevation,1
Furggjoch,depression,1
Furggubäumlicke,depression,1
Fänes,stream,1
Gabbia,elevation,1
Gadera,stream,2
Gaggera,stream,1
Gaiba,populated place,1
Gailitz,stream,1
Gaisrücken,elevation,1
Gala,populated place,1
Gala,stream,1
Galatone,populated place,1
Galbino,populated place,1
Gallinara,island,1
Gallinaria,island,1
Gallo,elevation,1
Gallo,stream,1
Gallodoro,populated place,1
Galvagna,populated place,1
Gambarelli,populated place,1
Ganda di Martello,populated place,1
Garafo,stream,1
Gardena,stream,1
Gardoria,elevation,1
Garfagnana,depression,1
Garganico,populated place,1
Garibaldi,populated place,3
Garigliano,stream,1
Gasperina,populated place,1
Gavetta,concave shoreline,1
Gazzada,populated place,1
Gedillis,populated place,1
Geminariu,populated place,1
Gemini,elevation,1
Gemmano,populated place,1
Genesio,populated place,2
Genna,stream,1
Genna 'e Ruxi,elevation,1
Genna Arredelu,elevation,1
Gennapruna,stream,1
Genzone,populated place,1
Gerace,populated place,1
Gervasio,populated place,1
Gherra,elevation,1
Ghetterello,stream,2
Ghorlo,populated place,1
Giaccuru,stream,1
Giaf,depression,1
Giai,populated place,2
Giannino,elevation,1
Giare,populated place,1
Giavera,stream,1
Gibarussa,elevation,1
Gierdesi,stream,1
Gighiurru,stream,1
Gigliucci,populated place,1
Gilba,populated place,1
Gimond,depression,1
Gimont,depression,2
Ginestra,stream,1
Giordano,convex shoreline,1
Giorgio Canavese,populated place,1
Giorgio Morgeto,populated place,1
Giorgio di Pesaro,populated place,1
Giosafat,populated place,1
Giovanni Rotondo,populated place,1
Giovanni al,populated place,1
Giovanni di Fumes,populated place,1
Giovanni di Gerace,populated place,1
Giovanni di Sinis,populated place,1
Giovenco,stream,1
Gioveretto,elevation,1
Giovinazzo,populated place,1
Girard,elevation,1
Girella,elevation,1
Giudecca,island,1
Giuggiagraru,stream,1
Giuliano di Puglia,populated place,1
Giustina in Colle,populated place,1
Givighana,populated place,1
Gizio,stream,1
Giácomo,populated place,1
Glinščica,stream,1
Gnifetti,depression,1
Gogo delle Fosse,depression,1
Gola del Nera,depression,1
Golf di Gela,concave shoreline,1
Goli Vrh,elevation,1
Gora sa Domu,stream,1
Gorgoglione,stream,1
Goriane,elevation,1
Gorino Veneto,populated place,1
Gornalunga,stream,1
Gozzi,depression,1
Gran Torre,populated place,1
Grand Saint-Bernard,depression,1
Grande,elevation,5
Grande,stream,4
Grande Assaly,elevation,1
Grande di Fanello,stream,1
Grauzaria,populated place,1
Gravedona,populated place,1
Gravellona Toce,populated place,1
Gravina,stream,1
Grazzano Badoglio,populated place,1
Gretanessa,stream,1
Grevena,stream,1
Griante,populated place,1
Grillesino,stream,1
Grimano,populated place,1
Grisi,populated place,1
Grisignano di Zocco,populated place,1
Grizzo,populated place,1
Gron,populated place,1
Gropello,populated place,1
Gropina,populated place,1
Groppo,elevation,1
Grosso,stream,1
Grotta,stream,1
Grottone di Biddiriscottai,concave shoreline,1
Großer Möseler,elevation,1
Grugua,populated place,1
Gruppo delle Grigne,elevated area,1
Gruso,stream,1
Grutta de is Baccas,elevation,1
Guaidone,elevation,1
Gualtieri,populated place,1
Guarda,elevation,1
Guardianu Point,elevation,1
Guarenna,populated place,1
Guà,stream,1
Hintere Hintereisspitze,elevation,1
Hochjoch Ferner,glacier,1
Hochkreuzspitze,elevation,1
Hochwild,elevation,1
Hundskehl,depression,1
I Rami,populated place,1
I'Islotto,island,1
Iaconi,stream,1
Iacotenente,elevation,1
Iameddari,elevation,1
Iauer,elevation,1
Iazzo,elevation,1
Icciano,populated place,1
Idrijca,stream,1
Iesi,populated place,1
Il Giogo,depression,1
Il Madone,elevation,1
Il Peloso,concave shoreline,1
Il Rigo,stream,1
Illirio,elevation,1
Imera Meridionale,stream,1
Impero,stream,1
Imponzo,populated place,1
Incastro,stream,1
Inferno,depression,1
Inferno,stream,2
Inner Sulden,populated place,1
Innerrodelkunke,elevation,1
Inverigo,populated place,1
Iof,elevation,1
Ioggi,populated place,1
Ioànaz,elevation,1
Is Canneddas,elevation,1
Is Funtaneddas,stream,1
Is Nabrones,elevation,1
Is Paderis,populated place,1
Isai,island,1
Isili,depression,1
Isola Catalano,elevation,1
Isola del Liri,populated place,1
Isoletta delle Vignole,island,1
Isonzo,populated place,1
Ispennei,populated place,1
Istana,concave shoreline,1
Isterzos,stream,1
Istidda,depression,1
Ittireddu,populated place,1
Judrio,stream,1
Jôf di Dogna,elevation,1
Kanin,elevation,1
Kastelsee,basin,1
Kaštelir,elevation,1
Kellerspitz,elevation,1
Kärlsspitze,elevation,1
Königskogl,elevation,1
La Corba,concave shoreline,1
La Giudecca,island,1
La Sila,elevated area,1
La Valtellina,depression,1
Laccos,stream,1
Lacerno,stream,1
Lacerone,elevation,1
Lachesos,elevation,1
Ladu,elevation,2
Lagastrello,depression,1
Laghi dei Piani,basin,1
Laglio Brienno,populated place,1
Lagno di Pollena,stream,1
Laguzzano,stream,1
Lama di Monchio,populated place,1
Lama d’Uva,stream,1
Lambrate,populated place,1
Lamone,stream,2
Lampedusa,island,1
Lampeggiano,stream,1
Lamézia,populated place,1
Landola,stream,1
Langan,convex shoreline,1
Langensee,basin,1
Langtauferer Spitze,elevation,1
Lardaro,populated place,1
Larderello,populated place,1
Lareri,depression,1
Larga,elevated area,1
Lariano,populated place,1
Lario,basin,1
Larius Lacus,basin,1
Lasana,elevation,1
Lascari,populated place,1
Lassei,populated place,1
Latiano,populated place,1
Latignano,populated place,1
Lattari,elevation,1
Laureana di Borrello,populated place,1
Lavagna,stream,1
Lavella,stream,1
Lavenone,populated place,1
Laverino,populated place,1
Lavezzola,populated place,1
Lazaret,populated place,1
Le,stream,1
Le Croci d’Accrno,depression,1
Le Murgie,elevation,1
Ledra,stream,1
Leifers,populated place,1
Lempa,populated place,1
Lendra,stream,1
Leni,populated place,1
Lentini,populated place,1
Leo,stream,1
Leogra,stream,1
Leonardi,populated place,1
Lepini,elevated area,1
Leprignano,stream,1
Lesegno,populated place,1
Lesina,populated place,1
Lettopalena,populated place,1
Levane,populated place,1
Levanna,elevation,1
Levito,populated place,1
Lezzara,populated place,1
Li Palmaiola,island,1
Li Valcaggi,populated place,1
Libbia,stream,1
Licciana,populated place,1
Licenza,stream,1
Lido di Latino,shoreline,1
Lieto,elevation,1
Limpia,depression,1
Limpidi,populated place,1
Linate al Lambro,populated place,1
Linera,populated place,1
Linna 'e Cresia,elevation,1
Lino,populated place,1
Linosa,island,1
Linosa Island,island,1
Lione,populated place,1
Lioni,populated place,1
Lipari,populated place,1
Lipari Islands,island,1
Liscerzu,stream,1
Liscia,concave shoreline,1
Liscia Ruja,concave shoreline,1
Livenza,stream,1
Livergnano,populated place,1
Lizzola Bassa,populated place,1
Lo Capo,convex shoreline,1
Lo Scorzo,populated place,1
Locate Triulzi,populated place,1
Lodina,populated place,1
Loiri,populated place,1
Lombarda,area,1
Lorenzo,populated place,1
Lorenzo di Reggio Calabria,populated place,1
Loreto Aprutino,populated place,1
Lovello,elevation,1
Lovere,populated place,1
Luas,elevation,1
Lubrica,stream,1
Lucca Sicula,populated place,1
Lucia del Mela,populated place,1
Lucula,stream,1
Lugano,basin,1
Lugnano in,populated place,1
Lugo,elevation,1
Luisu Puddu,stream,1
Luna,populated place,1
Lundo,populated place,1
Lungo,elevation,2
Luoghicello,populated place,1
Luppini,populated place,1
L’Abetone,depression,1
L’Albera,populated place,1
L’Altissima,elevation,1
L’Aventino,elevation,1
L’Entrata,populated place,1
L’Opaco,populated place,1
Macchiavella,populated place,1
Macchione,elevation,1
Maccioni,elevation,1
Macere,populated place,1
Macerino,populated place,1
Macerone,stream,1
