name,place_category,frequency
Bridgirdle,underwater elevation,1
Bridgwater,concave shoreline,1
Bridgwater,populated place,1
Brightstone,populated place,1
Brightwell Baldwin,populated place,1
Brisons,island,1
Brit,stream,2
Britain,island,1
Brixham,populated place,1
Broadmayne,populated place,1
Broads,marsh,1
Broadstairs Knolls,underwater elevation,1
Brock,stream,2
Brockenhurst,populated place,1
Brookthorpe,populated place,1
Broomhill,populated place,1
Brothers,basin,1
Broughton Sulney,populated place,1
Brown Willy,elevation,1
Brownsea,island,1
Brue,stream,2
Buckland,populated place,1
Buckland Denham,populated place,1
Bucks,elevation,1
Bude,concave shoreline,1
Budle,concave shoreline,1
Bulbarrow,elevation,1
Bulkington,populated place,2
Bull,convex shoreline,1
Bull,underwater elevation,1
Bulldog,underwater elevation,1
Bullingham,populated place,1
Bungay,populated place,1
Buntingford,populated place,1
Bure,stream,2
Burgh,island,1
Burghclere,populated place,1
Burle,stream,1
Burley,populated place,1
Burneside,populated place,1
Burnham,underwater elevation,1
Burnley,populated place,1
Burnt,marsh,1
Bury Saint Edmunds,populated place,1
Bushey,populated place,1
Buskington,populated place,1
Butley,stream,2
Butser,elevation,1
Butter,stream,1
Butterleigh,populated place,1
Buttermere,basin,1
By Clare,populated place,1
By Nayland,populated place,1
Byfield,populated place,1
Byfleet,populated place,1
Bytham,populated place,1
Caenby,populated place,1
Caister,populated place,1
Caister,underwater elevation,1
Caister Saint Edmund,populated place,1
Calbourne,populated place,1
Caldew,stream,2
Caldron Snout,stream,1
Calf,elevation,1
Cam,stream,3
Cambe,convex shoreline,1
Cambeak,convex shoreline,1
Cambois,concave shoreline,1
Camel,stream,2
Candover,populated place,1
Canewdon,populated place,1
Cannis,elevation,1
Cant,underwater elevation,1
Canvey,island,1
Cape Cornwall,convex shoreline,1
Cape Cornwall,underwater elevation,1
Capes,populated place,1
Caradon,elevation,1
Cardingham,populated place,1
Carhampton,populated place,1
Carlton,populated place,1
Carlton Le Moorland,populated place,1
Carnbeak,convex shoreline,1
Carne,elevation,1
Carnmen,convex shoreline,1
Carr Nase,convex shoreline,1
Carracks,elevation,1
Carrick Roads,basin,1
Carrington,populated place,1
Carrs,underwater elevation,1
Cartmel,populated place,1
Cartmel,underwater elevation,1
Cary,stream,2
Casterton,populated place,2
Castle,concave shoreline,1
Castle,convex shoreline,2
Caston,populated place,1
Catherine,convex shoreline,1
Cawsand,elevation,1
Cawston,populated place,1
Cayton,concave shoreline,1
Chain,elevated area,1
Chalfont Saint,populated place,1
Chalk Uplands,elevated area,1
Chapelton,populated place,1
Chapman,concave shoreline,1
Chapman,elevation,1
Chapmans,concave shoreline,1
Chapmans,elevation,1
Char,stream,2
Charlestown,populated place,1
Charlesworth,populated place,1
Cheddar Gorge,depression,1
Cheddington,populated place,1
Chedzoy,populated place,1
Chelmer,stream,2
Chelmsford,populated place,1
Chenies,populated place,1
Chepping,populated place,1
Cherhill,populated place,1
Cheriton,populated place,3
Cherry,stream,1
Cherwell,stream,2
Cheshunt,populated place,1
Chesterton,populated place,3
Cheverell,populated place,1
Cheviot,elevation,1
Chicklade,populated place,1
Chickney,populated place,1
Chideock,populated place,1
Chipping Ongar,populated place,1
Chipstable,populated place,1
Chirdon,stream,1
Chislehampton,populated place,1
Chittern,populated place,1
Cholesbury,populated place,1
Choppington,populated place,1
Chourdon,convex shoreline,1
Churston,populated place,1
Chynalls,convex shoreline,1
Chynballs,convex shoreline,1
Chynhalls,convex shoreline,1
Chynhals,convex shoreline,1
Clacton,populated place,1
Clark,underwater elevation,1
Clatford,populated place,1
Claverdon,populated place,1
Clavering,populated place,1
Claxton,populated place,1
Clements Isle,island,1
Clether,populated place,1
Cleveland,elevated area,2
Clifton Campville,populated place,1
Cligga,convex shoreline,1
Clipston,populated place,1
Clodgy,convex shoreline,1
Clough,stream,2
Cloughton,concave shoreline,1
Clovelly,populated place,1
Clun,stream,2
Coates,populated place,1
Cober,stream,2
Cockermouth,populated place,1
Cockle,underwater elevation,1
Cockle Gatway,strait,1
Cod,elevation,1
Cod,stream,1
Coggenhoe,populated place,1
Colchester,populated place,1
Cold,elevation,1
Coldridge,populated place,1
College,stream,1
Collier,elevation,1
Collingtree,populated place,1
Collyweston,populated place,1
Coln,stream,2
Coln Saint Aldwyn,populated place,1
Colne,convex shoreline,1
Colne,stream,2
Colville,underwater elevation,1
Colwich,populated place,1
Colwick,populated place,1
Colyton,populated place,1
Combe,convex shoreline,1
Combe,elevation,1
Combe Martin,concave shoreline,1
Combe Saint Nicholas,populated place,1
Compass,concave shoreline,1
Compton,elevation,1
Compton Chamberlain,populated place,1
Coney Weston,populated place,1
Conington,populated place,2
Coniston,basin,1
Coniston,populated place,1
Constable Burton,populated place,1
Cookbury,populated place,1
Coolernose,convex shoreline,1
Copperas,elevation,1
Copperas,strait,1
Coquet,island,1
Coquet,stream,2
Corbridge,populated place,1
Corby,populated place,2
Corfe Castle,populated place,1
Corsley,populated place,1
Corston,populated place,1
Corton,underwater elevation,1
Cosford,populated place,1
Cosgrove,populated place,1
Cossall,populated place,1
Cotswold,elevated area,1
Cotswolds,elevated area,1
Cottenham,populated place,1
Cottingham,populated place,1
Coughton,populated place,1
Counthorpe,populated place,1
Courcy,populated place,1
Covehithe,convex shoreline,1
Coveney,populated place,1
Cover,stream,2
Covington,populated place,1
Cowper,convex shoreline,1
Cowpren,convex shoreline,1
Crackenthorpe,populated place,1
Cracoe,populated place,1
Craggan,elevation,1
Crake,stream,2
Crashaw Booth,populated place,1
Creake,populated place,1
Creech Saint,populated place,1
Creed,populated place,1
Creedy,stream,2
Cresswell Skeres,underwater elevation,1
Crewkerne,populated place,1
Crockham,populated place,1
Croglin,stream,1
Cromer,convex shoreline,1
Cromer,underwater elevation,2
Crook,stream,1
Crookham,populated place,1
Cropredy,populated place,1
Cross,elevation,1
Cross,underwater elevation,3
Crouch,stream,2
Crowden,populated place,1
Crummock,basin,1
Crumstone,elevation,1
Crundale,populated place,1
Crusader,underwater elevation,1
Cubert,populated place,1
Cuckney,populated place,1
Cuddan,convex shoreline,1
Cudden,convex shoreline,1
Cuddesdon,populated place,1
Culbone,elevation,1
Culbone,populated place,1
Cullernose,convex shoreline,1
Culm,stream,2
Culmstock,populated place,1
Culver,elevation,1
Culverhole,convex shoreline,1
Cumbrian,elevated area,1
Cumrew,populated place,1
Cumwhitton,populated place,1
Curborough,populated place,1
Curno,concave shoreline,1
Curnow,concave shoreline,1
Cushat,elevation,1
Cut,elevation,1
Cyres,populated place,1
Daggons,populated place,1
Daglingworth,populated place,1
Damerham,populated place,1
Danby Wiske,populated place,1
Danebury,elevation,2
Darley,depression,1
Dawlish,populated place,1
Dawlish,underwater elevation,1
Dazard,convex shoreline,1
Dean,populated place,1
Deanshanger,populated place,1
Dearham,populated place,1
Debden,populated place,1
Deben,stream,2
Deddington,populated place,1
Dee,stream,2
Deenethorpe,populated place,1
Deerhurst,populated place,1
Deerness,stream,2
Denis,populated place,1
Denton,populated place,5
Depden,populated place,1
Desborough,populated place,1
Devils,stream,1
Devils Punch,depression,1
Devoke,basin,1
Dibb,stream,2
Dicky,underwater elevation,1
Dinton,populated place,2
Diptford,populated place,1
Dipton,stream,2
Distington,populated place,1
Diver,underwater elevation,1
Dizzard,convex shoreline,1
Dod,elevation,2
Doddington,populated place,5
Doddiscombsleigh,populated place,1
Dodford,populated place,2
Dodman,convex shoreline,1
Dogger,elevation,1
Dominick,populated place,1
Donington On Bain,populated place,1
Donna Nook,convex shoreline,1
Dore,stream,2
Dorking,populated place,1
Dormans,populated place,1
Douglas,stream,2
Down East,elevation,1
Down West,elevation,1
Downton,populated place,2
Draycott,populated place,4
Drigg,underwater elevation,1
Druids Mare,elevation,1
Druridge,concave shoreline,1
Dubmill,convex shoreline,1
Dudbridge,populated place,1
Duddon,stream,2
Duddon,underwater elevation,1
Dummer,populated place,1
Dumpton,convex shoreline,1
Dun,elevation,1
Dungeness,convex shoreline,1
Dunholme,populated place,1
Dunkery,elevation,1
Dunnose,convex shoreline,1
Dunsford,populated place,1
Dunster,populated place,1
Dunterton,populated place,1
Durlston,convex shoreline,1
Durlstone,convex shoreline,1
Durolipons,populated place,1
Durweston,populated place,1
Eamont,stream,2
Earl,elevation,1
Earle,populated place,1
Earls,populated place,1
Earls Croome,populated place,1
Easby,populated place,1
Eastgate,populated place,1
Eastnor,populated place,1
Easton,populated place,4
Eastwick,convex shoreline,1
Ebchester,populated place,1
Eckington,populated place,2
Ecton,populated place,1
Eddystone,elevation,2
Edge,elevation,3
Edingley,populated place,1
Edington,populated place,2
Eggesford,populated place,1
Egginton,populated place,1
Eglingham,populated place,1
Ehen,stream,2
Elbow,underwater elevation,1
Elkesley,populated place,1
Ellastone,populated place,1
Ellen,stream,2
Elmley,island,1
Elrington,populated place,1
Elsdon,stream,1
Elsfield,populated place,1
Elveden,populated place,1
Elworthy,populated place,1
Emanuel,convex shoreline,1
Emblestone,elevation,1
Embleton,concave shoreline,1
Embsay,populated place,1
Emmanuel,convex shoreline,1
Enham Alamein,populated place,1
Ennerdale,basin,1
Epple,concave shoreline,1
Eriswell,populated place,1
Erme,convex shoreline,1
Erme,stream,2
Ervan,populated place,1
Esher,populated place,1
Eskcleth,populated place,1
Eskdale,depression,1
Esthwaite,basin,1
Ettington,populated place,1
Evenlode,stream,2
Everleigh,populated place,1
Exe,stream,2
Eynsford,populated place,1
Faggot,elevation,1
Fairfield,elevation,1
Fal,stream,2
Falkenham,populated place,1
Falmouth,concave shoreline,1
Fang,underwater elevation,1
Fareham,basin,1
Farlam,populated place,1
Farndale,depression,1
Fauld,populated place,1
Felbrigg,populated place,1
Fells,elevation,1
Fendrith,elevation,1
Fenham,underwater elevation,1
Fenny Compton,populated place,1
Fentonhill,populated place,1
Feock,populated place,1
Fernhill,populated place,1
Field,underwater elevation,1
Filey,concave shoreline,1
Fills,elevation,1
Fir Tree,populated place,1
Fishburn,populated place,1
Flamstead,populated place,1
Fleming,populated place,1
Flookborough,populated place,1
Font,stream,2
Force,stream,1
Foreness,convex shoreline,1
Forge,depression,1
Forton,populated place,2
Fosbury,populated place,1
Fosdyke,strait,1
Fossdyke,strait,1
Foulness,convex shoreline,2
Foulness,island,1
Foulney,island,1
Fountain,elevation,1
Fountains,elevation,1
Four Fathoms,strait,1
Fowey,stream,2
Freeman,strait,1
Freethorpe,populated place,1
Freiston Low,underwater elevation,1
Frensham,populated place,1
Freshwater,concave shoreline,1
Frieston,populated place,1
Friskney,underwater elevation,1
Frithelstock,populated place,1
Frizington,populated place,1
Frosterley,populated place,1
Froxfield,populated place,2
Fulmer,populated place,1
Furness,populated place,1
Furness,underwater elevation,1
Furness Fells,elevated area,1
Fyling Thorpe,populated place,1
Gable,elevation,1
Gad,elevation,1
Gaddesden,populated place,1
Galgate,populated place,1
Gallantry Bower,elevation,1
Gap,concave shoreline,1
Garlinge,populated place,1
Garrison,convex shoreline,1
Gastard,populated place,1
Gat,strait,2
Gateforth,populated place,1
Gateley,populated place,1
Gatenby,populated place,1
Gatton,populated place,1
Gautby,populated place,1
Gearstones,populated place,1
Gedney,marsh,1
Gedney,populated place,1
Gennis,populated place,1
George,island,1
Georges,island,1
Germans,stream,1
Gerran,concave shoreline,1
Gerrans,concave shoreline,1
Gibbet,elevation,1
Gibraltar,convex shoreline,1
Gidding,populated place,1
Gilkicker,convex shoreline,1
Gill,stream,1
Gilpin,stream,2
Gimingham,populated place,1
Gipping,stream,2
Gissing,populated place,1
Glemsford,populated place,1
Glenridding,populated place,1
Glentham,populated place,1
Glenzier,stream,1
God Nore,convex shoreline,1
Godalming,populated place,1
Godney,populated place,1
Godrevy,convex shoreline,1
Godrevy,island,1
Gog Magog,elevation,1
Golden,convex shoreline,1
Golden,depression,1
Goodnestone,populated place,2
Goodrington,shoreline,1
Goonbilly,elevation,1
Goonhilly,elevation,1
Goswick,concave shoreline,1
Goswick,underwater elevation,1
Gransden,populated place,1
Granta,stream,1
Grasmoor,elevation,2
Graven,elevation,1
Graveney,populated place,1
Graveney Marshes,marsh,1
Graystone,underwater elevation,1
Greeb,convex shoreline,1
Green Hammerton,populated place,1
Greenhead,populated place,1
Greenhow,populated place,1
Gregory,underwater elevation,1
Grenham,concave shoreline,1
Gribbin,convex shoreline,1
Grimstone,elevation,1
Grindalythe,populated place,1
Grisdale,depression,1
Grisedale,elevation,1
Ground,underwater elevation,1
Grove,convex shoreline,1
Grune,convex shoreline,1
Guethensbras,convex shoreline,1
Gulval,populated place,1
Gunnislake,populated place,1
Gurnard,concave shoreline,1
Gurnard,convex shoreline,1
Gurnards,convex shoreline,1
Gussage Saint,populated place,1
Gut,strait,1
Guthens,elevation,1
Guthensbrâs,convex shoreline,1
Guzzard,underwater elevation,1
Gwennap,convex shoreline,1
Gwineas,elevation,1
Gwinges,elevation,1
Hack Fall,depression,1
Hackemdown,convex shoreline,1
Hackforth,populated place,1
Haddock,underwater elevation,1
Hadfield,populated place,1
Hainton,populated place,1
Haldon,elevation,2
Hale,populated place,5
Halesworth,populated place,1
Halford,stream,1
Halliday,underwater elevation,1
Halls,elevation,1
Halsted,populated place,1
Ham,elevation,1
Hamble,stream,2
Hambleton,elevation,1
Hamel,elevation,1
Hameldown,elevation,1
Hameringham,populated place,1
Hamford,concave shoreline,2
Hammerwich,populated place,1
Hammond,underwater elevation,1
Hand Deeps,underwater elevation,1
Handfast,convex shoreline,1
Hanningfield,populated place,1
Hanover,convex shoreline,1
Hardres,populated place,1
Haresfield,populated place,1
Harleston,populated place,1
Harlow,elevation,1
Harpsden,populated place,1
Harraby,populated place,1
Harrington,populated place,3
Hart,stream,1
Harter,elevation,1
Harthope,stream,1
Hartland,convex shoreline,1
Hartshorne,populated place,1
Harwich,populated place,1
Harwood,stream,1
Haseley,populated place,1
Hatfield,populated place,1
Hatherleigh,populated place,1
Hauxley,convex shoreline,1
Hauxton,populated place,1
Haven,convex shoreline,1
Haven,stream,1
Havengore,island,1
Haverigg,convex shoreline,1
Haw,elevation,1
Hawes,basin,1
Hawkchurch,populated place,1
Hawker,island,1
Hawling,populated place,1
Hawthorn,convex shoreline,1
Hawthorn,stream,1
Hawthorn Hive,concave shoreline,1
Hayburn,concave shoreline,1
Hayling,island,1
Hayton,populated place,2
Hazelbeech,populated place,1
Hazelwood,populated place,1
Headless Cross,populated place,1
Headon,populated place,1
Heasingham,populated place,1
Heckington,populated place,1
Hedgehope,elevation,1
Heighington,populated place,1
Helford,stream,2
Hellifield,populated place,1
Helmshore,populated place,1
Helsea,populated place,1
Helvellyn,elevation,1
Hemsby Hole,strait,1
Hemswell,populated place,1
Hemyock,populated place,1
Hengrave,populated place,1
Hereford Basin,area,1
Hergest,populated place,1
Hernehill,populated place,1
Herring,underwater elevation,1
Heslerton,populated place,1
Hesset,populated place,1
Hewett,strait,1
Hickling Broad,basin,1
Higham,populated place,1
Higher Sharpnose,convex shoreline,1
Higher Thrushgill,populated place,1
Highland,elevated area,1
Highpeak Junction,populated place,1
Hilgay,marsh,1
Hilgay,populated place,1
Hillington,populated place,1
Hilperton,populated place,1
Hilpsford,convex shoreline,1
Hilsea,underwater elevation,1
Hilton,elevation,1
Hindburn,stream,2
Hingston,elevated area,1
Hinton,populated place,1
Hipper,stream,2
Hitchin,populated place,1
Hod,elevation,1
Hodder,stream,2
Hodge,stream,1
Hogs Back,elevated area,1
Holbeach,marsh,1
Holford,populated place,1
Holker,populated place,1
Holland,marsh,1
Hollesley,concave shoreline,1
Hollinsclough,populated place,1
Holliwell,convex shoreline,1
Holm,strait,1
Holm,underwater elevation,2
Holme Hale,populated place,1
Holt,populated place,3
Holton,populated place,4
Holy,island,1
Holy,underwater elevation,1
Holybourne,populated place,1
Holywell,concave shoreline,1
Honeybourne,populated place,3
Hook,underwater elevation,2
Hooker,elevation,1
Hope,concave shoreline,1
Hope,convex shoreline,1
Hope,depression,1
Horden,convex shoreline,1
Hore,elevation,1
Hormead,populated place,1
Horndean,populated place,1
Horne,populated place,1
Horse,depression,1
Horse,elevation,2
Horse,strait,1
Horsebridge,elevation,1
Horsell,populated place,1
Horsepath,populated place,1
Horsford,populated place,1
Horsham,populated place,1
Horsley,populated place,3
Hough,populated place,1
Houghton,populated place,3
Houxty,stream,1
Hovingham Spa,populated place,1
Howick,populated place,1
Hubbard,populated place,1
Huby,populated place,1
Hucklow,populated place,2
Huds,convex shoreline,1
Huish,populated place,1
Hull,underwater elevation,1
Humble,convex shoreline,1
Hundale,convex shoreline,1
Hunmanby,underwater elevation,1
Hunstanton,convex shoreline,1
Huntington,populated place,1
Huntspill,populated place,1
Hurlstone,convex shoreline,1
Hurst,convex shoreline,1
Hurtstone,convex shoreline,1
Huthwaite,populated place,1
Hutton,populated place,1
Hykeham,populated place,1
Ibworth,populated place,1
Ickburgh,populated place,1
Idle,stream,2
Idridgehay,populated place,1
Ilkeston,populated place,1
Ilketshall Saint Andrew,populated place,1
Ill,elevation,1
Illington,populated place,1
Ashfield,populated place,1
Ingestre,populated place,1
Ingleborough,elevation,1
Ingoldmells,convex shoreline,1
Ippollitts,populated place,1
Ireton,populated place,1
Irt,stream,2
Irthing,stream,2
Islestone,underwater elevation,1
Ives,concave shoreline,1
Ives,convex shoreline,1
Jordan,elevation,1
Jordans,populated place,1
Keal,populated place,1
Kearsney,populated place,1
Keasden,stream,1
Keer,stream,2
Keisby,populated place,1
Kellan,convex shoreline,1
Kelland,convex shoreline,1
Kelsey,convex shoreline,1
Kelshall,populated place,1
Kencot,populated place,1
Kendal,populated place,1
Kennack,concave shoreline,1
Kent,stream,2
Kentish,underwater elevation,1
Kentmere,populated place,1
Kershope,stream,1
Kettle,convex shoreline,1
Kettles,stream,1
Kex,stream,1
Key Street,populated place,1
Keyne,populated place,1
Kielder,stream,1
Killingholme,populated place,1
Kilmar,elevation,1
Kilvington,populated place,1
Kimberley,populated place,2
Kimble,populated place,1
Kimeridge,concave shoreline,1
Kimmeridge,concave shoreline,1
Kinder Scout,elevation,1
King,elevation,1
King,stream,1
Kings,populated place,1
Kingsbury Episcopi,populated place,1
Kingsdale,stream,1
Kingsgate,concave shoreline,1
Kingswood,populated place,3
Kingthorpe,populated place,1
Kington Saint,populated place,1
Kirkandrew,populated place,1
Kirkharle,populated place,1
Kirtling,populated place,1
Kit,elevation,1
Knap,convex shoreline,1
Knaresdale,populated place,1
Knavestone,elevation,1
Kneesall,populated place,1
Knight Errant,underwater elevation,1
Knivestone,elevation,1
Knock,elevation,1
Knock,populated place,1
Kym,stream,2
Kynance,concave shoreline,1
Kyo,populated place,1
Kyre Magna,populated place,1
Lacy,populated place,1
Lake Windermere,basin,1
Lakenose,elevation,1
Lamarsh,populated place,1
Lambrigg,elevation,1
Lammas,populated place,1
Lamyatt,populated place,1
Landewednack,populated place,1
Landguard,convex shoreline,1
Lands,elevation,1
Lands,convex shoreline,1
Laneham,populated place,1
Langden,stream,2
Langley,populated place,1
Langstone,convex shoreline,1
Langton By Wragby,populated place,1
Lanlivery Rural,populated place,1
Lannacombe,concave shoreline,1
Lapford,populated place,1
Lark,populated place,1
Lark,stream,2
Larling,populated place,1
Larrick,underwater elevation,1
Lartington,populated place,1
Lath,underwater elevation,1
Laver,stream,2
Lavington,elevation,2
Lawing,stream,1
Lawling,stream,1
Le,underwater elevation,1
Leach,stream,2
Leadon,stream,2
Lealholm,populated place,1
Leam,stream,2
Leasingham,populated place,1
Leathercoat,convex shoreline,1
Leavening,populated place,1
Leck,stream,1
Leckford,populated place,1
Leigh,populated place,1
Leintwardine,populated place,1
Leith,elevation,1
Lelant,populated place,1
Lelland,elevation,2
Leman,underwater elevation,1
Lemington,populated place,1
Leonard,populated place,1
Lerryn,populated place,1
Lesbury,populated place,1
Letcombe Bassett,populated place,1
Levan,populated place,1
Leven,stream,2
Levington,populated place,1
Lew,stream,2
Lewis,stream,1
Leysdown,populated place,1
Lickey,populated place,1
Liddel,stream,3
Liddington,populated place,1
Ligger,concave shoreline,1
Lillingstone,populated place,1
Lindisfarne,island,1
Lingen,populated place,1
Linkinhorne,populated place,1
Links,elevation,1
Lisburg,populated place,1
Liston,populated place,1
Littlebury,populated place,1
Littlemore,populated place,1
Littlestone,populated place,1
Littleton,populated place,2
Liza,stream,2
Lizzard,convex shoreline,1
Llanrothal,populated place,1
Lockinge,populated place,1
Loddon,populated place,1
Loders,populated place,1
Logan,elevation,1
Lolworth,populated place,1
Longdendale,depression,1
Longdown,populated place,1
Longridge,elevation,1
Longships,elevation,1
Longstone,island,1
Longton,populated place,1
Longtown,populated place,2
Longville,populated place,1
Longwitton,populated place,1
Longworth,populated place,1
Loo,stream,1
Looe,concave shoreline,1
Looe,island,1
Loop,concave shoreline,1
Loud,stream,2
Lough,basin,1
Louis Rocky,underwater elevation,1
Louth,populated place,1
Lovely,elevation,1
Low Borrowbridge,populated place,1
Lowca,populated place,1
Lowestoft,convex shoreline,1
Lowther,stream,2
Loxbear,populated place,1
Loxley,populated place,1
Luccomb,depression,1
Luccombe,depression,1
Luckham,populated place,1
Ludgershall,populated place,2
Lugershall,populated place,2
Lugg,stream,2
Lulworth,concave shoreline,1
