name,industry,frequency
AERO-PRO,CONSUMER STAPLES,9
AERO-SHEREMETIEVO,INDUSTRIALS,9
AEROEKSPRESS,INDUSTRIALS,9
AEROFIRST,CONSUMER DISCRETIONARY,9
AEROFLOT,INDUSTRIALS,18
AEROPLAST Co.Ltd.,MATERIALS,9
AEROPORT ANAPA,INDUSTRIALS,9
AEROSMART SYSTEMS,CONSUMER DISCRETIONARY,9
AESTHETIC CLINIC EMC,HEALTH CARE,9
AETERNA,REAL ESTATE,9
AEYRO,CONSUMER STAPLES,9
AEYRODAR,INDUSTRIALS,9
AEYROFUD,CONSUMER DISCRETIONARY,9
AEYROPORT KIRENSK,INDUSTRIALS,9
AEYROPROF,INDUSTRIALS,9
AEYROSTAR MSK,INDUSTRIALS,9
AEYS INVEST,UTILITIES,9
AF,INDUSTRIALS,9
AF KAMA,CONSUMER STAPLES,9
AF TELECOM HOLDING,FINANCIALS,9
AF TELECOM HOLDING,NOT RELEVANT,9
AFA-VOLGA,HEALTH CARE,9
AFANASEV SERGEI AFANASEVICH,CONSUMER DISCRETIONARY,9
AFAYA JOINT STOCK,CONSUMER STAPLES,9
AFCAPINC.LTD REPRESENTATIVE,NOT RELEVANT,9
AFD,MATERIALS,9
AFG National,CONSUMER STAPLES,9
AFINA,CONSUMER STAPLES,18
AFIPKA NPZ,ENERGY,9
AFK-PROEKT,CONSUMER DISCRETIONARY,9
AFP NIVA,CONSUMER STAPLES,9
AFS MEDITSINTEKHNIK,HEALTH CARE,9
AFT-INTERIORS,CONSUMER DISCRETIONARY,9
AG Genpodryad,INDUSTRIALS,9
AG Marine,CONSUMER DISCRETIONARY,9
AGAMA,CONSUMER STAPLES,9
AGAR HOLDING,FINANCIALS,9
AGAT,CONSUMER STAPLES,9
AGAT MART,CONSUMER STAPLES,9
AGAT-TRANS,INDUSTRIALS,9
AGATPAK,INDUSTRIALS,9
AGAVA,CONSUMER DISCRETIONARY,18
AGD DIAMONDS,MATERIALS,9
AGENTIKA TREVEYL,CONSUMER DISCRETIONARY,9
AGENTSTVO STROYINVEST,CONSUMER DISCRETIONARY,9
AGERRATUM,CONSUMER STAPLES,9
AGF,CONSUMER STAPLES,9
AGI ELECTRONICS,CONSUMER DISCRETIONARY,9
AGIO RUS,HEALTH CARE,9
AGISOFT,INFORMATION TECHNOLOGY,9
AGK,INDUSTRIALS,9
AGORA,CONSUMER DISCRETIONARY,9
AGR,CONSUMER DISCRETIONARY,9
AGRANA FRUIT MOSCOW REGION,CONSUMER STAPLES,9
AGRARNAYA GRUPPA,CONSUMER STAPLES,9
AGRARNAYA GRUPPA - KEMEROVSKII,CONSUMER STAPLES,9
AGRARNIK,INDUSTRIALS,9
AGRARNIK,MATERIALS,9
AGREGATMASH,MATERIALS,9
AGREMAN,ENERGY,9
AGRI PARTS RUS,INDUSTRIALS,9
AGRIKA,CONSUMER STAPLES,9
AGRIKA,NOT RELEVANT,9
AGRITECH,MATERIALS,9
AGRITEK,CONSUMER STAPLES,9
AGRO,CONSUMER STAPLES,9
AGRO,HEALTH CARE,9
AGRO,INDUSTRIALS,9
AGRO,MATERIALS,9
AGRO ALLIANCE,CONSUMER STAPLES,9
AGRO ALLIANCE ROSTOV,CONSUMER STAPLES,9
AGRO EXPERT GROUP,MATERIALS,9
AGRO Expert,MATERIALS,9
AGRO KHOLDING KANEVSKOI,CONSUMER STAPLES,9
AGRO TRADING,CONSUMER STAPLES,9
AGRO ZERNO,CONSUMER STAPLES,9
AGRO ZERNO UG,CONSUMER STAPLES,9
AGRO-AL'YANS,CONSUMER STAPLES,9
AGRO-ALYANS,CONSUMER STAPLES,9
AGRO-ATYASHEVO,CONSUMER STAPLES,9
AGRO-AVTO,CONSUMER STAPLES,9
AGRO-CONSTRUCTION TECHNOLOGIES,INDUSTRIALS,9
AGRO-DEPARTAMENT,MATERIALS,9
AGRO-EYKSPO,INDUSTRIALS,9
AGRO-INDUSTRIYA,MATERIALS,9
AGRO-INVEST,CONSUMER STAPLES,9
AGRO-INVEST,NOT RELEVANT,9
AGRO-KLEVER,CONSUMER STAPLES,9
AGRO-KRASNOYARSK,CONSUMER STAPLES,9
AGRO-LIDER,INDUSTRIALS,9
AGRO-MAKSIMUM,MATERIALS,9
AGRO-MARKET,CONSUMER STAPLES,9
AGRO-MASTER,INDUSTRIALS,9
AGRO-MASTER SIBIR',INDUSTRIALS,9
AGRO-N,CONSUMER STAPLES,9
AGRO-NOVA,INDUSTRIALS,9
AGRO-PLYUS,CONSUMER STAPLES,9
AGRO-PRIME,INDUSTRIALS,9
AGRO-ROST,CONSUMER STAPLES,9
AGRO-YUNITEY,CONSUMER STAPLES,18
AGROAKADEMIYA,CONSUMER STAPLES,9
AGROAKHTUBA,INDUSTRIALS,9
AGROALLIANCE MT,CONSUMER STAPLES,9
AGROALYANS,CONSUMER STAPLES,9
AGROASPECT,CONSUMER STAPLES,9
AGROBALT,CONSUMER STAPLES,9
AGROBAR,CONSUMER STAPLES,9
AGROCARGO,INDUSTRIALS,9
AGROCHIMINVEST,MATERIALS,18
AGROCOM,CONSUMER STAPLES,9
AGROCOMPLEX LOGINOVSKY,CONSUMER STAPLES,9
AGROCOMPLEX SEYMOVSKAYA,CONSUMER STAPLES,9
AGRODAR,NOT RELEVANT,9
AGRODOM,CONSUMER STAPLES,9
AGRODOM,INDUSTRIALS,9
AGRODRAIV,INDUSTRIALS,9
AGROECO-VORONEZH Limited,CONSUMER STAPLES,9
AGROELEMENT,INDUSTRIALS,9
AGROEYKO-YUG,CONSUMER STAPLES,9
AGROFERMENT,MATERIALS,9
"AGROFID RUS,",CONSUMER STAPLES,9
AGROFINANS,CONSUMER STAPLES,9
AGROFIRM,CONSUMER STAPLES,9
AGROFIRMA,CONSUMER STAPLES,27
AGROFIRMA MEZHENINOVSKAYA,CONSUMER STAPLES,9
AGROFIRMA NOROV,CONSUMER STAPLES,9
AGROFIRMA OKTYABRSKAYA,INDUSTRIALS,9
AGROFIRMA RILSKAYA,CONSUMER STAPLES,9
AGROFIRMA SELO VOROSHILOVA,CONSUMER STAPLES,9
AGROFIRMA SEVERNAYA,CONSUMER STAPLES,9
AGROFIRMA VYBORZHETS,CONSUMER STAPLES,9
AGROFIRMA ZAURAL'SKII,CONSUMER STAPLES,9
AGROFIRMA-PLEMZAVOD,CONSUMER STAPLES,9
AGROGARD,MATERIALS,9
AGROGARD-KURSK,CONSUMER STAPLES,9
AGROGARD-LIPETSK,CONSUMER STAPLES,9
AGROGARD-TAMBOV,CONSUMER STAPLES,9
AGROHIM,CONSUMER STAPLES,9
AGROHOLDING IVNYANSKY,NOT RELEVANT,9
AGROIMPEKS-TRADE,INDUSTRIALS,9
AGROIMPERIYAYUG,CONSUMER STAPLES,9
AGROIMPEX,CONSUMER STAPLES,9
AGROIMPORT,CONSUMER STAPLES,9
AGROINVEST,CONSUMER STAPLES,9
AGROINVESTGRUPP,CONSUMER STAPLES,9
AGROKAM,CONSUMER STAPLES,9
AGROKHIM GRANARI,CONSUMER STAPLES,9
AGROKHIM-SERVIS,MATERIALS,18
AGROKHIMAL'YANS,CONSUMER STAPLES,9
AGROKHIMICHESKAYA KOMPANIYA EVROK,MATERIALS,9
AGROKHIMTORG,CONSUMER STAPLES,9
AGROKHIMTSENTR TREID,INDUSTRIALS,9
AGROKHOLDING SIBIR,CONSUMER STAPLES,9
AGROKLUB,CONSUMER STAPLES,9
AGROKOM-URAL,INDUSTRIALS,9
AGROKOMBINAT PLEMZAVOD KRASNOGORS,CONSUMER STAPLES,9
AGROKOMINVEST,INDUSTRIALS,9
AGROKOMPLEKS,CONSUMER STAPLES,9
AGROKOMPLEKS GRIBANOVSKI,CONSUMER STAPLES,9
AGROKOMPLEKS IM. N.I. TKACH,CONSUMER STAPLES,9
AGROKOMPLEKS RAZVIL'NOE,CONSUMER STAPLES,9
AGROKOMPLEKT,MATERIALS,9
AGROKONTAKTINVEST,CONSUMER STAPLES,9
AGROKULTURA VORONEZH,CONSUMER STAPLES,9
AGROLEN,CONSUMER STAPLES,9
AGROLINE,NOT RELEVANT,9
AGROLOGISTICS,CONSUMER STAPLES,9
AGROMASTER TREID,MATERIALS,9
AGROMAX,INDUSTRIALS,9
AGROMIR,CONSUMER STAPLES,9
AGRONOM P.L.C.,CONSUMER STAPLES,9
AGRONOMIKA,CONSUMER STAPLES,9
AGRONOVA,MATERIALS,9
AGROPAK,CONSUMER STAPLES,9
AGROPAK,MATERIALS,9
AGROPERSPEKTIVA,CONSUMER STAPLES,9
AGROPRIME,CONSUMER STAPLES,9
AGROPRO,CONSUMER STAPLES,9
AGROPRODUKT,CONSUMER STAPLES,18
AGROPRODUKT-SMOLENSK,CONSUMER STAPLES,9
AGROPROF,INDUSTRIALS,9
AGROPROM,NOT RELEVANT,9
AGROPROMRAZVITIE,CONSUMER STAPLES,9
AGROPROMSNAB,INDUSTRIALS,18
AGROPROMYSHLENNAYA,CONSUMER STAPLES,9
AGROPROMYSHLENNYI KOMPLEKS IMENI,CONSUMER STAPLES,9
AGRORESURSY,HEALTH CARE,9
AGROSALON CHERNOZEME,INDUSTRIALS,9
AGROSCIENCES,MATERIALS,9
AGROSEMTSENTR,CONSUMER STAPLES,9
AGROSERVIS,CONSUMER STAPLES,9
AGROSERVIS,INDUSTRIALS,9
AGROSFERA,MATERIALS,9
AGROSIBIR,CONSUMER STAPLES,9
AGROSILA PTITSEFABRIKA PERMSKAYA,CONSUMER STAPLES,9
AGROSOYUZ YUG RUSI,CONSUMER STAPLES,9
AGROSTAR,NOT RELEVANT,9
AGROSTRATEGY,INDUSTRIALS,9
AGROTARA,MATERIALS,9
AGROTEKHNODAR,INDUSTRIALS,9
AGROTEKHPARK,INDUSTRIALS,9
AGROTEKS-LV,NOT RELEVANT,9
AGROTERMINAL,NOT RELEVANT,9
AGROTREID,INDUSTRIALS,18
AGROTREIDING,CONSUMER STAPLES,9
AGROVENT-M,CONSUMER STAPLES,9
AGROVO-PRO,INDUSTRIALS,9
AGROZAPAD,CONSUMER STAPLES,9
AGV,INDUSTRIALS,9
AH,CONSUMER DISCRETIONARY,9
AHK,CONSUMER STAPLES,9
AHLERS,INDUSTRIALS,9
AHMAD TEA CIS,CONSUMER STAPLES,9
AHMAD TEA FACTORY,CONSUMER STAPLES,9
AI-FLEKS,MATERIALS,9
AIBARUS,CONSUMER STAPLES,9
AIBOLIT TD,HEALTH CARE,9
AIBOLIT-2000,HEALTH CARE,9
AIC AST COMPANY M,CONSUMER STAPLES,9
AIC Mikhailovsky,CONSUMER STAPLES,9
AIDE,INDUSTRIALS,9
AIDIGO,CONSUMER STAPLES,9
AIKON SHINA,CONSUMER DISCRETIONARY,9
AIR-BRIDGE TRADING,CONSUMER DISCRETIONARY,9
AIRCOOL CO,INDUSTRIALS,9
AIRFIELD,INDUSTRIALS,9
AIRON,INDUSTRIALS,9
AIRPORT,INDUSTRIALS,9
AIRPORT HANDLING,INDUSTRIALS,9
AIRPORT TOLMACHEVO,INDUSTRIALS,9
AIRTRANSS,INDUSTRIALS,9
AIS Russia,INDUSTRIALS,9
AIS YUNION,CONSUMER STAPLES,9
AIS-PRODUKT,CONSUMER STAPLES,9
AISBERG,CONSUMER STAPLES,9
AISBERG-LYUKS,CONSUMER STAPLES,9
AISFER,CONSUMER STAPLES,9
AISIES,INDUSTRIALS,9
AIST,COMMUNICATIONS,9
AIST,CONSUMER DISCRETIONARY,9
AITI,INFORMATION TECHNOLOGY,9
AITI TEKHNOLODZHI,COMMUNICATIONS,9
AJGURSKY SP,CONSUMER STAPLES,9
AK ARGO,ENERGY,9
AK BARS,INDUSTRIALS,9
AK OMSKAGREGAT,INDUSTRIALS,9
AK TAI,INDUSTRIALS,9
AK TOMSKIE,CONSUMER STAPLES,9
AK VNZM,INDUSTRIALS,9
AKADEMIYA,NOT RELEVANT,9
AKADEMIYA KLINING-PROFI,INDUSTRIALS,9
AKADEMIYA ZDOROV'YA,HEALTH CARE,9
AKADEMIYA-MEDIA,CONSUMER DISCRETIONARY,9
AKADEMPROEKT,HEALTH CARE,9
AKADO INTERNATIONAL LIMITED,COMMUNICATIONS,9
AKB,CONSUMER DISCRETIONARY,9
AKB PLUS,CONSUMER DISCRETIONARY,9
AKEL production and technical compa,INDUSTRIALS,9
AKEYL,INDUSTRIALS,9
AKHTARSKOE,CONSUMER STAPLES,9
AKIVAEV AKIVA AMALTAEVICH,REAL ESTATE,9
AKIVAEV EVGENII AKIVAEVICH,NOT RELEVANT,9
AKKRAN,INDUSTRIALS,9
AKKU-VERTRIEB,INDUSTRIALS,9
AKMETRON,INFORMATION TECHNOLOGY,9
AKMOTORS,CONSUMER DISCRETIONARY,9
AKRA,CONSUMER STAPLES,9
AKRIKHIN,HEALTH CARE,9
AKRON,INDUSTRIALS,9
AKRON SKRAP SEVEROZAPAD,INDUSTRIALS,9
AKRON YUZHNYI,MATERIALS,9
AKROND,INDUSTRIALS,9
AKROND UFA,INDUSTRIALS,9
AKROS,ENERGY,9
AKROS RB,INDUSTRIALS,9
AKSAMIT-K,NOT RELEVANT,9
AKSEL,REAL ESTATE,9
AKSEL'-KIDS,CONSUMER STAPLES,9
AKSEL-ENERGO,REAL ESTATE,9
AKSELOT,INFORMATION TECHNOLOGY,9
AKSIOMA,INDUSTRIALS,9
AKSS PLYUS,INDUSTRIALS,9
AKTIENGESELLSCHAFT SCHALLER,CONSUMER STAPLES,9
AKTIV,CONSUMER DISCRETIONARY,9
AKTIV TDL,NOT RELEVANT,9
AKTIVIZHN MSK,INDUSTRIALS,9
AKTOR INFORMATION,INFORMATION TECHNOLOGY,9
AKTSENT - AVTO M,CONSUMER DISCRETIONARY,9
AKTSENT-AVTO,CONSUMER DISCRETIONARY,9
AKTSIONERNOE OBSHCHESTVO NOVGOROD,UTILITIES,9
AKTYUBINSKAYA MEDNAYA,MATERIALS,9
AKULCHEV,CONSUMER STAPLES,27
AKULCHEV - DISTRIBUTSIYA,CONSUMER STAPLES,9
AKVA MARKET,CONSUMER DISCRETIONARY,18
AKVA-STROI GARANT,INDUSTRIALS,9
AKVALAIF,CONSUMER STAPLES,9
AKVALAIN,NOT RELEVANT,9
AKVAMARIN,CONSUMER DISCRETIONARY,9
AKVARIO,CONSUMER DISCRETIONARY,9
AKVATEYRRA,CONSUMER STAPLES,9
AKVATORYA,CONSUMER DISCRETIONARY,9
AKVATREID,CONSUMER STAPLES,9
AKVILA,CONSUMER STAPLES,9
AKVIOIL,ENERGY,9
AKVION,HEALTH CARE,9
AL'BA,HEALTH CARE,9
AL'BA PLYUS,MATERIALS,9
AL'BATROS-REGION,CONSUMER DISCRETIONARY,9
AL'BERTIO,CONSUMER STAPLES,9
AL'FA-6,CONSUMER STAPLES,9
AL'FA-K,CONSUMER DISCRETIONARY,9
AL'FA-PLYUS,CONSUMER STAPLES,9
AL'FA-SERVIS,NOT RELEVANT,9
AL'FAMONOLIT,ENERGY,9
AL'MA,HEALTH CARE,9
AL'PARI,MATERIALS,9
AL'TA,CONSUMER DISCRETIONARY,9
AL'TAIR,CONSUMER STAPLES,9
AL'TAIR,ENERGY,9
AL'TAIR-2,NOT RELEVANT,9
AL'TAIR-TULA,INDUSTRIALS,9
AL'TEKH,INDUSTRIALS,9
AL'TERNA,CONSUMER STAPLES,9
AL'TERNATIVNYI PROEKT,NOT RELEVANT,9
AL'TERRA,CONSUMER DISCRETIONARY,9
AL'YANS,INDUSTRIALS,18
AL'YANS-STROI,CONSUMER DISCRETIONARY,9
AL'YANSAVTOGRUPP-URAL,ENERGY,9
AL5,MATERIALS,9
ALAMED,HEALTH CARE,9
ALAR,CONSUMER STAPLES,9
ALBATROS,CONSUMER DISCRETIONARY,18
ALBATROS,CONSUMER STAPLES,9
ALBATROS,HEALTH CARE,9
ALBIOGEN,HEALTH CARE,9
ALBION-2002,CONSUMER STAPLES,9
ALBIYA OOO,MATERIALS,9
ALCAN PACKAGING,NOT RELEVANT,9
ALCEA,HEALTH CARE,9
ALCOHOL TH,CONSUMER STAPLES,9
ALCON,INDUSTRIALS,9
ALCON FARMACEVTIKA,HEALTH CARE,9
ALDERLEY PLC,NOT RELEVANT,9
ALDOSA,MATERIALS,9
ALEA,INDUSTRIALS,9
ALEISKZERNOPRODUKT IM.S.N.STAROVO,CONSUMER STAPLES,9
ALEKSA,INDUSTRIALS,18
ALEKSANDR KAN INVEST,NOT RELEVANT,9
ALEKSANDRIYA,CONSUMER STAPLES,9
ALEKSEEVKA KHIMMASH,INDUSTRIALS,9
ALEKSEEVSKAYA REYB FLOTA,INDUSTRIALS,9
ALEKSEEVSKDORSTROY,INDUSTRIALS,9
"ALEKSEEVSKDORSTROY,",INDUSTRIALS,9
ALEKSEEVSKII MOLOCHNOKONSERVNYI,CONSUMER STAPLES,9
ALEKSEEVSKIY,CONSUMER STAPLES,9
ALEKSINSKYE KRASKI-URAL,MATERIALS,9
ALEKSMOTORS,CONSUMER DISCRETIONARY,9
ALEKYAN RAFAEL RUTIKOVICH,REAL ESTATE,9
ALENDVIK,CONSUMER DISCRETIONARY,9
ALENFARMA,HEALTH CARE,9
ALENKA PETERBURG,MATERIALS,9
ALESUND,NOT RELEVANT,9
ALET,CONSUMER DISCRETIONARY,9
ALEV,HEALTH CARE,9
ALEXANDRIA,CONSUMER DISCRETIONARY,9
ALEXANDRINSKAYA MINING COMPANY,MATERIALS,9
ALEXANDRO-NEVSKAYA MANUFAKTURA,NOT RELEVANT,9
ALEXANDROVSKY,MATERIALS,9
ALF MARKET,CONSUMER DISCRETIONARY,9
ALFA,INDUSTRIALS,9
ALFA SHCHIT,INDUSTRIALS,9
ALFA SPIRITS,CONSUMER STAPLES,9
ALFA-PRIBOR,INFORMATION TECHNOLOGY,9
ALFAMEDEX,HEALTH CARE,9
ALFASCAN,INDUSTRIALS,9
ALFATEK,CONSUMER DISCRETIONARY,9
ALGA,CONSUMER STAPLES,9
