name,place_category,frequency
Beberbeķi,populated place,1
Bebriņu,basin,1
Bebrupe,stream,2
Beibežu,marsh,1
Bekukrogs,populated place,1
Beliņu,marsh,1
Benckalns,elevation,1
Benislava,populated place,1
Benkava,populated place,1
Bergmaņu,elevated area,1
Bersmuyzha,populated place,1
Beržinska,elevation,1
Beteskalns,elevation,1
Bezdelīgu,elevation,1
Bezdibenītis,basin,1
Bezdubeņu,basin,1
Biedrkalns,elevation,1
Bielaje Vozyera,basin,1
Bierantu,elevation,1
Bieriņu,marsh,1
Bieķeņ,island,1
Bieķiņa,island,1
Bikakmens,elevation,1
Bikaunieki,populated place,2
Biksinīku,elevation,1
Biksējas,populated place,1
Biksējas Cuku,marsh,1
Biku,elevation,1
Bindari,populated place,2
Birzgaļu,elevation,1
Birzha,populated place,1
Birznieki,populated place,2
Birznieku,elevation,3
Biržpēteru,basin,1
Biržukalns,elevation,1
Bisteri,populated place,1
Bitnieku,marsh,1
Bižu,basin,1
Blaideni,populated place,1
Blaņķu,elevation,1
Bleidas,basin,1
Blende,populated place,1
Blendienas,basin,1
Blonti,populated place,2
Blusas,elevation,1
Blīdenes Dzirnavu,basin,1
Boayyas,populated place,1
Bobas,marsh,1
Bodskalns,elevation,1
Boga,elevation,1
Bokši,populated place,1
Boltaiskrūgs,populated place,1
Bolēnu,elevation,1
Bondara,elevation,1
Bondariški,populated place,3
Boreksti,populated place,1
Braiskas,elevation,1
Bramaņu,basin,1
Brandeļi,populated place,1
Branta,populated place,1
Brasla,stream,1
Braucamā Viga,depression,1
Brača,elevation,1
Bračas,populated place,1
Braču,marsh,1
Bražas,populated place,1
Brencēnu,elevation,1
Brencītis,basin,1
Brenguļu,elevation,1
Brenkūža,elevation,1
Breses,elevation,1
Bricu,elevation,1
Briedīši,populated place,1
Brieksīnes,elevation,1
Brieža,elevation,1
Brivniyeki,populated place,1
Brizule,basin,1
Briģi,populated place,2
Briņģu,basin,1
Briņķu,elevation,1
Brišku,marsh,1
Brocēni,populated place,1
Brokonu,marsh,1
Bruntis,basin,1
Bruņķis,basin,1
Brēdiķu,elevation,1
Brīdēgu,elevation,1
Brūkši,populated place,1
Brūzīškalns,elevation,1
Brūža,elevation,2
Brūžezers,basin,1
Buciņkols,elevation,1
Budovkas,elevation,1
Buku,basin,1
Buku,marsh,2
Bulduru,elevation,1
Bulgārija,populated place,1
Bullutsiems,populated place,1
Bumbas,elevation,1
Bumbierkalns,elevation,1
Bungkalns,elevation,1
Bunkas,basin,1
Bunča,elevation,1
Bunču,elevated area,1
Burkhardu,populated place,1
Burkānu,elevation,1
Burtnieka Smilšakmens,elevation,1
Burtnieku,basin,1
Burtnieku,elevation,1
Burtniyeku,basin,1
Bushniyeku,basin,1
Butkonu,elevation,1
Butnāri,populated place,1
Buzani,populated place,1
Buļļa,elevation,2
Buļļi,populated place,1
Buļļu,marsh,1
Buņģeru,basin,1
Bābas,elevation,2
Bāciņas,elevation,1
Bākūžu,elevation,1
Bāliņu,basin,2
Bālmaņu,marsh,1
Bānitskalni,elevated area,1
Bārališku,elevation,1
Bāraucleja,depression,1
Bātas,elevation,1
Bātas Dzirnavu,basin,1
Bāzes,elevation,1
Bēniņi,elevation,1
Bēnkava,populated place,1
Bērtiņu,elevation,1
Bērtuļkalns,elevation,1
Bērzes,basin,1
Bērziņi,populated place,4
Bērziņkalns,elevation,1
Bērzkalni,populated place,1
Bērzkalnu,marsh,1
Bērzpurs,marsh,2
Bēršu,basin,1
Bēķu,depression,1
Bīšņu Ezeriņš,basin,1
Būdas,elevation,1
Būdenskalns,elevation,1
Būriņu,basin,1
Caunu,elevation,1
Caunēnu,elevated area,1
Cecīļu,elevation,1
Ceipu,elevation,1
Celmu,elevation,1
Cenkuru,basin,1
Cepļakangars,elevation,1
Ceraukste,stream,1
Ceriņkalns,elevation,1
Ceturtvalkkangars,elevation,1
Ceļmalas,populated place,1
Cielavkalns,elevation,1
Cielavklajums,marsh,1
Cierps,basin,1
Cimaņi,populated place,1
Circeņu,basin,1
Ciriša,basin,1
Cirkale,populated place,1
Cirmas,basin,1
Ciskādi,populated place,1
Code,populated place,1
Couciņkols,elevation,1
Cukurkalniņš,elevation,1
Cārmana,basin,1
Cārmins,basin,1
Cāļu,basin,1
Cērkste,populated place,1
Cērtene,populated place,1
Cīkas,elevation,1
Cūkas,elevation,1
Cūkauškalns,elevation,1
Cūkine,populated place,1
Cūkkalns,elevation,1
Dabari,populated place,1
Dagdas,elevation,1
Daibes,marsh,1
Daktiņu,elevation,1
Dalbes,marsh,1
Dalderis,basin,1
Dambakalns,elevation,2
Dambaru,basin,1
Dambji,populated place,2
Dambīškalns,elevation,1
Dancenes,basin,1
Dankerītis,marsh,1
Danči,populated place,1
Datermalu,marsh,1
Daubiņš,basin,1
Daudzine,populated place,1
Daudzines,elevation,1
Dauguļu,populated place,1
Dauģēnu Karjera Akmeņi,elevation,1
Daybe,populated place,1
Daģu,elevation,1
Daļkas,basin,1
Debeškalni,elevated area,1
Degteru,elevation,1
Degutkalns,elevation,1
Degļi,populated place,1
Degšņa,elevation,1
Dekšņas,basin,1
Dekšņas,elevation,1
Desupe,stream,1
Diemests,basin,2
Dieva Galds,elevation,1
Dieviņkalns,elevation,1
Dievkalns,elevation,1
Dignājas,elevation,1
Dimes,elevation,1
Dimzu,marsh,1
Dimzukalns,populated place,1
Dirsas,elevation,1
Dirši,populated place,1
Diukšu,elevation,1
Diukšupe,stream,1
Diņģeru,basin,1
Dižandrejkalns,elevation,1
Dižandrēju,basin,1
Dižavotu,basin,1
Diždāmas,elevation,1
Dižiere,basin,1
Dižkalna,marsh,1
Dižlauks,marsh,1
Dižmežkangars,elevation,1
Dižpuri,marsh,1
Dižpurkangars,elevation,1
Dobeles,elevation,1
Dobeļleja,depression,1
Dobju,elevation,2
Dobročina,populated place,1
Dobrupurvs,marsh,1
Docītis,basin,1
Dokupe,stream,1
Doles,convex shoreline,1
Dolgais Bors,populated place,1
Dolnāja,populated place,1
Dolomītu,elevation,1
Dongu,elevation,1
Dores,marsh,1
Dorupnieku,basin,1
Doudera,convex shoreline,1
Doļnaja,populated place,1
Doņkas,elevation,1
Doņkeļa,marsh,1
Drabeshi,populated place,1
Drabeshu,populated place,1
Draugolis,basin,1
Dravini,marsh,1
Dravnieku,basin,1
Dreimaņa,basin,1
Dreimaņu,basin,1
Dreimaņu,elevation,1
Dreižvigkangars,elevation,1
Drieku,basin,1
Dritseni,populated place,1
Driškins,basin,1
Druskas,populated place,1
Druviyena,populated place,1
Drīzuma,elevation,1
Dubauka,elevation,1
Dubudeksnis,populated place,1
Dubulti,populated place,1
Ducēnu,elevation,1
Dukani,populated place,1
Dumbrkalni,elevated area,1
Dumbļi,marsh,1
Dumpiete,populated place,1
Dumpju,elevation,1
Dupļi,populated place,1
Dvorčani,populated place,1
Dzeguzes,elevation,2
Dzegužu,depression,1
Dzeldas,elevation,1
Dzelve,basin,1
Dzelves,elevation,1
Dzelveskalna,elevation,1
Dzelzgales,elevation,1
Dzelzkājas,elevation,1
Dzelzāmura,basin,1
Dzeņagols,populated place,2
Dzeņkalns,elevation,1
Dziedātājkalns,elevation,1
Dziernovkolns,elevation,1
Dziesnieki,populated place,1
Dzilnītis,basin,1
Dzimtmisa,populated place,1
Dziriešu,elevation,1
Dzirkaļu,elevation,1
Dzirnavnieks,basin,1
Dzirnavnieku Dzirnavu,basin,1
Dzirnavupīte,stream,1
Dzirnezers,basin,1
Dzirtsiyem,populated place,1
Dzirvaniškas,populated place,1
Dziļdangkalns,elevation,1
Dziļūksnes,basin,1
Dziļūts,basin,1
Dzwina,stream,1
Dzērveņu,marsh,1
Dāburkalns,elevation,1
Dārdeņu,elevation,1
Dārtas,elevation,1
Dārtes,basin,1
Dēklainis,basin,1
Dēliņkalns,elevation,1
Dēseles Dzirnavu,basin,1
Dūkstigals,populated place,1
Dūku,elevated area,1
Dūmkalna,marsh,1
Dūre,populated place,2
Dūri,populated place,1
Dūķu,elevation,1
Dūņezera,marsh,1
Edernieku,elevation,1
Eglaine,stream,1
Eglīšu,basin,1
Eglīšu,marsh,1
Egļukalns,elevation,1
Egļupe,stream,3
Ehne,stream,1
Eiduki,populated place,1
Eikažu,basin,1
Eipuru,marsh,1
Elenorvila,populated place,1
Elisu,elevation,1
Elkezers,basin,1
Elkshnyava,populated place,1
Elkuzemes,basin,1
Elkuzemes Dzirnavu,basin,1
Elkšņava,populated place,1
Ellskalniņš,elevation,1
Elmaņu,marsh,1
Endenes,basin,1
Endzeles,populated place,1
Engure,stream,3
Engures Upe,stream,1
Ereļi,populated place,1
Ergli,populated place,1
Erlātu,elevation,1
Erņu,marsh,1
Ezera Ukini,populated place,1
Ezereņš,basin,1
Ezergaļu,basin,1
Ezeriņu Kalniņi,elevated area,1
Ezeriņš,basin,1
Ezernieki,populated place,4
Ezerpurvs,marsh,1
Ezerstarpu,basin,1
Ezerstārpezers,basin,1
Ezēnu,elevation,1
Eļļuka,elevation,1
Ežu,elevation,1
Ežukalns,elevation,1
Faltopa,populated place,1
Fintmuiža,populated place,1
Firmaņkalns,elevation,1
Fol’vark Kenge,populated place,1
Foršteja,populated place,1
Franapoles,basin,1
Freilenes Saliņa,elevation,1
Fridriķmuižas,depression,1
Gabri,populated place,1
Gabrānu,marsh,1
Gaibaci,populated place,1
Gaidas,elevation,1
Gaidēnleja,depression,1
Gaigalu,elevation,1
Gaileiši,populated place,3
Gailīši,populated place,3
Gaisa,elevation,1
Gaiziņkalns,elevation,1
Gaiķu,basin,1
Gaiļu,basin,1
Gaižēnu,elevation,1
Galiņu,basin,1
Galmicu,elevation,1
Galsētas Augstais,elevation,1
Galvari,populated place,1
Garanči,populated place,1
Garaudžu,elevation,1
Garaushi,populated place,2
Garautas,basin,1
Garbari,populated place,2
Gardaunis,basin,1
Gardzemuyzha,populated place,1
Garezers,basin,1
Garlīdumu,marsh,1
Garā,island,2
Garā Jura,elevation,1
Garā Pļava,marsh,1
Gaterkalns,elevation,1
Gauseklis,elevation,1
Gauya,populated place,1
Gavieze,populated place,1
Gaviešu,elevation,1
Geitvidiški,populated place,1
Gerlaka,marsh,2
Germi,populated place,1
Gerobin,populated place,1
Gertsogi,populated place,1
Getliņu,basin,1
Glušoks,basin,1
Glušonka,basin,2
Glīzdaiņa,elevation,1
Glūdas,basin,1
Gobdziņas,populated place,1
Gobzemju,basin,1
Godkalns,elevation,1
Goltmaņu,basin,1
Gomeļmuižas,basin,1
Gorodoka,elevation,1
Gorsvani,populated place,1
Gorēnu,elevation,1
Gospori,populated place,1
Goģa,elevation,1
Gradnas,populated place,1
Gramzdas,elevation,1
Granškalns,elevation,2
Graudupes,marsh,2
Grebļa,elevated area,1
Greizais,elevation,1
Greizās Piekalnes,elevation,1
Greiļu,elevation,1
Greiškāni,populated place,1
Gribažu Velna,elevation,1
Gribiņš,basin,1
Gribuļu,elevated area,1
Gribuški,populated place,1
Grigaļa,marsh,1
Grizāni,populated place,1
Griķu,elevation,2
Grižanku,basin,1
Gromiku,elevation,1
Grugule,populated place,1
Grugules,populated place,1
Grumušku,elevated area,1
Grundāni,populated place,1
Grundānu,elevation,1
Gruzishi,populated place,1
Gruženieku,basin,1
Gružņu,basin,1
Grāvendāle,populated place,1
Grīviņu,elevation,1
Grīšļu,basin,1
Grīžu Velna Beņķis,elevation,1
Gubinas,elevation,1
Gudrēnu,elevation,1
Gulbene,stream,1
Gulbju,basin,2
Gulbju,island,1
Gulbju Salas,marsh,1
Gusara,elevation,1
Gusena,basin,1
Gutas,basin,1
Guzas,populated place,1
Guznava,populated place,1
Guļas,elevation,1
Guļbines,basin,1
Guļbinka,marsh,1
Gušči,populated place,1
Gušļi,populated place,1
Gārzdesmuiža,populated place,1
Gūmaļa,basin,1
Gūteņu,elevation,1
Gūžas,populated place,1
Idene,populated place,1
Iesalnieki,populated place,1
Ievienu,elevation,1
Ievkalns,elevation,1
Igauņkalns,elevation,1
Ignatavas,populated place,1
Ignašu,elevation,1
Ikaunīku,elevation,1
Ildzs,basin,3
Ilgė,basin,1
Ilyni,populated place,1
Ilzes,elevation,1
Ilziķezers,basin,1
Ilziņu,basin,1
Ilziņš,basin,1
Ilzīšu,elevation,1
Indrica,stream,1
Inte,populated place,1
Inčuku,elevation,1
Iolzas,basin,1
Irbe Strait,strait,1
Irves Jūras Šaurums,strait,1
Iršu,elevation,1
Islienas,basin,1
Istra,stream,1
Itiņka,basin,1
Izovas,basin,1
Iģenes,basin,1
Iļģeciems,populated place,1
Iļžukolns,populated place,1
Ižuņa,basin,1
Jaloveckalns,populated place,1
Jaseņeca,populated place,1
Jaseņecu,basin,1
Jasmuiža,populated place,1
Jaudzemi,populated place,8
Jaunais,basin,1
Jaunaiču,elevation,1
Jaunanna,populated place,1
Jaunbebes,basin,1
Jaunburtnieki,populated place,1
Jaundandaga,populated place,1
Jaundrustu,populated place,1
Jaunjērcēnu,populated place,1
Jaunkalns,elevation,1
Jaunkalsnavas,populated place,1
Jaunkalvēnu,elevation,1
Jaunkārķu,populated place,1
Jaunlaicenes,basin,1
Jaunmucenieki,populated place,1
Jaunmuguru,basin,1
Jaunmuiža,populated place,8
Jaunnīkuču,elevation,1
Jaunostiņu,basin,1
Jaunskuju,elevated area,1
Jaunstašuļi,populated place,1
Jaunstirnu,basin,1
Jaunsētas,populated place,1
Jauntukums,populated place,1
Jaunvietu,elevation,1
Jaunzemnieki,populated place,1
Jaunāmuiža,populated place,5
Jaunžīvēnu,basin,1
Jaškas,populated place,1
Jegoriški,populated place,1
Jegorovas,basin,1
Jelgavas Mežniecības,basin,1
Jermaki,populated place,1
Jersikas,elevation,1
Jerzika,populated place,1
Jesute,depression,1
Jodava,populated place,1
Jodupītes Ieleja,elevation,1
Joniku,basin,1
Jozepa Kaļneņš,elevation,1
Jubileja,populated place,1
Jugla Mazā,stream,1
Juglas,basin,1
Jugulovas,basin,1
Jumpravas,elevation,2
Jumpravdzirnavu,basin,1
Jumpraviešu,marsh,1
Jumprovas,elevation,1
Juratas,elevation,1
Jurkinu,marsh,1
Jurīšu,marsh,1
Juveris,basin,1
Jučeva,populated place,2
Jādekša,stream,1
Jādekšupe,stream,1
Jāka,elevation,1
Jākaiņu,elevation,1
Jānīši,elevation,1
Jārikškangars,elevation,1
Jārupītes,marsh,1
Jāņakmens,elevation,1
Jāņmuiža,populated place,1
Jāņukalns,elevation,1
Jēcu,elevated area,1
Jēkabnieki,populated place,1
Jērcēni,populated place,1
Jērcēnu,elevation,1
Jēču,elevated area,2
Jēņa,elevation,1
Jūdiņu,basin,1
Kadājs,marsh,1
Kagermo Kangars,elevation,1
Kaibalas,basin,1
Kaigu,marsh,1
Kaijkalns,elevation,1
Kaivēnu,elevation,1
Kakarvīši,populated place,1
Kalakolnu,basin,1
Kalna,elevation,1
Kalna,marsh,1
Kalna Bužezers,basin,1
Kalna Ulmaņa,island,1
Kalnamuižas Kraujas,elevation,1
Kalnapurvs,populated place,1
Kalnazāģeru,basin,1
Kalnciems,populated place,2
Kalngala,populated place,1
Kalngalciems,populated place,1
Kalniju,elevation,1
Kalniyeshi,populated place,1
Kalniņi,elevation,1
Kalnsargu,basin,1
Kalnu Vidus,depression,1
Kalnupe,stream,1
Kalnģibu,elevation,1
Kalvenes,elevation,1
Kalveskalns,elevation,1
Kalvāni,populated place,3
Kalāčkalns,elevation,1
Kalēji,populated place,2
Kalējiņu,marsh,1
Kalīši,populated place,2
Kambaris,elevation,1
Kamenkas,basin,1
Kameņecas Lielais,elevation,1
Kammas Paintes,marsh,1
Kammerpurvs,marsh,1
Kampiniškių,basin,1
Kampāni,populated place,1
Kanaviņu,marsh,1
Kanceles,elevation,1
Kangarkalns,elevation,3
Kangaru,elevated area,1
Kangarīšu,marsh,1
Kanistpurvs,marsh,1
Kannenieku,depression,1
Kaparamaru,basin,1
Kapinieki,populated place,1
Kapiņas,populated place,1
Kapteyni,populated place,1
Kara,elevation,1
Kara Osta,populated place,1
Karaļu,elevation,1
Karašas,marsh,1
Kartavu,elevation,1
Karātavkalns,elevation,3
Karātavu,elevation,2
Kastrānes,basin,1
Kategrades,elevation,1
Katla,depression,1
Katlakalns,populated place,1
Katlāpu,elevation,2
Katlēru,elevation,1
Katriņiški,populated place,1
Katrīnas,elevation,1
Katrīndzirnavu,basin,1
Katvaru,populated place,1
Kaucerkalns,elevation,1
Kaudzishu,basin,1
Kaudžu,elevation,1
Kaugari,populated place,1
Kaugurleja,depression,1
Kauguru Roza,elevation,1
Kaulacu,populated place,1
Kaulači,populated place,1
Kaulinkas,basin,1
Kaupra,elevation,1
Kaupēnu,basin,1
Kausa,stream,1
Kausiņš,basin,1
Kautiškalns,elevation,1
Kaučers,basin,1
Kauļu,elevation,1
Kaušķiņkalns,elevation,1
Kavuzhas,populated place,1
Kaytsiyems,populated place,1
Kazesupe,stream,1
Kazeņa,basin,1
Kazu,elevation,1
Kazu,marsh,2
Kazukalns,elevation,2
Kazupes,elevation,1
Kazustrauts,basin,1
Kazuļu,basin,1
Kaļvarejas,elevation,1
Kaļvu,elevation,2
Kaļķugravas,basin,1
Kaļķīšu,basin,1
Kaņcieris,basin,1
Kaņepēnu,elevation,1
Kaņiera,basin,1
Kaņiera,elevation,1
Kaņupkalns,elevation,1
Kaštovņa,populated place,1
Kažoki,populated place,1
Kažokpurvs,marsh,1
Kažoku,marsh,2
Kažu,basin,1
Keikas,populated place,1
Keikukrogs,populated place,1
Ketleru,elevation,1
Keulenieki,populated place,1
Kiberi,populated place,1
Kirupu,populated place,1
Kiuleņu,basin,1
Kiuriņa,basin,1
Klaiņkalns,elevation,1
Klamp’i,populated place,1
Klapari,populated place,1
Klaucāna,marsh,1
Klauģis,basin,1
Kleivas,populated place,2
Kletnyeki,populated place,1
Kleyvas,populated place,1
Klinku,basin,1
Kliģu,basin,1
Kliķezers,basin,1
Kliši,populated place,1
Klobāni,populated place,1
Klāni,populated place,1
Klūga,stream,1
Knīderu Dzirnavu,basin,1
Knīpkalns,elevation,1
Knīveri,populated place,1
Koceru,basin,1
Kokina,populated place,1
Kolberģis,populated place,1
Kolna Akacs,basin,1
Kolna Ķīvīteņš,elevation,1
Kolnagreči,populated place,1
Kolnovas,elevation,1
Kolu,elevation,2
Komugreiva,populated place,1
Komulteņi,populated place,1
Komulteņu,elevation,1
Kopiunes,basin,1
Kornetu,basin,1
Korvu Kakts,marsh,1
Kosa,populated place,1
Kozlishki,populated place,1
Koļas,elevation,1
Krakļinka,basin,1
Krapas,elevation,1
Krapes,populated place,1
Krapiški,populated place,1
Krapišku,marsh,1
Kraujas,marsh,1
Kraukļa,elevation,1
Kraukļu,elevation,1
Krauļkalns,elevation,1
Kraļu,basin,1
Krekelishki,populated place,1
Krekeliški,populated place,1
Kreplinkrogs,populated place,1
Krievragciems,populated place,1
Krievu,convex shoreline,1
Krievu,elevated area,1
Krievu Balbārži,populated place,1
Kripu,elevation,1
Kristiņkalns,elevation,1
Kristpurs,marsh,1
Kristužāni,populated place,1
Krivandas,marsh,1
Kriķpurvs,marsh,1
Kriņģeļkalns,elevation,1
Krišjāņu,basin,1
Kriškanāni,populated place,1
Kriškāni,populated place,1
Kromančuks,basin,1
Kromonišku,basin,1
Krotes Dzirnavu,basin,1
Kruoi,populated place,1
Krustiņš,basin,1
Krustkalns,elevation,3
Krutuha,elevated area,1
Kručkas,populated place,1
Kruķi,populated place,1
Krāčkalns,elevation,1
Krāču,basin,1
Krējumkalns,elevation,1
Krīdneru,populated place,1
Krīvānu,basin,1
Krūgakolns,elevation,1
Krūmu,basin,1
Krūziņleja,depression,1
Kubla,elevated area,1
Kucini,populated place,2
Kucins,basin,1
Kudinava,populated place,1
Kuguriņu,basin,1
Kukoreņu,elevation,1
Kukurbaļļu,elevation,1
Kukuru,elevation,1
Kulakiški,populated place,1
Kuldīgas,elevation,1
Kuldīgas,populated place,1
Kulpkalns,elevation,1
Kumeļa,elevation,1
Kumeļkalns,elevation,4
Kundu Dzirnavu,basin,1
Kundumezers,basin,1
Kundzin,island,1
Kupra,elevation,1
Kuprīši,populated place,1
Kupšu Lanka,marsh,1
Kurcumų,basin,1
Kurma,populated place,1
Kurmju,marsh,1
Kurmu,basin,1
Kurpeniyeki,populated place,1
Kurpnieki,populated place,1
Kurpnieku,convex shoreline,1
Kursas,area,1
Kurtiši,populated place,1
Kurčini,populated place,1
Kurņipu,elevation,1
Kusiņi,populated place,1
Kusseni,populated place,1
Kuļči,populated place,1
Kušļa,elevation,1
Kvāpānu,basin,1
Kājiņu,marsh,1
Kānkuļi,populated place,1
Kārdūžu,elevation,1
Kārkļi,populated place,1
Kārone,stream,1
Kārtūžu,basin,1
Kārķi,populated place,1
Kārļi,populated place,3
Kāršupes,marsh,1
Kāņezers,basin,1
Kāžupe,stream,1
Kļaviņi,populated place,1
Kļavišku,basin,1
Kļavusala,populated place,2
Kļešņiku,marsh,1
Kņapēnu,elevation,1
Kščeva,populated place,1
Kūduma,marsh,1
Kūdumsala,island,1
Kūdupe,populated place,1
Kūrāni,populated place,1
Kūrēni,populated place,1
Kūtiņas,basin,1
Kūļu,basin,1
Labones,basin,1
Labārtu,elevation,1
Ladiņu,elevation,1
Lafontēna,elevation,1
Lagātu,basin,1
Laidzes,populated place,1
Laivaskalns,elevation,1
Laiviška,marsh,1
Lakshi,populated place,1
Lakstīgalu,elevation,1
Lamaši,populated place,1
Lambārta,basin,1
Lamškalns,elevation,1
Landze,populated place,1
Langstiņu,basin,1
Lankstiņi,populated place,1
Lansdene,populated place,1
Lapiena,basin,1
Lapsaišu,basin,1
Lapu,marsh,1
Lapēnu Baznīcas,elevation,1
Lapškalns,elevation,1
Laubes,elevation,2
Laugaļkalns,elevation,1
Laugaļu,depression,1
Laukesas,basin,1
Launaga,elevation,1
Lauru,marsh,1
Lauzas,marsh,1
Laveru,basin,1
Lavides,populated place,1
Laydzestsiyem,populated place,1
Lazdiņas,populated place,1
Lazdiņkalns,elevation,1
Lazdiņu,elevation,1
Laķši,populated place,1
Leduskalni,elevated area,1
Legzdiņi,populated place,1
Leigauņu,marsh,1
Leimaņu,basin,1
Leitāni,populated place,2
Lejaslabiņi,populated place,1
Lejniekkalns,elevation,1
Lelais Peiss,marsh,1
Lemeša,elevation,1
Lemešdīķis,basin,1
Lempu,basin,1
Lendzhi,populated place,1
Lenčupe,stream,1
Lepu,basin,1
Leukādiju,basin,1
Leymani,populated place,1
Lezeriņu,basin,1
Leči,populated place,1
Libiyeshi,populated place,1
Lidneskalns,elevation,1
Liduki,populated place,1
Lieges,populated place,1
Liekmaņu,basin,1
Lieknes,marsh,1
Lieladžāņi,populated place,1
Lielaislauks,marsh,1
Lielalksnīte,island,1
Lielatvaru,basin,1
Lielberķene,populated place,1
Lielezers,basin,5
Lielplatone,populated place,1
Lielpēteru,elevation,1
Lielāmuiža,populated place,1
Lielās Platelspļavas,marsh,1
Lienes,elevation,1
Lienite,populated place,1
Liepene,populated place,1
Liepieni,populated place,1
Liepkalni,populated place,1
Liepkalnu,marsh,1
Liepkangars,elevation,1
Liepupe,stream,1
Liepziedi,populated place,2
Liezēres,elevation,1
Likayni,basin,1
Lilijas,basin,1
Liniņu,basin,1
Linmārks,basin,1
Lipušku,elevated area,1
Lisaskalns,elevation,1
Lisiņš,basin,1
Liskas,basin,1
Liskas,marsh,1
Litiniški,populated place,1
Livonian Aa,stream,1
Liyelplatone,populated place,1
Lizdēni,populated place,1
Lobe,stream,1
Loboržu,basin,1
Loboržu,elevation,1
Lobvordeits,basin,1
Lokmane,stream,1
Londones,elevation,1
Lone,populated place,1
Lones,populated place,1
Lorelejas,elevation,1
