name,frequency
Al-Sayeh,18
Al-Sayh,10
Al-Senoussi,6
Al-Senussi,13
Al-Sha'iri,8
Al-Shamakhi,8
Al-Shamikh,6
Al-Sharif,31
Al-Shawish,7
Al-Shibani,10
Al-Shuhubi,10
Al-Suweihali,8
Al-Suweisi,6
Al-Tabawee,22
Al-Tabawi,15
Al-Tabawy,14
Al-Tabib,14
Al-Taher,10
Al-Tarhouni,10
Al-Tarmal,48
Al-Taweel,7
Al-Tawil,6
Al-Thinni,6
Al-Tilisi,6
Al-Tir,9
Al-Treiki,6
Al-Tuhami,7
Al-Tumi,22
Al-Tunisi,8
Al-Ubaidi,10
Al-Ubaydi,20
Al-Waddan,9
Al-Wahishi,12
Al-Walda,30
Al-Waldah,22
Al-Warfali,16
Al-Yaseer,8
Al-Zarouq,21
Al-Zinatee,6
Al-Zinati,13
Al-Zinaty,6
Al-Zintani,9
Al-Zwai,8
Alabbar,6
Albadri,10
Aldarsi,6
Alfaqih,6
Algaddafi,15
Alhassi,6
Ali,70
Allafi,9
Alsharif,9
Amar,6
Ambarak,12
Amer,24
Amir,16
Amran,6
Aoki,21
Aoun,8
Arhumah,7
Asherif,7
Ashour,10
Ashur,7
Aun,6
Awad,6
Awn,17
Azezi,10
Azouz,6
Badi,12
Badri,8
Baeej,6
Balkany,14
Bashir,9
Bayou,8
Bazama,6
Bealhaj,6
Beieg,6
Ben-Khalifa,6
Bialhaj,45
Bin-Amir,6
Bin-Eyad,8
Bukhazim,16
Dabaiba,8
Dagman,7
Darsi,8
Darwish,9
Dorda,9
Eisa,25
Eissa,25
El-Faleh,8
El-Keib,8
El-Kendi,6
El-Qaddafi,8
Elkaddafi,6
Embarak,12
Esa,24
Eshaikh-El-Hashi,6
Essa,26
Fadeel,7
Fadel,32
Fadheel,6
Fadhil,6
Fadil,7
Faneer,24
Fanir,27
Farihat,13
Farj,7
Gadafi,15
Gadafy,7
Gaddafi,51
Gadhafi,9
Ghaddafi,8
Ghaffar,9
Ghanem,7
Ghania,6
Gharib,6
Ghathafi,8
Gheddafi,12
Guenida,8
Habil,6
Hamad,7
Hamed,10
Hameema,12
Hameemah,12
Hamima,14
Hamimah,13
Hammouda,9
Hamoda,6
Hamodah,6
Hamouda,19
Hamoudah,6
Hamuda,6
Hamudah,6
Hasan,7
Hassan,9
Hassi,6
Hayoub,51
Hussein,6
Ibrahim,30
Imbarak,12
Isa,33
Issa,29
Istitah,6
Jaber,15
Jabir,18
Jadeed,27
Jadid,16
Jadran,6
Jebreel,12
Jebril,16
Jibreel,15
Jibril,25
Kaddafi,11
Kadhafi,28
Kareem,8
Karim,18
Khadafy,9
Khaddafi,9
Khaled,8
Khalifah,10
Khanfar,7
Kharuba,14
Kheir-Al-Marimi,6
Kusa,7
Lafi,6
Madi,6
Mahmod,12
Mahmood,13
Mahmoud,22
Mahmud,16
Majdoub,13
Mansour,10
Mansur,6
Masoud,8
Mayhub,10
Mazen,6
Milad,16
Mohamad,6
Mohamed,18
Mohammad,20
Mohammed,40
Moneer,12
Monir,12
Muhammad,11
Muhammed,10
Mukhtar,8
Muneer,12
Munir,15
Muntasir,8
Musa,6
Musbah,6
Naili,6
Naji,6
Nazhuri,6
Obeidi,9
Omar,32
On,6
Oon,6
Osama,6
Osamah,6
Ossama,6
Ossamah,6
Oun,22
Own,6
Qaddafi,11
Qadhafi,19
Qadour,10
Radwan,6
Rajab,9
Ramadan,17
Rashid,6
Saad,13
Saeed,10
Saheel,8
Sahil,8
Said,9
Saier,12
Sair,12
Salama,7
Saleh,58
Salem,13
Salih,26
Salim,14
Sawan,6
Sayala,8
Sayer,12
Sayr,12
Shakahi,9
Shalabi,8
Shalak,7
Shalgam,7
Sharif,22
Shariff,7
Shaweesh,15
Shawish,16
Sherif,8
Shoaib,7
Shuaib,7
Shuwail,6
Siala,11
Siyala,12
Siyalah,7
Sofia,16
Sulaiman,7
Syalla,7
Teeki,6
Teeky,6
Tikee,6
Tiki,26
Tiky,6
Trayna,7
Tughimi,16
Tumi,7
Tuwailib,12
Umar,26
Un,6
Usama,6
Usamah,6
Ussama,6
Ussamah,6
Yahya,6
Zaidan,16
Zammit,6
Zaydan,15
Zeidan,15
Zeydan,14
