name,place_category,frequency
Burianis,elevation,1
Burmaseki,populated place,1
Burneula,stream,1
Busarchili,stream,1
Bzhinevi,stream,1
Bzhudzha,stream,1
Bzhuzha,stream,1
Bziauri,populated place,1
Chabarukhi,stream,1
Chachi,glacier,2
Chachikant,stream,1
Chachkhuri,stream,1
Chaduniani,populated place,1
Chailuri,populated place,1
Chailuri,stream,1
Chalakhmela,stream,1
Chalaubanis,stream,1
Chalkhesti,populated place,1
Chanchakhi,depression,2
Chanchakhi,elevation,3
Chanchakhis,stream,1
Chandaris,basin,1
Chandaris,stream,1
Chandrebi,populated place,1
Chaniet’i,populated place,1
Chanis,stream,1
Chaparukhi,elevation,1
Charasaldys,elevation,1
Chardakhi,populated place,1
Charnali,stream,1
Chartali,elevation,1
Chartlis,stream,1
Charynda,elevation,1
Chasakht’omi,glacier,1
Chat’ali,elevation,1
Chaukhi,depression,1
Chel’tis Satavistsveri,elevation,1
Cheratkhevi,stream,1
Cheremis,stream,1
Cheros,stream,1
Chiauri,elevation,1
Chichakhei,stream,1
Chicho,elevation,1
Chich’o,depression,1
Chich’o,elevation,1
Chiloskedi,elevated area,1
Chimgisklde,elevated area,1
Chimogi Magali,elevation,1
Chirasaldis,elevation,1
Chiriki,elevation,1
Chiriki,populated place,1
Chishlya,depression,1
Chitaant Tke,elevation,1
Chitatskari,populated place,2
Chit’aurebi,populated place,2
Chivilaant,stream,1
Chkaduashi,populated place,1
Chkhak’aura,populated place,1
Chkhar Ets’eri,populated place,1
Chkharuli,populated place,1
Chkhere,stream,1
Chkhina,stream,1
Chkhirauli,populated place,1
Chkhoria,populated place,1
Chkhorokiya,stream,1
Chkhorotsku,stream,2
Chkhoushi,stream,1
Chkvishi,populated place,2
Chmakhara,elevation,1
Chobi,stream,1
Chochkhati,populated place,1
Chokhurisgora,elevated area,1
Choloki,stream,1
Chota,stream,1
Chrdali,elevation,1
Chrdiloeti Amugo,glacier,1
Chrdiloeti Nensk’a,glacier,1
Chrdiloeti Q’varashi,glacier,1
Chrdiloeti Ts’aneri,glacier,1
Chrdiloeti Zek’ara,glacier,1
Chudrauli,stream,1
Churiya,stream,1
Churt’a,stream,1
Chvanistskali,stream,1
Chvanists’q’ali,stream,1
Chveliyeri,populated place,1
Chvinia,elevation,1
Ch’akhvati,populated place,1
Ch’ak’vis,elevated area,1
Ch’ala Kadagauri,populated place,1
Ch’alastavi,populated place,1
Ch’alovani,populated place,2
Ch’andari,populated place,2
Ch’andrebi,populated place,1
Ch’anists’q’ali,stream,1
Ch’arinda,elevation,1
Ch’arnali,stream,1
Ch’aukhi,glacier,1
Ch’iatura,populated place,1
Ch’iriki,populated place,1
Ch’makhara,elevation,1
Ch’obalaurni,populated place,1
Ch’obandaghis,elevated area,1
Ch’okhuldi,populated place,1
Ch’orokhi,stream,1
Ch’q’onagora,populated place,1
Dabkhurtsi,depression,1
Dabla Ets’eri,populated place,1
Dadiashi,glacier,1
Dalaq’ora,glacier,1
Dalra,stream,1
Damchkhuri,stream,1
Daradavi,elevation,1
Darbazi,populated place,1
Darchi,stream,1
Darchi Ormeleti,stream,1
Darialis Kheoba,depression,1
Dasavleti Suatisi,glacier,1
Dasavlet’is P’rone,stream,1
Dateis,elevation,1
Datvis Dzhvarisgele,depression,1
Datviskhevi,stream,1
Dat’visjvari,depression,1
Davidiani,populated place,1
Daviturni,populated place,1
Debadera,elevation,1
Debadera,stream,1
Debeda,stream,1
Debeda Tschai,stream,1
Dedoplistskaro,populated place,1
Denkara,glacier,1
Derru,stream,1
Desi,populated place,1
Devra,stream,1
Devriskeda,elevation,1
Dgetsora,stream,1
Dghvani,populated place,1
Dgvani,populated place,1
Dhobi Zkari,stream,1
Did Askiliani,elevation,1
Didgali,elevation,1
Didghele,stream,1
Didgverdi,elevation,1
Didikhevi,stream,2
Diditba,basin,1
Didtsipela,populated place,1
Didts’ipela,populated place,1
Didvake,elevation,1
Didveli,elevation,1
Digmus,stream,1
Digomis,stream,1
Digomistskali,stream,1
Dik'losmta,elevation,1
Diklosmta,elevation,1
Diklosmt’a,elevation,1
Dikslomta,elevation,1
Dik’lo,glacier,1
Dinlos,elevation,1
Dioknisi,populated place,1
Diuristavi,elevation,1
Dobiro,populated place,2
Dodota,populated place,1
Dologani,stream,1
Dolomisi,glacier,1
Dolra,glacier,1
Dolra,stream,1
Dombai Ulgeni,elevation,1
Dombistsveri,elevated area,1
Dombistsveri,elevation,1
Donghuzoruni,elevation,1
Donguz Orunbashi,depression,1
Donguzorun Cheget Karabashi,elevation,1
Doreti,populated place,1
Doretk’ari,populated place,1
Doshake,populated place,1
Dre,populated place,2
Dsirula,stream,1
Duduzaurebi,populated place,1
Dumala,stream,1
Dumasturi,populated place,1
Dumatskhovi,populated place,1
Durnuk’i,populated place,1
Durudzha,stream,1
Durudzhi,depression,1
Dushetis,stream,1
Dushet’i,populated place,1
Dyuristavi,elevation,1
Dzablaveti,populated place,1
Dzalisi,populated place,1
Dzana,stream,1
Dzebniaurebi,populated place,1
Dzedo,elevation,1
Dzerula,stream,1
Dzhachiara,stream,1
Dzhakhunabu,elevation,1
Dzhannauli,stream,1
Dzhaparauli,populated place,1
Dzhikhaishi,populated place,1
Dzhikhandzhuri,elevation,1
Dzhmali,elevation,1
Dzhudari,populated place,1
Dzhumi,stream,1
Dzhuta,stream,1
Dzinali,glacier,1
Dzirisi,elevation,1
Dzirkokis,stream,1
Dzirk’ok’i,populated place,1
Dzirula,populated place,2
Dzlevijvari,populated place,1
Dzragula,stream,1
Dzveli Burghuli,populated place,1
Edena,glacier,2
Egaristba,basin,1
Elbakiani,populated place,1
Elia,elevation,1
Elias Nishi,elevation,1
Eliya,elevation,2
Elna,elevation,1
Encho,elevation,1
Enguri,stream,1
Eniseli,populated place,1
Eret’o,populated place,1
Ergeta,stream,1
Ergzashira,depression,2
Eritskali,populated place,1
Ermani,elevated area,1
Ermani,stream,1
Ertsakho,elevation,1
Ertso,basin,2
Ert’isi,populated place,1
Erushet’is Mt’ianet’i,elevated area,1
Eshmagura,elevation,1
Esht’ia,elevation,1
Estecho,populated place,1
Et’is,elevated area,1
Fachkha,populated place,1
Fitsris,elevation,1
Gadidi,stream,1
Gadirakili,elevation,1
Gadrek’ili,elevation,1
Gaiboteni,populated place,1
Galis Ikaro,stream,1
Gamlistsqaro,populated place,1
Gamoghma P’irveli Khorga,populated place,1
Gamogma Kodori,populated place,1
Gamogma Shua  Khorga,populated place,1
Ganarjiis Mukhuri,populated place,1
Ganisi,populated place,1
Gantiadi,populated place,8
Gantsishi,populated place,1
Gant’iadi,populated place,1
Garedzha,elevation,1
Garedzhvari,populated place,1
Gareja,elevation,1
Garejis,elevated area,1
Gatso,elevation,1
Gedsamaniis,elevated area,1
Gedura,stream,1
Gegelidze,elevation,1
Gelati,populated place,2
Gelyudzha,elevation,1
Gembuli,populated place,1
Georgeris Tslaki,stream,1
Gergeti,glacier,1
Geri,populated place,1
Germukhis,elevated area,1
Gezati,populated place,1
Gezruli,populated place,1
Ghandzilebi,populated place,1
Ghogheti,populated place,1
Ghudumekedi,populated place,1
Ghunda,populated place,1
Ghvebra,populated place,1
Ghvitori,populated place,1
Giliudjitepe,elevation,1
Gilyavenzhi,stream,1
Gimara,populated place,1
Gimozgvendzhili,populated place,1
Giorgitsminda,stream,1
Gist’ola,elevation,1
Glavashara,stream,1
Gobishuri,stream,1
Godorula,stream,1
Gogoreti,elevation,1
Gomarda,elevation,1
Gombori,stream,1
Gomboris,elevated area,2
Gometsari,populated place,1
Gomi,populated place,5
Gomurni,populated place,1
Gondrio,populated place,1
Goniye,populated place,1
Gora,elevation,2
Gorana,stream,1
Goratkhevi,populated place,1
Gorezuli,elevation,1
Gori,stream,1
Gori Q’uli,stream,1
Goris,elevation,1
Gorisseri,elevation,1
Gormagala,elevation,1
Grak’ali,populated place,1
Gramula,stream,1
Grekis,stream,1
Grigolaantkari,populated place,1
Grma,stream,1
Gromula,stream,1
Gubis,stream,1
Gudani,populated place,1
Gudisimta,elevation,1
Gudrukhi,populated place,1
Gudzhareti,stream,1
Gudzharetis,stream,1
Gugu,elevation,1
Gugunaq’ati,populated place,1
Gula,glacier,1
Gulaveri,populated place,2
Guli,glacier,1
Guli Chala,stream,1
Guliani,elevation,1
Gumati,populated place,2
Gunda,populated place,1
Guris,stream,1
Gurtsiani,populated place,1
Gurukha,stream,1
Guzumbati,elevation,1
Gvakhuana,stream,1
Gvandri,elevation,1
Gvashkhara,stream,1
Gveletona,stream,1
Gverdebtsveri,elevation,1
Gverteti,populated place,1
Gvevi,populated place,1
Gvidake,populated place,1
Gvidak’e,stream,1
Gvimralauri,populated place,1
Gvirishi,populated place,1
Gvizga,stream,1
Gvria,populated place,1
Hegho,populated place,1
Heretisk’ari,populated place,1
Ibtsokhi,populated place,1
Ieli,populated place,1
Ienashi,populated place,1
Igoyeti,populated place,1
Ikelivi,elevation,1
Iket’i,populated place,1
Ikvnevi,populated place,1
Ik’oti,populated place,1
Ilemi,populated place,1
Iline,stream,1
Ilto,stream,1
Imnati,basin,1
Inchkhuri,populated place,1
Inchoba,stream,1
Indra,stream,1
Indre,stream,1
Inget’i,populated place,1
Intabuyeti,populated place,1
Intsoba,populated place,1
Ints’ra,stream,2
Iora,stream,1
Ip’ari,stream,1
Iqalt’o,populated place,1
Iraga,populated place,1
Iremadzeebi,populated place,1
Iremadzeyebi,populated place,1
Iriti,glacier,1
Itkhvisi,populated place,1
Iukho,populated place,1
Japarauli,populated place,1
Javakhet’is Zegani,elevation,1
Javakhk’i,elevated area,1
Jejora,stream,1
Jgali,populated place,1
Jikhaishi,populated place,1
Jimiti,populated place,1
Joq’olo,populated place,1
Jori,stream,1
Jork’vali,populated place,1
Jruchula,stream,1
Juguturluch’at’i,elevation,1
Jumi,populated place,1
Jumiti,populated place,2
Jut’a,populated place,1
Jvara,populated place,1
Jvarts’veri,elevation,1
K'akhetis,elevated area,1
K'emp'eri,populated place,1
K'erigo,depression,1
K'ochara,elevation,1
Kabakhi,stream,1
Kabali,stream,1
Kabalis Toti,stream,2
Kabeshi,populated place,1
Kachal,basin,1
Kachayeti,populated place,1
Kachu,depression,1
Kachu,glacier,1
Kaishaurni,populated place,1
Kaisubnis,stream,1
Kajiri,basin,1
Kakhati,stream,1
Kakhe,stream,1
Kakhet’is,elevated area,1
Kakhisi,basin,1
Kakobrianis,stream,1
Kaladara,elevation,1
Kalagoni,populated place,1
Kamgismagali,elevation,1
Kamito,elevation,1
Kanchaura,stream,1
Kaparcha,stream,1
Kapartcha,stream,1
Kapnara,elevation,1
Kapreshumi,populated place,1
Kapuchi,populated place,1
Kara,populated place,1
Karas,elevation,1
Karasharvali,elevation,1
Karat,stream,1
Karatesdzhvari,elevation,1
Kargakala,elevation,1
Karoli,stream,1
Kartsakhi,populated place,1
Kart’ubani,populated place,1
Kasagini,populated place,1
Kasalari,elevation,1
Kashbe,stream,1
Kashkatala,populated place,1
Kasristsqali,populated place,1
Katis,elevation,1
Katsebis Gvadi,elevation,1
Katskhura,stream,1
Kavkasioni,elevated area,1
Kazytala,elevation,1
Kedshiris,basin,1
Keivanbulgasoni,populated place,1
Kekhovani,populated place,1
Kelistba,basin,1
Kerigo,depression,1
Kershveta,stream,1
Kesel’ta,populated place,1
Kesia,stream,1
Khach’k’oi,populated place,1
Khadikhevi,stream,1
Khadzhalia,populated place,1
Khaiskhevi,stream,1
Khala,elevation,1
Khalatsa,elevation,1
Khalats’a,glacier,1
Khaldech’ala,stream,1
Khanchali,basin,2
Khanistskali,stream,1
Khanjali,basin,1
Kharavi,populated place,1
Kharelis,elevated area,1
Kharikhra,elevation,1
Kharkalu,basin,1
Khartgebis,stream,1
Khart’isho,populated place,1
Khayya,stream,1
Khechili,elevation,1
Khelerdi,depression,1
Khelmosula,stream,1
Khelra,populated place,1
Kherkeni,stream,1
Khevdzmara,stream,1
Khevistakali,stream,1
Khevkrilakhevi,stream,1
Khevsuret’is Aragvi,stream,1
Khida,depression,1
Khinat,stream,1
Khishobona,stream,1
Khisos Alazani,stream,1
Khmeli,elevation,1
Khmordola,stream,1
Khobi,stream,1
Khobists’q’ali,stream,1
Khochicha,stream,1
Khodzhora,stream,1
Khodzhorni,populated place,1
Khokhmeli,populated place,1
Khokhna,elevation,1
Khokhnis,stream,1
Khokhnistskali,stream,1
Khoni,populated place,3
Khopi,stream,1
Khorbali,populated place,1
Khoristskali,stream,1
Khorkhi,stream,1
Khorodzhostavi,elevation,1
Khovle,populated place,1
Khrami,stream,1
Khramistavi,elevation,1
Khromistskaro,populated place,1
Khtishobeli,elevation,1
Khtsisi,populated place,1
Khuberi,stream,1
Khubiara,elevation,1
Khudabuli,populated place,1
Khudoni,populated place,1
Khugata,populated place,1
Khundzhulouri,populated place,1
Khurcha,populated place,1
Khvani,populated place,1
Khvargula,glacier,1
Khyrguna,elevation,1
Kichkinekolbashi,glacier,1
Kideganis,elevated area,1
Kiket’i,populated place,1
Kinkisha,stream,1
Kintrischi,stream,1
Kirtisho,glacier,1
Kisiskhevi,stream,1
Kitsiya,populated place,1
Kizil Adzhilo,populated place,1
Kkhomagismta,elevated area,1
Kkhomis,elevation,1
Kkhonistavi,elevation,1
Klarivi,populated place,1
Kochara,elevation,1
Kochora,elevation,1
Kodalo,populated place,1
Kodis,stream,1
Kodistsqaro,populated place,1
Kodnarula,stream,1
Kokhi,elevation,1
Kolaki,populated place,1
Kolotonisgele,depression,1
Komito,elevation,1
Konchkati,populated place,1
Kora,elevation,1
Korati,populated place,1
Korda,elevation,1
Korenishi,populated place,1
Korkhu,elevation,1
Korkula,populated place,1
Korogo,populated place,1
Koromta,elevation,1
Koronis Tskaly,stream,1
Korsha,populated place,1
Kosha Kilisa,populated place,1
Koshkaskeli,populated place,1
Koshra,stream,1
Krikhi,populated place,1
Krklisa,stream,1
Ksani,populated place,1
Ksniskeli,elevated area,1
Ktsia,stream,1
Kts’iya,stream,1
Kuba,stream,1
Kuchkhobanu,stream,1
Kudian,stream,1
Kuidzhvari,elevation,1
Kukhi,populated place,1
Kumi,stream,1
Kumisi,basin,1
Kumuri,stream,1
Kuntas,elevation,1
Kupra,elevation,1
Kura,stream,1
Kurfuta,elevation,1
Kurtanadzeuli,stream,1
Kurvi,elevation,1
Kushis,elevation,1
Kusno,stream,1
Kutaissi,populated place,1
Kutauri,populated place,1
Kvabebi,elevation,1
Kvabliani,stream,1
Kvaiti,populated place,1
Kvakhchiri,populated place,1
Kvakva,stream,1
Kvalit’i,populated place,1
Kvarchula,stream,1
Kvasatali,populated place,1
Kvashavis,elevation,1
Kvatana,populated place,1
Kvatetri,populated place,1
Kvauti,populated place,1
Kvavlos,elevation,1
Kvedisistskali,stream,1
Kvedreshi,populated place,1
Kvedrula,stream,1
Kvenamtistskali,stream,1
Kverinaki,elevated area,1
Kviria,stream,1
Kvirila,stream,2
Kvishi,glacier,1
Kvishkheti,populated place,1
Kvitana,elevation,1
Kyairchkobis,stream,1
Kür Nehri,stream,1
K’ach’u,depression,1
K’adoris,depression,1
K’akhareti,populated place,1
K’akhipari,populated place,1
K’akhis T’ba,basin,1
K’alauri,populated place,2
K’aliamona,stream,1
K’ap’nistavi,populated place,1
K’ap’ranis,elevation,1
K’aret’a,elevation,1
K’aret’a,glacier,1
K’arts’akhi,basin,1
K’asrists’q’ali,populated place,1
K’avk’asionis Mtavari,elevated area,1
K’azreti,populated place,1
K’edi Andarazani,elevated area,1
K’elis,basin,1
K’erigho,depression,1
K’esleti,stream,1
K’ibesha,glacier,1
K’inchkha,elevation,1
K’irt’isho,glacier,1
K’istauri,populated place,1
K’izilajlo,populated place,1
K’livana,populated place,1
K’lukhoris,depression,1
K’obulet’i,populated place,1
K’ok’ot’auri,populated place,1
K’olasha,stream,1
K’olkhetis Dablobi,depression,1
K’ondidi,populated place,1
K’orbouli,populated place,1
K’orkhi,populated place,1
K’orkhu,elevation,1
K’oslast’avi,elevation,1
K’otelia,populated place,1
K’otsoniara,glacier,1
K’umurdo,populated place,1
K’urtskhali,populated place,1
K’ushchu,populated place,1
K’vakhajeleti,populated place,1
K’variati,populated place,1
K’vedi,populated place,1
K’vemo,populated place,1
K’vemo K’art’lis Vake,area,1
K’vesrevi,populated place,1
K’virani,elevation,1
Lachini,stream,1
Lachta,populated place,1
Ladlyna,stream,1
Laghismt’a,elevation,1
Laghzts’iti,glacier,1
Lagodekhi,stream,1
Lagoruli,stream,1
Lahili,elevation,1
Lailch’ala,stream,1
Laili,elevation,1
Lakbe Ole,stream,1
Lakra,elevation,1
Laktkhevi,elevated area,1
Lakumurash,elevation,1
Lak’ra,glacier,1
Lalisq’uri,populated place,1
Lambalo,populated place,1
Lamovani,elevation,1
Lapeti,populated place,1
Lapian,stream,1
Laq’vri,populated place,1
Larakvakva,stream,1
Lashis Igoreti,populated place,1
Laskanura,stream,1
Laskhedari,glacier,1
Latsga,elevation,1
Layla,elevation,1
Layla,stream,1
Lebarde,stream,1
Lech’khumis,elevated area,1
Ledabera,elevation,1
Ledvali,glacier,1
Legogie,populated place,2
Lekhi,elevated area,1
Lekhidari,stream,1
Lekhura,stream,1
Lekhziri,glacier,1
Lekokane,populated place,1
Lek’osandi,populated place,1
Lelubaniskhevi,stream,1
Lepisi,populated place,1
Leshk’uri,stream,1
Leshnuri,depression,1
Lesis,stream,1
Leushuri,stream,1
Levalgeli,basin,1
Liakhvi,stream,3
Liburga,stream,1
Likhauri,populated place,1
Likhni,elevation,1
Lilo,populated place,1
Liloskhevi,stream,1
Lisi,basin,1
Lodnari,stream,1
Logodekhi,stream,1
Logodekhistsqali,stream,1
Lokhani,elevation,1
Lok’i,elevated area,1
Lomdzagora,populated place,1
Lomisi,elevation,1
Lomisi,populated place,1
Lopnis,stream,1
Lopota,stream,1
Luchunuri Zkali,stream,1
Lugela,stream,1
Lukhuni,stream,1
Lukhunis,elevation,1
Lukhunistskali,stream,1
Lurdzhisseri,elevation,1
Lyaila,elevation,1
Lyakhla,stream,1
Machakhelis,stream,1
Machakhlistsqali,stream,1
Macharadse,populated place,1
Machareuli,stream,1
Machartskali,populated place,1
Machkhalroso,depression,1
Machkhara,populated place,1
Mada,basin,1
Madatapa,basin,2
Magana,depression,2
Magana,stream,2
Magatsal’ni,elevation,1
Magharosk’ari,populated place,1
Maglaki,populated place,1
Magraani,populated place,1
Maistismta,elevation,1
Maistismt’a,elevation,1
Majvdieri,populated place,1
Mak'rat'elas,elevated area,1
Makarta,populated place,1
Makastakhe,elevation,1
Makhi,glacier,1
Makhiareti,populated place,1
Makhisiskhevi,stream,1
Makhnechila,elevation,1
Makho,stream,1
Makhuntseti,elevation,1
Maltakva,stream,1
Mamkoda,populated place,1
Mamk’oda,populated place,1
Mangaavts’agi,elevation,1
Maradidi,populated place,1
Maria,populated place,1
Maritis,stream,1
Marktobi,populated place,1
Martinismt’a,elevation,1
Martkopi,populated place,1
Martokhe,elevation,1
Marvali,stream,1
Maschawera,stream,1
Mashavera,stream,1
Matagaloni,stream,1
Matniskhevi,stream,1
Matskhavari,stream,1
Mats’imi,populated place,1
Mch’adijvari,populated place,1
Mechereti,elevation,1
Mechkhetura,stream,1
Mechvreti,elevation,1
Medoita,populated place,1
Medzheriskhevi,populated place,1
Medzhinisi,stream,1
Medzhinistskali,populated place,1
Medzhvriskhevi,populated place,1
Mefis,elevation,1
Megruk’i,stream,1
Mejuda,stream,1
Mejudisp’iri,populated place,1
Mekvena,populated place,1
Melaani,populated place,1
Melusheeti,populated place,1
Memula,glacier,1
Mepistskaro,elevation,1
Meret’i,populated place,1
Meria,stream,2
Mesamedis,stream,1
Meskhetis,elevated area,1
Meskhet’i,populated place,1
Mest’iach’ala,stream,1
Mganis,stream,1
Micha Zchakaja,populated place,1
Migariya,elevation,1
Miketi,elevation,1
Milioni,elevation,1
Miriani,populated place,2
Mna,glacier,2
Mna,populated place,1
Mogiri,stream,1
Mokhol Gori,depression,1
Mokhveuli,elevation,1
Mordzhiili,stream,1
Morgouli,stream,1
Mosabruni,populated place,1
Moshevani,stream,1
Mosiashvilebi,populated place,1
Mqinvartsveri,elevation,1
Mraval,stream,1
Mshvidoba,populated place,1
Mskhal Gori,elevated area,1
Mskhaldidi,populated place,1
Mtatsminda,elevation,3
Mtiskalta,populated place,1
Mtsari,stream,1
Mtsvane Konts’khi,convex shoreline,1
Mt’irala,elevation,1
Muchera,elevation,1
Mudzhukhi,elevation,1
Muganlo,populated place,4
Mukedi,populated place,1
Mukhaest’at’e,populated place,1
Mukhat,elevation,1
Mukhatgverdistba,basin,1
Mukhati,elevation,1
Mukhileti,populated place,1
Mukuskhevi,stream,1
Mulkhra,stream,1
Mulkhura,stream,1
Mulkrani,populated place,1
Mumlaantkari,populated place,1
Munchia,stream,1
Munchiya,stream,1
Mundzhukhe,elevation,1
Murknevi,elevation,1
Murq’vami,glacier,1
Mushavani,populated place,1
Mushulda,elevation,1
Mutsostavi,elevation,1
Mutsost’avi,elevation,1
Myasnikiani,populated place,1
Mzhavisi,populated place,1
Mzisguli,populated place,1
Nabada,elevation,1
Nadarbazevi,basin,1
Nadarbazevis,basin,1
Nadarbazi,populated place,2
Nadejuri,elevation,1
Nadkorvali,populated place,1
Naduknari,populated place,1
Naesak’ao,populated place,1
Nagebi,glacier,1
Naghvarevis,stream,1
Nagliantkari,populated place,1
Nakalakari,populated place,1
Nakalakevi,populated place,1
Nakancho,depression,1
Nakargali,stream,1
Nakerali,depression,1
Nakerali,elevated area,1
Nakharebovo,populated place,1
Nakra,depression,1
Nakreba,populated place,1
Nakurdevi,populated place,1
Nakveta,stream,1
Nakveti,elevation,1
Nak’ieti,populated place,1
Nak’ipari,populated place,1
Nak’ra,populated place,1
Namarilevi,elevation,2
Namarilievi,elevation,1
Naminauri,populated place,1
Namq’vami,glacier,1
Nansk’ra,stream,1
Naokhrebi,populated place,1
Narekvari,stream,1
Narekvavi,stream,1
Nariani,populated place,1
Narto,basin,1
Narvani,elevation,1
Nasakirali,populated place,1
Nashamgu,populated place,1
Nasoplis,elevation,1
Nat'akht'ari,elevation,1
Natakhtari,elevation,2
Natara Dmanisi,populated place,1
Natip’uru,elevation,1
Natkhoras,stream,1
Nats'idrists'veri,elevation,1
Natsaruli,stream,1
Natsidris,elevation,1
Natsidristsveri,elevation,1
Naurigora,elevation,1
Navtis,stream,1
Nayendrovali,populated place,1
Nazaraebi,elevation,1
Nedaarti,stream,1
Nensk’ra,stream,1
Nerula,stream,1
Nichbisi,populated place,1
Nichbisis,elevated area,1
Nikoratsikhe,elevation,1
Ninigori,populated place,1
Ninikas,elevation,1
Ninikos,elevation,1
Nishia,stream,1
Nogela,stream,1
Noghela,stream,1
Nokalakevi,populated place,1
Norios,stream,1
Nosiri,populated place,1
Nost’e,populated place,1
Nukhulosa,elevation,1
Nuli,populated place,1
Nuriye,basin,1
Oboria,stream,1
Oche,populated place,1
Odureni,stream,1
Ogache,stream,1
Ogedzhes,stream,1
Ogeja,elevation,1
Ogrobi,populated place,1
Ojola,populated place,1
Okalmakhe,stream,1
Okhachkuye,elevated area,1
Okhachk’ue,elevation,1
Okhaji,stream,1
Okhodzhuri,elevation,1
Okhomira,populated place,1
Okhotis,stream,1
Oksire,elevation,1
