name,place_category,frequency
Ardines,populated place,1
Areiño,convex shoreline,2
Arenal de Son,shoreline,1
Arenales de la Moscarda,populated place,1
Argamasilla,stream,1
Argamasilla de,populated place,1
Arico el,populated place,1
Armunia,populated place,1
Armuña de,populated place,1
Arnas,elevation,1
Arnoya,stream,1
Aro,elevation,1
Arochete,stream,1
Arquide,populated place,1
Arroyo Salado,populated place,1
Arroyo de Verdelecho,populated place,1
Arroyomolinos de Montánchez,populated place,1
Arroyos,populated place,2
Artariáin,populated place,1
Arteaga,populated place,2
Asfarrapa,populated place,1
Aspariegos,populated place,1
Aspiroz,populated place,1
Astariz,populated place,1
Atalaya,convex shoreline,1
Atalaya,elevation,1
Atalaya de Porcía,convex shoreline,1
Atalayero,island,1
Ateca,populated place,1
Aucanada,island,1
Aulaga,populated place,1
Aurela,stream,1
Ausina Dolca,convex shoreline,1
Avia,stream,1
Aviao,convex shoreline,1
Ayódar,stream,1
Azagala,populated place,1
Azanúy,populated place,1
Azore,stream,1
Azuer,stream,1
Añobres,populated place,1
Bahia de San Antón,concave shoreline,1
Baja,elevation,1
Baja Negra,underwater elevation,1
Baja de las Caletitas,convex shoreline,1
Bajas,underwater elevation,1
Bajillo del Cemeterio,underwater elevation,1
Bajita,convex shoreline,1
Bajos de San Sebastián,underwater elevation,1
Bajoy,stream,1
Balamo,underwater elevation,1
Baldriz,stream,1
Balearis Minor,island,1
Ballestar,populated place,1
Bamba,stream,1
Bandera,elevation,1
Banquitos,populated place,1
Barbalimpia,populated place,1
Barbate de,populated place,1
Barceló,convex shoreline,1
Barcheta,stream,1
Barco,populated place,1
Bardaos,populated place,4
Barejo,stream,1
Barja,stream,1
Barranco de la Montesina,populated place,1
Barranquillos,elevated area,1
Barriada de Alcora,populated place,1
Barrillos de las Arrimadas,populated place,1
Barrío Alcútar,populated place,1
Bartolomé de Rueda,populated place,1
Barués,populated place,1
Barzones,stream,2
Batán,populated place,5
Batán,stream,3
Bayubas,stream,1
Bealo,populated place,1
Beatos,populated place,1
Beba,stream,1
Beca,convex shoreline,1
Becerral,populated place,1
Beiciella,populated place,1
Beire,populated place,1
Beiro,populated place,2
Bejarano,stream,1
Bellestar,populated place,1
Benadalid,populated place,1
Benalúa de Guadix,populated place,1
Benis,elevated area,1
Benitorafe,populated place,1
Bentarique,populated place,1
Bentretea,populated place,1
Benítez,populated place,1
Beramendi,populated place,1
Berbellido,stream,1
Berfull,populated place,1
Bergazo,populated place,1
Bergua,populated place,1
Berninches,elevation,1
Berrón,populated place,1
Besarredonda,populated place,1
Bibres,populated place,1
Binillanti,concave shoreline,1
Binillauti,concave shoreline,1
Binué,populated place,1
Binéfar,populated place,1
Blanca,basin,1
Blanca,convex shoreline,5
Blanca,elevation,1
Blanca,island,1
Blanch,populated place,1
Blanco,convex shoreline,3
Blanco,elevation,1
Blasca,elevation,1
Bledas,island,2
Bliecos,populated place,1
Bobia de,populated place,1
Boca de,basin,1
Bodes,populated place,1
Boente,stream,1
Boganes,stream,1
Bohiles,populated place,1
Boizán,populated place,1
Bolave,elevated area,1
Bolea,populated place,1
Boliqueiras,stream,1
Boltaña,populated place,1
Bombarda,convex shoreline,1
Bona,concave shoreline,1
Bonansa,populated place,1
Boquilla,populated place,1
Borela,populated place,1
Borna,shoreline,1
Bornaba,stream,1
Borrachuelo,stream,1
Boterías,populated place,1
Botoa,stream,1
Bouciñas,populated place,1
Bovetes,populated place,1
Brabío,populated place,1
Bragad,populated place,1
Brandeso,populated place,1
Brazo del Este,stream,1
Brazomar,populated place,1
Braña,elevation,1
Breñas,underwater elevation,1
Broto,populated place,1
Brugos de Fenar,populated place,1
Brullés,stream,1
Bucher,elevation,1
Buciero,elevation,1
Budiño,populated place,3
Bueiro,stream,1
Buenafuente del Sistal,populated place,1
Bueño,populated place,1
Buitrera,stream,1
Bulbuente,populated place,1
Burandi,stream,1
Burela,convex shoreline,1
Busto,populated place,1
Busto-Vela,populated place,1
Bárbara,populated place,6
Bárzana de San Facundo,populated place,1
Báscones de,populated place,1
Caaveiro,populated place,1
Caballar,stream,1
Caballos,populated place,1
Cabana,populated place,1
Cabanella,populated place,1
Cabeiras,populated place,1
Cabeza de Toro,elevation,1
Cabezo,elevation,1
Cabezo de Cabo Quintres,underwater elevation,1
Cabezo de las Estancias,elevation,1
Cabicastro,convex shoreline,1
Cabo,underwater elevation,1
Cabot,island,1
Cabrera,elevated area,2
Cabrera de Almanza,populated place,1
Cabril,elevation,1
Cabriteras,basin,1
Cabrito,populated place,1
Cacabellos,populated place,1
Cacín,stream,1
Cadolla,populated place,1
Cadones,stream,1
Cala Infalible,convex shoreline,1
Caldearenas y Aguces,populated place,1
Caldelas,populated place,2
Caldera,elevation,1
Calderina,elevation,1
Caldo,stream,1
Caldueñín,populated place,1
Callado de Alcabú,convex shoreline,1
Calle de Francos,stream,1
Calomarde,populated place,1
Calpe,populated place,1
Calvo,elevation,1
Calvos,populated place,3
Calón,elevation,1
Camaces,stream,1
Camarón,convex shoreline,1
Cambrón,elevated area,1
Camelle,populated place,1
Camorro,elevation,1
Campana,elevation,1
Campara,populated place,1
Campazas,populated place,1
Campaña,convex shoreline,1
Campillejo,stream,1
Campillo de Aranda,populated place,1
Campo Arcís,populated place,1
Campo Longo,convex shoreline,1
Camposancos,shoreline,1
Canabal,populated place,1
Canal Peña del Mar,strait,1
Canaleta,stream,1
Candilichera,populated place,1
Candoncillo,stream,1
Candín,populated place,2
Canet,elevation,1
Canido,shoreline,1
Canosa,island,1
Cantalejo,populated place,1
Cantera,convex shoreline,1
Canto,underwater elevation,1
Cantoblanco,stream,1
Capitán,concave shoreline,1
Capitán,populated place,1
Caracena,stream,1
Caracuesta,stream,1
Carandía,populated place,1
Carbajales de,populated place,1
Carbonera,convex shoreline,1
Carbonero el Mavor,populated place,1
Carbón del Sil,populated place,1
Carche,populated place,1
Cardeña,stream,1
Cardeñuela-Ríopico,populated place,1
Caregüela,populated place,1
Carlata,stream,1
Carlos del,populated place,1
Carpintera,convex shoreline,1
Carracedelo,populated place,1
Carrafe de Torio,populated place,1
Carral,populated place,3
Carraparedes del Sapo,stream,1
Carrasca,elevation,1
Carrasconte,populated place,1
Carrascosa,elevated area,1
Carrascosa de Haro,populated place,1
Carrastrada,convex shoreline,1
Carrió,populated place,1
Carrión y Dueñas de Medina,populated place,1
Cartagena,populated place,1
Carzarón,populated place,1
Casarrubuelos,populated place,1
Cascada de la Cimbarra,stream,1
Caserio de Zancarrones,populated place,1
Caserito,populated place,1
Casería de los Fontanares,populated place,1
Casillas,stream,1
Casillas de Valverde,populated place,1
Casinos,populated place,1
Casomera,populated place,1
Castelfrio,elevation,1
Castellanos de Castro,populated place,1
Castellar,elevated area,1
Castilblanques,populated place,1
Castilla,stream,1
Castillitos,elevation,1
Castillo,elevation,1
Castillo Baños,populated place,1
Castillo de Aldovea,populated place,1
Castillonroy,populated place,1
Castilmimbre,populated place,1
Castiñeiras,populated place,1
Castresana,populated place,1
Castro Vilela,convex shoreline,1
Castro de,convex shoreline,1
Castrón de San Yuste,convex shoreline,1
Catasol,convex shoreline,1
Caula,stream,1
Cautaban,stream,1
Cazorla,stream,1
Caña,stream,1
Cañada,stream,1
Cañada de Gil,populated place,1
Cañada del Junco,populated place,1
Cañadas de Don Ciro,populated place,1
Cañamaque,populated place,1
Cañas,populated place,1
Cañavedija,populated place,1
Cañedino,populated place,1
Caño Travieso,stream,1
Cañotes,stream,1
Cebal,stream,1
Cebes,convex shoreline,1
Cebollar,elevation,1
Cebollera,elevation,1
Cebollero,convex shoreline,1
Cebollón,stream,1
Celada de Robledo,populated place,1
Celada-Marlantes,populated place,1
Cembaráin,populated place,1
Centolo de Finisterre,elevation,1
Cereijido,populated place,2
Cerezo,stream,1
Cerezo de,populated place,1
Cerradura,populated place,1
Cerrajones,elevated area,1
Cerrajón,elevation,1
Cerricos del Hondo del,populated place,1
Cerro de las Brujas,elevated area,1
Cerros del Campillo,elevated area,1
Cerulleda,populated place,1
Ceuta,populated place,1
Chacón,populated place,1
Chahorra,elevation,1
Chamartin de la,populated place,1
Chamartín,populated place,2
Chamín de,populated place,1
Chan da Pena,populated place,1
Chao del,populated place,1
Charco del Palo,concave shoreline,1
Chemille,elevation,1
Chica,basin,2
Chiclana de la,populated place,1
Chillarón del,populated place,1
Chinipro,elevation,1
Chinobre,elevation,1
Chiquero,stream,1
Chiquillo,stream,1
Chirán,populated place,1
Chorro de Corcos,stream,1
Chortales,populated place,1
Chouzano,island,1
Chuar,elevation,1
Chucho,elevation,1
Chumillas,populated place,1
Churra de Espinardo,populated place,1
Ciaño,populated place,1
Cierva,populated place,1
Ciervo,island,1
Cies Islands,island,1
Cieza,stream,1
Cifuentes,populated place,1
Ciga,populated place,1
Ciguiñuela,stream,1
Cigüedres,populated place,1
Cilveti,populated place,1
Cives de,populated place,1
Clara,concave shoreline,1
Clemente de Valdueza,populated place,1
Cociñadoiro,convex shoreline,1
Codolada,convex shoreline,1
Cogulla,elevation,1
Coirós,populated place,1
Cojos de Robliza,populated place,1
Colilla,populated place,1
Collado Royo,populated place,1
Colonia El,populated place,1
Colonia Iturraldi,populated place,1
Colorado,convex shoreline,1
Comares,populated place,1
Comodoto,elevation,1
Concheira,convex shoreline,1
Condomina,populated place,1
Conejera Grande,island,1
Confrentes,stream,1
Corbeiro dos Castros,convex shoreline,1
Corbera,convex shoreline,1
Corcubión,populated place,1
Cordovero,populated place,1
Cordovín,populated place,1
Corella,populated place,1
Coreses,populated place,1
Coriscada,elevation,1
Cornejo,populated place,1
Cornoncillo,populated place,1
Corona,elevation,1
Corral Rubio,populated place,1
Corrubedo,populated place,2
Cortada,convex shoreline,1
Cortes,populated place,1
Cortes de Baza,populated place,1
Corto,elevated area,1
Corujera,populated place,1
Corverica,populated place,1
Corzos,stream,1
Costera,populated place,1
Cotero,elevation,1
Cotes,populated place,2
Cotiella,elevation,1
Cotillo,convex shoreline,1
Coto Calderón,stream,1
Coto Padró,elevation,1
Couboeira,populated place,1
Couso,elevated area,1
Couso de Limia,populated place,1
Covachuelas,populated place,1
Crecente,populated place,1
Crestellina,elevated area,1
Crispina,depression,1
Crucheta,elevation,1
Cruz de Florez,convex shoreline,1
Cruz del Retamar,populated place,1
Cuadriellas de Villaláez,populated place,1
Cuatretondeta,populated place,1
Cuchillo del Saltadero,elevated area,1
Cuenca de,populated place,1
Cuesta Alta,populated place,1
Cuesta del Rato,populated place,1
Cueva,convex shoreline,1
Cuevas Barranco de las Yeseras,populated place,1
Cuevas de Serrano,populated place,1
Cumbre Nueva,elevated area,1
Cumplida,convex shoreline,1
Curbeiros,convex shoreline,1
Cuzcurrita de Juarros,populated place,1
Cárcaba,stream,1
Daimil,populated place,1
Deade,populated place,1
Degollada,populated place,2
Dehesa Aldehuela,stream,1
Dehesa de Romanos,populated place,1
Descojona,convex shoreline,1
Divisoria de Piedras Caídas,elevated area,1
Domingo,convex shoreline,1
Don Andrés Seco,basin,1
Don Gil,stream,1
Don Gonzalo,populated place,1
Donhierro,populated place,1
Dor,stream,1
Dos Hermanas,populated place,1
Dosbarrios,populated place,1
Doña Juandi,populated place,1
Dueña,elevated area,1
Duje,stream,1
Dulce de Icota,shoreline,1
Dársena del Dique Seco,concave shoreline,1
Ebo,stream,1
Ebusus,island,1
Echarren,populated place,1
Egozcue,populated place,1
Eguiarreta,populated place,1
Eiras,populated place,3
Ejulve,populated place,1
El,populated place,2
El Algarrobico,populated place,1
El Alhanchete,populated place,1
El Basto,elevated area,1
El Camino Real,populated place,1
El Clavo,island,1
El Cucador,populated place,1
El Espinar,populated place,1
El Gasco,populated place,1
El Jardín,concave shoreline,1
El Jurado,convex shoreline,1
El Lagio,convex shoreline,1
El Mamí,populated place,1
El Martinete,populated place,1
El Monastil,populated place,1
El Moral,populated place,1
El Nido,convex shoreline,1
El Pardo,populated place,1
El Reguero,stream,1
El Rescate,populated place,1
El Saler,populated place,1
El Segarrón,elevated area,1
Els Corrals,populated place,1
Ena,stream,1
Encina,populated place,3
Encinar,populated place,1
Encinas,stream,1
Encinasola de los Comendadores,populated place,1
Enderrocat,convex shoreline,1
Enillas,populated place,1
Enriques,populated place,1
Entallada,convex shoreline,1
Entugores,concave shoreline,1
Envernallas,populated place,1
Erbosa,island,1
Erla,populated place,1
Erreguerena,elevated area,1
Esaíde,depression,1
Escalar,convex shoreline,1
Escuderos,populated place,1
Escull de la,elevation,1
Escúzar,populated place,1
Esera,stream,1
Espadañedo,populated place,1
Espanyol,populated place,1
Espardaña,stream,1
Esparragal,populated place,3
Esperanza,populated place,1
Espina del,elevated area,1
Espinazo,elevation,1
Espiñaredo,populated place,1
Espiñeira,populated place,2
Esplegares,populated place,1
Estaca de Vares,convex shoreline,1
Estación,populated place,41
Estación de Doña María Ocaña,populated place,1
Estalluns,convex shoreline,1
Estay,convex shoreline,1
Estivala,elevation,1
Estremé,concave shoreline,1
Estépar,populated place,1
Fabara,populated place,1
Falcoeiro,convex shoreline,2
Falcó,convex shoreline,2
Faldas de Castiel,elevated area,1
Farallones,island,1
Faro,elevation,2
Farruch,convex shoreline,1
Farrutx,convex shoreline,1
Fañanás,populated place,1
Fedorento,shoreline,1
Feleches,populated place,2
Fernando,underwater elevation,1
Ferreiróus,populated place,1
Ferreras del,populated place,1
Ferrería,populated place,1
Feás,populated place,4
Figueira,populated place,2
Flamenca,populated place,1
Flechilla,populated place,1
Flumen,stream,1
Fontecavada,populated place,1
Fonterín,stream,1
Fonz,populated place,1
Forcados,convex shoreline,1
Formentera,island,1
Fornelos de Cova,populated place,1
Fornillos de,populated place,1
Fornos,populated place,1
Fortaleza,elevation,1
Fortunada,populated place,1
Francisco de Paula,populated place,1
Franco,populated place,1
Francos,populated place,8
Fray Bermuz,stream,1
Freigido,populated place,1
Freijeiro,populated place,3
Freiro,elevation,1
Freito,elevation,1
Fresno de Cantespino,populated place,1
Fría,populated place,1
Frío,stream,1
Fuendetodos,populated place,1
Fuente Mendoza,populated place,1
Fuente Palacios,populated place,1
Fuente del Ciervo,populated place,1
Fuente del Omet,populated place,1
Fuentepinilla,stream,1
Fuenterroble de,populated place,1
Fuentes de Oñoro,populated place,1
Fuentes del Pesebre,stream,1
Fuentezuelas,populated place,1
Féliz de la Valdería,populated place,1
Gacia,populated place,1
Gaibiel,stream,1
Galbárruli,populated place,1
Gallega,basin,1
Gallegos de Curueño,populated place,1
Gallinero de Rioja,populated place,1
Galán,convex shoreline,1
Gamonal,stream,1
Gamonedo,elevation,1
Ganados,convex shoreline,1
Gangarro,elevation,1
Ganzo,populated place,1
Garabitas,elevation,1
Garcinarro,populated place,1
Garfín,populated place,1
Garganchón,stream,1
Garganta de Santa,stream,1
Garnatilla,populated place,1
Garrapacha,populated place,1
Garrofero,elevation,1
Garzachuela,stream,1
Gaveira,island,1
Gavilanes,stream,1
Gañarul,populated place,1
Geria,populated place,1
Gesteda,stream,1
Gibranzos,stream,1
Gilgarcía,populated place,1
Gimeno,stream,1
Gines,convex shoreline,1
Giniginámar,populated place,1
Girona,stream,1
Gobezanes,populated place,1
Goiriz,populated place,1
Gomeán,populated place,1
Gondariño,populated place,1
Gonzalo,stream,1
Gorda,elevated area,1
Gorda,elevation,2
Gordo,elevation,4
Grado del Pico,populated place,1
Gran Rey,depression,1
Granda de,populated place,1
Grande,elevated area,1
Grande del Pueblo,basin,1
Granja de Rocamora,populated place,1
Grieta,convex shoreline,1
Grisuela del,populated place,1
Gros,convex shoreline,1
Grosa,elevated area,1
Grosa,island,1
Grossa,elevated area,1
Gruesa,convex shoreline,1
Guadalaviar,stream,1
Guadalbarcar,stream,1
Guadalbullón,stream,1
Guadalefra,stream,1
Guadalest,populated place,1
Guadalix,stream,1
Guadalmanzor,stream,1
Guadalmedina,stream,1
Guadarrama,stream,1
Guadarrenque,stream,1
Guadazaón,stream,1
Guadiatillo,stream,1
Guadiela,stream,1
Guardia,convex shoreline,1
Guares,stream,1
Guaro,stream,1
Guart,stream,1
Gudillos,populated place,1
Guidoiro,island,1
Guiende,populated place,1
Guillén,populated place,1
Gumeiro,populated place,1
Guriscado,elevation,1
Gutierre-Muño,populated place,1
Gándaras,elevation,1
Gédrez,populated place,1
Güe,elevation,1
Hacho,elevation,1
Halillas,populated place,1
Harcajo de los Montes,populated place,1
Harinosa,populated place,1
Haza del Lino,populated place,1
Herbón,populated place,2
Heredamiento,populated place,1
Hermanitas,elevation,1
Hernán-Pérez,populated place,1
Herradura,populated place,1
Herrera,elevation,1
Higuera de Aracena,populated place,1
Higuerales,populated place,1
Hio,populated place,1
Hocico,convex shoreline,1
Honda,stream,2
Hontanares,populated place,2
Horadada,island,2
Horcajo,populated place,3
Hormigas,island,1
Hormigón,island,1
Hornillos,elevation,1
Horreos,elevation,1
Hoya del Cambrón,populated place,1
Hoya del Garbanzal,basin,1
Hoyas de Orcheta,populated place,1
Hoz de Terrinches,stream,1
Huelamos,populated place,1
Huera Grande,strait,1
Huerga,populated place,1
Huetre,populated place,1
Humienta,populated place,1
Hurdano,stream,1
Huécar,stream,1
Huéscar,stream,1
Huévar,populated place,1
Ibón de Astanés,basin,1
Ifach,convex shoreline,1
Igoa,populated place,1
Ijuana,stream,1
Ileo,island,1
Iles Baléares,island,1
Imperial,island,1
Incinillas,populated place,1
Iniesta,populated place,1
Inzulegui,depression,1
Irujo,populated place,1
Irumugarrieta,elevation,1
Isabel,underwater elevation,1
Isaca,elevation,1
Isbor,stream,1
Isla de Canela,populated place,1
Isleta,convex shoreline,1
Isleta de La,island,1
Isletas de la Olla,island,1
Islote El Farallón,elevation,1
Isuala,stream,1
Isún de Basa,populated place,1
Izcala,stream,1
Jabalcon,elevation,1
Jabalcuz,elevated area,1
Jabenco,convex shoreline,1
Jadraque,populated place,1
Jallas,stream,1
Jandilla,basin,1
Jandía,convex shoreline,1
Janoso,elevation,1
Jarafe,populated place,1
Jatiel,populated place,1
Jaulas,populated place,1
Javalón,elevation,1
Jerez,populated place,1
Jerga,stream,1
Jiesta,populated place,1
Jinogea,concave shoreline,1
Juan de Ambojo,underwater elevation,1
Juan de Paluezos,populated place,1
Juan de la Rambla,populated place,1
Junco,stream,1
Juncosa,basin,1
Jurantes,populated place,1
Justo de la,populated place,1
La,populated place,2
La Albufera,marsh,1
La Arnilla,populated place,1
La Azohia,populated place,1
La Baña,populated place,1
La Cabezuela,shoreline,1
La Campanuca,island,1
La Corte,stream,1
La Fonte Vella,stream,1
La Hoya del Camaino,populated place,1
La Juncosa,populated place,1
La Mazmorra,elevated area,1
La Montaña,populated place,1
La Osa,depression,1
La Playa,basin,1
La Rambla Grande,populated place,1
La Tejera,elevation,1
La Ternera,convex shoreline,1
La Torre,populated place,1
La Vera,area,1
La Válle,stream,1
Labra,populated place,1
Ladera de Chafia,elevation,1
Laderas de Huriamen,elevation,1
Lador,stream,1
Lago del Salobral,marsh,1
Laguna,basin,2
Laja El Pato,elevation,1
Laja del Confital,elevation,1
Laja del Corral,convex shoreline,1
Lajes,populated place,1
Lajosa,populated place,1
Lamela,convex shoreline,1
Lamiña,populated place,1
Lance,convex shoreline,1
Langosteira,convex shoreline,2
Langüelle,stream,1
Lantueno,populated place,1
Lanzarote,island,1
Larga,basin,2
Larga,elevated area,3
Largas,shoreline,1
Las Abiertas,populated place,1
Las Cabezuelas,underwater elevation,1
Las Gamitas,populated place,1
Las Higueras,stream,1
Las Isletas,island,1
Las Negras,populated place,1
Las Peñas,populated place,1
Las Playecillas,shoreline,1
Las Pocicas,populated place,1
Las Rubias,convex shoreline,1
Latorre,island,1
Latorrecilla,populated place,1
Lavada,elevation,1
Leganés,populated place,1
Legate,elevation,1
Leiras,convex shoreline,1
Leiriella,populated place,1
Lengule,stream,1
Linares,populated place,14
Linares,stream,4
Liébana,elevation,1
Llanero,populated place,1
Llanos de Tormes,populated place,1
Llebeche,convex shoreline,1
Llerga,elevation,1
Llorente,populated place,3
Llosa,populated place,1
Llusas,elevation,1
Lobo y Endrinales,populated place,1
Lobos,populated place,1
Lobras,populated place,1
Lodeña,populated place,1
Loeches,populated place,1
Loira,convex shoreline,1
Loira,populated place,1
Loma de Montija,populated place,1
Lomas de Marcos,populated place,1
Lomo de Mejimar,elevation,1
Lorava,stream,1
Lorenzo Descardazar,populated place,1
Lorenzo de Matasueiro,populated place,1
Lorigados,populated place,1
Los,populated place,2
Los Balanzas,populated place,1
Los Bolsicos,populated place,1
Los Brianes,populated place,1
Los Buenos,populated place,1
Los Caparroses,populated place,1
Los Charcones,populated place,1
Los Dagas,populated place,1
Los Dises,concave shoreline,1
Los Escull de Punta de Algas,underwater elevation,1
Los Guinchos,convex shoreline,1
Los Huertos del Batáan,populated place,1
Los Juncos,stream,1
Los Martínez de Cañadas de San,populated place,1
Los Mesas,populated place,1
Los Murtales,populated place,1
Los Muñoces,populated place,1
Los Netos,island,1
Los Nogales,stream,1
Los Perez,populated place,1
Los Pinares,populated place,1
Los Rocas,populated place,1
Los Rodeos,area,1
Lougares,populated place,1
Lousada,convex shoreline,1
Lucena del,populated place,1
Luchena,stream,1
Lucio Real,basin,1
Lucía,basin,1
Lugilde,populated place,1
Luises,populated place,1
Luna,stream,1
Lupiana,populated place,1
Luriezo,populated place,1
Lóbrega,elevation,1
Macendo,populated place,1
Macharnudo,populated place,1
Madrigal de la Vera,populated place,1
Madrona,elevated area,1
Madroñeras y El Llano,populated place,1
Magasca,stream,1
Magro,stream,1
Mahide,populated place,1
Mahona,convex shoreline,1
Majal,populated place,1
Majales Altos,elevation,1
Malaspina,island,1
Maleján,populated place,1
Mallo,populated place,1
Mallén,populated place,1
Mallón,populated place,2
Mamés de Meruelo,populated place,1
Manantiales de Fuentejimena,stream,1
Mancha,populated place,1
Mancheño,populated place,1
Manchoya,elevation,1
Mande,stream,1
Manga,elevation,1
Mansilla,populated place,3
Manzalvos,populated place,1
Manzanal del,populated place,1
Manzanera,stream,1
Mar Menor,basin,1
Marauri,populated place,1
Marbella,populated place,1
Marcelo,populated place,1
Marina de Aguasantas,populated place,1
Marisma de Doña Ana,marsh,1
Marismas del Rincón,marsh,1
Maristá,elevation,1
Marne,populated place,1
Marracín de,populated place,1
Marrajos,convex shoreline,1
Marratxi,populated place,1
Marrupejo,stream,1
Martin de Brabío,populated place,1
Martinela,elevation,1
Martiniela,elevation,1
Martos,populated place,1
Martés,elevated area,1
Martín Malo,populated place,1
Martín de Lodón,populated place,1
Martín de Semproniana,populated place,1
Martín de Terroso,populated place,1
Martín de Tábara,populated place,1
Martín de Valvení,populated place,1
Maruca,underwater elevation,1
Marymontaña,concave shoreline,1
María de Huerva,populated place,1
María de las Nieves,populated place,1
María del Monte de Cea,populated place,1
Masada de Valredonda,populated place,1
Masca,populated place,1
Masegoso de,populated place,1
Masetillas,elevation,1
Masía del Rull,populated place,1
Mata del,populated place,1
Matalentisco,populated place,1
Matanzas,populated place,2
Matienzo,populated place,1
Mau,stream,1
Maya del Baztán,populated place,1
Mayor,elevation,1
Mazo,stream,1
Mazueco,populated place,1
Meaca,depression,1
Medeiros,populated place,1
Mediana,elevation,1
Medianeta,elevation,1
Medida,populated place,1
Megorrón,elevated area,1
Melegís,populated place,1
Melejís,populated place,1
Mendia,convex shoreline,1
Menorca,convex shoreline,1
Menudero,populated place,1
Mera,populated place,1
Merdancho,stream,1
Meroy,populated place,1
Meréns,populated place,1
Mesa,elevation,1
Mesas de Ibor,populated place,1
Mezquín,stream,1
Miaño,populated place,1
Miedes de Pela,populated place,1
Miera,stream,1
Miguel de Laciana,populated place,1
Miguel de Langre,populated place,1
Milagros,populated place,1
Milanillos,stream,1
Minorca,island,1
Miran,convex shoreline,1
Miranela,elevation,1
Miraz,populated place,3
Misiera,convex shoreline,1
Mizala,populated place,1
Miñera de,populated place,1
Mogino,populated place,1
Mojados,populated place,1
Mola de Penyablanca,elevation,1
Molatilla,elevation,1
Moles de Montalén,elevated area,1
Molina de Ubierna,populated place,1
Molinillo,elevated area,1
Molino,elevation,1
Molino y Balsa Los Roses,populated place,1
Molíns,populated place,1
Mon,populated place,1
Monferro,populated place,1
Monforte de Moyuela,populated place,1
Monigón,stream,1
Monjía,populated place,1
Monreal,stream,1
Montalbo en Cameros,populated place,1
Montaves,populated place,1
Montañeta,populated place,1
Montañosa,convex shoreline,1
Monte,populated place,5
Montecelos,populated place,1
Montehermosa,populated place,1
Montes de Forgoselo,elevation,1
Montes de San Benito,populated place,1
Montoto de,populated place,1
Montán,populated place,2
Mora,stream,2
Moralejo,elevation,1
Moralita,populated place,1
Moras,populated place,1
Morata de Jiloca,populated place,1
Morenilla,elevation,1
Moro,elevation,1
Moro,populated place,2
Morrilla,elevation,1
Morro Jabalí,convex shoreline,1
Morrón,elevation,1
Morrón de Güell,elevation,1
Moscarté,convex shoreline,1
Mosqueros,convex shoreline,1
Mostajares,stream,1
Moñibas,populated place,1
Muera,populated place,1
Mugares,populated place,1
Mujer Muerta,elevation,1
Mujeres,shoreline,1
Muneta,populated place,1
Muras,populated place,1
