name,frequency,place_type,place_category
Anklukh,1,populated place,populated place
Ankoda,1,populated place,populated place
Anzatly,1,mountain,elevation
Arabek,1,mountain,elevation
Araderix,1,populated place,populated place
Aradir,1,river,stream
Arakul,1,populated place,populated place
Aralakhkotty,1,river,stream
Aramakotty,1,river,stream
Arapi,1,river,stream
Arayyakotty,1,river,stream
Aridameer,1,pass,depression
Arkaslyor,1,river,stream
Arshi,1,populated place,populated place
Arsul,1,river,stream
Artkullyar,1,mountain,elevation
Artlukhtlyar,1,river,stream
Artselinekh,1,mountain,elevation
Art-Tokom-Kort,1,mountain,elevation
Artyar,1,mountain,elevation
Arzhlam,1,ridge,elevated area
Arzhukhmeer,1,mountain,elevation
Asata,1,mountain,elevation
Ashaga-Stal,1,populated place,populated place
Ashali,1,populated place,populated place
Ashein,1,river,stream
Ashil’ta,1,populated place,populated place
Ashitli,1,mountain,elevation
Aslanbek,1,populated place,populated place
Assa,1,populated place,populated place
Assab,1,populated place,populated place
Atagagoy,1,mountain,elevation
Atlanozen’,1,river,stream
Atlyboyun,1,mountain,elevation
Atrik,1,populated place,populated place
Auazur-Kal,1,mountain,elevation
Aul,1,populated place,populated place
Avadan,1,populated place,populated place
Avagindik,1,river,stream
Avalgokh,1,mountain,elevation
Avazul’kal,1,mountain,elevation
Avazur-Kal,1,mountain,elevation
Aygirbash,1,mountain,elevation
Aylitimakhi,1,mountain,elevation
Aymazimakhi,1,populated place,populated place
Aynikab,1,populated place,populated place
Aytin-Moxk,1,populated place,populated place
Aytqalloyn Reġa-the,1,populated place,populated place
Azal’,1,mountain,elevation
Azamat-Jurt,1,populated place,populated place
Azechakmeer,1,mountain,elevation
Baarkhor,1,river,stream
Babalo,1,mountain,elevation
Bachi-Yurt,1,populated place,populated place
Baçin-Khotar,1,populated place,populated place
Badak,1,river,stream
Bagamuza,1,mountain,elevation
Baigor,1,mountains,elevated area
Bakadukh,1,mountains,elevated area
Bakadukhor,1,river,stream
Bakbagokh,1,ridge,elevated area
Bakhelam,1,mountains,elevated area
Bakkarada,1,mountain,elevation
Bakkhakhalrat,1,river,stream
Bakkuli,1,mountain,elevation
Baklimeer,1,mountain,elevation
Balalraal’,1,mountains,elevated area
Balanub,1,populated place,populated place
Balasma,1,populated place,populated place
Balial,1,mountain,elevation
Balul,1,mountains,elevated area
Bamgor,1,mountains,elevated area
Banayaul,1,populated place,populated place
Bank,1,river,stream
Banka Signal,1,bank,underwater elevation
Bankin-Yurt,1,populated place,populated place
Baraf-Dou,1,mountain,elevation
Barbar,1,mountain,elevation
Barchekul’,1,mountain,elevation
Barchuma,1,river,stream
Barianimeer,1,mountain,elevation
Barkalyu,1,mountain,elevation
Barmut,1,populated place,populated place
Barshamay,1,populated place,populated place
Bartyube,1,mound,elevation
Barziarlam,1,mountain,elevation
Basada,1,mountain,elevation
Basa-Ġala,1,populated place,populated place
Basa-Gordali,1,populated place,populated place
Başen-Kale,1,populated place,populated place
Bashlychay,1,river,stream
Baskhoy,1,mountains,elevated area
Bastikhi,1,river,stream
Batashyurt,1,populated place,populated place
Batlaich,1,populated place,populated place
Batlukhtlyar,1,river,stream
Batsilo,1,mountain,elevation
Bavtugay,1,populated place,populated place
Bayder-Bay,1,mound,elevation
Baykatmakhi,1,populated place,populated place
Baylyuk,1,mountain,elevation
Bazar,1,island,island
Bazhuda,1,populated place,populated place
Becharibtlyar,1,river,stream
Bechekhli,1,ridge,elevated area
Bekyakolu,1,mountain,elevation
Bel’vugan,1,mountain,elevation
Belangitlyar,1,river,stream
Belgatoy Yasi,1,river,stream
Beloreč’e,1,populated place,populated place
Bel-Yelgi,2,river,stream
Benoi,1,populated place,populated place
Benoj,1,populated place,populated place
Benoj-Jurt,1,populated place,populated place
Benoy,1,populated place,populated place
Benoylam,1,mountain,elevation
Benshinkort,1,mountain,elevation
Berdakhel,1,populated place,populated place
Bergush,1,river,stream
Beris-Kort,1,mountain,elevation
Berkhutlimeer,1,mountains,elevated area
Berksanu,1,mountain,elevation
Besho,1,mountain,elevation
Besh-Tyube,1,populated place,populated place
Bešil’-Irzu,1,populated place,populated place
Betsburtsankotty,1,river,stream
Bettesuru,1,mountain,elevation
Bettin-Moxk,1,populated place,populated place
Betzebor,1,river,stream
Bezhatalameer,1,mountain,elevation
Bezhiak,1,river,stream
Bezhira,1,mountain,elevation
Beƶta,1,populated place,populated place
Bichorikort,1,mountain,elevation
Bil’bil’-Kazmalyar,1,populated place,populated place
Bocho,1,mountain,elevation
Bokobiku,1,mountain,elevation
Bolgi,1,mountain,elevation
Bolkhaz,1,mountain,elevation
Bonchu,1,populated place,populated place
Borushmeer,1,mountain,elevation
Borzonti,1,mountain,elevation
Boylakh,1,mountain,elevation
Boylomukh,1,mountain,elevation
Boyunbash,1,mountain,elevation
Bugda-Tapa,1,hill,elevation
Buhan-Yurt,1,populated place,populated place
Bukurmeer,1,ridge,elevated area
Bukvitameer,1,mountain,elevation
Bulgat-Irzau,1,populated place,populated place
Bulk,3,river,stream
Bulkekh,1,river,stream
Bulzak-Aul,1,populated place,populated place
Buni,1,populated place,populated place
Buraganozen’,1,river,stream
Buragashop,1,mountain,elevation
Burdeki,1,populated place,populated place
Burkikhan,1,populated place,populated place
Burshimakar,1,populated place,populated place
Buru,1,populated place,populated place
Buskri,1,populated place,populated place
Butnushuyer,1,mountain,elevation
Butnusmeer,1,mountains,elevated area
Butsra,1,mountain,elevation
Butylkino,1,populated place,populated place
Bwaçin-Yurt,1,populated place,populated place
Čečen-Aul,1,populated place,populated place
Centoroy,1,populated place,populated place
Chaatl’,1,populated place,populated place
Chabatibal,1,mountains,elevated area
Chadyri,1,river,stream
Chakaratannu,1,ridge,elevated area
Chakulabek,1,mountains,elevated area
Chalda,1,populated place,populated place
Chamgoy,1,mountain,elevation
Chamgoyakhk,1,river,stream
Chankalamakhi,1,populated place,populated place
Chankurbebarg,1,river,stream
Chantar,1,populated place,populated place
Chara,1,mountain,elevation
Charakh,1,river,stream
Charaom,1,river,stream
Charasaldys-Tavi,1,mountain,elevation
Charmoilam,1,mountain,elevation
Charoda,1,mountain,elevation
Chassaw-Jurt,1,populated place,populated place
Chaylyakhkanchi,1,mountain,elevation
Chechen’,1,populated place,populated place
Ched,1,mountain,elevation
Chekokh,1,river,stream
Chemaul,1,mountains,elevated area
Chemtyube,1,mound,elevation
Chemulya,1,populated place,populated place
Cherekhkort,1,mountain,elevation
Chergasak,1,mountain,elevation
Chevkhunbak,1,river,stream
Chikykh,1,river,stream
Chimge,1,mountain,elevation
Chimgeskenozen’,1,river,stream
Chimidag,1,mountains,elevated area
Chinar,1,populated place,populated place
Chinary,1,populated place,populated place
Chindirchero,1,mountain,elevation
Chipcharak,1,mountain,elevation
Chiragkhay,1,river,stream
Chirir,1,mountain,elevation
Chiryurt,1,populated place,populated place
Chitur,1,populated place,populated place
Chivirnekh,1,river,stream
Chkhoturmas,1,pass,depression
Choboridag,1,mountain,elevation
Chododa,1,populated place,populated place
Chokh,1,populated place,populated place
Chokhokkal,1,river,stream
Chokhul’tlyar,1,river,stream
Cholokhsu,1,mountain,elevation
Chonkatau,1,mountain,elevation
Chonkatau,1,mountains,elevated area
Chontaul,1,populated place,populated place
Chub,1,mountain,elevation
Chuburchakël’,1,lake,basin
Chuchridatl’,1,mountain,elevation
Chugay,1,river,stream
Chukherikhyur,1,populated place,populated place
Chul’ty,1,ridge,elevated area
Chul’ty,1,pass,depression
Chumbartëbe,1,mountain,elevation
Chumikhar,1,river,stream
Chungali,1,mound,elevation
Chunoylam,1,mountain,elevation
Churgubalu,1,river,stream
Chvadab,1,populated place,populated place
Chvetkam,1,river,stream
Chyrkhalyu,1,waterfall,stream
Ċiylaxoyn Erk,1,river,stream
Ç̇ulga-Yurt,1,populated place,populated place
Çuƶi-Çu,1,populated place,populated place
Daça-Borzie,1,populated place,populated place
Dachu-Borzoy,1,populated place,populated place
Dakey-Lam-Khy,1,river,stream
Dakhe-Duk,1,mountain,elevation
Damkulakada,1,populated place,populated place
Daneylamkhi,1,river,stream
Dargenduk,1,mountains,elevated area
Daria,1,mountain,elevation
Dattakh,1,populated place,populated place
Dättaxa,1,populated place,populated place
Dattyh,1,populated place,populated place
Datunata,1,populated place,populated place
Datykh,1,populated place,populated place
Daut,1,populated place,populated place
Daylam,1,mountain,elevation
Debrisharo,1,lake,basin
Dekhesty,1,populated place,populated place
Demikent,1,populated place,populated place
Deprantyube,1,mountain,elevation
Derbichay,1,ditch,depression
Deẋa Ataġa,1,populated place,populated place
Deybuk,2,populated place,populated place
Dikikal,1,mountain,elevation
Dixa-Isti,1,populated place,populated place
Doçu-Borze,1,populated place,populated place
Dombaybash,1,mountain,elevation
Donguznokhur,1,hill,elevation
Dovlatbi,1,populated place,populated place
Dshufa-Dagh,1,mountain,elevation
Duain,1,mountain,elevation
Dubin-Evl,1,populated place,populated place
Dubulabag,1,mountain,elevation
Duburlabag,1,mountains,elevated area
Ducu-Hote,1,populated place,populated place
Duk-Kort,1,mountain,elevation
Durubalakh,1,spring,stream
Durudzhis-Tavi,1,mountain,elevation
Dutsa,1,river,stream
Džeindžare,1,pass,depression
Dzhabudag,1,mountain,elevation
Dzhalabulbeter,1,mountain,elevation
Dzhalaturi,1,populated place,populated place
Dzhaldir,1,mountain,elevation
Dzhalka,1,river,stream
Dzhaney-Vedeno,1,populated place,populated place
Dzhangabar,1,mountain,elevation
Dzhangay,1,mountain,elevation
Dzheindzhare,1,pass,depression
Dzhengutai,1,river,stream
Dzhikhikalty,1,river,stream
Dzhil-Dzhol’,1,river,stream
Dzhirabachi,1,populated place,populated place
Dzhoakhor,1,river,stream
Dzhogler,1,populated place,populated place
Dzhokhon,1,mountains,elevated area
Dzhufudag,1,mountain,elevation
Dzhul’dzhag,1,populated place,populated place
Dzhulatura,1,river,stream
Dzhuly,1,populated place,populated place
Dzhurmut,1,river,stream
Dzhyumay,1,mountain,elevation
Dzilebki,1,populated place,populated place
Džugurty,1,populated place,populated place
Ekheb,1,river,stream
Ekhkechu,1,river,stream
Ekhneguratl’meer,1,mountain,elevation
Ekkhechu,1,river,stream
El’bok,1,populated place,populated place
Elstanƶa,1,populated place,populated place
Emalakurkotty,1,river,stream
Eminkhyur,1,populated place,populated place
Emita,1,river,stream
Enitsala,1,pass,depression
Enkhotyat,1,mountain,elevation
Enzheruk,1,river,stream
Erdy-Kort,1,mountain,elevation
Erekhoy-Kort,1,mountain,elevation
Erklichela,1,river,stream
Ersana,1,populated place,populated place
Ettava,1,mountain,elevation
Fal’kintychu,1,gorge,depression
Firgil’,1,populated place,populated place
Fita,1,populated place,populated place
Fitidag,1,mountain,elevation
Fortaukh,1,populated place,populated place
Frig,1,populated place,populated place
Gaburshi,2,mountain,elevation
Gagomeer,1,mountain,elevation
Gakvari,1,river,stream
Gakvari,1,populated place,populated place
Galadvus,1,mountain,elevation
Galanchezh,1,populated place,populated place
Galançoƶ,1,populated place,populated place
Galandzhar,1,mountain,elevation
Galayty,1,populated place,populated place
Gamiakh,1,populated place,populated place
Gamrikotty,1,river,stream
Gamshi-Osen,1,river,stream
Gamyrbert,1,mountain,elevation
Gamzha-Ozen,1,river,stream
Gantseyshale,1,mountains,elevated area
Gaptsakh,2,populated place,populated place
Garabaku,1,mountain,elevation
Garakh,1,populated place,populated place
Garakolobor,1,river,stream
Garal,1,mountain,elevation
Garalkal,1,pass,depression
Garta,1,mountain,elevation
Garzigul’,1,ridge,elevated area
Gasha,1,populated place,populated place
Gatsitlyar,1,river,stream
Gaylyar,1,mountain,elevation
Gaylyar,1,ridge,elevated area
Gaytan,1,river,stream
Gaziya,1,river,stream
Gdym,1,populated place,populated place
Gdymchay,1,river,stream
Gechi,1,river,stream
Gedzhukh,1,populated place,populated place
Gekhi,1,river,stream
Geknaumakhi,1,populated place,populated place
Gelin-Kort,1,mountain,elevation
Genekolob,1,populated place,populated place
Genitsurib,1,populated place,populated place
Geral-Kal,1,pass,depression
Gergenozen’,1,river,stream
Germçiga,1,populated place,populated place
Germenchak,1,populated place,populated place
Germenchik-Kachalay,1,mound,elevation
Germenchik-Otar,1,populated place,populated place
Germenčuk,1,populated place,populated place
Gertme,1,populated place,populated place
Gerzel’,1,populated place,populated place
Getso,1,populated place,populated place
Geyeri,1,mountain,elevation
Gichinoor,1,river,stream
Gidatli,1,populated place,populated place
Gilyamush,1,mountain,elevation
Gilyany,1,populated place,populated place
Gimri Range,1,mountains,elevated area
Gimry,1,populated place,populated place
Gindarav-Givurogli,1,mountain,elevation
Gindib,1,populated place,populated place
Girag,1,mountain,elevation
Girshlyumeer,1,mountain,elevation
Gishin-Zalogova,1,mountain,elevation
Gizchen’,1,mountain,elevation
Gizcheni,1,mountain,elevation
Gizcheny,1,mountain,elevation
Glykdag,1,mountain,elevation
Glyn-Dag,1,mountain,elevation
Goab,1,mountain,elevation
Gochapa,1,mountain,elevation
Godoberi,1,populated place,populated place
Godul’gel’,1,mountain,elevation
Gogilanttba,1,lake,basin
Gogotlyar,1,river,stream
Gokhelbak,1,mountain,elevation
Gokli,1,mountain,elevation
Gonzhkort,1,mountain,elevation
Goor,1,populated place,populated place
Gopchaychay,1,river,stream
Gorgo-Irzoy,1,mountain,elevation
Gorgo-Lam,1,populated place,populated place
Gorleuk,1,river,stream
Gorta,1,mountain,elevation
Gotsatl’,1,populated place,populated place
Goychu,1,river,stream
Goysi,1,populated place,populated place
Grenkino,1,populated place,populated place
Grmakil’,1,mountain,elevation
Gubden-Ozan,1,river,stream
Gubdenozen’,1,river,stream
Guçum-Kali,1,populated place,populated place
Gul’gul’kil’,1,mountain,elevation
Gul’gya,1,river,stream
Gul’penkala,1,mountain,elevation
Guladti,1,populated place,populated place
Ġulare,1,populated place,populated place
Gulatakotty,1,river,stream
Gumi,1,populated place,populated place
Gummakal,1,mountain,elevation
Gummakal,1,pass,depression
Gums,1,river,stream
Gums-Dyshni-Veden’,1,river,stream
Gurgularat,1,river,stream
Gurkhun’,1,populated place,populated place
Gurtlyakilatlyar,1,river,stream
Gurtsig,1,mountain,elevation
Guseyn-Bekent,1,mountain,elevation
Gushchinalbyar,1,pond,basin
Guton,1,river,stream
Gutsabekalaeri,1,river,stream
Guvlig,1,populated place,populated place
Guvshan-Bash,1,populated place,populated place
Gveri,1,mountain,elevation
Gyugokhtat,1,river,stream
Gyugotl’,1,ridge,elevated area
Gyul’gerychay,1,river,stream
Gyulgai,1,river,stream
Harsenoj,1,populated place,populated place
Hattuni,1,populated place,populated place
Hidi-Hutor,1,populated place,populated place
Hima,1,populated place,populated place
Ichinzats,1,river,stream
Igali,1,populated place,populated place
Ikhashu,1,mountain,elevation
Ikhimeri,1,river,stream
Il’inskaja,1,populated place,populated place
Ilitl’char,1,river,stream
Imam-Kuli-Kent,1,mountain,elevation
Inchkheozen’,1,river,stream
Ingerdakh,1,populated place,populated place
Inisha,1,populated place,populated place
Inkot,1,populated place,populated place
Intsubatu,1,populated place,populated place
Inzakhk,1,river,stream
Inzatly,1,mountain,elevation
Iputameer,1,mountain,elevation
Isaj-Jurt,1,populated place,populated place
Isha,1,river,stream
Ishikantli,1,ridge,elevated area
Ishkhoy-Khutor,1,populated place,populated place
Ishkhoy-Yurt,1,populated place,populated place
Işhoy-Moxk,1,populated place,populated place
Iskerk,1,river,stream
Ismailtav,1,mountain,elevation
Isnerk,2,river,stream
Ispik,1,populated place,populated place
Istisukaka,1,gorge,depression
Itinameer,1,ridge,elevated area
Iton-Qelli,1,populated place,populated place
Izberbash,1,hill,elevation
Izberbash,1,populated place,populated place
Izitlyar,1,river,stream
Jaman-Ssu,1,river,stream
Kaalishor,1,river,stream
Kabardatly,1,populated place,populated place
Kabda,1,river,stream
Kabir,1,populated place,populated place
Kachkalyk,1,populated place,populated place
Kad,1,mountains,elevated area
Kadar’yer,1,mountain,elevation
Kadirkeni,1,mountain,elevation
Kagurmeer,1,mountain,elevation
Kaja-Ken,1,populated place,populated place
Kakaozen’,2,river,stream
Kakhantmuru,1,mountain,elevation
Kakhib Yeer,1,mountains,elevated area
Kakhulkam,1,river,stream
Kaktugay,1,populated place,populated place
Kakytu,1,mountain,elevation
Kalach,1,mountain,elevation
Kalik-Or,1,river,stream
Kalinin,1,populated place,populated place
Kalkatala,1,mountain,elevation
Kalsanikotty,1,river,stream
Kamakhaya,1,populated place,populated place
Kamasha,1,populated place,populated place
Kaminchay,1,river,stream
Kamodaor,1,river,stream
Kana,1,mountains,elevated area
Kangaurbash,1,mountain,elevation
Kanitlblyari-Gokh,1,mountain,elevation
Kap Turali,1,cape,convex shoreline
Karabudachkent,1,populated place,populated place
Karabulak,1,mountain,elevation
Kara-Gaz,1,populated place,populated place
Karailtyube,1,mountain,elevation
Karakh,1,valley,depression
Karakkh,1,mountain,elevation
Karakoy,1,river,stream
Karalaby,1,mountain,elevation
Karantay,1,mountain,elevation
Karaseyn,1,river,stream
Karasha,1,populated place,populated place
Kara-Su,1,ditch,depression
Kara-Syrt,1,mountains,elevated area
Karatëbe,1,mountain,elevation
Karattyube,1,mountains,elevated area
Karavansarachay,1,river,stream
Karchag,1,populated place,populated place
Karkatsikotty,1,river,stream
Karlabko,1,populated place,populated place
Karlanyurt,1,populated place,populated place
Karsha,1,populated place,populated place
Karshaktau,1,mountain,elevation
Karshulamakhi,1,populated place,populated place
Kartschag-Ssu,1,river,stream
Kashkatav,1,mountain,elevation
Kashkerlam,1,mountain,elevation
Kashkerlam,1,mountains,elevated area
Kashteroy,1,populated place,populated place
Katatly,1,populated place,populated place
Katumedag,1,mountain,elevation
Katyr-Yurt,1,populated place,populated place
Kavchekla,1,mountain,elevation
Kavtyntau,1,mountain,elevation
Kayabash,1,mountains,elevated area
Kayana,1,river,stream
Kazhalda,1,river,stream
Kazlugan,1,lake,basin
Keger,1,populated place,populated place
Kegkhermeer,1,mountain,elevation
Keibkkort,1,mountain,elevation
Kematl’,1,populated place,populated place
Kere,1,river,stream
Kerigo,1,river,stream
Keri-Kort,1,mountain,elevation
Kerlk,1,river,stream
Kermek,1,populated place,populated place
Kestin-Ket,1,mountain,elevation
Keuda,1,mountain,elevation
Keykh,1,river,stream
Keymi,1,populated place,populated place
Khachkhach,1,mountain,elevation
Khadiyal,1,mountain,elevation
Khadzhitau,1,mountain,elevation
Khagau Sodontsy,1,pass,depression
Khaikhi,1,mountain,elevation
Khailtlyar,1,river,stream
Khakhichu,1,river,stream
Khakkoy,1,populated place,populated place
Khakmada,1,populated place,populated place
Khalatapars,1,ridge,elevated area
Khalikh,1,populated place,populated place
Khalugani,1,mountain,elevation
Khalyakhan,1,river,stream
Khamaitli,1,river,stream
Khamamayurt,1,populated place,populated place
Khamar,1,mountain,elevation
Khamaror,1,river,stream
Khamavyurt,1,populated place,populated place
Khamtsul,1,mountain,elevation
Khanagchay,1,river,stream
Khanakhoytau,1,mountain,elevation
Khanch,1,mountains,elevated area
Khanchimeer,1,mountain,elevation
Khaneku,1,ridge,elevated area
Khantsian,1,mountain,elevation
Khapil’,1,populated place,populated place
Kharachoy,1,populated place,populated place
Kharchunchay,1,river,stream
Khargabakhk,1,river,stream
Kharigavurtay,1,pass,depression
Kharmya,1,pass,depression
Khartikunicher,1,river,stream
Khasanay,1,populated place,populated place
Khasavyurt,1,populated place,populated place
Khasheldoyakhk,1,river,stream
Khashkharva,1,mountain,elevation
Khatabalu,1,pass,depression
Khatalarat,1,river,stream
Khatsunob,1,populated place,populated place
Khatun’,1,river,stream
Khazan-Or,1,river,stream
Khechek,1,mountain,elevation
Kherkhla-Kherki,1,river,stream
Khetokh,1,populated place,populated place
Khetsub,1,populated place,populated place
Khibiyatl’,1,populated place,populated place
Khimar,1,mountain,elevation
Khinilikula,1,ridge,elevated area
Khinkilakherk,1,river,stream
Khitab,1,populated place,populated place
Khobu’ lam,1,ridge,elevated area
Khocharoy-Akhk,1,river,stream
Khochi-Ara,1,populated place,populated place
Khochokh,1,populated place,populated place
Khokhbort,1,river,stream
Khokhsameer,1,mountain,elevation
Kholakhur-Kai,1,pass,depression
Khonokh,2,populated place,populated place
Khonokoy,1,ridge,elevated area
Khopchaubash,1,mountain,elevation
Khora,1,populated place,populated place
Khoray,1,mountain,elevation
Khorel’,2,populated place,populated place
Khorielk,1,river,stream
Khorochay,1,populated place,populated place
Khoroda,1,river,stream
Khotoda,1,populated place,populated place
Khoymi,1,populated place,populated place
Khtugar,1,river,stream
Khuduts,1,populated place,populated place
Khulaanklukhamaidan,1,pass,depression
Khulandoy,1,populated place,populated place
Khulandoyakhk,1,river,stream
Khulkhulau,1,river,stream
Khultaychay,2,river,stream
Khumke,1,mountain,elevation
Khumyk,1,river,stream
Khunkur,1,mountain,elevation
Khunzakh,1,populated place,populated place
Khunzundalilbak,1,mountain,elevation
Khuradag,1,mountain,elevation
Khurkmatala,1,mountain,elevation
Khushet,2,populated place,populated place
Khushtada,1,river,stream
Khusrek,1,populated place,populated place
Khutakulbarkh,1,ridge,elevated area
Khutralnekh,1,river,stream
Khvaldagar,1,rock,elevation
Khvarishni,1,populated place,populated place
Khvarshi,1,river,stream
Khvarshini,1,populated place,populated place
Khynekhchay,1,river,stream
Kichatl’,1,mountain,elevation
Kiche,1,populated place,populated place
Kiçik Samur,1,river,stream
Kidiro,2,populated place,populated place
Kii-Exk,1,river,stream
Kikher,1,mountain,elevation
Kikuni,1,populated place,populated place
Kil’deril’-Meerkanchitl’,1,ridge,elevated area
Kila,1,river,stream
Kilyatl’,1,mountain,elevation
Kilyatl’,1,river,stream
Kimizi,1,mountain,elevation
Kinameri,1,river,stream
Kinikokh,1,mountain,elevation
Kirov-Yurt,1,populated place,populated place
Kishamakhi,1,populated place,populated place
Kishen’-Aukh,1,populated place,populated place
Kiterchiya,1,mountain,elevation
Kivabu,1,mountain,elevation
Kiy-Ekhk,1,river,stream
Kizilyurt,1,populated place,populated place
Klichnikotty,1,river,stream
Klinchin,1,mountain,elevation
Koçu Lomura Doġu Xi,1,river,stream
Kodbo,1,mountain,elevation
Kodoris-Mta,1,mountain,elevation
Kokadoy,1,populated place,populated place
Kokma,1,mountains,elevated area
Kolob,1,populated place,populated place
Kolokhdag,1,mountains,elevated area
Konada,1,populated place,populated place
Konch,1,river,stream
Kondik,1,populated place,populated place
Konkhidatli,1,populated place,populated place
Korchito,1,mountain,elevation
Koren-Benoy,1,populated place,populated place
Korilam,1,mountain,elevation
Korkogel’,1,river,stream
Koroky,1,river,stream
Koroy,1,pass,depression
Koshanapu,1,river,stream
Koshanatsu,1,river,stream
Kosob,1,populated place,populated place
Kot,1,mountain,elevation
Koyani,1,populated place,populated place
Koysun,1,populated place,populated place
Kubachi,1,mountain,elevation
Kubachi,1,populated place,populated place
Kubak,1,populated place,populated place
Kubatl’,1,populated place,populated place
Kubrimakhi,1,populated place,populated place
Kuburdalbyar,1,pond,basin
Kuburdanikh,1,river,stream
Kud’yakalbakli,1,mountain,elevation
Kudaor,1,river,stream
Kudaturi,1,mountain,elevation
Kudiyabor,1,river,stream
Kudutl’,1,populated place,populated place
Kuilakotty,1,river,stream
Kukala,1,river,stream
Kukirkam,1,river,stream
Kukkura,1,river,stream
Kukunika,1,mountain,elevation
Kukurtbash,1,mountain,elevation
Kukuz,1,populated place,populated place
Kul’zeb,3,populated place,populated place
Kula,1,river,stream
Kulachay,1,river,stream
Kuletkam,1,river,stream
Kuligdag,1,mountain,elevation
Kulimeer,1,mountain,elevation
Kultay,1,populated place,populated place
Kumaral,1,river,stream
Kumearkhu,1,river,stream
Kumlikotty,1,river,stream
Kumukh,1,populated place,populated place
Kun’bator,1,populated place,populated place
Kundibak,1,mountain,elevation
Kunki-Khanalavek,1,mountains,elevated area
Kurçaloy,1,populated place,populated place
Kurçaloyn-Evla,1,populated place,populated place
Kurchlakh,1,river,stream
Kurçloy-Evl,1,populated place,populated place
Kurçula,1,populated place,populated place
Kurkurakh,1,mountains,elevated area
Kursamagitlar,1,river,stream
Kurulets,1,river,stream
Kurutursun-Aul,1,populated place,populated place
Kutan,1,populated place,populated place
Kutan Butush,1,populated place,populated place
Kutishino,1,mountain,elevation
Kutnishalilrat,1,river,stream
Kutsalakh,1,mountain,elevation
Kuzaydag,1,mountain,elevation
Kvaklaba,1,mountains,elevated area
Kvardal,1,populated place,populated place
Kvenishor,1,river,stream
Kyabyakchay,1,river,stream
Kyakhulay,1,populated place,populated place
Kyarkyattlaba,1,mountain,elevation
Kyashpinsh,1,mountain,elevation
Kyrk,1,pass,depression
Kystrlgan,1,populated place,populated place
Kyzyldere,1,river,stream
Lachi,1,lake,basin
Lagizuri,1,river,stream
Laka,1,populated place,populated place
Lakita,1,river,stream
Lakunkam,1,river,stream
Lamtychu,1,gorge,depression
Lazarchu,1,mountain,elevation
Leka,1,ridge,elevated area
Lekhatsalu,1,mountains,elevated area
Lenikort,2,mountain,elevation
Letal,1,mountain,elevation
Lichinkinti,1,mountains,elevated area
Likhadul,1,river,stream
Liktsarak,1,mountains,elevated area
Lolikh,1,river,stream
Lomaz-Yurt,1,populated place,populated place
Lopatin,1,island,island
Lyalakh,1,populated place,populated place
Lyatsura,1,populated place,populated place
Lyuguvu,1,mountain,elevation
Maakkhokh,1,mountain,elevation
Machatsch-Kala,1,populated place,populated place
Madygintau,1,mountain,elevation
Magudere,1,river,stream
Maikchay,1,river,stream
Makalatl’,1,populated place,populated place
Makal-Syrt,1,mountain,elevation
Makartau,1,mountain,elevation
Makavats,1,river,stream
Makaƶoy,1,populated place,populated place
Makhadiril-Gabutlokhgokh,1,mountain,elevation
Makharochili,1,pass,depression
Makhibudayly,1,populated place,populated place
Makhkety,1,populated place,populated place
