industry,separate_beginning,frequency
CONSUMER STAPLES,IKR,24
CONSUMER STAPLES,INVESTUM,12
CONSUMER STAPLES,IZSÁK-AGÁRDY,12
CONSUMER STAPLES,JACOBS,12
CONSUMER STAPLES,JÉGCSILLAG,12
CONSUMER STAPLES,Józsa,12
CONSUMER STAPLES,Kanizsa,12
CONSUMER STAPLES,Kecskeméti,12
CONSUMER STAPLES,Kárpáti,12
CONSUMER STAPLES,Lajoskomáromi,18
CONSUMER STAPLES,Louis,12
CONSUMER STAPLES,M,12
CONSUMER STAPLES,MASTER,12
CONSUMER STAPLES,MERIAN,12
CONSUMER STAPLES,MISKOLCI,12
CONSUMER STAPLES,Magyar,24
CONSUMER STAPLES,Mars,12
CONSUMER STAPLES,Mecsek,12
CONSUMER STAPLES,Mezõgazdasági,12
CONSUMER STAPLES,Mezõhegyesi,12
CONSUMER STAPLES,NATURAL,12
CONSUMER STAPLES,Naphegy,12
CONSUMER STAPLES,PICK,12
CONSUMER STAPLES,POPZ,12
CONSUMER STAPLES,Partner,18
CONSUMER STAPLES,Pek-Snack,12
CONSUMER STAPLES,Pick,18
CONSUMER STAPLES,Pingvin,60
CONSUMER STAPLES,PÉCSI,12
CONSUMER STAPLES,R-GLASS,12
CONSUMER STAPLES,Royal,18
CONSUMER STAPLES,Royalsekt,12
CONSUMER STAPLES,SMOKE,12
CONSUMER STAPLES,SUBGROUP,96
CONSUMER STAPLES,SZARVAS,18
CONSUMER STAPLES,SZENTESI,12
CONSUMER STAPLES,Szabó,12
CONSUMER STAPLES,Szarvas,30
CONSUMER STAPLES,Szent,18
CONSUMER STAPLES,Szentesi,18
CONSUMER STAPLES,Szárító,12
CONSUMER STAPLES,TESCO,12
CONSUMER STAPLES,TT,12
CONSUMER STAPLES,Tárbály,12
CONSUMER STAPLES,UBM,12
CONSUMER STAPLES,UNITRADE,12
CONSUMER STAPLES,V,12
CONSUMER STAPLES,Valasovits,12
CONSUMER STAPLES,Varga,12
CONSUMER STAPLES,Vivafarm,12
CONSUMER STAPLES,Váli,12
CONSUMER STAPLES,Végh,12
CONSUMER STAPLES,Y,18
CONSUMER STAPLES,Zalai,24
CONSUMER STAPLES,ÁRPÁD,18
ENERGY,<NONE>,234
ENERGY,MOL,24
FINANCIALS,<NONE>,2448
FINANCIALS,Baross,12
FINANCIALS,Budai,12
FINANCIALS,"Budapest,",18
FINANCIALS,Budapesti,12
FINANCIALS,Bánhidai,12
FINANCIALS,"Debrecen,",96
FINANCIALS,Deák,12
FINANCIALS,Dózsa,12
FINANCIALS,"Eger,",18
FINANCIALS,Elsõ,12
FINANCIALS,Fábián,12
FINANCIALS,Füredi,18
FINANCIALS,GLOBAL,12
FINANCIALS,GROUP,12
FINANCIALS,Gagarin,12
FINANCIALS,Gárdony,12
FINANCIALS,"Hajdúböszörmény,",24
FINANCIALS,Hold,12
FINANCIALS,Ifjúság,18
FINANCIALS,Ingatlan,12
FINANCIALS,"Kaposvár,",24
FINANCIALS,Katowice,12
FINANCIALS,Kazincbarcika,12
FINANCIALS,"Kecskemét,",24
FINANCIALS,Kistarcsa,12
FINANCIALS,Komárom,42
FINANCIALS,"Komárom,",168
FINANCIALS,Kossuth,18
FINANCIALS,Körmend,18
FINANCIALS,Lakatos,12
FINANCIALS,Liszt,12
FINANCIALS,Manhattan,18
FINANCIALS,"Mátészalka,",12
FINANCIALS,Nagykanizsa,12
FINANCIALS,"Nagykanizsa,",48
FINANCIALS,"Nyírbátor,",24
FINANCIALS,"Nyíregyháza,",54
FINANCIALS,OTP,42
FINANCIALS,Oroszlány,12
FINANCIALS,Pallos,12
FINANCIALS,"Putnok,",18
FINANCIALS,"Pécs,",72
FINANCIALS,Rózsa,12
FINANCIALS,SCT,24
FINANCIALS,Sopron,96
FINANCIALS,"Sopron,",12
FINANCIALS,Szabadság,12
FINANCIALS,Szeged,222
FINANCIALS,"Szeged,",18
FINANCIALS,"Szentes,",36
FINANCIALS,Szentgyörgy,18
FINANCIALS,"Szombathely,",12
FINANCIALS,Százhalombatta,12
FINANCIALS,Széchenyi,18
FINANCIALS,"Székesfehérvár,",12
FINANCIALS,Sárberki,24
FINANCIALS,Tata,18
FINANCIALS,"Tatabánya,",18
FINANCIALS,Tavasz,12
FINANCIALS,TÁRSASHÁZ,48
FINANCIALS,Táncsics,12
FINANCIALS,Társasház,630
FINANCIALS,Társasházi,12
FINANCIALS,Tóvárosi,18
FINANCIALS,Veszprém,12
FINANCIALS,"Veszprém,",30
FINANCIALS,"Várpalota,",12
FINANCIALS,Vörösmarty,24
FINANCIALS,XXII.,18
FINANCIALS,"Zalaegerszeg,",36
FINANCIALS,Újpalota,24
HEALTH CARE,<NONE>,612
HEALTH CARE,FRESENIUS,12
HEALTH CARE,GROUP,48
HEALTH CARE,GlaxoSmithKline,12
HEALTH CARE,Goodwill,18
HEALTH CARE,HOGE,12
HEALTH CARE,MATERNITY,12
HEALTH CARE,Medicare,18
HEALTH CARE,Medirex,12
HEALTH CARE,MindentMent,12
HEALTH CARE,PHOENIX,12
HEALTH CARE,SWISS,12
INDUSTRIALS,<NONE>,7770
INDUSTRIALS,AGROÁZIS,12
INDUSTRIALS,AQUACOMET,18
INDUSTRIALS,ARCONIC,12
INDUSTRIALS,Alföld,12
INDUSTRIALS,B+N,12
INDUSTRIALS,BAUER,12
INDUSTRIALS,BIS,12
INDUSTRIALS,BOHN,12
INDUSTRIALS,Belfry,12
INDUSTRIALS,Budapesti,18
INDUSTRIALS,CASTRUM,18
INDUSTRIALS,CD,12
INDUSTRIALS,CE,24
INDUSTRIALS,CELTRANS,12
INDUSTRIALS,Café,12
INDUSTRIALS,Claas,12
INDUSTRIALS,Colas,24
INDUSTRIALS,Copy,12
INDUSTRIALS,Corwell,12
INDUSTRIALS,DDSG,12
INDUSTRIALS,DHL,18
INDUSTRIALS,DP,12
INDUSTRIALS,DunaPro,12
INDUSTRIALS,Elsõ,12
INDUSTRIALS,EuroAszfalt,12
INDUSTRIALS,Eurogate,12
INDUSTRIALS,FCC,12
INDUSTRIALS,Future,18
INDUSTRIALS,Futureal,12
INDUSTRIALS,GANZ,12
INDUSTRIALS,GE,12
INDUSTRIALS,GROUP,390
INDUSTRIALS,Generál,12
INDUSTRIALS,Green,12
INDUSTRIALS,Gépész,12
INDUSTRIALS,HE-DO,12
INDUSTRIALS,HR,12
INDUSTRIALS,HT,12
INDUSTRIALS,HUNGÁRIA,12
INDUSTRIALS,Halvorsen,12
INDUSTRIALS,Hit,18
INDUSTRIALS,Homlok,12
INDUSTRIALS,Hornyák,12
INDUSTRIALS,Horváth,12
INDUSTRIALS,Hunland,12
INDUSTRIALS,IFPRO,12
INDUSTRIALS,Johnson,12
INDUSTRIALS,Jüllich,12
INDUSTRIALS,K,12
INDUSTRIALS,KÉSZ,36
INDUSTRIALS,KÕFUV,12
INDUSTRIALS,KÜHNE,12
INDUSTRIALS,Káptalanfa,12
INDUSTRIALS,Leier,12
INDUSTRIALS,MAGYAR,18
INDUSTRIALS,MASPED,12
INDUSTRIALS,METAL,12
INDUSTRIALS,MOL,30
INDUSTRIALS,MPA,12
INDUSTRIALS,MVM,24
INDUSTRIALS,Magyar,42
INDUSTRIALS,Masterplast,24
INDUSTRIALS,MetMax,12
INDUSTRIALS,MÁV,30
INDUSTRIALS,Navik,36
INDUSTRIALS,OMS,18
INDUSTRIALS,Oroszlányi,12
INDUSTRIALS,PRIZMA,12
INDUSTRIALS,PRO,12
INDUSTRIALS,Pagát,12
INDUSTRIALS,Pannon,18
INDUSTRIALS,Pedrano,42
INDUSTRIALS,Pensum,12
INDUSTRIALS,Prizma,12
INDUSTRIALS,QLM,12
INDUSTRIALS,QUAESTOR,12
INDUSTRIALS,RÁBA,12
INDUSTRIALS,Révész,12
INDUSTRIALS,STRABAG,36
INDUSTRIALS,SUBGROUP,66
INDUSTRIALS,SWIETELSKY,12
INDUSTRIALS,SZABADICS,12
INDUSTRIALS,Saubermacher,12
INDUSTRIALS,Scania,12
INDUSTRIALS,Schönherz,12
INDUSTRIALS,Silver,12
INDUSTRIALS,Strabag,24
INDUSTRIALS,Szabó,12
INDUSTRIALS,Szegedi,12
INDUSTRIALS,TERRA,12
INDUSTRIALS,TIT,12
INDUSTRIALS,TRESZNER,12
INDUSTRIALS,TRIÓDA,12
INDUSTRIALS,V-DBK,12
INDUSTRIALS,VASI,12
INDUSTRIALS,VERTIKÁL,12
INDUSTRIALS,VIDEOTON,18
INDUSTRIALS,VOLÁNPACK,12
INDUSTRIALS,VTS,12
INDUSTRIALS,Veolia,12
INDUSTRIALS,WHB,12
INDUSTRIALS,WINKLER,18
INDUSTRIALS,WTS,12
INDUSTRIALS,Waberer's,12
INDUSTRIALS,Wizz,12
INDUSTRIALS,Zöld,12
INDUSTRIALS,ÉPDUFERR,12
INDUSTRIALS,ÉPI,12
INFORMATION TECHNOLOGY,<NONE>,1080
INFORMATION TECHNOLOGY,Deutsche,12
INFORMATION TECHNOLOGY,GROUP,18
INFORMATION TECHNOLOGY,Infineon,12
INFORMATION TECHNOLOGY,LOXON,12
INFORMATION TECHNOLOGY,SDA,12
INFORMATION TECHNOLOGY,Synergon,12
INFORMATION TECHNOLOGY,UC,12
MATERIALS,<NONE>,1452
MATERIALS,"""Bige",12
MATERIALS,DANUBIUSBETON,18
MATERIALS,Duna-Dráva,12
MATERIALS,DunaPro,12
MATERIALS,GROUP,84
MATERIALS,Gyõri,12
MATERIALS,MOTIM,12
MATERIALS,READYMIX,18
MATERIALS,SUBGROUP,18
NOT RELEVANT,<NONE>,14844
NOT RELEVANT,"""SHICK-R""",12
NOT RELEVANT,4,12
NOT RELEVANT,A,12
NOT RELEVANT,A1,54
NOT RELEVANT,ABO,12
NOT RELEVANT,ALBACOMP,12
NOT RELEVANT,ARGENTA,12
NOT RELEVANT,AW,12
NOT RELEVANT,Albecker,12
NOT RELEVANT,Alfa,24
NOT RELEVANT,Autó,18
NOT RELEVANT,BALLA,12
NOT RELEVANT,BODÓ,12
NOT RELEVANT,Bakony,12
NOT RELEVANT,Balaton,18
NOT RELEVANT,Balogh,30
NOT RELEVANT,Bige,12
NOT RELEVANT,Bodor,12
NOT RELEVANT,BÉFLEX,18
NOT RELEVANT,CBA,18
NOT RELEVANT,CORNER,12
NOT RELEVANT,CRONUS,12
NOT RELEVANT,Castrum-Ex,12
NOT RELEVANT,Centrál,12
NOT RELEVANT,Csaba,12
NOT RELEVANT,Csapuka,12
NOT RELEVANT,Cseh,12
NOT RELEVANT,Csenger,12
NOT RELEVANT,Csibi,12
NOT RELEVANT,Czigle,24
NOT RELEVANT,D,12
NOT RELEVANT,DEBRECENI,12
NOT RELEVANT,DR.,18
NOT RELEVANT,DUNAFERR,18
NOT RELEVANT,DVSC,12
NOT RELEVANT,Debreceni,18
NOT RELEVANT,Debreczeni,12
NOT RELEVANT,Delta,12
NOT RELEVANT,Dimitriu,12
NOT RELEVANT,Dobos,12
NOT RELEVANT,Dr.,12
NOT RELEVANT,EGYETÉRTÉS,12
NOT RELEVANT,ERMA,12
NOT RELEVANT,EYBL,12
NOT RELEVANT,Egri,12
NOT RELEVANT,Erdélyi,12
NOT RELEVANT,Exclusive,12
NOT RELEVANT,FEHÉR,24
NOT RELEVANT,Farkas,18
NOT RELEVANT,Farkasné,12
NOT RELEVANT,Fazekas,12
NOT RELEVANT,Fehér,24
NOT RELEVANT,Fekete,12
NOT RELEVANT,Fibernet,18
NOT RELEVANT,Fõvárosi,12
NOT RELEVANT,GALA,12
NOT RELEVANT,GANZAIR,12
NOT RELEVANT,GENERALI,18
NOT RELEVANT,GIENGER,12
NOT RELEVANT,GLOBAL,12
NOT RELEVANT,GROUP,132
NOT RELEVANT,GYÕRI,18
NOT RELEVANT,Galántai,18
NOT RELEVANT,Garai,12
NOT RELEVANT,Geiger,12
NOT RELEVANT,Gusztos,12
NOT RELEVANT,Gál,18
NOT RELEVANT,Gödöllõi,12
NOT RELEVANT,H,18
NOT RELEVANT,HOFFMANN,12
NOT RELEVANT,HOTEL,30
NOT RELEVANT,HUNGÁRIA,12
NOT RELEVANT,Hajdúnánási,12
NOT RELEVANT,Hajós,12
NOT RELEVANT,Hirsch,12
NOT RELEVANT,Horváth,84
NOT RELEVANT,Hotel,24
NOT RELEVANT,Huszár,12
NOT RELEVANT,Juhász,12
NOT RELEVANT,Jászberényi,12
NOT RELEVANT,KIPSZER,18
NOT RELEVANT,KISS,12
NOT RELEVANT,Kecskeméti,12
NOT RELEVANT,Kenson,12
NOT RELEVANT,Kertész,24
NOT RELEVANT,Kiss,48
NOT RELEVANT,Kocsis,18
NOT RELEVANT,Kovács,78
NOT RELEVANT,Kulcsár,12
NOT RELEVANT,Kun,12
NOT RELEVANT,KÉRI,12
NOT RELEVANT,Kádár,12
NOT RELEVANT,Kõrösi,12
NOT RELEVANT,Lantos,12
NOT RELEVANT,Leisztinger,12
NOT RELEVANT,Lengyel,12
NOT RELEVANT,Láng,12
NOT RELEVANT,M,12
NOT RELEVANT,MAGNUM,12
NOT RELEVANT,MAGYAR,18
NOT RELEVANT,METALLOGLOBUS,18
NOT RELEVANT,MOLNÁR,18
NOT RELEVANT,Magyar,78
NOT RELEVANT,Manhattan,12
NOT RELEVANT,Mezei,24
NOT RELEVANT,Mile,12
NOT RELEVANT,Murányi,12
NOT RELEVANT,MÁV,18
NOT RELEVANT,Mészáros,12
NOT RELEVANT,NABI,12
NOT RELEVANT,NAGY,12
NOT RELEVANT,NEMES,12
NOT RELEVANT,NEPTUN,12
NOT RELEVANT,Nagy,96
NOT RELEVANT,Németh,84
NOT RELEVANT,Nógrád,12
NOT RELEVANT,Office,12
NOT RELEVANT,PANNON,30
NOT RELEVANT,PESTI,18
NOT RELEVANT,PICK,12
NOT RELEVANT,Pais,12
NOT RELEVANT,Pannon,18
NOT RELEVANT,Papp,36
NOT RELEVANT,Parrag,12
NOT RELEVANT,Pesti,12
NOT RELEVANT,Pintér,12
NOT RELEVANT,Pákozdi,12
NOT RELEVANT,Pápai,12
NOT RELEVANT,Pécsi,24
NOT RELEVANT,Péter,12
NOT RELEVANT,QUAESTOR,18
NOT RELEVANT,REM,18
NOT RELEVANT,Raiffeisen,36
NOT RELEVANT,Ruisch,12
NOT RELEVANT,Rába,12
NOT RELEVANT,S,12
NOT RELEVANT,S.E.F.T.,12
NOT RELEVANT,SKIZ,12
NOT RELEVANT,START,18
NOT RELEVANT,STS,12
NOT RELEVANT,SUBGROUP,12
NOT RELEVANT,SZABÓ,12
NOT RELEVANT,SZENTESI,12
NOT RELEVANT,Simon,24
NOT RELEVANT,Sipos,12
NOT RELEVANT,Skála,24
NOT RELEVANT,Somfai,12
NOT RELEVANT,"Sopron,",12
NOT RELEVANT,Soós,12
NOT RELEVANT,Summit,12
NOT RELEVANT,Szabadics,18
NOT RELEVANT,Szabados,24
NOT RELEVANT,Szabó,72
NOT RELEVANT,Szatmári,18
NOT RELEVANT,Számítógépház,12
NOT RELEVANT,Szõke,12
NOT RELEVANT,Sümegi,12
NOT RELEVANT,T,12
NOT RELEVANT,THERMOTECHNIKA,12
NOT RELEVANT,TIHANYI,12
NOT RELEVANT,TOP,12
NOT RELEVANT,Takács,12
NOT RELEVANT,Tarr,12
NOT RELEVANT,Tarrósi,12
NOT RELEVANT,Tóth,78
NOT RELEVANT,Tóthné,12
NOT RELEVANT,Török,12
NOT RELEVANT,UNIVERSITAS,12
NOT RELEVANT,V,12
NOT RELEVANT,VASI,12
NOT RELEVANT,Valdinger,12
NOT RELEVANT,Varga,42
NOT RELEVANT,Vinum,12
NOT RELEVANT,Virágh,18
NOT RELEVANT,YOUNG,12
NOT RELEVANT,Zalai,18
NOT RELEVANT,ZÖLD,18
NOT RELEVANT,dr.,498
NOT RELEVANT,Érd,12
NOT RELEVANT,ÚJ,18
NOT RELEVANT,Új,12
REAL ESTATE,<NONE>,4194
REAL ESTATE,1012,18
REAL ESTATE,1039,18
REAL ESTATE,1119,12
REAL ESTATE,1133,12
REAL ESTATE,8100,24
REAL ESTATE,8400,48
REAL ESTATE,9400,12
REAL ESTATE,"Ajka,",18
REAL ESTATE,BALATONFÜRED,24
REAL ESTATE,"BALATONFÜRED,",12
REAL ESTATE,"Baja,",12
REAL ESTATE,Balatonfüred,24
REAL ESTATE,"Balatonfüred,",12
REAL ESTATE,"Berente,",12
REAL ESTATE,Bocskai,12
REAL ESTATE,Bp.,18
REAL ESTATE,Budai,12
REAL ESTATE,Budapest,162
REAL ESTATE,"Budapest,",186
REAL ESTATE,CSEMEGE,12
REAL ESTATE,CSOKONAI,12
REAL ESTATE,Celldömölk,12
REAL ESTATE,DH,12
REAL ESTATE,"Debrecen,",54
REAL ESTATE,DonaDöme,12
REAL ESTATE,"Dorog,",18
REAL ESTATE,Duna,18
REAL ESTATE,"Dunaújváros,",12
REAL ESTATE,Dózsa,18
REAL ESTATE,ESTON,12
REAL ESTATE,Erzsébet,12
REAL ESTATE,Fehérvári,12
REAL ESTATE,Felsõváros,12
REAL ESTATE,Futureal,12
REAL ESTATE,Füredi,12
REAL ESTATE,GDD,12
REAL ESTATE,Goodwill,12
REAL ESTATE,Graphisoft,12
REAL ESTATE,Gyõr,12
REAL ESTATE,"Gyõr,",318
REAL ESTATE,HB,12
REAL ESTATE,HOME,12
REAL ESTATE,"Hajdúböszörmény,",54
REAL ESTATE,Home,12
REAL ESTATE,Hódmezõvásárhely,12
REAL ESTATE,INDOTEK,12
REAL ESTATE,Karacs,18
REAL ESTATE,Kazanlak,24
REAL ESTATE,Kazincbarcika,12
REAL ESTATE,"Kazincbarcika,",18
REAL ESTATE,Kecskemét,18
REAL ESTATE,"Kecskemét,",30
REAL ESTATE,Kelemen,18
REAL ESTATE,Kodály,12
REAL ESTATE,Komárom,18
REAL ESTATE,"Komárom,",210
REAL ESTATE,MUTEX,12
REAL ESTATE,Magyar,12
REAL ESTATE,Makó,12
REAL ESTATE,Manhattan,24
REAL ESTATE,"Mór,",108
REAL ESTATE,Nagykanizsa,36
REAL ESTATE,"Nagykanizsa,",72
REAL ESTATE,Nagyoroszi,12
REAL ESTATE,Nyíregyháza,12
REAL ESTATE,"Nyíregyháza,",222
REAL ESTATE,OTP,24
REAL ESTATE,"Orosháza,",30
REAL ESTATE,Oroszlány,24
REAL ESTATE,"Oroszlány,",114
REAL ESTATE,PROFORM,12
REAL ESTATE,Pannon,12
REAL ESTATE,Pedrano,12
REAL ESTATE,Pápa,12
REAL ESTATE,"Pápa,",66
REAL ESTATE,"Pécs,",36
REAL ESTATE,Rákóczi,18
REAL ESTATE,Római,12
REAL ESTATE,SCT,12
REAL ESTATE,SUBGROUP,24
REAL ESTATE,Sallai,12
REAL ESTATE,Siha,12
REAL ESTATE,Sopron,180
REAL ESTATE,"Sopron,",462
REAL ESTATE,Soproni,12
REAL ESTATE,Szeged,318
REAL ESTATE,"Szeged,",198
REAL ESTATE,"Szentes,",60
REAL ESTATE,Szolnok,18
REAL ESTATE,"Szolnok,",132
REAL ESTATE,"Szombathely,",60
REAL ESTATE,Százhalombatta,24
REAL ESTATE,Székesfehérvár,42
REAL ESTATE,"Székesfehérvár,",42
REAL ESTATE,Sárberki,12
REAL ESTATE,"Sátoraljaújhely,",12
REAL ESTATE,TISZA,18
REAL ESTATE,Tarján,12
REAL ESTATE,Tata,42
REAL ESTATE,"Tatabánya,",42
REAL ESTATE,TÁRSASHÁZ,84
REAL ESTATE,Táncsics,12
REAL ESTATE,Társasház,438
REAL ESTATE,"Társasház,",30
REAL ESTATE,VEREBÉLY,12
REAL ESTATE,VI.,12
REAL ESTATE,Veszprém,18
REAL ESTATE,"Veszprém,",132
REAL ESTATE,"Várpalota,",210
REAL ESTATE,Weiner,18
REAL ESTATE,"Zalaegerszeg,",42
REAL ESTATE,Árpád,12
REAL ESTATE,Óbuda,18
REAL ESTATE,Újpalota,12
REAL ESTATE,Újpesti,12
UTILITIES,<NONE>,630
UTILITIES,AES,12
UTILITIES,Audax,12
UTILITIES,Budapesti,12
UTILITIES,E-OS,12
UTILITIES,E.ON,60
UTILITIES,Euronergy,72
UTILITIES,GROUP,24
UTILITIES,Helionergy,42
UTILITIES,MVM,42
UTILITIES,NKM,12
UTILITIES,OMNI,24
UTILITIES,OPUS,18
UTILITIES,PANNON,24
UTILITIES,Perkons,18
UTILITIES,SALIX,18
UTILITIES,SUBGROUP,24
UTILITIES,Salix,12
UTILITIES,Szegedi,12
industry,<NONE>,5
